dataset,n_trees,model,perf_measure,perf_value_mean,perf_value_std,Conf_Matrix
pima.csv,2,AdaBoost,acc,0.6719924812030075,0.0569628189353924,"[array([[39, 11],
       [14, 13]]), array([[36, 14],
       [11, 16]]), array([[41,  9],
       [15, 12]]), array([[37, 13],
       [10, 17]]), array([[36, 14],
       [16, 11]]), array([[33, 17],
       [14, 13]]), array([[39, 11],
       [11, 16]]), array([[31, 19],
       [10, 17]]), array([[33, 17],
       [10, 16]]), array([[43,  7],
       [ 9, 17]])]"
pima.csv,2,AdaBoost,auc,0.6444245014245015,0.05665945107294051,"[array([[39, 11],
       [14, 13]]), array([[36, 14],
       [11, 16]]), array([[41,  9],
       [15, 12]]), array([[37, 13],
       [10, 17]]), array([[36, 14],
       [16, 11]]), array([[33, 17],
       [14, 13]]), array([[39, 11],
       [11, 16]]), array([[31, 19],
       [10, 17]]), array([[33, 17],
       [10, 16]]), array([[43,  7],
       [ 9, 17]])]"
pima.csv,2,AdaBoost,f1,0.6725741316266108,0.055206016910372725,"[array([[39, 11],
       [14, 13]]), array([[36, 14],
       [11, 16]]), array([[41,  9],
       [15, 12]]), array([[37, 13],
       [10, 17]]), array([[36, 14],
       [16, 11]]), array([[33, 17],
       [14, 13]]), array([[39, 11],
       [11, 16]]), array([[31, 19],
       [10, 17]]), array([[33, 17],
       [10, 16]]), array([[43,  7],
       [ 9, 17]])]"
pima.csv,2,Grouped_Mixed_Bagging,acc,0.7122009569377991,0.026099237319718728,"[array([[46,  4],
       [15, 12]]), array([[44,  6],
       [17, 10]]), array([[45,  5],
       [16, 11]]), array([[45,  5],
       [18,  9]]), array([[43,  7],
       [15, 12]]), array([[45,  5],
       [17, 10]]), array([[47,  3],
       [17, 10]]), array([[42,  8],
       [17, 10]]), array([[43,  7],
       [18,  8]]), array([[45,  5],
       [16, 10]])]"
pima.csv,2,Grouped_Mixed_Bagging,auc,0.6727407407407406,0.05131057874884014,"[array([[35, 15],
       [10, 17]]), array([[38, 12],
       [10, 17]]), array([[37, 13],
       [ 8, 19]]), array([[43,  7],
       [11, 16]]), array([[34, 16],
       [14, 13]]), array([[41,  9],
       [14, 13]]), array([[45,  5],
       [13, 14]]), array([[33, 17],
       [ 6, 21]]), array([[35, 15],
       [13, 13]]), array([[41,  9],
       [13, 13]])]"
pima.csv,2,Grouped_Mixed_Bagging,f1,0.6944335715319038,0.038498987707780416,"[array([[41,  9],
       [17, 10]]), array([[46,  4],
       [15, 12]]), array([[49,  1],
       [18,  9]]), array([[45,  5],
       [19,  8]]), array([[43,  7],
       [16, 11]]), array([[47,  3],
       [17, 10]]), array([[42,  8],
       [14, 13]]), array([[42,  8],
       [12, 15]]), array([[42,  8],
       [18,  8]]), array([[42,  8],
       [12, 14]])]"
pima.csv,2,Incremental_Mixed_Bagging,acc,0.7134996582365003,0.031039305652130852,"[array([[44,  6],
       [20,  7]]), array([[46,  4],
       [18,  9]]), array([[48,  2],
       [16, 11]]), array([[45,  5],
       [17, 10]]), array([[45,  5],
       [14, 13]]), array([[46,  4],
       [17, 10]]), array([[46,  4],
       [18,  9]]), array([[38, 12],
       [12, 15]]), array([[42,  8],
       [14, 12]]), array([[45,  5],
       [19,  7]])]"
pima.csv,2,Incremental_Mixed_Bagging,auc,0.6177407407407407,0.03351173179105674,"[array([[44,  6],
       [17, 10]]), array([[46,  4],
       [17, 10]]), array([[50,  0],
       [19,  8]]), array([[44,  6],
       [17, 10]]), array([[47,  3],
       [17, 10]]), array([[47,  3],
       [18,  9]]), array([[46,  4],
       [20,  7]]), array([[40, 10],
       [15, 12]]), array([[44,  6],
       [19,  7]]), array([[44,  6],
       [20,  6]])]"
pima.csv,2,Incremental_Mixed_Bagging,f1,0.6969692889987895,0.04768927668901877,"[array([[40, 10],
       [16, 11]]), array([[46,  4],
       [19,  8]]), array([[48,  2],
       [18,  9]]), array([[46,  4],
       [19,  8]]), array([[44,  6],
       [15, 12]]), array([[47,  3],
       [14, 13]]), array([[48,  2],
       [14, 13]]), array([[45,  5],
       [15, 12]]), array([[45,  5],
       [20,  6]]), array([[46,  4],
       [17,  9]])]"
pima.csv,2,base,acc,0.6707621326042379,0.06369538367157292,"[array([[36, 14],
       [16, 11]]), array([[36, 14],
       [12, 15]]), array([[39, 11],
       [17, 10]]), array([[36, 14],
       [12, 15]]), array([[36, 14],
       [13, 14]]), array([[35, 15],
       [14, 13]]), array([[40, 10],
       [11, 16]]), array([[34, 16],
       [11, 16]]), array([[35, 15],
       [11, 15]]), array([[44,  6],
       [ 7, 19]])]"
