dataset,CV_fold,n_trees,model,parameters,perf_measure,perf_value,Conf_Matrix
ionosphere.csv,0,2,base,None,acc,0.8888888888888888,"[array([[22,  1],
       [ 3, 10]])]"
ionosphere.csv,0,2,base,None,f1,0.886574074074074,"[array([[22,  1],
       [ 3, 10]])]"
ionosphere.csv,0,2,base,None,auc,0.862876254180602,"[array([[22,  1],
       [ 3, 10]])]"
ionosphere.csv,0,2,wagging,None,acc,0.9166666666666666,"[array([[23,  0],
       [ 3, 10]])]"
ionosphere.csv,0,2,wagging,None,f1,0.9137829044661342,"[array([[23,  0],
       [ 3, 10]])]"
ionosphere.csv,0,2,wagging,None,auc,0.8846153846153846,"[array([[23,  0],
       [ 3, 10]])]"
ionosphere.csv,0,2,AdaBoost,None,acc,0.8611111111111112,"[array([[22,  1],
       [ 4,  9]])]"
ionosphere.csv,0,2,AdaBoost,None,f1,0.8563048407768904,"[array([[22,  1],
       [ 4,  9]])]"
ionosphere.csv,0,2,AdaBoost,None,auc,0.8244147157190636,"[array([[22,  1],
       [ 4,  9]])]"
ionosphere.csv,0,2,Grouped_Mixed_Bagging,"[[0.2, 0.6, 0.2], 2.0]",acc,0.8333333333333334,"[array([[21,  2],
       [ 4,  9]])]"
ionosphere.csv,0,2,Grouped_Mixed_Bagging,"[[0.2, 0.7, 0.1], 2.0]",f1,0.8888888888888888,"[array([[21,  2],
       [ 2, 11]])]"
ionosphere.csv,0,2,Grouped_Mixed_Bagging,"[[0.2, 0.7, 0.1], 2.0]",auc,0.8461538461538461,"[array([[23,  0],
       [ 4,  9]])]"
ionosphere.csv,0,2,Incremental_Mixed_Bagging,"[[0.0, 2.0]]",acc,0.8611111111111112,"[array([[23,  0],
       [ 5,  8]])]"
ionosphere.csv,0,2,Incremental_Mixed_Bagging,"[[0.0, 2.0]]",f1,0.851384998443822,"[array([[23,  0],
       [ 5,  8]])]"
ionosphere.csv,0,2,Incremental_Mixed_Bagging,"[[0.0, 2.0]]",auc,0.8461538461538461,"[array([[23,  0],
       [ 4,  9]])]"
ionosphere.csv,1,2,base,None,acc,0.9142857142857143,"[array([[22,  1],
       [ 2, 10]])]"
ionosphere.csv,1,2,base,None,f1,0.9133342143517906,"[array([[22,  1],
       [ 2, 10]])]"
ionosphere.csv,1,2,base,None,auc,0.8949275362318841,"[array([[22,  1],
       [ 2, 10]])]"
ionosphere.csv,1,2,wagging,None,acc,0.8857142857142857,"[array([[23,  0],
       [ 4,  8]])]"
ionosphere.csv,1,2,wagging,None,f1,0.8788571428571429,"[array([[23,  0],
       [ 4,  8]])]"
ionosphere.csv,1,2,wagging,None,auc,0.8333333333333333,"[array([[23,  0],
       [ 4,  8]])]"
ionosphere.csv,1,2,AdaBoost,None,acc,0.8571428571428571,"[array([[21,  2],
       [ 3,  9]])]"
ionosphere.csv,1,2,AdaBoost,None,f1,0.855557023919651,"[array([[21,  2],
       [ 3,  9]])]"
ionosphere.csv,1,2,AdaBoost,None,auc,0.8315217391304349,"[array([[21,  2],
       [ 3,  9]])]"
ionosphere.csv,1,2,Grouped_Mixed_Bagging,"[[0.0, 0.7, 0.3], 2.0]",acc,0.9428571428571428,"[array([[23,  0],
       [ 2, 10]])]"
ionosphere.csv,1,2,Grouped_Mixed_Bagging,"[[0.2, 0.4, 0.4], 2.0]",f1,0.8788571428571429,"[array([[23,  0],
       [ 4,  8]])]"
ionosphere.csv,1,2,Grouped_Mixed_Bagging,"[[0.2, 0.7, 0.1], 1.0]",auc,0.7481884057971016,"[array([[21,  2],
       [ 5,  7]])]"
ionosphere.csv,1,2,Incremental_Mixed_Bagging,"[[-1.0, 2.0]]",acc,0.9142857142857143,"[array([[23,  0],
       [ 3,  9]])]"
ionosphere.csv,1,2,Incremental_Mixed_Bagging,"[[-1.0, 2.0]]",f1,0.8788571428571429,"[array([[23,  0],
       [ 4,  8]])]"
ionosphere.csv,1,2,Incremental_Mixed_Bagging,"[[-1.0, 2.0]]",auc,0.8731884057971017,"[array([[21,  2],
       [ 2, 10]])]"
ionosphere.csv,2,2,base,None,acc,0.8571428571428571,"[array([[20,  3],
       [ 2, 10]])]"
ionosphere.csv,2,2,base,None,f1,0.8584126984126985,"[array([[20,  3],
       [ 2, 10]])]"
ionosphere.csv,2,2,base,None,auc,0.8514492753623188,"[array([[20,  3],
       [ 2, 10]])]"
ionosphere.csv,2,2,wagging,None,acc,0.8285714285714286,"[array([[20,  3],
       [ 3,  9]])]"
ionosphere.csv,2,2,wagging,None,f1,0.8285714285714286,"[array([[20,  3],
       [ 3,  9]])]"
ionosphere.csv,2,2,wagging,None,auc,0.8097826086956521,"[array([[20,  3],
       [ 3,  9]])]"
ionosphere.csv,2,2,AdaBoost,None,acc,0.9142857142857143,"[array([[21,  2],
       [ 1, 11]])]"
ionosphere.csv,2,2,AdaBoost,None,f1,0.915047619047619,"[array([[21,  2],
       [ 1, 11]])]"
ionosphere.csv,2,2,AdaBoost,None,auc,0.9148550724637681,"[array([[21,  2],
       [ 1, 11]])]"
ionosphere.csv,2,2,Grouped_Mixed_Bagging,"[[0.2, 0.4, 0.4], 1.0]",acc,0.8571428571428571,"[array([[21,  2],
       [ 3,  9]])]"
ionosphere.csv,2,2,Grouped_Mixed_Bagging,"[[0.2, 0.4, 0.4], 1.0]",f1,0.6971428571428571,"[array([[20,  3],
       [ 7,  5]])]"
ionosphere.csv,2,2,Grouped_Mixed_Bagging,"[[0.2, 0.7, 0.1], 3.0]",auc,0.9365942028985507,"[array([[22,  1],
       [ 1, 11]])]"
ionosphere.csv,2,2,Incremental_Mixed_Bagging,"[[0.0, 0.0]]",acc,0.8857142857142857,"[array([[23,  0],
       [ 4,  8]])]"
