dataset,fold,n_ensemble,weights,confusion_matrix,accuracy,Boots_Hostility_dataset,Boots_kDN_dataset,Boots_DCP_dataset,Boots_TD_U_dataset,Boots_CLD_dataset,Boots_N1_dataset,Boots_N2_dataset,Boots_LSC_dataset,Boots_F1_dataset,Boots_Hostility_class,Boots_kDN_class,Boots_DCP_class,Boots_TD_U_class,Boots_CLD_class,Boots_N1_class,Boots_N2_class,Boots_LSC_class,Boots_F1_class
contraceptive_NL,1,0,Uniform,"[[52, 11], [10, 24]]",0.7835051546391752,0.2277456647398844,0.35815028901734103,0.3314091180105717,0.5157353885677586,0.37574693672525744,0.33506743737957617,0.43328226963304534,0.9934923463703836,0.3979447655748234,"[0.13379073756432247, 0.4219858156028369]","[0.30668953687821615, 0.4645390070921986]","[0.2603826290397069, 0.47824756861345885]","[0.4736039641700019, 0.6028368794326241]","[0.29217418590296, 0.5485232265458224]","[0.26801029159519724, 0.4736997635933807]","[0.4110868414526931, 0.47916856264419905]","[0.9926987355606491, 0.9951330382217145]","[0.4177625309700781, 0.3569739952718676]"
contraceptive_NL,1,9,Uniform,"[[51, 12], [12, 22]]",0.7525773195876289,0.2658959537572254,0.36369942196531796,0.34380890363453304,0.5154784842646115,0.38764746061842226,0.3577649325626205,0.44390966466396287,0.9937663781356846,0.39897238278741165,"[0.13129496402877697, 0.5080906148867314]","[0.27446043165467626, 0.5242718446601942]","[0.25187852813490674, 0.5092240776726955]","[0.47152278177458035, 0.5945702984537936]","[0.29206399678476497, 0.5596358291993717]","[0.2589328537170264, 0.5355987055016181]","[0.40204576052395613, 0.5192375957378909]","[0.9923600942255044, 0.9962967789578854]","[0.41946442845723425, 0.36209996404171163]"
contraceptive_NL,1,19,Uniform,"[[50, 13], [12, 22]]",0.7422680412371134,0.2635838150289017,0.3717919075144509,0.3441914501811186,0.5014129736673089,0.4014413082470743,0.3778227360308285,0.42637264433647987,0.9937655816514757,0.3910083493898523,"[0.13562386980108498, 0.49038461538461536]","[0.29945750452079567, 0.5]","[0.2618047209899715, 0.49021664647183744]","[0.4521800281293952, 0.5886752136752137]","[0.30614447875808537, 0.5703488297451863]","[0.298794454490657, 0.5178952991452992]","[0.39619059407282087, 0.4798683936820036]","[0.9929363567987967, 0.99523532954741]","[0.4058669881454691, 0.36467236467236464]"
contraceptive_NL,1,29,Uniform,"[[50, 13], [13, 21]]",0.7319587628865979,0.24277456647398843,0.3458959537572255,0.3354137228098782,0.5098265895953757,0.37907248058440046,0.36913294797687857,0.4194105437106624,0.9932570402166163,0.40423892100192677,"[0.11469534050179211, 0.4755700325732899]","[0.27885304659498206, 0.4677524429967427]","[0.2548197523381051, 0.4819004834719282]","[0.46047391477499006, 0.5995294969236338]","[0.28039282349734934, 0.55843159672308]","[0.28727598566308243, 0.5179153094462541]","[0.394477882768024, 0.4647278883555882]","[0.9920068512703397, 0.9955293706140831]","[0.42931103146156907, 0.3586681143684401]"
contraceptive_NL,1,39,Uniform,"[[51, 12], [13, 21]]",0.7422680412371134,0.261271676300578,0.3678612716763006,0.3419753614701572,0.5021836865767502,0.3986489425493141,0.36177263969171486,0.4393691455675914,0.9945392973979342,0.3944765574823379,"[0.14788732394366197, 0.4781144781144781]","[0.3014084507042254, 0.494949494949495]","[0.2525261910737555, 0.5130431351575517]","[0.45940923317683885, 0.5839880284324729]","[0.30691527517668277, 0.574085720554885]","[0.2724765258215962, 0.5325476992143658]","[0.40194453543136144, 0.510942137343277]","[0.9939112551414683, 0.9957404017806702]","[0.409037558685446, 0.3666292555181444]"
contraceptive_NL,1,49,Uniform,"[[52, 11], [14, 20]]",0.7422680412371134,0.24277456647398843,0.3583815028901734,0.33684698067473207,0.5052023121387283,0.38877666981856346,0.34294797687861267,0.4350771472365453,0.9936876291926569,0.4008991650610148,"[0.1347517730496454, 0.44518272425249167]","[0.28794326241134754, 0.49036544850498337]","[0.2573004192680626, 0.48589768045334203]","[0.4582348305752561, 0.5932078257659653]","[0.2961355353790082, 0.5623633801969993]","[0.2690307328605201, 0.4814507198228128]","[0.40161733734915617, 0.49777260496573955]","[0.9926630264231469, 0.9956074828870208]","[0.4208037825059101, 0.36360280546327056]"
contraceptive_NL,1,59,Uniform,"[[51, 12], [14, 20]]",0.7319587628865979,0.2566473988439306,0.35676300578034686,0.33816622547783615,0.5059087989723827,0.38650353589354225,0.36086705202312136,0.4332762274665549,0.9938073696074673,0.3997430956968529,"[0.12367491166077739, 0.5083612040133779]","[0.280565371024735, 0.5010033444816054]","[0.25449216051177415, 0.49655927153399343]","[0.4648606203376521, 0.5836120401337793]","[0.29680407537511216, 0.5563025146675605]","[0.28265606595995285, 0.5089186176142697]","[0.39278805866912886, 0.5099193831165321]","[0.9929015916695332, 0.9955219860384728]","[0.4191205339615234, 0.36306205871423264]"
contraceptive_NL,1,69,Uniform,"[[50, 13], [15, 19]]",0.711340206185567,0.25549132947976877,0.3549132947976879,0.3508743083199135,0.5071290944123313,0.3898239546137732,0.35260115606936415,0.4277264311928586,0.9932537032224309,0.39486191393705844,"[0.13961605584642234, 0.4828767123287671]","[0.29458987783595114, 0.4732876712328767]","[0.2764349494894276, 0.496948803559189]","[0.46664727554779917, 0.5865677321156773]","[0.299938488598581, 0.5662087903216675]","[0.2755962769051774, 0.5037100456621005]","[0.39922283502902295, 0.4836598579116181]","[0.9924570263633415, 0.9948170451411236]","[0.4134186542563506, 0.35844748858447484]"
contraceptive_NL,1,79,Uniform,"[[49, 14], [14, 20]]",0.711340206185567,0.2277456647398844,0.34612716763005785,0.312458184742814,0.49987154784842647,0.37184829100994404,0.35778420038535647,0.42980237127237786,0.9937951408283641,0.398330122029544,"[0.10956521739130434, 0.46206896551724136]","[0.28278260869565214, 0.4717241379310345]","[0.23611982362574593, 0.4638187283370007]","[0.4557487922705314, 0.5873563218390805]","[0.2787047661776854, 0.5565294178325259]","[0.28475362318840575, 0.5025862068965518]","[0.3994807904022071, 0.48992274713564754]","[0.9928834166987303, 0.9956028697060866]","[0.4218357487922705, 0.35172413793103446]"
contraceptive_NL,1,89,Uniform,"[[50, 13], [14, 20]]",0.7216494845360825,0.26473988439306356,0.3678612716763006,0.3445131067250496,0.5077071290944124,0.40520604418096534,0.37425818882466283,0.43954401622417066,0.9941220701311212,0.39434810533076425,"[0.14652014652014653, 0.4670846394984326]","[0.3047619047619048, 0.4758620689655173]","[0.2583981227995229, 0.4919074052308099]","[0.46438746438746437, 0.5818530128874957]","[0.31169618169546237, 0.5652574075574063]","[0.3097985347985348, 0.48458725182863116]","[0.42010943157164865, 0.4728082269460423]","[0.9936010891763104, 0.9950137804801077]","[0.4196174196174196, 0.3510971786833856]"
