dataset,fold,n_ensemble,weights,confusion_matrix,accuracy,Boots_Hostility_dataset,Boots_kDN_dataset,Boots_DCP_dataset,Boots_TD_U_dataset,Boots_CLD_dataset,Boots_N1_dataset,Boots_N2_dataset,Boots_LSC_dataset,Boots_F1_dataset,Boots_Hostility_class,Boots_kDN_class,Boots_DCP_class,Boots_TD_U_class,Boots_CLD_class,Boots_N1_class,Boots_N2_class,Boots_LSC_class,Boots_F1_class
credit-g,1,0,Uniform,"[[14, 16], [16, 54]]",0.68,0.2088888888888889,0.32044444444444453,0.3370766763182688,0.5279738562091504,0.32805011286876073,0.2953571428571428,0.437364551133382,0.9917380052258687,0.4738596491228069,"[0.4031620553359684, 0.13292117465224113]","[0.5968379446640316, 0.2123647604327666]","[0.5497972441539527, 0.2538953723577927]","[0.5294117647058824, 0.5274115828711702]","[0.5457693390854429, 0.2429141557855759]","[0.5631093544137022, 0.19065650989916832]","[0.5006372485387949, 0.4126226771865977]","[0.9966939477202933, 0.989800055533304]","[0.46182650301643435, 0.4785650370129341]"
credit-g,1,1,Uniform,"[[9, 21], [15, 55]]",0.64,0.22333333333333333,0.3284444444444445,0.335892213031134,0.5232679738562092,0.34006959170048745,0.31225925925925924,0.44708724239195224,0.99159538720877,0.47625730994152043,"[0.45387453874538747, 0.12400635930047695]","[0.6, 0.21144674085850557]","[0.5707355552006351, 0.23471169518068108]","[0.5259387887996527, 0.5221172729823249]","[0.5625824708209289, 0.24420156269947058]","[0.5484009840098402, 0.21051934287228402]","[0.5045825096214727, 0.42231583155061675]","[0.9967214913784826, 0.989386843122932]","[0.4793163721110895, 0.4749393356204501]"
credit-g,1,2,Uniform,"[[15, 15], [12, 58]]",0.73,0.22555555555555556,0.32888888888888895,0.32426154630732945,0.5249019607843137,0.3325541209773468,0.311494708994709,0.4440650763990425,0.99163780881253,0.47456140350877185,"[0.44569288389513106, 0.13270142180094788]","[0.5940074906367041, 0.2170616113744076]","[0.5467622988145528, 0.23041051799859544]","[0.5239039435999119, 0.5253229253786823]","[0.5524047118060615, 0.2398209333766094]","[0.5606741573033708, 0.20639058150906492]","[0.5025657968112495, 0.41938941707825383]","[0.9967141444941037, 0.9894966056103497]","[0.47585255273014, 0.47401679554336074]"
credit-g,1,3,Uniform,"[[15, 15], [14, 56]]",0.71,0.21,0.3346666666666667,0.331346735628611,0.5269934640522876,0.34117489724802746,0.3219365079365079,0.446576496804513,0.9915127767172377,0.4749122807017544,"[0.40418118466898956, 0.11908646003262642]","[0.5853658536585366, 0.21729200652528546]","[0.5506007400085333, 0.22869437142463428]","[0.5300266448042632, 0.5255733614816237]","[0.5538334827163789, 0.24161043716741276]","[0.5772938443670151, 0.20238095238095238]","[0.5097045844409559, 0.4170206058556401]","[0.9966452080877687, 0.9891098276090119]","[0.4674491105813314, 0.47840645659826564]"
credit-g,1,4,Uniform,"[[15, 15], [8, 62]]",0.77,0.24,0.3317777777777778,0.3399146931197743,0.5286928104575164,0.3415849807538009,0.3236851851851852,0.4448663528821855,0.9912366882517767,0.47011695906432743,"[0.4574468085106383, 0.1407766990291262]","[0.5914893617021277, 0.2132686084142395]","[0.5709835057123378, 0.2344755262086046]","[0.534209428452232, 0.5261755187511898]","[0.5816140938202292, 0.23205713304387726]","[0.5800827423167849, 0.20668824163969796]","[0.5120024150575883, 0.4142314507244775]","[0.9966911861636215, 0.9887477426026827]","[0.4766703994027622, 0.4671265542497019]"
credit-g,1,5,Uniform,"[[15, 15], [6, 64]]",0.79,0.24,0.3244444444444444,0.3385396668907408,0.5301960784313725,0.34172509441790455,0.29691534391534397,0.44343471925354644,0.9913035843628452,0.47257309941520464,"[0.46545454545454545, 0.1408]","[0.6116363636363636, 0.19808]","[0.567606048569904, 0.2377504589519089]","[0.5279144385026738, 0.5312]","[0.5757229498540408, 0.23876603802600457]","[0.555939393939394, 0.18294476190476192]","[0.5081702388983477, 0.41495109060983393]","[0.9971612031091586, 0.9887262321144673]","[0.4723444976076555, 0.47267368421052636]"
credit-g,1,6,Uniform,"[[16, 14], [9, 61]]",0.77,0.22111111111111112,0.3015555555555555,0.30597624998054546,0.5223529411764706,0.3178429737678368,0.280489417989418,0.4391254023011206,0.9918575803006155,0.47233918128654967,"[0.4279835390946502, 0.1445966514459665]","[0.5753086419753087, 0.20030441400304413]","[0.5299994054065412, 0.22311837057641]","[0.5272331154684096, 0.5205479452054794]","[0.5461550708283074, 0.23339877348519708]","[0.5382716049382716, 0.18514532144669132]","[0.509457128714372, 0.41311229801128785]","[0.9966343873820123, 0.9900908160376332]","[0.4758501191249729, 0.4710406152367219]"
credit-g,1,7,Uniform,"[[14, 16], [14, 56]]",0.7,0.20222222222222222,0.3031111111111111,0.32140575452524117,0.5326143790849672,0.32158144130636573,0.2813042328042328,0.43627181119826786,0.9912552132276601,0.4743859649122807,"[0.41935483870967744, 0.1196319018404908]","[0.575, 0.19969325153374234]","[0.5392432626797435, 0.23854731584070651]","[0.5519449715370018, 0.5252616383976904]","[0.5514400704615213, 0.23415055168906726]","[0.5350134408602151, 0.1848013438504236]","[0.501710292436975, 0.41138110054305416]","[0.9967022424751169, 0.9891833370721859]","[0.48514431239388794, 0.47029383274136255]"
credit-g,1,8,Uniform,"[[16, 14], [11, 59]]",0.75,0.22555555555555556,0.32577777777777783,0.33176654279697765,0.5313071895424836,0.33665894196503954,0.3177645502645503,0.4418670398391531,0.9915702625871006,0.47619883040935673,"[0.47586206896551725, 0.10655737704918032]","[0.5862068965517241, 0.2019672131147541]","[0.5572446095236507, 0.2245720520580674]","[0.536105476673428, 0.5290260366441658]","[0.5668491799177008, 0.2272242386760695]","[0.544022988505747, 0.2101990632318501]","[0.5011998274289212, 0.41365964901778796]","[0.9963594410972952, 0.9892934400166802]","[0.4863883847549909, 0.4713546160483175]"
credit-g,1,9,Uniform,"[[16, 14], [11, 59]]",0.75,0.2544444444444444,0.34977777777777785,0.3428156499225122,0.538954248366013,0.3528921140646414,0.35420899470899475,0.4513350092878714,0.9920544861502657,0.47157894736842104,"[0.45454545454545453, 0.1558872305140962]","[0.6013468013468013, 0.2258706467661692]","[0.5479584330588346, 0.24177517464641302]","[0.5296098237274708, 0.5435567261730563]","[0.56793796185438, 0.24697400992939703]","[0.5979236812570147, 0.23417041775250733]","[0.512379979922417, 0.42126808345294586]","[0.9967456473032681, 0.9897439142390854]","[0.4726209463051568, 0.4710657240115213]"
