dataset,fold,n_ensemble,weights,confusion_matrix,accuracy,Boots_Hostility_dataset,Boots_kDN_dataset,Boots_DCP_dataset,Boots_TD_U_dataset,Boots_CLD_dataset,Boots_N1_dataset,Boots_N2_dataset,Boots_LSC_dataset,Boots_F1_dataset,Boots_Hostility_class,Boots_kDN_class,Boots_DCP_class,Boots_TD_U_class,Boots_CLD_class,Boots_N1_class,Boots_N2_class,Boots_LSC_class,Boots_F1_class
bupa,1,0,Uniform,"[[6, 9], [8, 12]]",0.5142857142857142,0.3967741935483871,0.38451612903225807,0.3871315457220086,0.5741935483870968,0.47045740636394473,0.344731182795699,0.4514824694041767,0.98866294785987,0.9532258064516129,"[0.5111111111111111, 0.30857142857142855]","[0.397037037037037, 0.37485714285714283]","[0.4606945574336879, 0.3303829366872845]","[0.5691358024691358, 0.5780952380952381]","[0.549078476351878, 0.4098068666589677]","[0.41333333333333333, 0.2918095238095238]","[0.4431946991350106, 0.4578758921832476]","[0.9893195521102497, 0.9881564245810055]","[0.9654320987654321, 0.9438095238095238]"
bupa,1,1,Uniform,"[[6, 9], [4, 16]]",0.6285714285714286,0.4161290322580645,0.39096774193548395,0.3841735237773106,0.5607526881720429,0.47164675039315085,0.36731182795698925,0.45121095865538824,0.9892509440209214,0.9575268817204302,"[0.5766423357664233, 0.28901734104046245]","[0.43503649635036495, 0.3560693641618497]","[0.43166146641233916, 0.3465674651588198]","[0.5504866180048662, 0.5688824662813102]","[0.5538116816327716, 0.4065797239201565]","[0.4908759124087591, 0.26946050096339114]","[0.4575616406458624, 0.4461818058652439]","[0.9911729757256832, 0.9877288726709077]","[0.9720194647201946, 0.9460500963391136]"
bupa,1,2,Uniform,"[[4, 11], [5, 15]]",0.5428571428571428,0.38064516129032255,0.3709677419354839,0.41303192419952595,0.5610215053763441,0.4683457751428676,0.3539784946236559,0.4490556107133467,0.9859705149751126,0.9596774193548387,"[0.5196850393700787, 0.28415300546448086]","[0.44881889763779526, 0.31693989071038253]","[0.5191645771070625, 0.3393770230013994]","[0.5354330708661418, 0.5787795992714025]","[0.5504683459761912, 0.4113536084989764]","[0.473490813648294, 0.27103825136612025]","[0.4473209856500777, 0.4502594215496045]","[0.9866935237746445, 0.9854687547699729]","[0.9658792650918635, 0.9553734061930784]"
bupa,1,3,Uniform,"[[3, 12], [5, 15]]",0.5142857142857142,0.3741935483870968,0.39483870967741935,0.40007661399667016,0.5580645161290323,0.4643669638744821,0.39139784946236555,0.4580145036578251,0.9882196806184788,0.9440860215053765,"[0.525, 0.2789473684210526]","[0.4566666666666667, 0.3557894736842105]","[0.4829989793305011, 0.3477045937858295]","[0.538888888888889, 0.5701754385964912]","[0.5567921532288798, 0.4059931600717048]","[0.5693055555555555, 0.27903508771929825]","[0.48374805146332384, 0.44176173662277324]","[0.9900516795865634, 0.9870626286386357]","[0.951388888888889, 0.9394736842105263]"
bupa,1,4,Uniform,"[[4, 11], [4, 16]]",0.5714285714285714,0.3741935483870968,0.39354838709677425,0.40517188215294814,0.5701612903225807,0.4706062674665841,0.3932795698924731,0.45424740516970913,0.9889490529056844,0.9629032258064516,"[0.4957983193277311, 0.29842931937172773]","[0.42521008403361343, 0.37382198952879586]","[0.5055152043643093, 0.34265431491131476]","[0.5371148459383753, 0.5907504363001745]","[0.5591954267207304, 0.41541197452813694]","[0.48865546218487393, 0.33385689354275744]","[0.4411523815054316, 0.4624060848348873]","[0.9885349488632662, 0.989207054900699]","[0.9663865546218487, 0.9607329842931938]"
bupa,1,5,Uniform,"[[4, 11], [3, 17]]",0.6,0.38387096774193546,0.3916129032258065,0.40948333299315076,0.5685483870967742,0.4831670153773816,0.39725806451612905,0.45135446160373593,0.9875783191607957,0.956989247311828,"[0.49295774647887325, 0.2916666666666667]","[0.46760563380281694, 0.3273809523809524]","[0.49886350326491175, 0.33393580812059076]","[0.5428403755868544, 0.5902777777777778]","[0.5624903312285104, 0.4161199269794035]","[0.535680751173709, 0.2802579365079365]","[0.4571377515923517, 0.44646620458954867]","[0.9906649197510644, 0.9849694067571162]","[0.9577464788732394, 0.9563492063492063]"
bupa,1,6,Uniform,"[[4, 11], [4, 16]]",0.5714285714285714,0.36129032258064514,0.3890322580645162,0.41688919472930697,0.5620967741935484,0.46959672630144145,0.37016129032258066,0.44223506139223884,0.9867695974272898,0.9553763440860213,"[0.49206349206349204, 0.2717391304347826]","[0.4793650793650793, 0.32717391304347826]","[0.5156072221289614, 0.3492888064012828]","[0.5403439153439153, 0.5769927536231885]","[0.5633592756740106, 0.4053897631441386]","[0.5288359788359788, 0.2615036231884058]","[0.43652275022714504, 0.4461467527335529]","[0.9888642795619539, 0.9853351955307261]","[0.9616402116402116, 0.9510869565217391]"
bupa,1,7,Uniform,"[[4, 11], [4, 16]]",0.5714285714285714,0.3967741935483871,0.37548387096774194,0.3933147544998878,0.5478494623655914,0.4671174397354425,0.35397849462365594,0.43878553848677393,0.986988506903262,0.9655913978494625,"[0.5041322314049587, 0.328042328042328]","[0.4132231404958678, 0.35132275132275137]","[0.4693944822403321, 0.3446076272163229]","[0.5165289256198347, 0.5679012345679012]","[0.5451054050515782, 0.41718863654363064]","[0.41046831955922863, 0.3178130511463845]","[0.43060147031134655, 0.44402507419696813]","[0.9866102889358703, 0.9872306464485235]","[0.9669421487603306, 0.9647266313932981]"
bupa,1,8,Uniform,"[[4, 11], [4, 16]]",0.5714285714285714,0.4258064516129032,0.40064516129032257,0.402295722737518,0.5688172043010753,0.47892640692857935,0.3783870967741935,0.44396629724019276,0.9886319345199427,0.9661290322580646,"[0.5833333333333334, 0.3089887640449438]","[0.4863636363636364, 0.33707865168539325]","[0.47262510305988575, 0.3501413508130656]","[0.5448232323232324, 0.5866104868913858]","[0.5562703305714775, 0.42157023883384587]","[0.5279040404040405, 0.26750936329588015]","[0.4466610065925171, 0.4419679734508285]","[0.9915433403805497, 0.9864729144435377]","[0.9696969696969697, 0.9634831460674157]"
bupa,1,9,Uniform,"[[4, 11], [4, 16]]",0.5714285714285714,0.4032258064516129,0.4090322580645161,0.4169159112181553,0.556989247311828,0.4778339672889163,0.3897849462365592,0.4551610376735513,0.98783648426073,0.95,"[0.512, 0.32972972972972975]","[0.48319999999999996, 0.35891891891891897]","[0.5178317816143904, 0.34872951230178023]","[0.5406666666666666, 0.568018018018018]","[0.5681632884489063, 0.4168006421808149]","[0.5508, 0.280990990990991]","[0.4613738172711756, 0.45096321362110253]","[0.9897674418604651, 0.9865317831798279]","[0.952, 0.9486486486486486]"
