dataset,fold,n_ensemble,weights,confusion_matrix,accuracy,Boots_Hostility_dataset,Boots_kDN_dataset,Boots_DCP_dataset,Boots_TD_U_dataset,Boots_CLD_dataset,Boots_N1_dataset,Boots_N2_dataset,Boots_LSC_dataset,Boots_F1_dataset,Boots_Hostility_class,Boots_kDN_class,Boots_DCP_class,Boots_TD_U_class,Boots_CLD_class,Boots_N1_class,Boots_N2_class,Boots_LSC_class,Boots_F1_class
Data9,1,0,Uniform,"[[64, 0, 3], [0, 53, 13], [1, 11, 55]]",0.86,0.09055555555555556,0.12855555555555556,0.1533680566099977,0.4689722222222223,0.20769951863354252,0.13111111111111112,0.22129546951753348,0.9142184779816974,0.7093055555555555,"[0.006700167504187605, 0.06960950764006792, 0.19218241042345277]","[0.019430485762144057, 0.15517826825127334, 0.20912052117263843]","[0.061850336956098366, 0.16287971506112997, 0.2332275220915303]","[0.49145728643216074, 0.6078098471986417, 0.31392508143322473]","[0.10917169384350386, 0.22657072556824115, 0.2853965390164669]","[0.02121719709659408, 0.15930956423316356, 0.21091205211726385]","[0.11482387351211677, 0.2817666452759066, 0.2668101605493772]","[0.9031495820784501, 0.9720288624787775, 0.8695243646029653]","[0.7131490787269682, 0.7364176570458404, 0.6795602605863192]"
Data9,1,1,Uniform,"[[65, 0, 2], [0, 52, 14], [1, 16, 50]]",0.835,0.09388888888888888,0.13844444444444443,0.15723815758906734,0.4683333333333333,0.21863835891954428,0.13055555555555556,0.2268321881384995,0.9162180738387423,0.7086111111111111,"[0.008488964346349746, 0.0779436152570481, 0.1924342105263158]","[0.02920203735144312, 0.17180762852404644, 0.2111842105263158]","[0.07422414814229877, 0.1722651157645069, 0.22275459802386455]","[0.4859932088285229, 0.6096185737976784, 0.31110197368421055]","[0.13073939678828844, 0.23881401797676308, 0.28378073767580536]","[0.029711375212224108, 0.17081260364842454, 0.18832236842105263]","[0.1270321634116225, 0.2917110389385611, 0.25916815447352165]","[0.9052495528767528, 0.9748535102266446, 0.8686905914451681]","[0.7185908319185059, 0.7354892205638475, 0.6722861842105263]"
Data9,1,2,Uniform,"[[66, 0, 1], [0, 56, 10], [2, 12, 53]]",0.875,0.09777777777777778,0.14355555555555555,0.17033144152246596,0.4698888888888889,0.2181587943890782,0.1358333333333333,0.2292770695234813,0.9136948609795384,0.7122222222222222,"[0.014516129032258065, 0.08304498269896193, 0.19767441860465115]","[0.02709677419354839, 0.17024221453287197, 0.2378737541528239]","[0.07176969242310582, 0.18339833240384093, 0.2592942679546397]","[0.4874193548387097, 0.603719723183391, 0.3233388704318937]","[0.12223662741191293, 0.23283068968411785, 0.3028620967899247]","[0.028763440860215053, 0.16983852364475202, 0.21345514950166114]","[0.12184730213839941, 0.29534228833931586, 0.2764876331500568]","[0.9048144757391352, 0.9739331026528257, 0.8650040556006177]","[0.7205645161290323, 0.7413494809688581, 0.6756644518272426]"
Data9,1,3,Uniform,"[[66, 0, 1], [0, 55, 11], [2, 11, 54]]",0.875,0.10166666666666667,0.14700000000000002,0.16749710664871556,0.4695000000000001,0.2141489961124476,0.1449537037037037,0.2327398256036483,0.912074282098638,0.7077777777777777,"[0.013605442176870748, 0.075, 0.21241830065359477]","[0.031292517006802724, 0.171, 0.234640522875817]","[0.0776008542952065, 0.17527381082624618, 0.24624379599078264]","[0.48418367346938773, 0.6071666666666666, 0.32042483660130716]","[0.13259152157587237, 0.23763798211680826, 0.26947972066292114]","[0.03429705215419501, 0.17236111111111113, 0.224400871459695]","[0.12603060794491516, 0.2955270022492268, 0.27370831252519734]","[0.9075670334911927, 0.9738277777777777, 0.8558621330360461]","[0.7202380952380952, 0.7420833333333333, 0.6621732026143791]"
Data9,1,4,Uniform,"[[67, 0, 0], [1, 57, 8], [2, 15, 50]]",0.87,0.09944444444444445,0.13733333333333334,0.15724650910541477,0.4679722222222223,0.21480424071012966,0.12912037037037036,0.22712168543019465,0.9120117345592503,0.705,"[0.007017543859649123, 0.09775641025641026, 0.18811881188118812]","[0.02175438596491228, 0.16378205128205128, 0.2188118811881188]","[0.0657976336189311, 0.17313344591107602, 0.22690395210964429]","[0.4801754385964912, 0.6084134615384615, 0.3118811881188119]","[0.11558651069881651, 0.23906407464092255, 0.2831474250890632]","[0.025146198830409357, 0.16840277777777776, 0.18646864686468648]","[0.12067098253398924, 0.29097079120870156, 0.2615029703230144]","[0.9023723750109832, 0.9729300213675214, 0.8583507180149452]","[0.7162280701754385, 0.7383814102564102, 0.6600660066006601]"
Data9,1,5,Uniform,"[[66, 0, 1], [1, 59, 6], [1, 12, 54]]",0.895,0.08888888888888889,0.13411111111111113,0.1517982426862886,0.46880555555555564,0.2044963661300168,0.13537037037037036,0.22534505306501168,0.911763349466378,0.7104166666666667,"[0.007911392405063292, 0.06791171477079797, 0.19861830742659758]","[0.02721518987341772, 0.1558573853989813, 0.22867012089810018]","[0.06975290697674423, 0.16021057014520104, 0.23279615511311536]","[0.4803797468354431, 0.6093378607809847, 0.3132124352331606]","[0.12511174763075658, 0.222718719503284, 0.272610550507699]","[0.02795358649789029, 0.17572156196943972, 0.21157167530224524]","[0.11880461427330835, 0.2994643670780333, 0.26623845783649147]","[0.9056655607447011, 0.9741511035653649, 0.8549540494798435]","[0.7250791139240507, 0.7415110356536503, 0.6627806563039723]"
Data9,1,6,Uniform,"[[66, 0, 1], [1, 57, 8], [1, 13, 53]]",0.88,0.095,0.13766666666666666,0.15868806140392464,0.4794722222222222,0.21183595720782103,0.1375,0.22958344778448964,0.9138248577308024,0.7047222222222222,"[0.012965964343598054, 0.06446280991735537, 0.21453287197231835]","[0.03014586709886548, 0.1560330578512397, 0.2332179930795848]","[0.07302155968489694, 0.15883254020807475, 0.24998360099584385]","[0.49319286871961104, 0.6149586776859505, 0.3230103806228374]","[0.1256120166154833, 0.21789616616764843, 0.2975344778389227]","[0.031604538087520256, 0.1606060606060606, 0.22635524798154558]","[0.11822415990130249, 0.2908517160189296, 0.284326316888452]","[0.9009451192289688, 0.9727603305785124, 0.865885130365347]","[0.7094813614262561, 0.7363636363636363, 0.6665224913494809]"
Data9,1,7,Uniform,"[[66, 0, 1], [1, 57, 8], [2, 13, 52]]",0.875,0.08777777777777777,0.1398888888888889,0.15720780282171953,0.4788055555555556,0.20572570854374525,0.13541666666666666,0.23161537299872242,0.9162101820108952,0.6994444444444444,"[0.010362694300518135, 0.07776049766718507, 0.17647058823529413]","[0.023143350604490503, 0.1751166407465008, 0.21764705882352942]","[0.06456761858858501, 0.1722878422702405, 0.23323237255456736]","[0.492573402417962, 0.6074650077760498, 0.32188581314878895]","[0.110368083229477, 0.2360541611182129, 0.2675092207437083]","[0.022164651698330456, 0.18157076205287714, 0.197520184544406]","[0.11126099578768608, 0.3007629746717392, 0.2752542597278577]","[0.8981866726639967, 0.9745800933125972, 0.8693308722269155]","[0.7046632124352331, 0.7344479004665629, 0.6552768166089965]"
Data9,1,8,Uniform,"[[66, 0, 1], [1, 58, 7], [1, 12, 54]]",0.89,0.1,0.1391111111111111,0.155188329161525,0.4683333333333333,0.2103115001403178,0.1321759259259259,0.22734264218818004,0.912279924140672,0.7077777777777777,"[0.005474452554744526, 0.07462686567164178, 0.2033898305084746]","[0.020802919708029197, 0.1582089552238806, 0.2212634822804314]","[0.06376379222542866, 0.15972909769392238, 0.22816608388563162]","[0.49160583941605834, 0.6118573797678275, 0.3153312788906009]","[0.11172806393668948, 0.22548898530811015, 0.27945125281121086]","[0.02737226277372263, 0.1574074074074074, 0.19722650231124808]","[0.12036589127803834, 0.2882333048664853, 0.2610964016700592]","[0.904731730499738, 0.9743753454947484, 0.860959232366749]","[0.7144160583941606, 0.7412935323383084, 0.6710323574730355]"
Data9,1,9,Uniform,"[[66, 0, 1], [1, 58, 7], [2, 12, 53]]",0.885,0.10388888888888889,0.14833333333333334,0.16065273035266595,0.4705277777777778,0.21951380571325768,0.14004629629629628,0.2314940193438332,0.9154513913109652,0.7104166666666667,"[0.011844331641285956, 0.09344262295081968, 0.20534223706176963]","[0.024703891708967852, 0.1678688524590164, 0.25041736227045075]","[0.06815015936725302, 0.18236517520486306, 0.22980870379596954]","[0.48409475465313034, 0.6027049180327868, 0.3225375626043406]","[0.12072131454280025, 0.24677234776737206, 0.2892277483321736]","[0.021996615905245348, 0.1709016393442623, 0.22509738452977185]","[0.11369968078218207, 0.2918587949087294, 0.28624183402722064]","[0.9009064741291888, 0.9743333333333334, 0.8698388060368172]","[0.7174280879864636, 0.7422131147540983, 0.671118530884808]"
