dataset,fold,n_ensemble,weights,confusion_matrix,accuracy,Boots_Hostility_dataset,Boots_kDN_dataset,Boots_DCP_dataset,Boots_TD_U_dataset,Boots_CLD_dataset,Boots_N1_dataset,Boots_N2_dataset,Boots_LSC_dataset,Boots_F1_dataset,Boots_Hostility_class,Boots_kDN_class,Boots_DCP_class,Boots_TD_U_class,Boots_CLD_class,Boots_N1_class,Boots_N2_class,Boots_LSC_class,Boots_F1_class
spambase,1,0,Uniform,"[[259, 19], [15, 167]]",0.9260869565217391,0.09064539521392313,0.13555716702924825,0.09577362157813968,0.5304217642517953,0.27450575538440564,0.10641408847803081,0.27981608651615986,0.98878742645943,0.21293080416777985,"[0.0550931430836306, 0.14622057001239158]","[0.10471660721363456, 0.18376703841387856]","[0.07865525004554363, 0.12253300904823865]","[0.5652896577295334, 0.47591637686373267]","[0.23521259516533782, 0.3359287065818704]","[0.08809893466989362, 0.13504428244205197]","[0.30970850672349026, 0.233088344147452]","[0.9880187668501661, 0.989988992874655]","[0.17467370368052512, 0.2727341898736929]"
spambase,1,1,Uniform,"[[254, 24], [18, 164]]",0.908695652173913,0.09112883732173073,0.14372733865119655,0.0983614943889459,0.5328623671508885,0.2727760279652522,0.11355300413761361,0.2771066722853156,0.9885036641011549,0.21333791331119678,"[0.055825242718446605, 0.14354354354354354]","[0.1040453074433657, 0.20264264264264267]","[0.08284985247880028, 0.12139139156725211]","[0.5738333855308487, 0.47203332364622685]","[0.23388362428841292, 0.33051898405482977]","[0.08653850294162972, 0.153661020327687]","[0.30228600393596583, 0.23972330421299878]","[0.9878782830591694, 0.989432157756283]","[0.17138619201725996, 0.2756229914124651]"
spambase,1,2,Uniform,"[[265, 13], [17, 165]]",0.9347826086956522,0.09523809523809523,0.14169688179840464,0.09436868884697128,0.533704492112876,0.2717404227025441,0.10905298129096277,0.2791399157294742,0.98878691486469,0.21311315513826867,"[0.05848903330625508, 0.14925373134328357]","[0.10048740861088547, 0.20226865671641792]","[0.07978193586024501, 0.1158090386101474]","[0.5780115825056995, 0.4685796822339913]","[0.23037230744440204, 0.3325453777864521]","[0.08610393902779338, 0.14278464818763326]","[0.30570920768979626, 0.24008702211376512]","[0.9879342380885389, 0.9900402224604419]","[0.17323670671398236, 0.27172558261324953]"
spambase,1,3,Uniform,"[[264, 14], [17, 165]]",0.9326086956521739,0.08460236886632826,0.13599226492627509,0.08998557837785452,0.5349364897424501,0.27026563816227406,0.10642486856815227,0.28245280713680126,0.9889470262546106,0.21147623712411315,"[0.053656597774244835, 0.1326341764342998]","[0.10325914149443562, 0.18679827267119062]","[0.07516220771855525, 0.11299335171455833]","[0.5745679265603364, 0.4734234144594137]","[0.22959856079668148, 0.33338616046445224]","[0.08459855144543725, 0.14030211340513624]","[0.3094943891282977, 0.240480802022301]","[0.9882661580410511, 0.9900038210882414]","[0.1721613254120994, 0.2724980248276459]"
spambase,1,4,Uniform,"[[270, 8], [13, 169]]",0.9543478260869566,0.0824268793811941,0.13589557650471357,0.09555536176429193,0.5372835232013226,0.27250885791080437,0.10797055119027563,0.28023885437289914,0.9886492527730302,0.21381711469876044,"[0.05383688228204098, 0.12560679611650485]","[0.09891522699879471, 0.19174757281553398]","[0.07843119861264583, 0.12141825137864085]","[0.5788177659119481, 0.4745537112433448]","[0.2335083136507234, 0.3314119857405019]","[0.08418327799605421, 0.14389683940654815]","[0.3094179115729574, 0.2361692710167432]","[0.9879500127776903, 0.9897053257999726]","[0.1719918518675153, 0.27698645886561063]"
spambase,1,5,Uniform,"[[267, 11], [16, 166]]",0.941304347826087,0.0821851583272903,0.13570219966159053,0.0956158406635465,0.5347337559553049,0.27568948717038166,0.10396758046909478,0.27517494314077745,0.9889170992649912,0.2110479243794766,"[0.047332531087043724, 0.13503649635036497]","[0.10284797432811875, 0.18552311435523114]","[0.08164726209904638, 0.11679811947212237]","[0.5754176209515676, 0.47303979279491404]","[0.23771279892465896, 0.3332782242729284]","[0.08400729495264782, 0.13423582365188205]","[0.3044298996424279, 0.23081204377422349]","[0.9882254510554532, 0.989965930765221]","[0.1695413825377724, 0.27398941392410464]"
spambase,1,6,Uniform,"[[268, 10], [12, 170]]",0.9521739130434783,0.09016195310611554,0.13637901861252116,0.09563360828856228,0.5371509664943429,0.27224270740581236,0.11193351872872413,0.274830795932022,0.9885245636936825,0.21153560720752812,"[0.0526955816781516, 0.14550898203592813]","[0.09241994325091205, 0.20131736526946106]","[0.07750704544537157, 0.12241099184194634]","[0.5776769486250768, 0.47728414139463005]","[0.22970442199673266, 0.3350821984861715]","[0.0826012713372927, 0.1552644494560662]","[0.3051036253652602, 0.2301103946075916]","[0.9876347030604458, 0.9898391063177513]","[0.1716055440587687, 0.27052211366740203]"
spambase,1,7,Uniform,"[[269, 9], [11, 171]]",0.9565217391304348,0.09016195310611554,0.12975586173555714,0.09581339676971941,0.5344296552745872,0.2760472752011528,0.10089878898798406,0.27656450206635397,0.9887748312219377,0.21286295264387703,"[0.05292259083728278, 0.14890965732087227]","[0.09225908372827805, 0.18890965732087225]","[0.07775327658659081, 0.12430450225487923]","[0.573867400499414, 0.47221384785448695]","[0.23835163315300925, 0.33551479274999985]","[0.0740465333771021, 0.14326010438159972]","[0.3057503125938721, 0.23052184022481148]","[0.9883319527604524, 0.9894735030378135]","[0.17443391258557134, 0.27348745696015736]"
spambase,1,8,Uniform,"[[271, 7], [11, 171]]",0.9608695652173913,0.08822818467488518,0.13865119651921684,0.09237376376151869,0.5368780556270322,0.2625023214300538,0.10986116181590311,0.27719167375867865,0.9888069813986069,0.21480944323583914,"[0.0486815415821501, 0.1465311004784689]","[0.09606490872210954, 0.2014354066985646]","[0.07577878799852353, 0.11683944274225015]","[0.5788915788784924, 0.47493826207748113]","[0.21635895044637427, 0.330530676379079]","[0.08500096246009621, 0.1465121136173768]","[0.3048869113977366, 0.23636107520588087]","[0.9882809452041268, 0.9895825072475262]","[0.17325362086758478, 0.2760744564761185]"
spambase,1,9,Uniform,"[[269, 9], [14, 168]]",0.95,0.08484408992023205,0.13425187333816777,0.09485183379529155,0.534055377513704,0.2698080448457184,0.09801253988751323,0.28161160791003964,0.9891309583009148,0.21258730582802182,"[0.05319571258435887, 0.13411619283065512]","[0.09686383485510124, 0.192459826946848]","[0.08107867703134168, 0.11629471506129262]","[0.5718603132323374, 0.4751983731408748]","[0.23025912815804736, 0.331380183990492]","[0.07758579907717053, 0.12981412215033972]","[0.31267498076235706, 0.23325027526789657]","[0.9888751316015837, 0.9895292447382539]","[0.17269453904710166, 0.2746947715394791]"
spambase,1,10,Uniform,"[[269, 9], [12, 170]]",0.9543478260869566,0.09934735315445975,0.14160019337684313,0.09896176696412011,0.5297277909034908,0.2795038592168654,0.11234227321652139,0.28251439771324555,0.9890315983126728,0.2116289030528945,"[0.06388107673764563, 0.1529126213592233]","[0.10470068300522299, 0.19733009708737864]","[0.08270190795967229, 0.12351928459887168]","[0.5670368978343421, 0.47337926714688383]","[0.24158595328545568, 0.33677186156108785]","[0.09000573323062865, 0.14607749653259364]","[0.3067690016142279, 0.24588229267104578]","[0.988322601890457, 0.9901024066226823]","[0.17342270904259444, 0.2693323113609266]"
spambase,1,11,Uniform,"[[269, 9], [11, 171]]",0.9565217391304348,0.09088711626782693,0.13971476915639353,0.09468409157330387,0.5321917861626393,0.28250767644902836,0.1132910914455512,0.27805957204059417,0.98875988412895,0.21366020804973515,"[0.05593561368209256, 0.14346246973365617]","[0.09955734406438632, 0.20012106537530266]","[0.07987305189638128, 0.11696340973138657]","[0.5708054780294671, 0.4741076310239788]","[0.24517985836314393, 0.33865757229855803]","[0.08553687202580562, 0.15504002319982949]","[0.30640463190405903, 0.2354218760595345]","[0.9879863378194145, 0.9899234813318529]","[0.17380775883370397, 0.2736077481840194]"
