dataset,fold,n_ensemble,weights,confusion_matrix,accuracy,Boots_Hostility_dataset,Boots_kDN_dataset,Boots_DCP_dataset,Boots_TD_U_dataset,Boots_CLD_dataset,Boots_N1_dataset,Boots_N2_dataset,Boots_LSC_dataset,Boots_F1_dataset,Boots_Hostility_class,Boots_kDN_class,Boots_DCP_class,Boots_TD_U_class,Boots_CLD_class,Boots_N1_class,Boots_N2_class,Boots_LSC_class,Boots_F1_class
liver-disorders,1,0,Uniform,"[[6, 3], [4, 2]]",0.5333333333333333,0.16923076923076924,0.2738461538461538,0.0706666666666667,0.5298076923076923,0.34488778821002725,0.26576923076923076,0.42217867559954964,0.9427564102564102,0.8846153846153846,"[0.0875, 0.3]","[0.2375, 0.332]","[0.06987500000000005, 0.07193333333333332]","[0.5625, 0.4775]","[0.2891255635506916, 0.4341073476649644]","[0.271875, 0.256]","[0.421323547512245, 0.42354688053923717]","[0.9442187499999999, 0.9404166666666667]","[0.915, 0.8360000000000001]"
liver-disorders,1,1,Uniform,"[[6, 3], [3, 3]]",0.6,0.23846153846153847,0.3169230769230769,0.09266666666666669,0.5634615384615385,0.37754902452660744,0.2732051282051282,0.39277501553071653,0.9448076923076923,0.8999999999999999,"[0.09090909090909091, 0.4528301886792453]","[0.23636363636363636, 0.4339622641509434]","[0.07722943722943726, 0.1150943396226415]","[0.5762987012987013, 0.5448113207547169]","[0.28651489789228984, 0.5098061519009934]","[0.20346320346320346, 0.3745283018867925]","[0.3881762437753424, 0.39945624996776957]","[0.9400974025974026, 0.9516509433962265]","[0.9168831168831169, 0.8754716981132076]"
liver-disorders,1,2,Uniform,"[[5, 4], [3, 3]]",0.5333333333333333,0.23076923076923078,0.3076923076923077,0.10066666666666668,0.5230769230769231,0.36419987943355386,0.3212820512820513,0.44724371482401926,0.9446794871794872,0.9046153846153846,"[0.08333333333333333, 0.5]","[0.21428571428571427, 0.4782608695652174]","[0.07579365079365083, 0.14608695652173911]","[0.5357142857142857, 0.5]","[0.3068802378691964, 0.4688705292467284]","[0.24206349206349204, 0.46594202898550724]","[0.42910076120577806, 0.48037432577906836]","[0.9401785714285713, 0.9528985507246377]","[0.9190476190476191, 0.8782608695652173]"
liver-disorders,1,3,Uniform,"[[4, 5], [3, 3]]",0.4666666666666667,0.2076923076923077,0.3153846153846154,0.0953846153846154,0.5201923076923077,0.37667187154735365,0.26346153846153847,0.402205721023227,0.9452564102564102,0.8907692307692306,"[0.06493506493506493, 0.41509433962264153]","[0.22077922077922077, 0.4528301886792453]","[0.08017316017316022, 0.11748427672955974]","[0.5324675324675324, 0.5023584905660378]","[0.2863791381079749, 0.5078518805064512]","[0.21103896103896103, 0.33962264150943394]","[0.3935652250464714, 0.4147588944234192]","[0.9389610389610389, 0.9544025157232705]","[0.8987012987012988, 0.879245283018868]"
liver-disorders,1,4,Uniform,"[[5, 4], [3, 3]]",0.5333333333333333,0.2076923076923077,0.28769230769230775,0.1085641025641026,0.5201923076923077,0.3738950450506376,0.2644871794871795,0.40844958865335873,0.9446794871794871,0.8753846153846152,"[0.09090909090909091, 0.37735849056603776]","[0.2051948051948052, 0.4075471698113208]","[0.08541125541125545, 0.14220125786163523]","[0.5275974025974026, 0.5094339622641509]","[0.3099418503124035, 0.46680817702882677]","[0.20454545454545456, 0.35157232704402513]","[0.3927611785053328, 0.4312421845287925]","[0.9477272727272726, 0.940251572327044]","[0.9168831168831169, 0.8150943396226416]"
liver-disorders,1,5,Uniform,"[[6, 3], [3, 3]]",0.6,0.23076923076923078,0.35384615384615387,0.08751282051282053,0.5461538461538461,0.39956332201874895,0.27435897435897433,0.42863990634349447,0.9471794871794871,0.883076923076923,"[0.10666666666666667, 0.4]","[0.29333333333333333, 0.43636363636363634]","[0.0526666666666667, 0.13503030303030303]","[0.575, 0.5068181818181818]","[0.3246423521934454, 0.5017282808714356]","[0.24555555555555558, 0.31363636363636366]","[0.4309879387955549, 0.42543804390886675]","[0.9523333333333333, 0.9401515151515152]","[0.9279999999999999, 0.8218181818181819]"
liver-disorders,1,6,Uniform,"[[5, 4], [2, 4]]",0.6,0.2076923076923077,0.3215384615384615,0.09648717948717951,0.573076923076923,0.37338286275107496,0.285,0.42198900118137306,0.9519230769230769,0.9015384615384614,"[0.10344827586206896, 0.4186046511627907]","[0.26436781609195403, 0.4372093023255814]","[0.08444444444444447, 0.12085271317829456]","[0.5818965517241379, 0.5552325581395349]","[0.29904259870997074, 0.5237922341830765]","[0.25862068965517243, 0.3383720930232558]","[0.4216733422128514, 0.4226276600246609]","[0.9489942528735632, 0.9578488372093024]","[0.9149425287356321, 0.8744186046511628]"
liver-disorders,1,7,Uniform,"[[5, 4], [2, 4]]",0.6,0.25384615384615383,0.3584615384615385,0.12769230769230772,0.5423076923076923,0.39752207418909097,0.3106410256410256,0.41894084883457555,0.9524038461538461,0.8938461538461537,"[0.13924050632911392, 0.43137254901960786]","[0.3215189873417722, 0.4156862745098039]","[0.11464135021097051, 0.14790849673202613]","[0.5664556962025317, 0.5049019607843137]","[0.32727313352278076, 0.5063390607114147]","[0.27637130801687765, 0.36372549019607847]","[0.41587762923817295, 0.4236858360525325]","[0.9541139240506329, 0.9497549019607843]","[0.9265822784810127, 0.8431372549019608]"
liver-disorders,1,8,Uniform,"[[6, 3], [3, 3]]",0.6,0.2076923076923077,0.3107692307692308,0.10861538461538466,0.5471153846153847,0.3777150233947132,0.28128205128205125,0.3975273401493405,0.946474358974359,0.8953846153846154,"[0.07058823529411765, 0.4666666666666667]","[0.22588235294117645, 0.4711111111111111]","[0.07556862745098043, 0.17103703703703704]","[0.5544117647058824, 0.5333333333333333]","[0.30146107019477497, 0.5217502683279298]","[0.23039215686274508, 0.3774074074074074]","[0.40280636267364717, 0.38755585315898333]","[0.9419117647058823, 0.9550925925925925]","[0.9152941176470588, 0.8577777777777779]"
liver-disorders,1,9,Uniform,"[[6, 3], [3, 3]]",0.6,0.23076923076923078,0.3169230769230769,0.08543589743589745,0.5298076923076923,0.3778696576503301,0.24410256410256412,0.4025168738890336,0.9387179487179487,0.8846153846153846,"[0.1044776119402985, 0.36507936507936506]","[0.2, 0.44126984126984126]","[0.07298507462686571, 0.09867724867724868]","[0.5615671641791045, 0.49603174603174605]","[0.28149738302598626, 0.4803608068539974]","[0.18407960199004975, 0.3079365079365079]","[0.39217924238660995, 0.41351086294716677]","[0.9255597014925373, 0.9527116402116402]","[0.9014925373134328, 0.8666666666666667]"
