dataset,fold,n_ensemble,weights,confusion_matrix,accuracy,Boots_Hostility_dataset,Boots_kDN_dataset,Boots_DCP_dataset,Boots_TD_U_dataset,Boots_CLD_dataset,Boots_N1_dataset,Boots_N2_dataset,Boots_LSC_dataset,Boots_F1_dataset,Boots_Hostility_class,Boots_kDN_class,Boots_DCP_class,Boots_TD_U_class,Boots_CLD_class,Boots_N1_class,Boots_N2_class,Boots_LSC_class,Boots_F1_class
WineQualityRed_5vs6,1,0,Uniform,"[[46, 23], [14, 49]]",0.7196969696969697,0.2384161752316765,0.37287278854254424,0.4389097122811564,0.5429186558082936,0.44015497587129354,0.37362799374172584,0.33252152487465253,0.9948974545651746,0.9836869112353528,"[0.2407108239095315, 0.23591549295774647]","[0.37027463651050085, 0.3757042253521127]","[0.4316694328150899, 0.44680008726266185]","[0.5376054568300126, 0.5487089201877935]","[0.4368401456143381, 0.4437674405351235]","[0.36550888529886916, 0.38247610663983905]","[0.3255938396011005, 0.340071238227344]","[0.9944792429582585, 0.9953532168621486]","[0.9857541489205462, 0.9814340588988477]"
WineQualityRed_5vs6,1,1,Uniform,"[[46, 23], [15, 48]]",0.7121212121212122,0.21566975568660487,0.35113732097725353,0.4331736680946445,0.5446503791069924,0.4360770065119339,0.3549845549003089,0.3067039089472623,0.9945439982181205,0.982001991269051,"[0.1925566343042071, 0.24077328646748683]","[0.3475728155339806, 0.35500878734622143]","[0.4191236523025028, 0.44843361494797246]","[0.5427903631787128, 0.5466705721538762]","[0.42517087789916097, 0.4479223272196555]","[0.3449298813376483, 0.3659050966608084]","[0.298562850428932, 0.31554604280372656]","[0.9942001811450273, 0.9949174234398632]","[0.9832303618711385, 0.9806678383128296]"
WineQualityRed_5vs6,1,2,Uniform,"[[46, 23], [14, 49]]",0.7196969696969697,0.22156697556866048,0.3553496208930076,0.43921023317169966,0.5390807825517177,0.4423249448181808,0.36001123279977537,0.3179410263121912,0.9945313702302688,0.9838400857777438,"[0.2197092084006462, 0.22359154929577466]","[0.3667205169628433, 0.3429577464788733]","[0.4322457143935631, 0.44680008726266185]","[0.5406569736133549, 0.5373630672926447]","[0.43893102318898325, 0.44602360236830985]","[0.37620970843911067, 0.342358316566063]","[0.3165892572138798, 0.3194141690443298]","[0.9943232445552591, 0.9947581832458164]","[0.985313555588192, 0.9822343149807938]"
WineQualityRed_5vs6,1,3,Uniform,"[[43, 26], [13, 50]]",0.7045454545454546,0.2367312552653749,0.36158382476832357,0.440555608686033,0.5424974258167181,0.44132757023586083,0.3660699241786015,0.31941882877519995,0.994586475050759,0.9797809604043808,"[0.2135593220338983, 0.25963149078726966]","[0.35728813559322037, 0.3658291457286432]","[0.42119966630720085, 0.45968459696662095]","[0.536346516007533, 0.5485762144053601]","[0.42336353815480543, 0.45908096877492727]","[0.3615617433414044, 0.370525245273989]","[0.30500067023739613, 0.33366793017771973]","[0.9940192515742462, 0.9951470476657387]","[0.9836671802773498, 0.9759403075985991]"
WineQualityRed_5vs6,1,4,Uniform,"[[49, 20], [13, 50]]",0.75,0.2367312552653749,0.35770850884582983,0.44102625947742813,0.5420293924927455,0.43879554009794225,0.35881975368074776,0.32195447566924823,0.994629785421877,0.9834571494217662,"[0.20723684210526316, 0.26770293609671847]","[0.34967105263157894, 0.36614853195164077]","[0.4239919973124038, 0.4589137057577992]","[0.5293311403508771, 0.5553636538092497]","[0.4240321665283627, 0.45429835724872697]","[0.3285596804511278, 0.390595443704252]","[0.30631365947259087, 0.33837868335071225]","[0.9938625204582652, 0.9954354798914385]","[0.9828050239234449, 0.9841419375098133]"
WineQualityRed_5vs6,1,5,Uniform,"[[49, 20], [14, 49]]",0.7424242424242424,0.22746419545071608,0.34540859309182814,0.43321271632330166,0.5347748759711692,0.43799585740123864,0.35055662534601034,0.3206970282918772,0.9940543460074148,0.981389293099487,"[0.21052631578947367, 0.2452504317789292]","[0.3391447368421053, 0.351986183074266]","[0.42281858186149934, 0.44412745510184354]","[0.5326206140350876, 0.5370370370370371]","[0.4278330164433532, 0.4486677180271356]","[0.32678179824561404, 0.3755222468953039]","[0.29879133188023493, 0.3436999012077294]","[0.993421052631579, 0.9947193587405896]","[0.9835526315789473, 0.9791176008792588]"
WineQualityRed_5vs6,1,6,Uniform,"[[51, 18], [11, 52]]",0.7803030303030303,0.22493681550126368,0.370513900589722,0.4410001122112395,0.5373022559206216,0.4378392337003436,0.3560596943073775,0.3261064200645292,0.9944900031808501,0.9807000076587272,"[0.2042833607907743, 0.24655172413793103]","[0.3729818780889621, 0.36793103448275866]","[0.4276610953779993, 0.4549600832763719]","[0.5256269449020684, 0.5495210727969349]","[0.4292558390363511, 0.44682220018490115]","[0.35487173452577075, 0.3573029556650246]","[0.31676272791652343, 0.33588507719183874]","[0.9940411511093974, 0.9949597500901116]","[0.985172981878089, 0.9760188087774295]"
WineQualityRed_5vs6,1,7,Uniform,"[[52, 17], [12, 51]]",0.7803030303030303,0.21398483572030327,0.35888795282224095,0.4351200853900646,0.534728072638772,0.4348652399321325,0.3554459020339391,0.3312780121504713,0.9945532584222612,0.9811595312859004,"[0.1935483870967742, 0.23411371237458195]","[0.36774193548387096, 0.35016722408026757]","[0.4243705184255987, 0.44570786957412867]","[0.5287681569515186, 0.5405982905982906]","[0.4283289331234651, 0.4413031742303016]","[0.3676247069286119, 0.3434503901895206]","[0.32196651474379423, 0.34044936996407127]","[0.9942675176934469, 0.9948346987053243]","[0.982713381694706, 0.9796290665855885]"
WineQualityRed_5vs6,1,8,Uniform,"[[52, 17], [13, 50]]",0.7727272727272727,0.2375737152485257,0.36866048862679024,0.4411566504671197,0.5397360292052794,0.4452755499060425,0.3727083082601196,0.3403932664059827,0.9945896770876256,0.9816190549130733,"[0.23389830508474577, 0.24120603015075376]","[0.36610169491525424, 0.3711892797319933]","[0.42240888087355655, 0.45968459696662095]","[0.5405838041431262, 0.5388981946770892]","[0.4339002313372462, 0.4565174895301462]","[0.36539144471347856, 0.3799393794368669]","[0.3389897400117211, 0.34178033604185265]","[0.9940109295680879, 0.995161638622847]","[0.983975346687211, 0.9792903913506928]"
WineQualityRed_5vs6,1,9,Uniform,"[[52, 17], [13, 50]]",0.7727272727272727,0.22072451558550968,0.35770850884582983,0.4311878572293158,0.5360853692782925,0.4381360179455237,0.35178320696433585,0.3293952691636519,0.9946189422152644,0.9823083403538332,"[0.2113564668769716, 0.2314647377938517]","[0.37066246056782337, 0.34285714285714286]","[0.42436956316726887, 0.43900485259159017]","[0.5298808271994392, 0.54319871408479]","[0.4277083416468733, 0.4500910754018426]","[0.3625769866306144, 0.3394084215964867]","[0.32099490182568235, 0.3390260700538376]","[0.9944291563192161, 0.9948365267687811]","[0.9837969601376542, 0.9806016768042084]"
