dataset,fold,n_ensemble,weights,confusion_matrix,accuracy,Boots_Hostility_dataset,Boots_kDN_dataset,Boots_DCP_dataset,Boots_TD_U_dataset,Boots_CLD_dataset,Boots_N1_dataset,Boots_N2_dataset,Boots_LSC_dataset,Boots_F1_dataset,Boots_Hostility_class,Boots_kDN_class,Boots_DCP_class,Boots_TD_U_class,Boots_CLD_class,Boots_N1_class,Boots_N2_class,Boots_LSC_class,Boots_F1_class
pima,1,0,Uniform,"[[38, 12], [10, 17]]",0.7142857142857143,0.21852387843704776,0.3157742402315485,0.2668691058999722,0.5317345462063262,0.334694641553083,0.31208393632416787,0.4539083541171396,0.9846619679042349,0.8491316931982634,"[0.13785557986870897, 0.37606837606837606]","[0.21838074398249452, 0.505982905982906]","[0.20346939148736332, 0.39068820626989637]","[0.5257893091591122, 0.5433455433455433]","[0.25788381689598505, 0.4847055256056204]","[0.22964989059080965, 0.47307692307692306]","[0.4304943411118415, 0.49963572139671764]","[0.9797897589099043, 0.9941773504273503]","[0.8520240700218819, 0.843482905982906]"
pima,1,9,Uniform,"[[44, 6], [9, 18]]",0.8051948051948052,0.22141823444283648,0.3276410998552822,0.27995775800057415,0.5315278064916271,0.33283571578744753,0.32626628075253256,0.45928052516398155,0.9847259332793998,0.8531114327062229,"[0.13002364066193853, 0.3656716417910448]","[0.2132387706855792, 0.5082089552238807]","[0.20248631434127232, 0.40223544705984526]","[0.5197568389057751, 0.5501066098081023]","[0.2417807465156062, 0.476553074003824]","[0.2096138691883373, 0.5103855721393035]","[0.4282367609959683, 0.5082787051754354]","[0.9787918516061435, 0.9940920398009951]","[0.8537234042553191, 0.8521455223880597]"
pima,1,19,Uniform,"[[44, 6], [12, 15]]",0.7662337662337663,0.18958031837916064,0.31345875542691753,0.26364655544722804,0.5342154227827165,0.3200484478672251,0.3056198745779064,0.4555215893594439,0.9853239551471513,0.8574529667149059,"[0.10967741935483871, 0.35398230088495575]","[0.22451612903225807, 0.49646017699115047]","[0.20491625573477787, 0.38448544644850824]","[0.5278033794162826, 0.5474083438685209]","[0.24945849529876968, 0.4652888370014366]","[0.21849462365591396, 0.484882005899705]","[0.4327512016749671, 0.5023721657898939]","[0.9811480709821108, 0.9939159292035398]","[0.8604838709677419, 0.8512168141592921]"
pima,1,29,Uniform,"[[43, 7], [13, 14]]",0.7402597402597403,0.18523878437047755,0.3215629522431259,0.2719917735218781,0.5268761629108951,0.3165883082092991,0.32293777134587554,0.45413918992059615,0.9858870733806271,0.8655933429811867,"[0.11894273127753303, 0.31223628691983124]","[0.23083700440528634, 0.49535864978902955]","[0.20255375496776085, 0.4050080622289212]","[0.513530522341095, 0.5524412296564195]","[0.24109666271281735, 0.461200996206779]","[0.23487518355359763, 0.4916315049226442]","[0.4293860259332816, 0.5015566432971397]","[0.9817411182951836, 0.9938291139240506]","[0.8711453744493393, 0.854957805907173]"
pima,1,39,Uniform,"[[43, 7], [11, 16]]",0.7662337662337663,0.22865412445730826,0.31056439942112885,0.2574428979783629,0.5242919164771552,0.3222437539653447,0.27780993728895315,0.44934008482781707,0.9837510085659616,0.8598046309696092,"[0.1324200913242009, 0.3952569169960474]","[0.20273972602739726, 0.4972332015810277]","[0.1929810442243096, 0.3690408898529692]","[0.509784735812133, 0.549407114624506]","[0.23960581348920384, 0.4653086469635649]","[0.184779299847793, 0.438866930171278]","[0.42457571104482666, 0.492212795171492]","[0.9783130447163153, 0.9931653491436101]","[0.8627283105022832, 0.8547430830039525]"
pima,1,49,Uniform,"[[43, 7], [13, 14]]",0.7402597402597403,0.2040520984081042,0.3140376266280753,0.27494732428000834,0.5308042174901798,0.3249837697248601,0.32284129281234925,0.4573071152701481,0.9834087944803106,0.8549204052098408,"[0.1091703056768559, 0.3905579399141631]","[0.2126637554585153, 0.5133047210300429]","[0.20988128816468474, 0.40284536951957156]","[0.5246412975670618, 0.5429184549356223]","[0.24639029790919892, 0.47947222505349885]","[0.21648471615720524, 0.5319027181688126]","[0.4299750952417535, 0.5110327168710268]","[0.9778158158352867, 0.9944027181688125]","[0.8578056768558951, 0.8492489270386266]"
pima,1,59,Uniform,"[[43, 7], [13, 14]]",0.7402597402597403,0.191027496382055,0.30795947901591897,0.26991637825646453,0.5327682447798222,0.3298173142552161,0.28844669561022673,0.4567208854171642,0.9847096834150393,0.8603473227206947,"[0.11713665943600868, 0.3391304347826087]","[0.217353579175705, 0.4895652173913044]","[0.2053866125584814, 0.3992564738511176]","[0.5281995661605207, 0.5419254658385093]","[0.2600375241130964, 0.46968028493137787]","[0.1905639913232104, 0.4846376811594203]","[0.43450586519693774, 0.5012475129020527]","[0.9798829889511036, 0.9943840579710145]","[0.8657809110629068, 0.8494565217391304]"
pima,1,69,Uniform,"[[43, 7], [12, 15]]",0.7532467532467533,0.1939218523878437,0.31693198263386396,0.26993613566681063,0.5294604093446351,0.32577441115343964,0.3073082489146165,0.45509113199606654,0.9852514888098868,0.8567293777134588,"[0.14035087719298245, 0.2978723404255319]","[0.22807017543859648, 0.48936170212765956]","[0.2099594728753487, 0.3863163834664132]","[0.5161340852130326, 0.5553191489361702]","[0.2496154772985465, 0.4735551508888919]","[0.20917397660818712, 0.4977304964539007]","[0.43292544104347924, 0.4981020046530018]","[0.9807027312155667, 0.9940780141843972]","[0.8670504385964912, 0.8367021276595744]"
pima,1,79,Uniform,"[[43, 7], [12, 15]]",0.7532467532467533,0.21273516642547033,0.3206946454413893,0.27363829824020103,0.537419888360554,0.3298320152661727,0.2951037144235408,0.4585885514032833,0.9860108946611272,0.8626989869753979,"[0.12413793103448276, 0.36328125]","[0.2179310344827586, 0.4953125]","[0.20420952612269622, 0.39161296961174247]","[0.5293924466338259, 0.5510602678571428]","[0.2547058897910663, 0.4574877362883261]","[0.20318007662835247, 0.4513020833333333]","[0.43493655465087583, 0.4987784677599132]","[0.9809487238563346, 0.9946126302083333]","[0.8660919540229886, 0.85693359375]"
pima,1,89,Uniform,"[[43, 7], [12, 15]]",0.7532467532467533,0.21562952243125905,0.31866859623733723,0.2786785696740757,0.5291502997725863,0.3238578315322985,0.29575494452484324,0.4515143173229871,0.9842614960404049,0.8511215629522432,"[0.13245033112582782, 0.3739495798319328]","[0.23178807947019867, 0.48403361344537815]","[0.21614274454546484, 0.3977068418726502]","[0.522232734153264, 0.5423169267707083]","[0.24371915755533624, 0.4763906857825671]","[0.21387049300956584, 0.4516106442577031]","[0.42967882966002374, 0.4930751404798038]","[0.9795523041146134, 0.9932247899159663]","[0.8515452538631346, 0.8503151260504201]"
pima,1,99,Uniform,"[[43, 7], [12, 15]]",0.7532467532467533,0.2098408104196816,0.30419681620839367,0.2724383928653783,0.5284267107711391,0.3302710104614274,0.28839845634346356,0.4501525963955489,0.984057593816779,0.8596237337192475,"[0.11982570806100218, 0.3879310344827586]","[0.19956427015250547, 0.5112068965517241]","[0.2078525388695635, 0.40021816434847746]","[0.5185185185185185, 0.5480295566502463]","[0.24205206860409642, 0.5048076238774397]","[0.18616557734204794, 0.4906609195402299]","[0.4266919847104992, 0.49656820313450517]","[0.9792130660727543, 0.9936422413793103]","[0.8632897603485838, 0.8523706896551724]"
pima,1,109,Uniform,"[[44, 6], [12, 15]]",0.7662337662337663,0.2098408104196816,0.3143270622286541,0.28490391295571715,0.5205706016125697,0.3357227475820678,0.30342498794018335,0.45390970570144495,0.983748376356528,0.8473227206946454,"[0.1031390134529148, 0.40408163265306124]","[0.19641255605381167, 0.5289795918367347]","[0.19868254014790435, 0.4418620038630008]","[0.5057655349135171, 0.5475218658892128]","[0.23533935124160602, 0.518461501736541]","[0.19813153961136024, 0.4951020408163265]","[0.4241068227946669, 0.5081631170337837]","[0.9779879552967731, 0.994234693877551]","[0.8525784753363229, 0.8377551020408164]"
