dataset,fold,n_ensemble,weights,confusion_matrix,accuracy,Boots_Hostility_dataset,Boots_kDN_dataset,Boots_DCP_dataset,Boots_TD_U_dataset,Boots_CLD_dataset,Boots_N1_dataset,Boots_N2_dataset,Boots_LSC_dataset,Boots_F1_dataset,Boots_Hostility_class,Boots_kDN_class,Boots_DCP_class,Boots_TD_U_class,Boots_CLD_class,Boots_N1_class,Boots_N2_class,Boots_LSC_class,Boots_F1_class
teaching_assistant_LH,1,0,Uniform,"[[3, 2], [3, 3]]",0.5454545454545454,0.32222222222222224,0.4755555555555556,0.24373983739837396,0.5150326797385621,0.42343163459089966,0.5125308641975308,0.21157133584843935,0.9624289405684755,0.3111111111111111,"[0.05405405405405406, 0.5094339622641509]","[0.4486486486486487, 0.49433962264150944]","[0.23137771918259717, 0.2523699953980672]","[0.6677265500794913, 0.40843507214206437]","[0.4101053349738303, 0.4327349003613065]","[0.45120120120120116, 0.5553459119496855]","[0.12431262431262433, 0.27248779484514035]","[0.9842866121935888, 0.9471698113207547]","[0.3333333333333333, 0.29559748427672955]"
teaching_assistant_LH,1,1,Uniform,"[[3, 2], [2, 4]]",0.6363636363636364,0.3,0.4600000000000001,0.22596205962059615,0.4947712418300654,0.4301167937030084,0.4970987654320988,0.22970940148650076,0.9546138386448466,0.3111111111111111,"[0.10256410256410256, 0.45098039215686275]","[0.4923076923076923, 0.43529411764705883]","[0.21563477173233267, 0.23385939741750356]","[0.5897435897435898, 0.42214532871972316]","[0.4306033378727964, 0.42974473051434714]","[0.5206552706552707, 0.47908496732026146]","[0.1915195915195908, 0.25891337381413776]","[0.9767441860465116, 0.9376906318082788]","[0.3076923076923077, 0.3137254901960784]"
teaching_assistant_LH,1,2,Uniform,"[[4, 1], [2, 4]]",0.7272727272727273,0.2222222222222222,0.43999999999999995,0.22357723577235766,0.48169934640522877,0.4041647513736523,0.3967901234567901,0.2130372202577304,0.9559402813666379,0.3037037037037037,"[0.10256410256410256, 0.3137254901960784]","[0.4974358974358974, 0.39607843137254906]","[0.2400250156347717, 0.21099952175992345]","[0.6003016591251886, 0.39100346020761245]","[0.43138805104371725, 0.38334693397889685]","[0.443019943019943, 0.361437908496732]","[0.20006660006659513, 0.22295592981565734]","[0.9815146094215862, 0.9363834422657952]","[0.3076923076923077, 0.3006535947712418]"
teaching_assistant_LH,1,3,Uniform,"[[4, 1], [3, 3]]",0.6363636363636364,0.23333333333333334,0.44,0.20655826558265583,0.4705882352941177,0.41119603132554555,0.5003086419753086,0.20048835234742396,0.9544013781223084,0.3148148148148148,"[0.17777777777777778, 0.28888888888888886]","[0.5333333333333333, 0.3466666666666667]","[0.25430894308943086, 0.15880758807588075]","[0.6078431372549019, 0.3333333333333333]","[0.4614504836947771, 0.36094157895631407]","[0.5746913580246914, 0.42592592592592593]","[0.2359499759499735, 0.16502672874487442]","[0.9813953488372092, 0.9274074074074075]","[0.3185185185185185, 0.3111111111111111]"
teaching_assistant_LH,1,4,Uniform,"[[4, 1], [3, 3]]",0.6363636363636364,0.23333333333333334,0.39777777777777784,0.21691056910569104,0.5013071895424837,0.4118162185890683,0.42950617283950615,0.19646395840499425,0.9529830605799599,0.28518518518518515,"[0.046511627906976744, 0.40425531914893614]","[0.3953488372093023, 0.4]","[0.2064662507090187, 0.22646600934094444]","[0.6114911080711354, 0.4005006257822278]","[0.41058980146239943, 0.41293825979006327]","[0.42764857881136953, 0.4312056737588652]","[0.1508104298801935, 0.2382320802468332]","[0.9718766901027582, 0.9356973995271869]","[0.28682170542635654, 0.2836879432624113]"
teaching_assistant_LH,1,5,Uniform,"[[4, 1], [3, 3]]",0.6363636363636364,0.3,0.4711111111111111,0.2582113821138211,0.5241830065359476,0.4329861000986077,0.4690740740740741,0.2560662853433797,0.9611426930806777,0.28518518518518515,"[0.16, 0.475]","[0.48, 0.4600000000000001]","[0.23824390243902435, 0.28317073170731705]","[0.5858823529411764, 0.4470588235294118]","[0.43408411392676877, 0.43161358281340645]","[0.43833333333333335, 0.5075000000000001]","[0.2724155844155729, 0.23562966150313827]","[0.9762790697674418, 0.9422222222222223]","[0.28, 0.29166666666666663]"
teaching_assistant_LH,1,6,Uniform,"[[4, 1], [3, 3]]",0.6363636363636364,0.25555555555555554,0.45555555555555555,0.24785907859078585,0.5869281045751633,0.4222133903789419,0.4850617283950618,0.19242351000546673,0.9632328452483493,0.3074074074074074,"[0.10204081632653061, 0.43902439024390244]","[0.4653061224489796, 0.44390243902439025]","[0.2135390741662518, 0.28887566924449726]","[0.6818727490996399, 0.47345767575322806]","[0.41971679337773243, 0.425197128258436]","[0.5079365079365079, 0.45772357723577234]","[0.12615072002827105, 0.2716275760757738]","[0.9805410536307546, 0.9425474254742547]","[0.30612244897959184, 0.30894308943089427]"
teaching_assistant_LH,1,7,Uniform,"[[4, 1], [3, 3]]",0.6363636363636364,0.2777777777777778,0.45999999999999996,0.23398373983739829,0.5444444444444444,0.4365939801996315,0.4527777777777778,0.269080166382641,0.9685960378983636,0.29259259259259257,"[0.10204081632653061, 0.4878048780487805]","[0.43673469387755104, 0.4878048780487805]","[0.23633648581383768, 0.2311719214753123]","[0.6410564225690276, 0.4289813486370158]","[0.4143601122893779, 0.46316616379969083]","[0.4030612244897959, 0.5121951219512195]","[0.2265217775421784, 0.3199426310944133]","[0.9776934029425723, 0.9577235772357723]","[0.29931972789115646, 0.2845528455284553]"
teaching_assistant_LH,1,8,Uniform,"[[4, 1], [3, 3]]",0.6363636363636364,0.28888888888888886,0.4755555555555556,0.2344715447154471,0.5058823529411764,0.43028766817167535,0.5095061728395062,0.22425759425758685,0.9663967843812805,0.3037037037037037,"[0.07317073170731707, 0.46938775510204084]","[0.42439024390243907, 0.5183673469387755]","[0.18560380725758474, 0.2753608760577402]","[0.5968436154949784, 0.4297719087635054]","[0.4097680228154764, 0.4474571673472703]","[0.45663956639566394, 0.5537414965986395]","[0.1496568472178148, 0.28667862749494705]","[0.9744753261486102, 0.9596371882086169]","[0.30894308943089427, 0.29931972789115646]"
teaching_assistant_LH,1,9,Uniform,"[[4, 1], [3, 3]]",0.6363636363636364,0.23333333333333334,0.41555555555555557,0.21528455284552842,0.5392156862745098,0.4023464882485257,0.4765432098765432,0.20147294361148807,0.9570255526844674,0.3074074074074074,"[0.061224489795918366, 0.43902439024390244]","[0.42857142857142855, 0.4000000000000001]","[0.2200099552015928, 0.2096371207614515]","[0.6494597839135654, 0.40746054519368724]","[0.4038288301094497, 0.40057490895132386]","[0.47732426303854875, 0.47560975609756095]","[0.17722413640780652, 0.23045322539149768]","[0.9791172282866635, 0.9306233062330624]","[0.31972789115646255, 0.2926829268292683]"
