dataset,fold,n_ensemble,weights,confusion_matrix,accuracy,Boots_Hostility_dataset,Boots_kDN_dataset,Boots_DCP_dataset,Boots_TD_U_dataset,Boots_CLD_dataset,Boots_N1_dataset,Boots_N2_dataset,Boots_LSC_dataset,Boots_F1_dataset,Boots_Hostility_class,Boots_kDN_class,Boots_DCP_class,Boots_TD_U_class,Boots_CLD_class,Boots_N1_class,Boots_N2_class,Boots_LSC_class,Boots_F1_class
Data7,1,0,Uniform,"[[98, 5, 0], [4, 89, 4], [0, 6, 94]]",0.9366666666666666,0.04777777777777778,0.06355555555555556,0.050242683307585675,0.36495590828924157,0.2406974905632922,0.05225308641975308,0.15651783921430007,0.893569898254204,0.6262037037037037,"[0.025933609958506226, 0.10941176470588235, 0.012415349887133182]","[0.031950207468879666, 0.10917647058823529, 0.05417607223476298]","[0.0184654477165583, 0.08020676529630817, 0.056070883555143544]","[0.2642758348152539, 0.34280112044817923, 0.4957540578308073]","[0.2381214936946561, 0.3156785776844098, 0.1715658166675983]","[0.022302904564315353, 0.0842156862745098, 0.05417607223476298]","[0.11814805784527764, 0.18949832583417364, 0.1666251254590462]","[0.8174082591515829, 0.9411657265645985, 0.9307746003208983]","[0.54201244813278, 0.5944117647058823, 0.7483069977426636]"
Data7,1,1,Uniform,"[[99, 4, 0], [5, 87, 5], [0, 6, 94]]",0.9333333333333333,0.044814814814814814,0.06074074074074074,0.05065757263989788,0.36805996472663144,0.2429243493296342,0.049660493827160486,0.15887087667188482,0.8946485251957561,0.6284259259259259,"[0.023554603854389723, 0.09624413145539906, 0.018599562363238512]","[0.026980728051391862, 0.09718309859154929, 0.061269146608315096]","[0.017904530922530658, 0.07308341454360587, 0.06322269699663943]","[0.26465789742021006, 0.3339481332439079, 0.5055225591330624]","[0.22248084500027607, 0.31292988128621624, 0.1985583972690352]","[0.017130620985010708, 0.07619327073552426, 0.05816921954777535]","[0.11023760134287484, 0.18333187645889162, 0.18576661774274428]","[0.8125072577536033, 0.9409903102021566, 0.9353889441952279]","[0.5388115631691649, 0.5974178403755869, 0.7489059080962801]"
Data7,1,2,Uniform,"[[100, 3, 0], [3, 88, 6], [0, 6, 94]]",0.94,0.05,0.058592592592592585,0.05249962808346834,0.3611463844797178,0.23644385462895764,0.056172839506172835,0.1572687529601428,0.8919860034890947,0.6266666666666667,"[0.03070175438596491, 0.0980603448275862, 0.018604651162790697]","[0.027412280701754384, 0.09008620689655172, 0.05767441860465117]","[0.02502551512972121, 0.07503517786564408, 0.05731753600900122]","[0.26206140350877194, 0.33400041050903123, 0.4955149501661129]","[0.21974953278317974, 0.3074407139097251, 0.17753703615314045]","[0.02512792397660819, 0.07210847701149425, 0.07189922480620155]","[0.10742903350437495, 0.18123088370054288, 0.18426522600266496]","[0.805200365338509, 0.9389294008817509, 0.9333639444343844]","[0.5337171052631579, 0.6045258620689655, 0.7491279069767441]"
Data7,1,3,Uniform,"[[101, 2, 0], [3, 88, 6], [0, 4, 96]]",0.95,0.046296296296296294,0.06192592592592592,0.04886559499824418,0.3640388007054674,0.2288951787965221,0.0528395061728395,0.15802096970105628,0.8966322594271744,0.6275,"[0.023379383634431455, 0.10104529616724739, 0.017817371937639197]","[0.03400637619553666, 0.10011614401858304, 0.05456570155902005]","[0.020475492681067867, 0.07007552048957333, 0.05827911441074811]","[0.2683062598046657, 0.33488192024777386, 0.49231095556262594]","[0.22429686296595452, 0.2986539933784052, 0.1668291162592869]","[0.021608218207580587, 0.07801006581494387, 0.06143281365998515]","[0.10918306583901068, 0.19065783790993207, 0.17790529487515744]","[0.8193284478366808, 0.9413830684295101, 0.9347307451238818]","[0.5411795961742827, 0.5940766550522648, 0.75]"
Data7,1,4,Uniform,"[[101, 2, 0], [3, 88, 6], [0, 4, 96]]",0.95,0.03851851851851852,0.055629629629629626,0.04696180846187041,0.36093474426807753,0.23035248451808044,0.04487654320987654,0.15074646252904733,0.8933431159027468,0.6269444444444444,"[0.016835016835016835, 0.08705114254624592, 0.010112359550561797]","[0.02042648709315376, 0.09662676822633297, 0.04853932584269663]","[0.013113244527809122, 0.07243719032483362, 0.05454292591488775]","[0.2634813745924857, 0.33322970102077826, 0.48710540395933655]","[0.223347971167395, 0.30767026959495064, 0.157527739472931]","[0.01730265619154508, 0.0697315923104824, 0.04681647940074906]","[0.10424811231241649, 0.17812777715245862, 0.1690235433201744]","[0.8119249861838438, 0.9363922965701253, 0.9304008198872655]","[0.5390011223344556, 0.5933079434167573, 0.7497191011235955]"
Data7,1,5,Uniform,"[[102, 1, 0], [4, 87, 6], [0, 5, 95]]",0.9466666666666667,0.03962962962962963,0.058740740740740746,0.04780808279302395,0.363668430335097,0.23355404253791406,0.05104938271604938,0.15831747671821558,0.8928403320474532,0.6311111111111111,"[0.018418201516793065, 0.0881316098707403, 0.016198704103671708]","[0.02556879739978332, 0.09400705052878966, 0.05939524838012959]","[0.019575190539979942, 0.06604908603677935, 0.05918590761929152]","[0.26610947737708296, 0.33266185440098484, 0.48940656176077335]","[0.2280380714032469, 0.30703476557021586, 0.17152288277204902]","[0.02040447815095702, 0.06345475910693302, 0.07019438444924406]","[0.10506657849851511, 0.18309455034296815, 0.18862556462547164]","[0.8064819754502318, 0.9380342224296959, 0.9373854318573313]","[0.5446912242686891, 0.5969447708578144, 0.7486501079913607]"
Data7,1,6,Uniform,"[[101, 2, 0], [3, 88, 6], [0, 4, 96]]",0.95,0.05,0.06770370370370371,0.05396211088724573,0.3666137566137566,0.2454490376127159,0.05845679012345678,0.159655324525678,0.8979731484618395,0.6311111111111111,"[0.024608501118568233, 0.10213243546576879, 0.024043715846994537]","[0.030425055928411632, 0.11672278338945005, 0.05639344262295082]","[0.016961863584775437, 0.0828123051518405, 0.06201970432839818]","[0.26978800468733355, 0.3396397840842285, 0.4874837366640645]","[0.24124662909051003, 0.3191702273365573, 0.17776747824103206]","[0.022651006711409395, 0.08969322858211748, 0.06302367941712204]","[0.11042729736244564, 0.1958176587162877, 0.17253971416512767]","[0.8225965341369555, 0.935902659266434, 0.9346851693138095]","[0.5522930648769575, 0.5920314253647587, 0.7461748633879781]"
Data7,1,7,Uniform,"[[101, 2, 0], [3, 88, 6], [0, 5, 95]]",0.9466666666666667,0.05333333333333334,0.06614814814814815,0.05644456242316793,0.3666137566137566,0.2386864182243818,0.05404320987654321,0.1579397415105194,0.8939955506705526,0.6313888888888889,"[0.016411378555798686, 0.1326530612244898, 0.01327433628318584]","[0.026039387308533918, 0.12244897959183673, 0.05176991150442478]","[0.01947568755324769, 0.10117294541200786, 0.05018252462997133]","[0.26695842450765866, 0.34310549616672065, 0.49030762747576906]","[0.2243194918636766, 0.32127467208034627, 0.17263390803934184]","[0.018690736688548502, 0.09882842025699169, 0.04609144542772861]","[0.10563523001296077, 0.20131730512352805, 0.1685009277960227]","[0.813992509861067, 0.9411983971670861, 0.9288294762125076]","[0.5462253829321663, 0.5986394557823129, 0.7494469026548672]"
Data7,1,8,Uniform,"[[101, 2, 0], [3, 88, 6], [0, 4, 96]]",0.95,0.05444444444444444,0.0674074074074074,0.051674211262898014,0.3644973544973545,0.23815422861692181,0.0587037037037037,0.1555161128515028,0.8955985774072589,0.6256481481481482,"[0.026776519052523172, 0.12200684150513112, 0.01643192488262911]","[0.03604531410916581, 0.11197263397947549, 0.05727699530516432]","[0.021629103331276944, 0.07928796020002768, 0.057491748802500485]","[0.26889313913000834, 0.34283542379323445, 0.4957522915269394]","[0.22811390044901972, 0.3064340637416213, 0.17931355167639557]","[0.027634740817027117, 0.09350057012542759, 0.0582942097026604]","[0.11154799093271903, 0.1864779766385622, 0.17375495304151214]","[0.8233779608650875, 0.9354482643715865, 0.9368873604996684]","[0.5422245108135942, 0.5972063854047891, 0.75]"
Data7,1,9,Uniform,"[[101, 2, 0], [3, 88, 6], [0, 5, 95]]",0.9466666666666667,0.03925925925925926,0.06222222222222222,0.05417281896808256,0.362716049382716,0.23565829644405598,0.050833333333333335,0.157917680190168,0.8953304064515673,0.6261111111111111,"[0.017524644030668127, 0.07631874298540965, 0.024553571428571428]","[0.029134720700985762, 0.09225589225589226, 0.06607142857142857]","[0.022198334421348637, 0.07185689130299638, 0.06916857336625205]","[0.26448651749856567, 0.3298059964726631, 0.4955357142857143]","[0.2107189663333597, 0.30685696457081735, 0.19026945167856632]","[0.02071924059875867, 0.06939768050879162, 0.06305803571428571]","[0.10629448439711378, 0.177618723837318, 0.19092922915160537]","[0.8067869981206625, 0.9375989729871008, 0.9435210750039726]","[0.5405257393209201, 0.5914702581369248, 0.7477678571428571]"
