dataset,n_ensemble,method_weights,compl_measure,loss_selected,loss_train_mean,loss_test_mean,train_acc_mean,test_acc_mean,loss_train_std,loss_test_std,train_acc_std,test_acc_std,conf_matr_train_total,conf_matr_test_total
Australian,1,classic,none,log_loss,0.6383626463032377,0.6384129073104108,0.555072463768116,0.5550724637681159,0.0009349005459738842,0.004606751542192146,0.0007778516771975075,0.007000665094777449,"[[3447, 0], [2763, 0]]","[[383, 0], [307, 0]]"
Australian,2,classic,none,log_loss,0.5985079767756334,0.5985928145915854,0.855072463768116,0.855072463768116,0.0016112893177364274,0.007892426121348186,0.0034786584532516887,0.03130792607926502,"[[2754, 693], [207, 2556]]","[[306, 77], [23, 284]]"
Australian,3,classic,none,log_loss,0.5655830021120305,0.5657071227846069,0.855072463768116,0.855072463768116,0.0021753825415188753,0.010977812214330808,0.0034786584532516887,0.03130792607926502,"[[2754, 693], [207, 2556]]","[[306, 77], [23, 284]]"
Australian,4,classic,none,log_loss,0.5381888207416472,0.5383559578442032,0.855072463768116,0.855072463768116,0.002651076420464888,0.013853737383431557,0.0034786584532516887,0.03130792607926502,"[[2754, 693], [207, 2556]]","[[306, 77], [23, 284]]"
Australian,5,classic,none,log_loss,0.5152744649683081,0.5154876159230276,0.855072463768116,0.855072463768116,0.0030560862295420333,0.016533398027414235,0.0034786584532516887,0.03130792607926502,"[[2754, 693], [207, 2556]]","[[306, 77], [23, 284]]"
Australian,6,classic,none,log_loss,0.4960306439659023,0.49629222029917336,0.855072463768116,0.855072463768116,0.0034034710330516824,0.019031724958760574,0.0034786584532516887,0.03130792607926502,"[[2754, 693], [207, 2556]]","[[306, 77], [23, 284]]"
Australian,7,classic,none,log_loss,0.4798215130627774,0.4801334372016379,0.855072463768116,0.855072463768116,0.0037031029392171283,0.021362446807216603,0.0034786584532516887,0.03130792607926502,"[[2754, 693], [207, 2556]]","[[306, 77], [23, 284]]"
Australian,8,classic,none,log_loss,0.46613924357465225,0.46650301409234657,0.855072463768116,0.855072463768116,0.003962595844971748,0.023537750470147105,0.0034786584532516887,0.03130792607926502,"[[2754, 693], [207, 2556]]","[[306, 77], [23, 284]]"
Australian,9,classic,none,log_loss,0.4545727054687664,0.4549894355523708,0.855072463768116,0.855072463768116,0.004187977055474603,0.02556840269365217,0.0034786584532516887,0.03130792607926502,"[[2754, 693], [207, 2556]]","[[306, 77], [23, 284]]"
Australian,10,classic,none,log_loss,0.44475906570732937,0.4459166996137909,0.855072463768116,0.855072463768116,0.004337391642046956,0.026277503015438065,0.0034786584532516887,0.03130792607926502,"[[2754, 693], [207, 2556]]","[[306, 77], [23, 284]]"
Australian,11,classic,none,log_loss,0.436115204005339,0.43850113664500456,0.855072463768116,0.855072463768116,0.004218022561486052,0.02776186612883072,0.0034786584532516887,0.03130792607926502,"[[2754, 693], [207, 2556]]","[[306, 77], [23, 284]]"
Australian,12,classic,none,log_loss,0.4284843182936927,0.43073460317482554,0.855072463768116,0.855072463768116,0.004239378740824041,0.02752471214884781,0.0034786584532516887,0.03130792607926502,"[[2754, 693], [207, 2556]]","[[306, 77], [23, 284]]"
Australian,13,classic,none,log_loss,0.421612417209891,0.42529519223680695,0.855072463768116,0.855072463768116,0.004187147477841322,0.029051250440990876,0.0034786584532516887,0.03130792607926502,"[[2754, 693], [207, 2556]]","[[306, 77], [23, 284]]"
