dataset,n_ensemble,method_weights,compl_measure,loss_selected,loss_train_mean,loss_test_mean,train_acc_mean,test_acc_mean,loss_train_std,loss_test_std,train_acc_std,test_acc_std,conf_matr_train_total,conf_matr_test_total
bupa,255,sample_weight_easy_x2,LSC,log_loss,0.4627120080618269,0.5740718394049718,0.7990395187221242,0.7305882352941176,0.009049977353869351,0.13758528490420846,0.013251951413213428,0.09683388715254898,"[[866, 439], [185, 1615]]","[[83, 62], [31, 169]]"
bupa,256,sample_weight_easy_x2,LSC,log_loss,0.462441214830316,0.5736619179346214,0.7983953946686028,0.7334453781512604,0.009127248654807572,0.1380285408278509,0.012625661778895346,0.10323396309232935,"[[865, 440], [186, 1614]]","[[83, 62], [30, 170]]"
bupa,257,sample_weight_easy_x2,LSC,log_loss,0.46229396083915886,0.5743247458751503,0.7996826055388445,0.7334453781512604,0.00907458377774507,0.13877068395811573,0.01223751809819085,0.10323396309232935,"[[867, 438], [184, 1616]]","[[83, 62], [30, 170]]"
bupa,258,sample_weight_easy_x2,LSC,log_loss,0.4620527343323483,0.5742400135190336,0.7996826055388445,0.7305882352941176,0.008924858739794202,0.13914232227422152,0.01214328168229461,0.09976724397223459,"[[867, 438], [184, 1616]]","[[83, 62], [31, 169]]"
bupa,259,sample_weight_easy_x2,LSC,log_loss,0.4619775153573227,0.5748024732394558,0.7996826055388445,0.7305882352941176,0.00889565866406662,0.13994243511396626,0.012607421859981328,0.09976724397223459,"[[869, 436], [186, 1614]]","[[83, 62], [31, 169]]"
bupa,260,sample_weight_easy_x2,LSC,log_loss,0.4617427027437694,0.5746343678724865,0.7996826055388445,0.7276470588235294,0.008918804215256029,0.13860252997838696,0.012331636357842063,0.09712131326534043,"[[870, 435], [187, 1613]]","[[82, 63], [31, 169]]"
bupa,261,sample_weight_easy_x2,LSC,log_loss,0.4614654347967062,0.5738655761180269,0.7983933201950005,0.7305882352941176,0.008941889731846758,0.1383056770001958,0.011415650039909526,0.09976724397223459,"[[867, 438], [188, 1612]]","[[83, 62], [31, 169]]"
bupa,262,sample_weight_easy_x2,LSC,log_loss,0.46118402580876666,0.5738131165227205,0.8000041489472046,0.730672268907563,0.00906201508333035,0.13819038091997107,0.01153288772489476,0.10483022532940539,"[[870, 435], [186, 1614]]","[[83, 62], [31, 169]]"
bupa,263,sample_weight_easy_x2,LSC,log_loss,0.46101383923197703,0.5738723881890797,0.7996805310652422,0.7334453781512604,0.009167969213164347,0.1384918272395991,0.010879343159872911,0.10323396309232935,"[[870, 435], [187, 1613]]","[[83, 62], [30, 170]]"
bupa,264,sample_weight_easy_x2,LSC,log_loss,0.4607532798606525,0.5742613337166673,0.7993589876568821,0.7277310924369748,0.00928744045241694,0.13863205681366964,0.010998822173837797,0.10509839756737148,"[[869, 436], [187, 1613]]","[[83, 62], [32, 168]]"
bupa,265,sample_weight_easy_x2,LSC,log_loss,0.46059463685390545,0.5745897073798164,0.8003246551187637,0.7277310924369748,0.009181930589097852,0.13909082241385204,0.011516229119984813,0.10509839756737148,"[[872, 433], [187, 1613]]","[[83, 62], [32, 168]]"
bupa,266,sample_weight_easy_x2,LSC,log_loss,0.4603355391661136,0.5734158406134228,0.8003236178819625,0.730672268907563,0.009250280472783454,0.1380883845128415,0.010707537277822763,0.10483022532940539,"[[871, 434], [186, 1614]]","[[83, 62], [31, 169]]"
bupa,267,sample_weight_easy_x2,LSC,log_loss,0.46018165806514366,0.5737107020516665,0.8009677419354839,0.7277310924369748,0.009226359962137968,0.13940159034216493,0.010688246476913903,0.10231799403079835,"[[872, 433], [185, 1615]]","[[83, 62], [32, 168]]"
bupa,268,sample_weight_easy_x2,LSC,log_loss,0.45997507731059156,0.5738495005995369,0.8000031117104035,0.7305882352941176,0.00915332083447188,0.139345138639331,0.010938214990398609,0.10578686429793013,"[[871, 434], [187, 1613]]","[[82, 63], [30, 170]]"
bupa,269,sample_weight_easy_x2,LSC,log_loss,0.45966376534400455,0.5736452719005268,0.8003236178819625,0.7247899159663865,0.00919294888653171,0.13920010785612738,0.011336921579819937,0.10249900270479266,"[[872, 433], [187, 1613]]","[[82, 63], [32, 168]]"
bupa,270,sample_weight_easy_x2,LSC,log_loss,0.4594621417120914,0.5738877741470289,0.8000010372368012,0.7218487394957983,0.009161588860215236,0.14002922679674445,0.010660959430561816,0.1035187402796737,"[[871, 434], [187, 1613]]","[[82, 63], [33, 167]]"
bupa,271,sample_weight_easy_x2,LSC,log_loss,0.45936239206768564,0.5741427235131068,0.8003225806451614,0.7277310924369748,0.00912039561494064,0.13984038378706792,0.010513741629774665,0.10231799403079835,"[[871, 434], [186, 1614]]","[[82, 63], [31, 169]]"
bupa,272,sample_weight_easy_x2,LSC,log_loss,0.45927429136758696,0.5743413215040015,0.8012903225806453,0.7305882352941176,0.009126582958884846,0.14041700663691303,0.011229557575480694,0.09683388715254898,"[[874, 431], [186, 1614]]","[[82, 63], [30, 170]]"
bupa,273,sample_weight_easy_x2,LSC,log_loss,0.4589539764113796,0.5736197465574991,0.8003246551187637,0.7276470588235294,0.00910346730131667,0.13935569026755737,0.01229621958020246,0.09712131326534043,"[[872, 433], [187, 1613]]","[[82, 63], [31, 169]]"
bupa,274,sample_weight_easy_x2,LSC,log_loss,0.45882581450462306,0.5736283666166869,0.8006441240535214,0.7305882352941176,0.009109641219512432,0.1397912367168839,0.011907507038458692,0.09683388715254898,"[[872, 433], [186, 1614]]","[[82, 63], [30, 170]]"
bupa,275,sample_weight_easy_x2,LSC,log_loss,0.4586168188318031,0.5738906923232645,0.8003225806451614,0.7305042016806722,0.009072099429002053,0.13917264414952177,0.012329379684544282,0.09895534346994814,"[[871, 434], [186, 1614]]","[[83, 62], [31, 169]]"
bupa,276,sample_weight_easy_x2,LSC,log_loss,0.45852844101434487,0.5746615417289637,0.8006441240535214,0.7305882352941176,0.009021253581562584,0.14069721590113565,0.010681724516712008,0.09683388715254898,"[[872, 433], [186, 1614]]","[[82, 63], [30, 170]]"
bupa,277,sample_weight_easy_x2,LSC,log_loss,0.45833504361840294,0.5743467625331558,0.7996794938284411,0.7335294117647059,0.009108571895651917,0.14004400352293858,0.012003524878078866,0.09939080342204111,"[[871, 434], [188, 1612]]","[[83, 62], [30, 170]]"
