dataset,CV_fold,n_trees,model,parameters,perf_measure,perf_value,Conf_Matrix
ring.csv,0,245,base,None,acc,0.8770270270270271,"[array([[311,  56],
       [ 35, 338]])]"
ring.csv,0,245,base,None,f1,0.8768995277160823,"[array([[311,  56],
       [ 35, 338]])]"
ring.csv,0,245,base,None,auc,0.8767888319904158,"[array([[311,  56],
       [ 35, 338]])]"
ring.csv,0,245,wagging,None,acc,0.9432432432432433,"[array([[357,  10],
       [ 32, 341]])]"
ring.csv,0,245,wagging,None,f1,0.9432067426542566,"[array([[357,  10],
       [ 32, 341]])]"
ring.csv,0,245,wagging,None,auc,0.9434805794391158,"[array([[357,  10],
       [ 32, 341]])]"
ring.csv,0,245,AdaBoost,None,acc,0.8770270270270271,"[array([[310,  57],
       [ 34, 339]])]"
ring.csv,0,245,AdaBoost,None,f1,0.8768770103414801,"[array([[310,  57],
       [ 34, 339]])]"
ring.csv,0,245,AdaBoost,None,auc,0.8767669167439789,"[array([[310,  57],
       [ 34, 339]])]"
ring.csv,0,245,Grouped_Mixed_Bagging,"[[0.0, 0.7, 0.3], 3.0]",acc,0.9432432432432433,"[array([[354,  13],
       [ 29, 344]])]"
ring.csv,0,245,Grouped_Mixed_Bagging,"[[0.0, 0.7, 0.3], 3.0]",f1,0.9445756700133582,"[array([[355,  12],
       [ 29, 344]])]"
ring.csv,0,245,Grouped_Mixed_Bagging,"[[0.0, 0.7, 0.3], 3.0]",auc,0.9528639574552017,"[array([[357,  10],
       [ 25, 348]])]"
ring.csv,0,245,Incremental_Mixed_Bagging,"[[-2.0, 4.0]]",acc,0.9486486486486486,"[array([[355,  12],
       [ 26, 347]])]"
ring.csv,0,245,Incremental_Mixed_Bagging,"[[-2.0, 4.0]]",f1,0.9513477976574048,"[array([[354,  13],
       [ 23, 350]])]"
ring.csv,0,245,Incremental_Mixed_Bagging,"[[-2.0, 4.0]]",auc,0.9474581966674215,"[array([[355,  12],
       [ 27, 346]])]"
ring.csv,1,245,base,None,acc,0.8635135135135135,"[array([[308,  59],
       [ 42, 331]])]"
ring.csv,1,245,base,None,f1,0.8634159645368429,"[array([[308,  59],
       [ 42, 331]])]"
ring.csv,1,245,base,None,auc,0.8633182605138394,"[array([[308,  59],
       [ 42, 331]])]"
ring.csv,1,245,wagging,None,acc,0.9364864864864865,"[array([[351,  16],
       [ 31, 342]])]"
ring.csv,1,245,wagging,None,f1,0.936470826163604,"[array([[351,  16],
       [ 31, 342]])]"
ring.csv,1,245,wagging,None,auc,0.9366466750918614,"[array([[351,  16],
       [ 31, 342]])]"
ring.csv,1,245,AdaBoost,None,acc,0.8662162162162163,"[array([[312,  55],
       [ 44, 329]])]"
ring.csv,1,245,AdaBoost,None,f1,0.8661705062495473,"[array([[312,  55],
       [ 44, 329]])]"
ring.csv,1,245,AdaBoost,None,auc,0.8660868866470404,"[array([[312,  55],
       [ 44, 329]])]"
ring.csv,1,245,Grouped_Mixed_Bagging,"[[0.2, 0.4, 0.4], 3.0]",acc,0.9472972972972973,"[array([[356,  11],
       [ 28, 345]])]"
ring.csv,1,245,Grouped_Mixed_Bagging,"[[0.2, 0.4, 0.4], 3.0]",f1,0.9405170806766552,"[array([[354,  13],
       [ 31, 342]])]"
ring.csv,1,245,Grouped_Mixed_Bagging,"[[0.2, 0.4, 0.4], 3.0]",auc,0.9434367489462419,"[array([[355,  12],
       [ 30, 343]])]"
ring.csv,1,245,Incremental_Mixed_Bagging,"[[-3.0, 3.0]]",acc,0.9432432432432433,"[array([[354,  13],
       [ 29, 344]])]"
ring.csv,1,245,Incremental_Mixed_Bagging,"[[-3.0, 3.0]]",f1,0.9432390972669724,"[array([[351,  16],
       [ 26, 347]])]"
ring.csv,1,245,Incremental_Mixed_Bagging,"[[-1.0, 3.0]]",auc,0.9461396293401318,"[array([[356,  11],
       [ 29, 344]])]"
ring.csv,2,245,base,None,acc,0.8702702702702703,"[array([[317,  50],
       [ 46, 327]])]"
ring.csv,2,245,base,None,f1,0.8702607922991485,"[array([[317,  50],
       [ 46, 327]])]"
ring.csv,2,245,base,None,auc,0.8702179106004047,"[array([[317,  50],
       [ 46, 327]])]"
ring.csv,2,245,wagging,None,acc,0.9459459459459459,"[array([[358,   9],
       [ 31, 342]])]"
ring.csv,2,245,wagging,None,f1,0.9459111834802442,"[array([[358,   9],
       [ 31, 342]])]"
ring.csv,2,245,wagging,None,auc,0.9461834598330058,"[array([[358,   9],
       [ 31, 342]])]"
ring.csv,2,245,AdaBoost,None,acc,0.8743243243243243,"[array([[317,  50],
       [ 43, 330]])]"
ring.csv,2,245,AdaBoost,None,f1,0.874303433131669,"[array([[317,  50],
       [ 43, 330]])]"
ring.csv,2,245,AdaBoost,None,auc,0.8742393583215844,"[array([[317,  50],
       [ 43, 330]])]"
ring.csv,2,245,Grouped_Mixed_Bagging,"[[0.2, 0.4, 0.4], 3.0]",acc,0.9459459459459459,"[array([[357,  10],
       [ 30, 343]])]"
ring.csv,2,245,Grouped_Mixed_Bagging,"[[0.2, 0.4, 0.4], 3.0]",f1,0.9432067426542566,"[array([[357,  10],
       [ 32, 341]])]"
ring.csv,2,245,Grouped_Mixed_Bagging,"[[0.2, 0.4, 0.4], 3.0]",auc,0.9475020271602954,"[array([[357,  10],
       [ 29, 344]])]"
ring.csv,2,245,Incremental_Mixed_Bagging,"[[-6.0, 6.0]]",acc,0.95,"[array([[357,  10],
       [ 27, 346]])]"
ring.csv,2,245,Incremental_Mixed_Bagging,"[[-6.0, 6.0]]",f1,0.9459111834802442,"[array([[358,   9],
       [ 31, 342]])]"
ring.csv,2,245,Incremental_Mixed_Bagging,"[[-6.0, 6.0]]",auc,0.9475020271602954,"[array([[357,  10],
       [ 29, 344]])]"
ring.csv,3,245,base,None,acc,0.8513513513513513,"[array([[312,  55],
       [ 55, 318]])]"
ring.csv,3,245,base,None,f1,0.8513513513513513,"[array([[312,  55],
       [ 55, 318]])]"
ring.csv,3,245,base,None,auc,0.8513415783360485,"[array([[312,  55],
       [ 55, 318]])]"
ring.csv,3,245,wagging,None,acc,0.9351351351351351,"[array([[351,  16],
       [ 32, 341]])]"
ring.csv,3,245,wagging,None,f1,0.9351161791928917,"[array([[351,  16],
       [ 32, 341]])]"
ring.csv,3,245,wagging,None,auc,0.9353061925181348,"[array([[351,  16],
       [ 32, 341]])]"
ring.csv,3,245,AdaBoost,None,acc,0.85,"[array([[311,  56],
       [ 55, 318]])]"
ring.csv,3,245,AdaBoost,None,f1,0.8499980823704094,"[array([[311,  56],
       [ 55, 318]])]"
ring.csv,3,245,AdaBoost,None,auc,0.849979180515885,"[array([[311,  56],
       [ 55, 318]])]"
ring.csv,3,245,Grouped_Mixed_Bagging,"[[0.2, 0.4, 0.4], 3.0]",acc,0.9432432432432433,"[array([[354,  13],
       [ 29, 344]])]"
ring.csv,3,245,Grouped_Mixed_Bagging,"[[0.2, 0.4, 0.4], 3.0]",f1,0.9391790827629681,"[array([[351,  16],
       [ 29, 344]])]"
ring.csv,3,245,Grouped_Mixed_Bagging,"[[0.2, 0.4, 0.4], 3.0]",auc,0.9407338685523519,"[array([[354,  13],
       [ 31, 342]])]"
ring.csv,3,245,Incremental_Mixed_Bagging,"[[-3.0, 4.0]]",acc,0.9351351351351351,"[array([[353,  14],
       [ 34, 339]])]"
ring.csv,3,245,Incremental_Mixed_Bagging,"[[-3.0, 4.0]]",f1,0.9405170806766552,"[array([[354,  13],
       [ 31, 342]])]"
ring.csv,3,245,Incremental_Mixed_Bagging,"[[-1.0, 2.0]]",auc,0.9393714707321884,"[array([[353,  14],
       [ 31, 342]])]"
ring.csv,4,245,base,None,acc,0.8810810810810811,"[array([[320,  46],
       [ 42, 332]])]"
ring.csv,4,245,base,None,f1,0.8810706544749097,"[array([[320,  46],
       [ 42, 332]])]"
ring.csv,4,245,base,None,auc,0.8810087373250343,"[array([[320,  46],
       [ 42, 332]])]"
ring.csv,4,245,wagging,None,acc,0.9310810810810811,"[array([[351,  15],
       [ 36, 338]])]"
ring.csv,4,245,wagging,None,f1,0.9310467116996158,"[array([[351,  15],
       [ 36, 338]])]"
ring.csv,4,245,wagging,None,auc,0.9313798544753221,"[array([[351,  15],
       [ 36, 338]])]"
ring.csv,4,245,AdaBoost,None,acc,0.8905405405405405,"[array([[325,  41],
       [ 40, 334]])]"
ring.csv,4,245,AdaBoost,None,f1,0.8905387412694009,"[array([[325,  41],
       [ 40, 334]])]"
ring.csv,4,245,AdaBoost,None,auc,0.8905131352093744,"[array([[325,  41],
       [ 40, 334]])]"
ring.csv,4,245,Grouped_Mixed_Bagging,"[[0.2, 0.4, 0.4], 2.0]",acc,0.9310810810810811,"[array([[354,  12],
       [ 39, 335]])]"
ring.csv,4,245,Grouped_Mixed_Bagging,"[[0.2, 0.4, 0.4], 2.0]",f1,0.9296578157104473,"[array([[354,  12],
       [ 40, 334]])]"
ring.csv,4,245,Grouped_Mixed_Bagging,"[[0.2, 0.4, 0.4], 2.0]",auc,0.9273983811110136,"[array([[352,  14],
       [ 40, 334]])]"
ring.csv,4,245,Incremental_Mixed_Bagging,"[[-5.0, 5.0]]",acc,0.9364864864864865,"[array([[354,  12],
       [ 35, 339]])]"
ring.csv,4,245,Incremental_Mixed_Bagging,"[[-5.0, 5.0]]",f1,0.9323850290701119,"[array([[353,  13],
       [ 37, 337]])]"
ring.csv,4,245,Incremental_Mixed_Bagging,"[[-5.0, 5.0]]",auc,0.9368151135267817,"[array([[354,  12],
       [ 35, 339]])]"
ring.csv,5,245,base,None,acc,0.8810810810810811,"[array([[323,  43],
       [ 45, 329]])]"
ring.csv,5,245,base,None,f1,0.8810836872184952,"[array([[323,  43],
       [ 45, 329]])]"
ring.csv,5,245,base,None,auc,0.8810964027936062,"[array([[323,  43],
       [ 45, 329]])]"
ring.csv,5,245,wagging,None,acc,0.9581081081081081,"[array([[361,   5],
       [ 26, 348]])]"
ring.csv,5,245,wagging,None,f1,0.9580872169154528,"[array([[361,   5],
       [ 26, 348]])]"
ring.csv,5,245,wagging,None,auc,0.9584100406183338,"[array([[361,   5],
       [ 26, 348]])]"
ring.csv,5,245,AdaBoost,None,acc,0.8864864864864865,"[array([[331,  35],
       [ 49, 325]])]"
ring.csv,5,245,AdaBoost,None,f1,0.8864690727501287,"[array([[331,  35],
       [ 49, 325]])]"
ring.csv,5,245,AdaBoost,None,auc,0.8866777709593525,"[array([[331,  35],
       [ 49, 325]])]"
ring.csv,5,245,Grouped_Mixed_Bagging,"[[0.2, 0.4, 0.4], 3.0]",acc,0.9581081081081081,"[array([[361,   5],
       [ 26, 348]])]"
ring.csv,5,245,Grouped_Mixed_Bagging,"[[0.2, 0.4, 0.4], 3.0]",f1,0.9607958503455866,"[array([[361,   5],
       [ 24, 350]])]"
ring.csv,5,245,Grouped_Mixed_Bagging,"[[0.2, 0.4, 0.4], 3.0]",auc,0.9610838374097775,"[array([[361,   5],
       [ 24, 350]])]"
ring.csv,5,245,Incremental_Mixed_Bagging,"[[-1.0, 3.0]]",acc,0.9594594594594594,"[array([[361,   5],
       [ 25, 349]])]"
ring.csv,5,245,Incremental_Mixed_Bagging,"[[-1.0, 3.0]]",f1,0.9580921158866614,"[array([[360,   6],
       [ 25, 349]])]"
ring.csv,5,245,Incremental_Mixed_Bagging,"[[-1.0, 3.0]]",auc,0.9583808187954764,"[array([[360,   6],
       [ 25, 349]])]"
ring.csv,6,245,base,None,acc,0.8648648648648649,"[array([[312,  54],
       [ 46, 328]])]"
ring.csv,6,245,base,None,f1,0.8648332626233179,"[array([[312,  54],
       [ 46, 328]])]"
ring.csv,6,245,base,None,auc,0.8647321819935128,"[array([[312,  54],
       [ 46, 328]])]"
ring.csv,6,245,wagging,None,acc,0.9527027027027027,"[array([[358,   8],
       [ 27, 347]])]"
ring.csv,6,245,wagging,None,f1,0.9526846469688113,"[array([[358,   8],
       [ 27, 347]])]"
ring.csv,6,245,wagging,None,auc,0.952974781566874,"[array([[358,   8],
       [ 27, 347]])]"
ring.csv,6,245,AdaBoost,None,acc,0.8675675675675676,"[array([[313,  53],
       [ 45, 329]])]"
ring.csv,6,245,AdaBoost,None,f1,0.8675365973708516,"[array([[313,  53],
       [ 45, 329]])]"
ring.csv,6,245,AdaBoost,None,auc,0.8674352006078139,"[array([[313,  53],
       [ 45, 329]])]"
ring.csv,6,245,Grouped_Mixed_Bagging,"[[0.0, 0.7, 0.3], 3.0]",acc,0.9554054054054054,"[array([[359,   7],
       [ 26, 348]])]"
ring.csv,6,245,Grouped_Mixed_Bagging,"[[0.0, 0.7, 0.3], 3.0]",f1,0.9526846469688113,"[array([[358,   8],
       [ 27, 347]])]"
ring.csv,6,245,Grouped_Mixed_Bagging,"[[0.0, 0.7, 0.3], 3.0]",auc,0.952974781566874,"[array([[358,   8],
       [ 27, 347]])]"
ring.csv,6,245,Incremental_Mixed_Bagging,"[[-5.0, 5.0]]",acc,0.9581081081081081,"[array([[360,   6],
       [ 25, 349]])]"
ring.csv,6,245,Incremental_Mixed_Bagging,"[[-5.0, 5.0]]",f1,0.9540433130597065,"[array([[357,   9],
       [ 25, 349]])]"
ring.csv,6,245,Incremental_Mixed_Bagging,"[[-5.0, 5.0]]",auc,0.9530040033897315,"[array([[359,   7],
       [ 28, 346]])]"
ring.csv,7,245,base,None,acc,0.8959459459459459,"[array([[328,  38],
       [ 39, 335]])]"
ring.csv,7,245,base,None,f1,0.8959472761934999,"[array([[328,  38],
       [ 39, 335]])]"
ring.csv,7,245,base,None,auc,0.895948394260834,"[array([[328,  38],
       [ 39, 335]])]"
ring.csv,7,245,wagging,None,acc,0.9540540540540541,"[array([[355,  11],
       [ 23, 351]])]"
ring.csv,7,245,wagging,None,f1,0.9540500265342481,"[array([[355,  11],
       [ 23, 351]])]"
ring.csv,7,245,wagging,None,auc,0.9542240144940242,"[array([[355,  11],
       [ 23, 351]])]"
ring.csv,7,245,AdaBoost,None,acc,0.8932432432432432,"[array([[327,  39],
       [ 40, 334]])]"
ring.csv,7,245,AdaBoost,None,f1,0.8932446080426816,"[array([[327,  39],
       [ 40, 334]])]"
ring.csv,7,245,AdaBoost,None,auc,0.8932453756465328,"[array([[327,  39],
       [ 40, 334]])]"
ring.csv,7,245,Grouped_Mixed_Bagging,"[[0.1, 0.6, 0.3], 3.0]",acc,0.9540540540540541,"[array([[356,  10],
       [ 24, 350]])]"
ring.csv,7,245,Grouped_Mixed_Bagging,"[[0.1, 0.6, 0.3], 3.0]",f1,0.9554027179587131,"[array([[355,  11],
       [ 22, 352]])]"
ring.csv,7,245,Grouped_Mixed_Bagging,"[[0.1, 0.6, 0.3], 3.0]",auc,0.9569562549311825,"[array([[357,   9],
       [ 23, 351]])]"
ring.csv,7,245,Incremental_Mixed_Bagging,"[[-4.0, 4.0]]",acc,0.9540540540540541,"[array([[356,  10],
       [ 24, 350]])]"
ring.csv,7,245,Incremental_Mixed_Bagging,"[[-4.0, 4.0]]",f1,0.9540470056369569,"[array([[356,  10],
       [ 24, 350]])]"
ring.csv,7,245,Incremental_Mixed_Bagging,"[[-4.0, 4.0]]",auc,0.9555609128897461,"[array([[355,  11],
       [ 22, 352]])]"
ring.csv,8,245,base,None,acc,0.8621621621621621,"[array([[312,  54],
       [ 48, 326]])]"
ring.csv,8,245,base,None,f1,0.8621410107303524,"[array([[312,  54],
       [ 48, 326]])]"
ring.csv,8,245,base,None,auc,0.8620583852020689,"[array([[312,  54],
       [ 48, 326]])]"
ring.csv,8,245,wagging,None,acc,0.9445945945945946,"[array([[354,  12],
       [ 29, 345]])]"
ring.csv,8,245,wagging,None,f1,0.9445791119775037,"[array([[354,  12],
       [ 29, 345]])]"
ring.csv,8,245,wagging,None,auc,0.9448365039011133,"[array([[354,  12],
       [ 29, 345]])]"
ring.csv,8,245,AdaBoost,None,acc,0.85,"[array([[302,  64],
       [ 47, 327]])]"
ring.csv,8,245,AdaBoost,None,f1,0.8498834498834499,"[array([[302,  64],
       [ 47, 327]])]"
ring.csv,8,245,AdaBoost,None,auc,0.8497340814119986,"[array([[302,  64],
       [ 47, 327]])]"
ring.csv,8,245,Grouped_Mixed_Bagging,"[[0.1, 0.6, 0.3], 2.0]",acc,0.9432432432432433,"[array([[352,  14],
       [ 28, 346]])]"
ring.csv,8,245,Grouped_Mixed_Bagging,"[[0.1, 0.6, 0.3], 2.0]",f1,0.9526936328330172,"[array([[356,  10],
       [ 25, 349]])]"
ring.csv,8,245,Grouped_Mixed_Bagging,"[[0.1, 0.6, 0.3], 2.0]",auc,0.9475395225154146,"[array([[355,  11],
       [ 28, 346]])]"
ring.csv,8,245,Incremental_Mixed_Bagging,"[[-5.0, 5.0]]",acc,0.9527027027027027,"[array([[356,  10],
       [ 25, 349]])]"
