dataset,CV_fold,n_trees,model,parameters,perf_measure,perf_value,Conf_Matrix
ring.csv,0,145,base,None,acc,0.8770270270270271,"[array([[311,  56],
       [ 35, 338]])]"
ring.csv,0,145,base,None,f1,0.8768995277160823,"[array([[311,  56],
       [ 35, 338]])]"
ring.csv,0,145,base,None,auc,0.8767888319904158,"[array([[311,  56],
       [ 35, 338]])]"
ring.csv,0,145,wagging,None,acc,0.9445945945945946,"[array([[355,  12],
       [ 29, 344]])]"
ring.csv,0,145,wagging,None,f1,0.9445756700133582,"[array([[355,  12],
       [ 29, 344]])]"
ring.csv,0,145,wagging,None,auc,0.9447772315199684,"[array([[355,  12],
       [ 29, 344]])]"
ring.csv,0,145,AdaBoost,None,acc,0.8770270270270271,"[array([[310,  57],
       [ 34, 339]])]"
ring.csv,0,145,AdaBoost,None,f1,0.8768770103414801,"[array([[310,  57],
       [ 34, 339]])]"
ring.csv,0,145,AdaBoost,None,auc,0.8767669167439789,"[array([[310,  57],
       [ 34, 339]])]"
ring.csv,0,145,Grouped_Mixed_Bagging,"[[0.2, 0.4, 0.4], 3.0]",acc,0.9567567567567568,"[array([[358,   9],
       [ 23, 350]])]"
ring.csv,0,145,Grouped_Mixed_Bagging,"[[0.2, 0.4, 0.4], 3.0]",f1,0.9567479112319999,"[array([[358,   9],
       [ 23, 350]])]"
ring.csv,0,145,Grouped_Mixed_Bagging,"[[0.2, 0.4, 0.4], 3.0]",auc,0.946095798847258,"[array([[354,  13],
       [ 27, 346]])]"
ring.csv,0,145,Incremental_Mixed_Bagging,"[[-2.0, 4.0]]",acc,0.9540540540540541,"[array([[357,  10],
       [ 24, 349]])]"
ring.csv,0,145,Incremental_Mixed_Bagging,"[[-2.0, 4.0]]",f1,0.9526948421489752,"[array([[356,  11],
       [ 24, 349]])]"
ring.csv,0,145,Incremental_Mixed_Bagging,"[[-2.0, 4.0]]",auc,0.951545390127912,"[array([[358,   9],
       [ 27, 346]])]"
ring.csv,1,145,base,None,acc,0.8635135135135135,"[array([[308,  59],
       [ 42, 331]])]"
ring.csv,1,145,base,None,f1,0.8634159645368429,"[array([[308,  59],
       [ 42, 331]])]"
ring.csv,1,145,base,None,auc,0.8633182605138394,"[array([[308,  59],
       [ 42, 331]])]"
ring.csv,1,145,wagging,None,acc,0.9351351351351351,"[array([[351,  16],
       [ 32, 341]])]"
ring.csv,1,145,wagging,None,f1,0.9351161791928917,"[array([[351,  16],
       [ 32, 341]])]"
ring.csv,1,145,wagging,None,auc,0.9353061925181348,"[array([[351,  16],
       [ 32, 341]])]"
ring.csv,1,145,AdaBoost,None,acc,0.8662162162162163,"[array([[312,  55],
       [ 44, 329]])]"
ring.csv,1,145,AdaBoost,None,f1,0.8661705062495473,"[array([[312,  55],
       [ 44, 329]])]"
ring.csv,1,145,AdaBoost,None,auc,0.8660868866470404,"[array([[312,  55],
       [ 44, 329]])]"
ring.csv,1,145,Grouped_Mixed_Bagging,"[[0.2, 0.4, 0.4], 3.0]",acc,0.9432432432432433,"[array([[354,  13],
       [ 29, 344]])]"
ring.csv,1,145,Grouped_Mixed_Bagging,"[[0.2, 0.4, 0.4], 3.0]",f1,0.9364647924543373,"[array([[352,  15],
       [ 32, 341]])]"
ring.csv,1,145,Grouped_Mixed_Bagging,"[[0.2, 0.4, 0.4], 3.0]",auc,0.9380090729120247,"[array([[352,  15],
       [ 31, 342]])]"
ring.csv,1,145,Incremental_Mixed_Bagging,"[[-5.0, 5.0]]",acc,0.9472972972972973,"[array([[354,  13],
       [ 26, 347]])]"
ring.csv,1,145,Incremental_Mixed_Bagging,"[[-4.0, 3.0]]",f1,0.9459388382984529,"[array([[353,  14],
       [ 26, 347]])]"
ring.csv,1,145,Incremental_Mixed_Bagging,"[[-3.0, 3.0]]",auc,0.9420524358796414,"[array([[353,  14],
       [ 29, 344]])]"
ring.csv,2,145,base,None,acc,0.8702702702702703,"[array([[317,  50],
       [ 46, 327]])]"
ring.csv,2,145,base,None,f1,0.8702607922991485,"[array([[317,  50],
       [ 46, 327]])]"
ring.csv,2,145,base,None,auc,0.8702179106004047,"[array([[317,  50],
       [ 46, 327]])]"
