dataset,n_trees,model,perf_measure,perf_value_mean,perf_value_std,Conf_Matrix
ring.csv,245,AdaBoost,acc,0.8725675675675676,0.01511595202159073,"[array([[310,  57],
       [ 34, 339]]), array([[312,  55],
       [ 44, 329]]), array([[317,  50],
       [ 43, 330]]), array([[311,  56],
       [ 55, 318]]), array([[325,  41],
       [ 40, 334]]), array([[331,  35],
       [ 49, 325]]), array([[313,  53],
       [ 45, 329]]), array([[327,  39],
       [ 40, 334]]), array([[302,  64],
       [ 47, 327]]), array([[314,  52],
       [ 44, 330]])]"
ring.csv,245,AdaBoost,auc,0.8724816125285676,0.015183741262862803,"[array([[310,  57],
       [ 34, 339]]), array([[312,  55],
       [ 44, 329]]), array([[317,  50],
       [ 43, 330]]), array([[311,  56],
       [ 55, 318]]), array([[325,  41],
       [ 40, 334]]), array([[331,  35],
       [ 49, 325]]), array([[313,  53],
       [ 45, 329]]), array([[327,  39],
       [ 40, 334]]), array([[302,  64],
       [ 47, 327]]), array([[314,  52],
       [ 44, 330]])]"
ring.csv,245,AdaBoost,f1,0.8725261433528004,0.015132467297455343,"[array([[310,  57],
       [ 34, 339]]), array([[312,  55],
       [ 44, 329]]), array([[317,  50],
       [ 43, 330]]), array([[311,  56],
       [ 55, 318]]), array([[325,  41],
       [ 40, 334]]), array([[331,  35],
       [ 49, 325]]), array([[313,  53],
       [ 45, 329]]), array([[327,  39],
       [ 40, 334]]), array([[302,  64],
       [ 47, 327]]), array([[314,  52],
       [ 44, 330]])]"
ring.csv,245,Grouped_Mixed_Bagging,acc,0.9466216216216216,0.007782501145572496,"[array([[354,  13],
       [ 29, 344]]), array([[356,  11],
       [ 28, 345]]), array([[357,  10],
       [ 30, 343]]), array([[354,  13],
       [ 29, 344]]), array([[354,  12],
       [ 39, 335]]), array([[361,   5],
       [ 26, 348]]), array([[359,   7],
       [ 26, 348]]), array([[356,  10],
       [ 24, 350]]), array([[352,  14],
       [ 28, 346]]), array([[354,  12],
       [ 29, 345]])]"
ring.csv,245,Grouped_Mixed_Bagging,auc,0.9480702698955211,0.009446715390358686,"[array([[357,  10],
       [ 25, 348]]), array([[355,  12],
       [ 30, 343]]), array([[357,  10],
       [ 29, 344]]), array([[354,  13],
       [ 31, 342]]), array([[352,  14],
       [ 40, 334]]), array([[361,   5],
       [ 24, 350]]), array([[358,   8],
       [ 27, 347]]), array([[357,   9],
       [ 23, 351]]), array([[355,  11],
       [ 28, 346]]), array([[355,  11],
       [ 26, 348]])]"
ring.csv,245,Grouped_Mixed_Bagging,f1,0.9465995809853635,0.009118679462330893,"[array([[355,  12],
       [ 29, 344]]), array([[354,  13],
       [ 31, 342]]), array([[357,  10],
       [ 32, 341]]), array([[351,  16],
       [ 29, 344]]), array([[354,  12],
       [ 40, 334]]), array([[361,   5],
       [ 24, 350]]), array([[358,   8],
       [ 27, 347]]), array([[355,  11],
       [ 22, 352]]), array([[356,  10],
       [ 25, 349]]), array([[355,  11],
       [ 28, 346]])]"
ring.csv,245,Incremental_Mixed_Bagging,acc,0.9489189189189189,0.008301008648496897,"[array([[355,  12],
       [ 26, 347]]), array([[354,  13],
       [ 29, 344]]), array([[357,  10],
       [ 27, 346]]), array([[353,  14],
       [ 34, 339]]), array([[354,  12],
       [ 35, 339]]), array([[361,   5],
       [ 25, 349]]), array([[360,   6],
       [ 25, 349]]), array([[356,  10],
       [ 24, 350]]), array([[356,  10],
       [ 25, 349]]), array([[355,  11],
       [ 25, 349]])]"
ring.csv,245,Incremental_Mixed_Bagging,auc,0.948872794994837,0.006854760040318266,"[array([[355,  12],
       [ 27, 346]]), array([[356,  11],
       [ 29, 344]]), array([[357,  10],
       [ 29, 344]]), array([[353,  14],
       [ 31, 342]]), array([[354,  12],
       [ 35, 339]]), array([[360,   6],
       [ 25, 349]]), array([[359,   7],
       [ 28, 346]]), array([[355,  11],
       [ 22, 352]]), array([[356,  10],
       [ 25, 349]]), array([[356,  10],
       [ 26, 348]])]"
ring.csv,245,Incremental_Mixed_Bagging,f1,0.947685560451658,0.007575434957178475,"[array([[354,  13],
       [ 23, 350]]), array([[351,  16],
       [ 26, 347]]), array([[358,   9],
       [ 31, 342]]), array([[354,  13],
       [ 31, 342]]), array([[353,  13],
       [ 37, 337]]), array([[360,   6],
       [ 25, 349]]), array([[357,   9],
       [ 25, 349]]), array([[356,  10],
       [ 24, 350]]), array([[355,  11],
       [ 26, 348]]), array([[355,  11],
       [ 28, 346]])]"
ring.csv,245,base,acc,0.8695945945945945,0.014530082086747121,"[array([[311,  56],
       [ 35, 338]]), array([[308,  59],
       [ 42, 331]]), array([[317,  50],
       [ 46, 327]]), array([[312,  55],
       [ 55, 318]]), array([[320,  46],
       [ 42, 332]]), array([[323,  43],
       [ 45, 329]]), array([[312,  54],
       [ 46, 328]]), array([[328,  38],
       [ 39, 335]]), array([[312,  54],
       [ 48, 326]]), array([[305,  61],
       [ 51, 323]])]"
