dataset,n_ensemble,method_weights,compl_measure,exp_loss_avg_train_mean,misc_rate_train_mean,misc_rate_test_mean,exp_loss_avg_train_std,misc_rate_train_std,misc_rate_test_std,conf_matrix_test_total
sylvine,1,classic,none,0.5727674554128,0.08717146278846373,0.08782057139376218,0.002492831473704263,0.0010605977458102477,0.009549561732124625,"[[2233, 329], [121, 2441]]"
sylvine,2,classic,none,0.5727674554128,0.08717146278846373,0.08782057139376218,0.002492831473704263,0.0010605977458102477,0.009549561732124625,"[[2233, 329], [121, 2441]]"
sylvine,3,classic,none,0.5727674554128,0.08717146278846373,0.08782057139376218,0.002492831473704263,0.0010605977458102477,0.009549561732124625,"[[2233, 329], [121, 2441]]"
sylvine,4,classic,none,0.5727674554128,0.08717146278846373,0.08782057139376218,0.002492831473704263,0.0010605977458102477,0.009549561732124625,"[[2233, 329], [121, 2441]]"
sylvine,5,classic,none,0.5727674554128,0.08717146278846373,0.08782057139376218,0.002492831473704263,0.0010605977458102477,0.009549561732124625,"[[2233, 329], [121, 2441]]"
sylvine,6,classic,none,0.5727674554128,0.08717146278846373,0.08782057139376218,0.002492831473704263,0.0010605977458102477,0.009549561732124625,"[[2233, 329], [121, 2441]]"
sylvine,7,classic,none,0.5727674554128,0.08717146278846373,0.08782057139376218,0.002492831473704263,0.0010605977458102477,0.009549561732124625,"[[2233, 329], [121, 2441]]"
sylvine,8,classic,none,0.5727674554128,0.08717146278846373,0.08782057139376218,0.002492831473704263,0.0010605977458102477,0.009549561732124625,"[[2233, 329], [121, 2441]]"
sylvine,9,classic,none,0.5727674554128,0.08717146278846373,0.08782057139376218,0.002492831473704263,0.0010605977458102477,0.009549561732124625,"[[2233, 329], [121, 2441]]"
sylvine,10,classic,none,0.5727674554128,0.08717146278846373,0.08782057139376218,0.002492831473704263,0.0010605977458102477,0.009549561732124625,"[[2233, 329], [121, 2441]]"
sylvine,11,classic,none,0.5727674554128,0.08717146278846373,0.08782057139376218,0.002492831473704263,0.0010605977458102477,0.009549561732124625,"[[2233, 329], [121, 2441]]"
sylvine,12,classic,none,0.5727674554128,0.08717146278846373,0.08782057139376218,0.002492831473704263,0.0010605977458102477,0.009549561732124625,"[[2233, 329], [121, 2441]]"
sylvine,13,classic,none,0.5727674554128,0.08717146278846373,0.08782057139376218,0.002492831473704263,0.0010605977458102477,0.009549561732124625,"[[2233, 329], [121, 2441]]"
sylvine,14,classic,none,0.5727674554128,0.08717146278846373,0.08782057139376218,0.002492831473704263,0.0010605977458102477,0.009549561732124625,"[[2233, 329], [121, 2441]]"
sylvine,15,classic,none,0.5727674554128,0.08717146278846373,0.08782057139376218,0.002492831473704263,0.0010605977458102477,0.009549561732124625,"[[2233, 329], [121, 2441]]"
sylvine,16,classic,none,0.5727674554128,0.08717146278846373,0.08782057139376218,0.002492831473704263,0.0010605977458102477,0.009549561732124625,"[[2233, 329], [121, 2441]]"
sylvine,17,classic,none,0.5723087905930778,0.0869763196835201,0.08762525889376219,0.0032270380417021827,0.0013729725851011538,0.009389054892655168,"[[2234, 328], [121, 2441]]"
sylvine,18,classic,none,0.5725635601720898,0.08708471371017268,0.08782057139376218,0.0023862087139729093,0.0010152341262410936,0.009549561732124625,"[[2233, 329], [121, 2441]]"
sylvine,19,classic,none,0.5717480565762634,0.08673775031350613,0.08762563961988304,0.003012504769315549,0.001281697459809017,0.00952751668098359,"[[2234, 328], [121, 2441]]"
sylvine,20,classic,none,0.5713913725341881,0.08658599585477843,0.08723501461988303,0.0031134883733226807,0.0013246618494613094,0.009416930973912368,"[[2236, 326], [121, 2441]]"
sylvine,21,classic,none,0.5703210662020577,0.08613062432438888,0.0868447703460039,0.0027365124811215293,0.0011642740391697285,0.00906049798125758,"[[2238, 324], [121, 2441]]"
sylvine,22,classic,none,0.5708817117994271,0.08636915607554843,0.08723501461988303,0.00252022480849208,0.0010722524883921886,0.009416930973912368,"[[2236, 326], [121, 2441]]"
sylvine,23,classic,none,0.5698623571726129,0.08593546241001805,0.08664983857212476,0.00248467709106594,0.0010571283898044648,0.008919672174601776,"[[2239, 323], [121, 2441]]"
sylvine,24,classic,none,0.5691487238301269,0.0856318406359994,0.0868447703460039,0.0025835410597424826,0.0010991909613927548,0.00906049798125758,"[[2238, 324], [121, 2441]]"
sylvine,25,classic,none,0.5689958576617475,0.08556680233906513,0.08664983857212476,0.004200407073126074,0.0017871012622538145,0.008678824758284043,"[[2240, 322], [122, 2440]]"
sylvine,26,classic,none,0.5683841608871861,0.0853065504018352,0.08665021929824561,0.002961762436575412,0.0012601086744101343,0.008683444993722665,"[[2240, 322], [122, 2440]]"
sylvine,27,classic,none,0.568639029938074,0.08541498674969901,0.08645528752436646,0.003376339483622538,0.0014364942368522938,0.00862987176360933,"[[2241, 321], [122, 2440]]"
sylvine,28,classic,none,0.5677725635845006,0.0850463407858165,0.0864549067982456,0.0033518270896040906,0.0014260652166338773,0.008576123550203199,"[[2241, 321], [122, 2440]]"
sylvine,29,classic,none,0.5690977721248107,0.08561016277114024,0.0870400828460039,0.0030115738733580326,0.0012813014016861146,0.008918362033041648,"[[2238, 324], [122, 2440]]"
sylvine,30,classic,none,0.5677725967417925,0.0850463548928869,0.08645528752436646,0.003513946633321774,0.0014950404459795066,0.008531463475603485,"[[2241, 321], [122, 2440]]"
sylvine,31,classic,none,0.5673648946798172,0.08487289435515924,0.08625997502436647,0.003695436622944922,0.0015722570071116566,0.008417181322762623,"[[2242, 320], [122, 2440]]"
sylvine,32,classic,none,0.5668042822397399,0.08463437671107008,0.08625997502436647,0.0030356855870858806,0.0012915599488430953,0.008417181322762623,"[[2242, 320], [122, 2440]]"
sylvine,33,classic,none,0.5671100256289294,0.08476445800729543,0.0864549067982456,0.0030252550329705518,0.0012871221750509248,0.008576123550203199,"[[2241, 321], [122, 2440]]"
sylvine,34,classic,none,0.5658868310235582,0.084244038775258,0.0856747989766082,0.0028982269973420066,0.0012330769458954612,0.008351932101982517,"[[2246, 316], [123, 2439]]"
sylvine,35,classic,none,0.5648674542918828,0.08381033570501402,0.08450444688109163,0.004043349775113751,0.0017202798112283468,0.008028839039978407,"[[2253, 309], [124, 2438]]"
sylvine,36,classic,none,0.5646636253657564,0.08372361484086378,0.08509038438109162,0.0043760644700387465,0.0018618362939499906,0.008147220374037156,"[[2250, 312], [124, 2438]]"
sylvine,37,classic,none,0.5636953329685651,0.08331164606376058,0.08469937865497076,0.004613505423603078,0.001962857699837139,0.007765789399615242,"[[2253, 309], [125, 2437]]"
sylvine,38,classic,none,0.5627777822805077,0.08292126580673728,0.08372395833333332,0.0050741896042311415,0.0021588599601819135,0.007562186508326203,"[[2256, 306], [123, 2439]]"
sylvine,39,classic,none,0.5626249271645588,0.0828562322121598,0.08372433905945419,0.003930792823295244,0.001672391435847482,0.007733426546459871,"[[2256, 306], [123, 2439]]"
sylvine,40,classic,none,0.5626248719024056,0.0828562087003758,0.08372433905945419,0.004079135145882033,0.0017355050215845953,0.007733426546459871,"[[2257, 305], [124, 2438]]"
sylvine,41,classic,none,0.5624720278388875,0.08279117980815512,0.0843102765594542,0.003448640356162508,0.0014672552984181962,0.008438429752273529,"[[2253, 309], [123, 2439]]"
sylvine,42,classic,none,0.5621661739253915,0.08266105148836175,0.08333409478557505,0.0037961626795113474,0.0016151118208709075,0.007432710421992161,"[[2263, 299], [128, 2434]]"
sylvine,43,classic,none,0.5621662291875447,0.08266107500014577,0.0833337140594542,0.0037070455499694562,0.0015771961303389609,0.007541053434073003,"[[2258, 304], [123, 2439]]"
