instances,feature_CL,feature_CLD,feature_DCP,feature_F1,feature_Harmfulness,feature_LSC,feature_LSR,feature_N1,feature_N2,feature_TD_P,feature_TD_U,feature_Usefulness,feature_kDN,algo_bagging,algo_gradient_boosting,algo_logistic_regression,algo_mlp,algo_random_forest,algo_svc_linear,algo_svc_rbf
1,0.0241488738896124,0.0241488738896124,0.0075987841945288626,0.5,0.0,0.7239079693231076,0.7612621561886133,0.0,0.05905566875430779,0.2857142857142857,0.15625,0.843,0.0,0.05870566129909776,0.01253906633068516,0.0035411267048993346,0.028103998747103943,0.02583136330136968,0.003744790314894497,0.025468728770846123
2,0.055547773306334536,0.055547773306334536,0.10169491525423724,1.0,0.0,0.9983327775925308,0.9845351492705311,0.0,0.33458138623154554,0.5714285714285714,0.28125,0.9983333333333333,0.2,0.11451040881387019,0.2151308297494839,0.5807922092997699,0.09894108357361858,0.12199237207508196,0.5769637210113341,0.08919324567890032
3,0.024148873889626166,0.024148873889626166,0.0075987841945288626,0.0,0.0,0.7562520840280094,0.7191569530823623,0.0,0.047796876118878284,0.2857142857142857,0.15625,0.9383333333333334,0.0,0.05948035812420864,0.010775439691428546,0.028946831460434076,0.028331440607884974,0.01915858498333028,0.028195040166261457,2.811209824437222e-09
4,0.0241488738896124,0.0241488738896124,0.0075987841945288626,0.5,0.0,0.7082360786928976,0.7410549857888464,0.0,0.007138284483329982,0.2857142857142857,0.15625,0.859,0.0,0.059834689458912585,0.009283770686569758,0.0031385091411673207,0.027751095303278538,0.028295713958813258,0.0030978140627487003,1.7415957565144027e-11
5,0.024158066775519127,0.024158066775519127,0.0075987841945288626,0.5,0.0,0.9409803267755918,0.9270487435288403,0.0,0.050274287607953605,0.2857142857142857,0.15625,0.804,0.0,0.059834689458912585,0.007856802260415708,0.08725192140702191,0.027774762405329764,0.039860485556169986,0.08690764806422122,0.00021155907670131666
6,0.0241488738896124,0.0241488738896124,0.0075987841945288626,0.0,0.0,0.6985661887295765,0.6879899219823266,0.0,0.01971413207185224,0.2857142857142857,0.15625,0.9336666666666666,0.0,0.060116720116184165,0.010929367481265979,0.005325329731773257,0.027152745257957682,0.016554764663064773,0.005333674099110256,4.7300274809156215e-11
7,0.06279491025941242,0.06279491025941242,0.0075987841945288626,1.0,0.0,0.9993331110370124,0.9910104731762807,0.0,0.37437836538718183,0.2857142857142857,0.46875,0.9983333333333333,0.1,0.08550881259474644,0.04001804061302095,0.3463413539444474,0.07609472981573104,0.03436096689016073,0.3467103543243002,0.1669419746214475
8,0.024148873889683675,0.024148873889683675,0.0075987841945288626,0.5,0.0,0.711570523507836,0.7762386529343124,0.0,0.04411660572801401,0.2857142857142857,0.15625,0.851,0.0,0.05989913570932177,0.010800615385156186,0.010169034872705362,0.028602292755236094,0.02232817836112248,0.010572474356163068,0.018331464019238512
9,0.026105744401378583,0.026105744401378583,0.0075987841945288626,1.0,0.0,0.9829943314438147,0.9573162512036415,0.0,0.0875140904858146,0.2857142857142857,0.15625,0.9339999999999999,0.0,0.14467227223530252,0.019427925538121046,0.2709575921833043,0.02914812688482692,0.021967284530513203,0.268755464404979,0.017430043448886257
10,0.02441852120361032,0.02441852120361032,0.0075987841945288626,1.0,0.0,0.9826608869623208,0.9560725831303998,0.0,0.1542996930152124,0.2857142857142857,0.1875,0.8556666666666667,0.0,0.059834689458912585,0.010985886517878367,0.14813341966977006,0.029488465110268904,0.029482773659019437,0.14946903889105714,0.0021822658812586325
11,0.35887370760220816,0.35887370760220816,0.14084507042253525,1.0,0.0,0.9996665555185061,0.9914675710849885,0.5,0.3030913623070244,0.2857142857142857,0.25,0.9996666666666667,0.7,1.1988216744822044,0.6092423035997636,1.197871858500757,0.4313151303600648,0.15206570863759408,1.209286698614324,0.619198773892906
12,0.024148873972778206,0.024148873972778206,0.0075987841945288626,0.5,0.0,0.843947982660887,0.858386726621449,0.0,0.02894614675759799,0.2857142857142857,0.15625,0.7846666666666666,0.0,0.05870566129909776,0.012423381956083309,0.018108859074390485,0.028107929195230967,0.024263535129200157,0.019057587574319405,0.006552144448039251
13,0.02414887395583043,0.02414887395583043,0.0075987841945288626,0.5,0.0,0.7979326442147383,0.840624070069308,0.0,0.04632462042620411,0.2857142857142857,0.15625,0.8083333333333333,0.0,0.05870566129909776,0.01055994681359709,0.021131051822915334,0.028104011342132064,0.024219611451974685,0.021900693277704695,0.007051381434532537
14,0.025058539680100966,0.025058539680100966,0.0075987841945288626,1.0,0.0,0.9829943314438147,0.9548877295213336,0.0,0.053809150261085015,0.2857142857142857,0.1875,0.8693333333333333,0.0,0.05870566129909776,0.01173481956307914,0.24384631184380773,0.02837386260023536,0.018951363817961593,0.24517196042171086,0.015088431111734095
15,0.036773099736196246,0.036773099736196246,0.0075987841945288626,1.0,0.0,0.9939979993331111,0.9723272977461148,0.0,0.12283625391262565,0.2857142857142857,0.25,0.997,0.0,0.06136485923503486,0.024748231364424177,0.28001042159822065,0.042376437827804994,0.029880496598044128,0.2823296608040383,0.05400769286825861
16,0.7569206113082897,0.7569206113082897,0.5964912280701755,1.0,0.0026666666666666666,1.0,0.9980649874816777,1.0,0.6247755653463214,0.8571428571428571,0.40625,1.0,0.9,2.424018237784891,1.3293533111207838,0.7190015572011821,1.365803902141532,1.759875332913836,0.7174513638769231,1.2837388158509104
17,0.3827740676641638,0.3827740676641638,0.5964912280701755,1.0,0.0,1.0,0.99371261247457,0.5,0.5623028661341187,0.8571428571428571,0.40625,1.0,0.3,0.7260321519963252,0.5874217176212368,0.7641552627915199,0.5567647972615162,0.9383051329630776,0.7589215698446237,0.49109376287010287
18,0.7870960372477771,0.7870960372477771,0.5964912280701755,1.0,0.001,1.0,0.9979425343253653,0.3333333333333333,0.622282916023456,0.8571428571428571,0.625,0.9996666666666667,0.6,0.995867390211538,1.1973742361356747,0.6684836505310278,1.0752557283142652,1.495280490261206,0.6701750343671391,1.2366338067737601
