,Hostility
0,0.5136823960353372
1,0.11770278485801944
2,0.044520547945205546
3,0.45415858651152774
4,0.380476970026856
5,0.2238683740321621
6,0.20952536077791883
7,0.2759224793471369
8,0.13746533322127918
9,0.45163433098541705
10,0.23091905067439134
11,0.494614269508983
12,0.29178786396252154
13,0.13746533322127918
14,0.3596297170951791
15,0.18055759252006498
16,0.09932350332084328
17,0.23929578415299335
18,0.16511365128449895
19,0.8025795048509112
20,0.13746533322127918
21,0.45025670920536687
22,0.2043667416719832
23,0.5427101453595033
24,0.39806290241398845
25,0.36460395415384006
26,0.1102735993216849
27,0.38803880800427004
28,0.6502773103581405
29,0.5118039413022099
30,0.27637359612893675
31,0.21090732209060037
32,0.4244330139829
33,0.7843906825953724
34,0.41936005171299295
35,0.04926169455978002
36,0.42792743443369297
37,0.06964309696481341
38,0.4271031058145923
39,0.38680394130220985
40,0.19872801858522782
41,0.465523219874306
42,0.39913126414225664
43,0.21291890975152217
44,0.540457893107251
45,0.5698739249330453
46,0.17800587376181953
47,0.4407979308089234
48,0.22600976461697386
49,0.1608355764181888
50,0.49555821421425716
51,0.5174775173722309
52,0.12807042490303722
53,0.2523818355937273
54,0.23343626808220974
55,0.18646869330130567
56,0.27512119729585494
57,0.17720453062918828
58,0.07238432503498893
59,0.6516434305767198
60,0.15430561099905682
61,0.8920174635763884
62,0.10115613654710132
63,0.7692940642378845
64,0.15374382557643795
65,0.13746533322127918
66,0.15374382557643795
67,0.29893072110537866
68,0.1690485022603938
69,0.47245023562619914
70,0.22372801858522784
71,0.6358542334350636
72,0.3826379242579898
73,0.39806290241398845
74,0.5201372746355432
75,0.0842264302981468
76,0.839752205679625
77,0.4244330139829
78,0.22372801858522784
79,0.10720217532654219
80,0.14643543288905314
81,0.4340483985982846
82,0.4168239226009891
83,0.4653073784833419
84,0.2526933850463263
85,0.4273527217900147
86,0.736423543776485
87,0.2701565900137993
88,0.4811832442636632
89,0.379323922600989
90,0.08640375823637059
91,0.6384971087935256
92,0.2511016968576427
93,0.4034712575913233
94,0.3515122165232091
95,0.5987588151921044
96,0.8467513291951494
97,0.06964309696481341
98,0.4138879242579898
99,0.6965234403891003
100,0.4271031058145923
101,0.5371345372596654
102,0.04607843137254908
103,0.04926169455978002
104,0.28184184662788536
105,0.06703893029814667
106,0.5109024490187359
107,0.15374382557643795
108,0.20297081415409246
109,0.5808629359220563
110,0.7026273975712178
111,0.5808629359220563
112,0.3222458870319258
113,0.2332213030785123
114,0.18055759252006498
115,0.3839797489907415
116,0.6222398080008681
117,0.14886884199320893
118,0.06323384223118211
119,0.24926538024458034
120,0.2222242591867316
121,0.07238432503498893
122,0.1295855764181888
123,0.20297081415409246
124,0.3528765352294765
125,0.2928586941112522
126,0.1420294943820225
127,0.23627485703080287
128,0.7915670994682368
129,0.3251930363763146
130,0.07238432503498893
131,0.410516867957043
132,0.4987912264405845
133,0.41579793080892347
134,0.12913199988794566
135,0.6389272808623532
136,0.6815273103581405
137,0.06360921760655747
138,0.28872631992355446
139,0.5107609108860391
140,0.18055759252006498
141,0.49042743443369297
142,0.3622166673682461
143,0.26915055379649544
144,0.12807042490303722
145,0.22372801858522784
146,0.20413199988794584
147,0.19872801858522782
148,0.5174775173722309
149,0.21291890975152217
150,0.3360267183796596
151,0.06360921760655747
152,0.5286180537431819
153,0.15430561099905682
154,0.25852636970964804
155,0.5987588151921044
156,0.5096022338107016
157,0.8428145956388506
158,0.426198922600989
159,0.09932350332084328
160,0.13746533322127918
161,0.1791319998879457
162,0.5877773103581405
163,0.2864746062299469
164,0.41146730512334806
165,0.5761721788215368
166,0.0790235993216849
167,0.5096022338107016
168,0.016666666666666607
169,0.016666666666666607
170,0.49555821421425716
171,0.3049408162042755
172,0.2834362680822097
173,0.19872801858522782
174,0.12720453062918824
175,0.6392478985934347
176,0.3512102486717352
177,0.18055759252006498
178,0.36460395415384006
179,0.1637201594761053
180,0.4273527217900147
181,0.07283779166528903
182,0.3949602486717352
183,0.044520547945205546
184,0.41104701516708086
185,0.1543667416719834
186,0.410516867957043
187,0.8169131118569322
188,0.6082411597117479
189,0.06544185083281562
190,0.49030737848334205
191,0.04926169455978002
192,0.379323922600989
193,0.24039468525189445
194,0.06323384223118211
195,0.4382361238451231
196,0.3596297170951791
197,0.16207715890977126
198,0.12426538024458034
199,0.5443743562641904
200,0.08640375823637059
201,0.6280804421268589
202,0.23047405033125956
203,0.04926169455978002
204,0.5761721788215368
205,0.5277076895975237
206,0.5842973557619211
207,0.016666666666666607
208,0.2864746062299469
209,0.06964309696481341
210,0.5286180537431819
211,0.1637201594761053
212,0.7610882947343394
213,0.4221297170951791
214,0.1543667416719834
215,0.5807745092376924
216,0.5293819162773375
217,0.4627152496106709
218,0.5761721788215368
219,0.6711397112890692
220,0.06964309696481341
221,0.30588318266865244
222,0.3425842625497245
223,0.23091905067439134
224,0.46611805374318194
225,0.4198006384566815
226,0.19178786396252145
227,0.3259224793471369
228,0.1295855764181888
229,0.1280058737618197
230,0.15238781384143407
231,0.6313819615209313
232,0.22372801858522784
233,0.6326564746675347
234,0.379266867957043
235,0.457448922600989
236,0.47326091088603905
237,0.17800587376181953
238,0.016666666666666607
239,0.20413199988794584
240,0.1690485022603938
241,0.1295855764181888
242,0.6693249294057596
243,0.7605811587858486
244,0.3259224793471369
245,0.3913888201003066
246,0.4221297170951791
247,0.04926169455978002
248,0.044520547945205546
249,0.08640375823637059
250,0.23576348825971627
251,0.18055759252006498
252,0.4334362680822097
253,0.23047405033125956
254,0.2233355764181888
255,0.6630440642378844
256,0.10720217532654219
257,0.19178786396252145
258,0.1295855764181888
259,0.540457893107251
260,0.5610249980383438
261,0.535760910886039
262,0.6238062039451737
263,0.485902449018736
264,0.6067844237194959
265,0.3612098685628098
266,0.3425842625497245
267,0.20952536077791883
268,0.379323922600989
269,0.07283779166528903
270,0.1637201594761053
271,0.12426538024458034
272,0.016666666666666607
273,0.4614673051233481
274,0.26252565803649397
275,0.10870559696481341
276,0.17720453062918828
277,0.3920228606789037
278,0.5107609108860391
279,0.16511365128449895
280,0.5293819162773375
281,0.819721414665235
282,0.1264044943820225
283,0.5471255603015238
284,0.08640375823637059
285,0.3971297170951791
286,0.61562681202617
287,0.38913433098541705
288,0.36460395415384006
289,0.3920228606789037
290,0.29893072110537866
291,0.08640375823637059
292,0.4627152496106709
293,0.45415858651152774
294,0.10089309696481341
295,0.2222242591867316
296,0.6326564746675347
297,0.5289760291011574
298,0.5940293216786796
299,0.5821894823146105
300,0.17553031795116558
301,0.1102735993216849
302,0.04926169455978002
303,0.36460395415384006
304,0.3095596532568877
305,0.47257029157655006
306,0.29893072110537866
307,0.04926169455978002
308,0.28842247934713705
309,0.31678786396252145
310,0.06964309696481341
311,0.4627152496106709
312,0.4562164693924329
313,0.457448922600989
314,0.12720453062918824
315,0.14332715890977132
316,0.24039468525189445
317,0.38803880800427004
318,0.2233355764181888
319,0.1102735993216849
320,0.5870463162060937
321,0.11207715890977132
322,0.19541049224310458
323,0.016666666666666607
324,0.2332213030785123
325,0.7343459378091209
326,0.8137114524052727
327,0.2928586941112522
328,0.41509620199162334
329,0.06703893029814667
330,0.10089309696481341
331,0.14643543288905314
332,0.20297081415409246
333,0.5702847204098487
334,0.16511365128449895
335,0.23576348825971627
336,0.5174775173722309
337,0.16511365128449895
338,0.3157979308089234
339,0.465523219874306
340,0.23627485703080287
341,0.3222458870319258
342,0.3528765352294765
343,0.5174775173722309
344,0.5438788070547705
345,0.25532142517863443
346,0.23047405033125956
347,0.26618833604554526
348,0.7341633452836361
349,0.12902359932168483
350,0.27637359612893675
351,0.5289760291011574
352,0.19475976461697386
353,0.28872631992355446
354,0.06703893029814667
355,0.07732843137254908
356,0.3084362680822097
357,0.5237912264405844
358,0.4271031058145923
359,0.380476970026856
360,0.10115613654710132
361,0.2447597646169738
362,0.08640375823637059
363,0.3167696014155431
364,0.3920228606789037
365,0.6238062039451737
366,0.683429315782257
367,0.15238781384143407
368,0.20413199988794584
369,0.0482112743917128
370,0.5472456162518747
371,0.04926169455978002
372,0.1791319998879457
373,0.4279350337121002
374,0.12913199988794566
375,0.7255440642378844
376,0.5522158701743379
377,0.17519303637631456
378,0.11323384223118216
379,0.24039468525189445
380,0.26252565803649397
381,0.40684184662788536
382,0.1321430969648134
383,0.3756934798135454
384,0.058131909312347796
385,0.43377718812827426
386,0.5438788070547705
387,0.5043819162773375
388,0.06360921760655747
389,0.06964309696481341
390,0.21071516892706055
391,0.3685582885237505
392,0.1405350406988286
393,0.2254068952641045
394,0.35860272179001473
395,0.07283779166528903
396,0.4407979308089234
397,0.2843473877720455
398,0.485902449018736
399,0.379323922600989
400,0.6127773103581405
401,0.11998537877030635
402,0.24039468525189445
403,0.5371345372596654
404,0.6279578931072511
405,0.11770278485801944
406,0.2168667416719834
407,0.7767013215542627
408,0.5043819162773375
409,0.19475976461697386
410,0.3451372746355432
411,0.1791319998879457
412,0.0790235993216849
413,0.4138879242579898
414,0.2511016968576427
415,0.38913433098541705
416,0.3084362680822097
417,0.4449602486717352
418,0.2966074828709421
419,0.5376795375742511
420,0.6693249294057596
