,Hostility
0,0.16616392129947388
1,0.20980451101727304
2,0.26767907281462544
3,0.21790433640592588
4,0.7070323523767597
5,0.3543438406310786
6,0.2684084071211692
7,0.2903929188255613
8,0.13034905917643858
9,0.16446111517702477
10,0.4086821116315603
11,0.2107665514782513
12,0.3841319513555619
13,0.47991909385113274
14,0.16446111517702477
15,0.13321111517702477
16,0.33105192302555464
17,0.047244094488189003
18,0.23065740657666933
19,0.20980451101727304
20,0.49465900837177057
21,0.23920441512367785
22,0.21103020496224378
23,0.20980451101727304
24,0.3408423426124296
25,0.2863551631252501
26,0.23065740657666933
27,0.12539861517702477
28,0.27593849645858337
29,0.16616392129947388
30,0.23063784435060652
31,0.8345388512482451
32,0.2453525156442251
33,0.2804027821728692
34,0.3543438406310786
35,0.2090210641566166
36,0.1219972546328072
37,0.18219005069164018
38,0.13118239250977182
39,0.11034905917643856
40,0.24531156209095029
41,0.6436458264222158
42,0.1219972546328072
43,0.23269412140688361
44,0.20689097718268679
45,0.3408423426124296
46,0.23988692859969074
47,0.47323605608046326
48,0.2563273340832396
49,0.3828896536016363
50,0.3576941214068836
51,0.20980451101727304
52,0.3729192173583069
53,0.24714092306018587
54,0.397332752468305
55,0.6812029789352296
56,0.18434573948129196
57,0.5221180486444381
58,0.5096642394822006
59,0.15991909385113268
60,0.1219972546328072
61,0.26875255069164017
62,0.26135516312525
63,0.21103020496224378
64,0.6662696204790144
65,0.15991909385113268
66,0.28336112283663994
67,0.4537567709803816
68,0.37432816894243837
69,0.2598045110172731
70,0.2562210969327968
71,0.26076655147825134
72,0.21142663734590017
73,0.3370901043137149
74,0.29733275246830493
75,0.27593849645858337
76,0.13321111517702477
77,0.3155145706501232
78,0.2107665514782513
79,0.7324662156868276
80,0.602667247531695
81,0.20352361517702477
82,0.10825242718446604
83,0.6537696204790143
84,0.12539861517702477
85,0.2061095700416089
86,0.1219972546328072
87,0.16616392129947388
88,0.6107704756241493
89,0.4857000899881073
90,0.29733275246830493
91,0.2296182499099595
92,0.22086112283663994
93,0.27004887191952887
94,0.2562210969327968
95,0.12539861517702477
96,0.20980451101727304
97,0.38553910251273416
98,0.20689097718268679
99,0.31488760720932785
100,0.37004887191952873
101,0.47409099162822954
102,0.40782476181307825
103,0.15991909385113268
104,0.8063176074902282
105,0.20625255069164017
106,0.12701572584310517
107,0.3296875069111176
108,0.3299871210620171
109,0.28944290337494216
110,0.619159895686285
111,0.1219972546328072
112,0.6087432290196184
113,0.12539861517702477
114,0.12539861517702477
115,0.40406419378715885
116,0.41209010431371484
117,0.38951093058582664
118,0.12701572584310517
119,0.5105938406310786
120,0.18434573948129196
121,0.7167385207369312
122,0.23065740657666933
123,0.2071900506916402
124,0.23063784435060652
125,0.5377464597970111
126,0.3827197950377562
127,0.6369791597555492
128,0.4644890942127048
129,0.12539861517702477
130,0.1219972546328072
131,0.18434573948129196
132,0.2061095700416089
133,0.21753378431317238
134,0.2061095700416089
135,0.12701572584310517
136,0.16616392129947388
137,0.22789291882556129
138,0.23297952437585068
139,0.29409988481158467
140,0.5712251915015809
141,0.5075809061488672
142,0.20980451101727304
143,0.20625255069164017
144,0.2061095700416089
145,0.7553099493083598
146,0.35933458620524306
147,0.7616328823534942
148,0.2946884964585834
149,0.22076147926306877
150,0.2629883297677178
151,0.2245103933702144
152,0.1219972546328072
153,0.3543438406310786
154,0.3296875069111176
155,0.4882986180222286
156,0.3563541735777842
157,0.7557110787005262
158,0.587909895686285
159,0.09299738063581287
160,0.604335277112312
161,0.13321111517702477
162,0.18434573948129196
163,0.20689097718268679
164,0.39566472288768795
165,0.7105570966250578
166,0.27593849645858337
167,0.28832045439535037
168,0.6049511280804712
169,0.15812683695421625
170,0.18789704618765224
171,0.23415391007317288
172,0.2708611228366399
173,0.14957982840720774
174,0.18434573948129196
175,0.477881951355562
176,0.09299738063581287
177,0.6591576573875704
178,0.20689097718268679
179,0.2946884964585834
180,0.2903929188255613
181,0.31808235915725513
182,0.18219005069164018
183,0.24468849645858337
184,0.20187820701375947
185,0.1637903547229972
186,0.12539861517702477
187,0.1219972546328072
188,0.14957982840720774
189,0.5117013819777714
190,0.23988692859969074
191,0.27968750691111754
192,0.27066472288768795
193,0.3408423426124296
194,0.4857000899881073
195,0.14623037952098572
196,0.4143852563588881
197,0.40778645556349047
198,0.23699121664680944
199,0.20980451101727304
200,0.18789704618765224
201,0.5331455895776284
202,0.32161157338166024
203,0.12539861517702477
204,0.602667247531695
205,0.2785827524683049
206,0.19399185249344197
207,0.26767907281462544
208,0.4236690938511327
209,0.24267663734590017
210,0.13321111517702477
211,0.31611706788715477
212,0.23920441512367785
213,0.23297952437585068
214,0.2576941214068835
215,0.6629098956862851
216,0.23836711764650587
217,0.3372535402029889
218,0.21753378431317238
219,0.18434573948129196
220,0.18434573948129196
221,0.3372535402029889
222,0.5420044122808017
223,0.1219972546328072
224,0.16616392129947388
225,0.7323209271853747
226,0.2598045110172731
227,0.30769412140688357
228,0.5036709706446023
229,0.20689097718268679
230,0.2563273340832396
231,0.10825242718446604
232,0.3397784795014446
233,0.27593849645858337
234,0.33938525635888794
235,0.3630208402444508
236,0.1219972546328072
237,0.18951572584310517
238,0.3360407747535368
239,0.21753378431317238
240,0.09299738063581287
241,0.11034905917643856
242,0.6981217929862404
243,0.23269412140688361
244,0.3450488719195288
245,0.3821216184088563
246,0.48850273243477127
247,0.33938525635888794
248,0.18178892129947388
249,0.3514994191349716
250,0.2245103933702144
251,0.3786709706446023
252,0.5513309061488674
253,0.7546474843557749
254,0.27593849645858337
255,0.2245103933702144
256,0.2419924714501246
257,0.3160274547402169
258,0.3372535402029889
259,0.6423058785931165
260,0.2061095700416089
261,0.323220261933024
262,0.23699121664680944
263,0.20980451101727304
264,0.20980451101727304
265,0.24932816894243837
266,0.3704234376470482
267,0.20689097718268679
268,0.3796875069111175
269,0.7401954889827269
270,0.4963290293553977
271,0.3543438406310786
