Row,bagging,gradient_boosting,logistic_regression,mlp,random_forest,svc_linear,svc_rbf
19,0.01314706993800979,0.008622957258049596,1.757378713746245e-05,0.009338293387214374,0.009329493542568401,8.157396381462545e-06,0.0002838033837398278
20,0.02198809056284217,0.2064045403855986,0.17762270638363367,0.04637774959408061,0.08015359587807996,0.17035594921795796,0.1304940551517539
21,0.013264345867908709,0.003862886218964248,1.0604749890704417e-05,0.00954387173024488,0.010009220580037295,2.1061570256116773e-05,2.7846995167934045e-07
22,0.014757984751153117,0.014138305448131085,0.004611666310862015,0.01017854111735097,0.015934065363092855,0.0031041286034291654,0.005312776091841324
23,0.014757984751153117,0.004719449200199166,5.934880874436784e-05,0.009753305217062426,0.009668770925348584,3.330484726883665e-05,0.0003430303636358669
24,2.163049430021487,0.4112994581962734,0.16846747102888965,0.038621580135133476,0.0486746935789273,0.1456857515636775,0.11531780565540721
25,0.013264345867908709,0.0044077919988669235,0.0018375236136865744,0.00974881787339143,0.010929740376497491,0.002479780631843801,0.00021212625587195918
26,0.01314706993800979,0.008622957258049596,0.00018278505262805462,0.009371433014242547,0.009347704928444488,0.00010505718117131158,0.0003357426842433939
27,0.014757984751153117,0.004719449200199166,5.240070786412211e-06,0.009745224718377576,0.00961496016924268,2.434536680992255e-06,0.00037989309750154223
28,0.01314706993800979,0.008622957258049596,0.0006503688600190547,0.009428637689617561,0.009817269697648644,0.00039008785251036564,0.0006051032314882578
29,0.0592610572674112,0.05826601776775256,0.03952471271573067,0.013516496444191848,0.014370279451835994,0.03247091538231389,0.019082289253444407
30,0.01314706993800979,0.008622957258049596,0.006311231524544361,0.009921853508997734,0.010939220549851148,0.004432304434733229,0.00298958757795831
31,0.013264345867908709,0.00486587559002617,0.0009731858888511608,0.009654280383699372,0.01893566886230291,0.0013744526191804935,0.00010184374949562686
32,0.013592802577141487,0.0045578105423809065,0.0004830525008343305,0.009588522592529097,0.009311255651814308,0.0006693117926549174,0.00102254259284618
33,0.013203494598928394,0.00873686043272209,0.0007268731230819509,0.009151650513992285,0.009134810272842431,0.0008781774874749222,0.000647547712215801
34,0.1054070348442827,0.22695213637821995,0.3799856642349921,0.16218124234219075,0.07966722376072492,0.36171051125184556,0.29951243768540753
35,0.03243942999411783,0.015278959154239689,0.002226538024768797,0.009812119001053733,0.027763065508412933,0.0027882582078666038,0.01668502493773936
36,0.014757984751153117,0.004719449200199166,1.500230706242984e-06,0.009744303702213889,0.00961496016924268,6.430985722371331e-07,0.0005566589855705075
37,0.01314706993800979,0.008622957258049596,0.004302891804888257,0.009756468466771608,0.010784806116668686,0.0029350259168167132,0.002196763852354267
38,0.013592802577141487,0.0035751314913336093,2.1068761991857453e-06,0.009485189478962378,0.00926491192294319,3.6600394273828382e-06,0.007974519241434946
39,0.013203494598928394,0.00873686043272209,0.0009442702892695109,0.00916878348145642,0.010329036186502438,0.0011420436119659574,0.0009240259270215452
40,0.013592802577141487,0.008418245654646815,0.0044394645063624465,0.01001925911495063,0.010966308263807002,0.005653120214761635,0.0020588429093406726
41,0.013592802577141487,0.003553970036057397,8.271603374276295e-05,0.009516470174909473,0.008948204159308339,0.00012527697020336007,0.0008613093380738178
42,0.014757984751153117,0.006862934159628484,0.0016023936462491713,0.00989584022640189,0.010512561710025499,0.0010733882975199898,0.001091590386188241
43,0.014757984751153117,0.0052902240853974535,0.0007331376113265546,0.009819425885255698,0.010557232397232495,0.00047197280828665535,0.0006902597409464244
44,0.01314706993800979,0.008622957258049596,9.510827008606798e-05,0.009356456212235048,0.010584661905095258,4.982892472057294e-05,0.00030546041007558847
45,0.01314706993800979,0.008622957258049596,0.008025655652386235,0.010059884498424739,0.010884840268632949,0.005661635385457972,0.004027256630553851
46,0.01314706993800979,0.010763354187438496,0.011197541756548345,0.010329643561653687,0.012359500675138723,0.008564113181780153,0.0059388940973916825
47,0.013264345867908709,0.003862886218964248,1.2894718861044015e-05,0.009544165935528608,0.010009220580037295,2.5223982808248713e-05,3.4630646884674663e-07
48,0.013592802577141487,0.005411196007907676,0.001092103162896002,0.009668267594895957,0.009378722226588919,0.00146660215894432,0.001054808306307929
49,0.013203494598928394,0.00873686043272209,9.550602687915235e-05,0.009096206363348182,0.008770979775965661,0.00012239066507895675,0.00027274255246033667
50,0.01314706993800979,0.008622957258049596,0.00027817184437010407,0.009384263310645237,0.010328808460114742,0.00015530939301589542,0.0004973937540112826
51,0.013592802577141487,0.006415997060420502,0.002516417337474261,0.0098219139851429,0.012902175853268975,0.003331878335082486,0.0026219475661016026
52,0.013592802577141487,0.008290420774478181,0.004456408528383642,0.010022600461405053,0.01003827640390102,0.005651172843321895,0.001964323115562638
53,0.014757984751153117,0.004719449200199166,2.5439467039369596e-05,0.009748669418794388,0.010043413716987061,1.2852354340005493e-05,0.0003953918455769616
54,0.013203494598928394,0.00873686043272209,0.0001287976285106168,0.009100790066051277,0.009875371977393781,0.00016212044209580511,0.0005277753675427752
55,0.014757984751153117,0.004719449200199166,0.00016368249770385017,0.009764900336912762,0.0101019038440725,9.514280055564112e-05,0.00037593153989845047
56,0.013264345867908709,0.003862886218964248,1.1963883493664985e-05,0.009544057986439808,0.010221549133836825,2.3471596625634557e-05,3.650037836427285e-07
57,0.013203494598928394,0.009906608006551352,0.0002259206432081117,0.009110459645460449,0.01016838087730405,0.0002801074375150427,0.0006338473679660743
58,0.014757984751153117,0.0052902240853974535,2.0210476388229864e-05,0.009748181870379867,0.010106969849017168,1.0904260261853992e-05,0.0005482426864504787
59,0.013264345867908709,0.003862886218964248,2.048080612764303e-06,0.009542753926641733,0.010009220580037295,4.6037772843499695e-06,4.48495737280696e-08
60,0.013264345867908709,0.021172217009088657,0.016573532711179405,0.011382638704074266,0.013086305002741239,0.018987284073371906,0.004405024262292041
61,0.013203494598928394,0.00873686043272209,2.4154236570774156e-05,0.009088489198617383,0.008643910057073123,3.1940406851342915e-05,0.0002446429818663114
62,0.052832450792475796,0.5753117814176586,1.1502393946878466,1.8742143891189196,0.3506281857511394,1.0006694854106213,1.6620469672685894
63,0.013264345867908709,0.00486587559002617,4.2422942982186336e-05,0.009547892367517623,0.01462357790608165,7.558583216186173e-05,2.3157951280347767e-06
64,0.01314706993800979,0.012500523576049643,0.05785400865894714,0.014818946782739267,0.017771145150476706,0.04995855882787832,0.03524827446835609
65,0.013203494598928394,0.00873686043272209,8.271012036648975e-05,0.009095315368228394,0.01030319801531645,0.00010725483892344794,0.0006295029735650784
66,0.014757984751153117,0.004719449200199166,3.4757534074049375e-05,0.00975000059368907,0.009668770925348584,1.8741029832935847e-05,0.0003036746487311349
67,0.013592802577141487,0.004428738212094548,4.24398096377135e-05,0.009504680027688608,0.009477792458853948,6.760599488885778e-05,0.001922873064318355
68,0.01314706993800979,0.008920382357008027,0.0003392903310295781,0.00939359705166104,0.010521912246273149,0.00020774040737488997,0.0006114210859303103
69,0.013264345867908709,0.0036715313208115588,3.743466139561145e-05,0.00954719759025928,0.010440246289151751,6.776237683838529e-05,1.4475359310827313e-06
70,0.013203494598928394,0.00873686043272209,0.0024828839222317644,0.009290874572369136,0.010084922889435105,0.002899587517519801,0.0015229106900810333
71,0.013203494598928394,0.00873686043272209,9.954724555956589e-05,0.009096652647052911,0.008770979775965661,0.0001272442878881115,0.000266930330890879
72,0.05234457300241765,0.056600367570180554,0.025038256674993112,0.012017748771504227,0.015968018481172117,0.029221504723182364,0.008218572141829
73,0.013592802577141487,0.005966408269219743,0.0017385232213975336,0.009743634381378619,0.009432031584966076,0.002285040566020951,0.00125789416482573
74,0.013264345867908709,0.0044077919988669235,0.0016380158636470428,0.009726991843992543,0.010929740376497491,0.002229507216502783,0.00018180205683894003
75,0.013592802577141487,0.008290420774478181,0.003569324272466236,0.009933175686302058,0.01003827640390102,0.004585968628383278,0.0017756129358088536
76,0.014757984751153117,0.004719449200199166,1.4614312706518323e-07,0.009743783202332329,0.009668770925348584,5.906327090861826e-08,0.0027862945049035364
77,3.975058192320782,2.2050684041813513,1.2122020395063666,2.221839860277248,2.936480890216236,1.2287505755522872,1.245125171923326
78,0.014757984751153117,0.0052902240853974535,0.0007670205244353571,0.009823045331801936,0.01055962936407437,0.000501433151271818,0.0007644056277273895
79,0.013592802577141487,0.003962709887639435,0.0001323419083423166,0.0095279456373305,0.00904111634871895,0.00019624295753797096,0.0008153202698457293
80,0.013203494598928394,0.00873686043272209,1.0356071442658381e-05,0.009086576775365805,0.008643910057073123,1.3982439862887912e-05,0.0002920668730409792
81,0.013592802577141487,0.0031556477438168824,3.819044600714116e-06,0.009486989706595056,0.008903659367538468,6.60136105626737e-06,0.0022979907422663666
82,0.01314706993800979,0.008622957258049596,0.00018548696637565352,0.009371799851609786,0.009506847085917768,0.00010638477525326045,0.0003274489408580397
83,0.014757984751153117,0.0052902240853974535,0.0007204170792269293,0.009819038641864328,0.01049369686745383,0.0004708049857302233,0.0007670477769872435
84,0.013264345867908709,0.019671330388739396,0.006547082372579765,0.01025895177487387,0.012030461009225097,0.008045845808679964,0.0012117170545468791
85,0.01676332117762477,0.01634429217692662,0.000575706796023502,0.00982346780530463,0.02458183569391846,0.0004073264107068828,0.011003322251899886
86,0.013264345867908709,0.004724734411525718,0.0004835591754212943,0.009599152555372687,0.012556451216379716,0.0007200273354543781,3.826490586223645e-05
87,0.08594369995235737,0.19660427923701262,0.13477351874377155,0.029365726520222353,0.10359363050284484,0.12934087144993245,0.14834586032205824
88,0.014757984751153117,0.004719449200199166,0.00018361670494974146,0.009767131715940838,0.010038814983807666,0.00010916296047581699,0.0003954372100243883
89,0.013203494598928394,0.01284042450216623,0.004398145751219861,0.00944967738540443,0.020688795274240498,0.005036813010699671,0.003280145192552656
90,0.014757984751153117,0.007862828319918162,0.0007919850196608933,0.00982637149888711,0.01081721341703243,0.0005252928672861914,0.0009122355853631379
91,0.013203494598928394,0.00873686043272209,1.4526902953351563e-05,0.009087097985281754,0.008968164548273344,1.969104985652379e-05,0.0003679572373656178
92,0.013592802577141487,0.011811140305494502,0.04191444033495803,0.013783303220541797,0.014291113197802869,0.04823845045942763,0.015623197543016122
93,0.014757984751153117,0.004719449200199166,4.0514105967070465e-05,0.00975080373015658,0.009668770925348584,2.210121141388713e-05,0.00031274403830108984
94,0.014757984751153117,0.0052902240853974535,0.0027624532644958772,0.009995565939970382,0.010557232397232495,0.001942173764710959,0.0016566219902993885
95,0.01314706993800979,0.008622957258049596,0.00038824189492451416,0.009399077345591443,0.00956767984186335,0.00023260016147370408,0.00043052237606922
96,0.01314706993800979,0.010763354187438496,0.017064667005517155,0.010815974503312748,0.012359500675138723,0.013345846031227428,0.008433109573433623
97,1.7946150669987782,1.0898225139586573,0.7863594695829724,0.9544817370986802,0.6499467320591881,0.8035480544611693,0.8204764658070571
98,0.01314706993800979,0.008622957258049596,1.262736705495524e-05,0.009336724649754328,0.009619691392481795,6.369831481617957e-06,0.0006182925480978969
99,0.014757984751153117,0.007862828319918162,0.0050750797302735115,0.010191228544089971,0.010786976476510706,0.003690533881023112,0.002624654192170435
100,1.5243560065927364,0.010083135983587038,0.04396402195276058,0.013281725603499946,0.017753495167528482,0.03566215311441016,0.020775829067244102
101,0.013264345867908709,0.005563060302441493,0.0007715868874927813,0.009631501278080186,0.012562100823217215,0.0011099848849980512,6.886183734688549e-05
102,0.01505382061169073,0.042543254181833384,0.012213443722529334,0.010901427423950196,0.02226926878503769,0.014256323204000226,0.003273592322672474
103,0.014757984751153117,0.004719449200199166,6.052505469011441e-08,0.009743684207646592,0.00961496016924268,2.2129702981823452e-08,0.001979725456395078
104,0.014757984751153117,0.004719449200199166,2.9114290375708445e-07,0.009743841793561457,0.00961496016924268,1.1344784511404389e-07,0.0009903979301922005
105,0.01314706993800979,0.02259483814966852,0.0025657852718859973,0.009607346588967357,0.029647780523909775,0.0015791355513988753,0.005545313395445104
106,0.014757984751153117,0.004719449200199166,2.967161499485861e-06,0.00974475586839675,0.009668770925348584,1.3987347926684996e-06,0.00048709246759737234
107,0.013592802577141487,0.008119472512975786,0.0011318297459778812,0.009676458498530233,0.012146629599170015,0.0014937041419445846,0.002121474247464659
108,0.013592802577141487,0.004723829814031732,0.00010472778884129539,0.009521029917170722,0.01054548002335473,0.00016082307253616524,0.0022493599020640145
109,0.014757984751153117,0.005306046318437478,0.0004922507434883618,0.009798576778751933,0.010326965926810183,0.0003176186698174052,0.0007402469946352562
110,0.09804817132681412,0.013256542559347781,0.017296035157467495,0.010496309738144836,0.01452102893468551,0.019111197301559604,0.009620062668556473
111,0.05756492724718487,0.09196424813994619,0.09549770171988821,0.021305257353830067,0.0232967627249778,0.10337911508166141,0.04504538666383659
112,0.043251521432364826,0.032777444763438135,0.027576935375237616,0.012315191547425938,0.021144483575948614,0.031552388016753016,0.012958187464749296
113,0.013592802577141487,0.036935872303515686,0.00946013293315616,0.010483470658353868,0.035421349574336375,0.01206898393752848,0.03189624481166766
114,0.013264345867908709,0.003862886218964248,2.800034538100279e-05,0.009546065657365564,0.010154157829701856,5.165231721062933e-05,9.027187497498281e-07
115,0.013203494598928394,0.00873686043272209,1.7454144943354576e-05,0.009087460171777351,0.008749022066800347,2.3421005046810214e-05,0.0002239355791073884
116,0.013592802577141487,0.005966408269219743,0.0009409890024417947,0.009648986219649429,0.009510844876514593,0.001276714720055376,0.0009709701740114009
117,0.7087141537308547,0.14190160266750246,0.19520342718171518,0.04307715683806428,0.026310111372409597,0.20331388770725187,0.14207645142175715
118,0.013592802577141487,0.0031556477438168824,5.880444892193761e-06,0.009488872873822697,0.008903659367538468,9.896193418065474e-06,0.0024770389184496523
119,0.01314706993800979,0.008622957258049596,1.0746476633082737e-06,0.00932934416239451,0.009114969957638898,4.2437218173552366e-07,0.0003040719157450178
120,0.014757984751153117,0.004672956161311612,3.316639349885312e-05,0.009750193344876009,0.011316889401570926,1.646636525250274e-05,0.000997552243152293
121,0.013264345867908709,0.003862886218964248,2.3242623530451537e-05,0.009545471856880478,0.010158732039915826,4.348485049434803e-05,7.133522318128507e-07
122,0.01314706993800979,0.008622957258049596,3.7434202068964788e-06,0.009331961387644944,0.00921565241818817,1.6973828476487503e-06,0.0003396797348326132
123,0.013203494598928394,0.00873686043272209,0.00012758929306302025,0.009099617453958792,0.009241641387884688,0.00016313255122645228,0.00047598166153919094
124,0.013203494598928394,0.00873686043272209,0.00037763755155767015,0.009123147326210118,0.00941536449781105,0.00046323044337589304,0.000544526868075398
125,0.014757984751153117,0.012410359209492473,0.0010727521752710825,0.009866572595005268,0.016830671542835785,0.0007679194502680382,0.005143099847434178
126,0.013264345867908709,0.003862886218964248,4.4815366388142865e-05,0.009548129604605084,0.010158732039915826,7.984678317460742e-05,1.6160771134719358e-06
127,0.013592802577141487,0.029164583916214924,2.8261601694977475e-05,0.00949954590058352,0.019094430499553675,4.745648116184061e-05,0.0457579123306135
128,0.014757984751153117,0.0052902240853974535,4.460165916615184e-05,0.009751693319578838,0.010106969849017168,2.5085245006913413e-05,0.0004737506676675194
129,0.02493988416100992,0.15464656068639743,0.3162971473560871,0.1216247052605489,0.09352435933921323,0.29187853035699557,0.3008225144366834
130,0.013203494598928394,0.00873686043272209,0.00013996804810938228,0.009101232776936922,0.009002493242971789,0.00017634083183551164,0.00037078268296089146
131,0.014757984751153117,0.004719449200199166,5.740722305287611e-06,0.009745485213737755,0.009668770925348584,2.865389467984745e-06,0.0006054982972668366
132,0.013203494598928394,0.00873686043272209,0.0007544363215708625,0.009155477787710215,0.012948722396315122,0.0009079453749082245,0.0008087865455012135
133,0.013264345867908709,0.005729172987967448,0.010053113389375192,0.010651561031415957,0.014681793693204624,0.01193175658920181,0.0022400980991996488
134,0.013592802577141487,0.005966408269219743,0.001255722552672199,0.00968721882283961,0.009510844876514593,0.0016820992628765663,0.0010607975242066436
135,0.01314706993800979,0.008622957258049596,5.662912368978875e-05,0.009349087670903568,0.009347704928444488,3.0420271010612474e-05,0.00027909257248270083
136,0.8093388111530969,0.1056116871141229,0.18646616514506706,0.03869324747971854,0.044576625169940154,0.16608116728812491,0.11758741071550079
137,0.013203494598928394,0.00873686043272209,0.022474175254070333,0.010917939294976562,0.011799158159213109,0.02481663448773606,0.010499149667895065
138,0.013592802577141487,0.0031556477438168824,2.027105806100516e-06,0.00948490355499008,0.008896676354438781,3.6256081469177735e-06,0.0027467366468958685
139,0.013264345867908709,0.00486587559002617,0.00013466742244574678,0.009558999336040765,0.01462357790608165,0.00022025798506425918,8.783504784781424e-06
140,0.01314706993800979,0.010524427296562926,0.006019327133784644,0.009895572118917222,0.016657166459989377,0.004087572949802711,0.003962456822660025
141,0.013264345867908709,0.003862886218964248,7.334484358303643e-06,0.009543454713349742,0.010004713354695575,1.4951470959184013e-05,1.7617663980825156e-07
142,0.014757984751153117,0.007857885473343417,0.00522483164584528,0.010207016212946878,0.011393530270195103,0.0037032842454263045,0.0028307346453449117
143,0.013203494598928394,0.00873686043272209,0.00047994655902749923,0.009130478431112308,0.008990669777968682,0.0005883443765572478,0.000490392890985603
144,0.013203494598928394,0.00873686043272209,0.000385181227790199,0.009122472533577912,0.008904021633264347,0.0004749924616953013,0.00044049316771155035
145,0.014757984751153117,0.004719449200199166,1.873665271162786e-05,0.009747639030300464,0.010043413716987061,9.307520054714146e-06,0.0003846723716196635
146,0.013203494598928394,0.00873686043272209,0.000112812182155057,0.00909796282942294,0.008770979775965661,0.00014374843170290942,0.0002767376138617502
147,0.013203494598928394,0.00873686043272209,0.00013623871760897624,0.009100986632254834,0.009002493242971789,0.00017165486836569256,0.0003922995162208172
148,0.013203494598928394,0.00873686043272209,7.712030088669267e-05,0.009094425840163668,0.008731872392205782,9.911292362543777e-05,0.00025316524102129414
149,0.013592802577141487,0.008418245654646815,0.007948024967355772,0.010357645956223184,0.010966308263807002,0.009836767293181062,0.002994097006402319
150,0.013264345867908709,0.0037432336319732713,8.313508130751895e-05,0.00955280164283408,0.010886321228344443,0.00014117307525904091,3.924814399271483e-06
151,0.014757984751153117,0.012215111092061184,0.0013479631635709085,0.009899460227973056,0.02243375578864848,0.0009898218446058404,0.008621738437716159
152,0.013264345867908709,0.003862886218964248,1.8157217964347237e-06,0.009542723857196492,0.010004713354695575,4.109704307997959e-06,3.415925733996595e-08
153,0.013203494598928394,0.008208363635924658,0.009294726298912986,0.009837351998410584,0.012024956479257156,0.010605672024393397,0.007307379205558655
154,0.013203494598928394,0.00873686043272209,3.3660628249363936e-05,0.009089686998785701,0.008643910057073123,4.412642877612857e-05,0.00024685143044223337
155,0.01314706993800979,0.008622957258049596,0.00022318816405328518,0.009377680294130027,0.009531165253477678,0.00013215136596691663,0.00046037869548968695
156,0.014757984751153117,0.02053926114120468,0.01501218283764789,0.011065867527210324,0.011904964206990436,0.011883493875697062,0.007986803493698971
157,0.013592802577141487,0.009052037190231805,0.001960021005267886,0.009774426855474614,0.015326714272940769,0.0025131737730038554,0.0033888937777445706
158,4.4042482325280625,4.140079045672781,2.6634221601920447,4.341318657131946,4.256598541816797,2.8842859731229704,2.9489886283317195
159,0.01314706993800979,0.008622957258049596,0.0012012236862801089,0.009486586144756344,0.0098460353731301,0.0007838482152688481,0.0008911679030459803
160,0.014757984751153117,0.004719449200199166,3.8008967509598727e-06,0.009744913966750143,0.00961496016924268,1.7762744192770364e-06,0.00036216640114486535
161,0.014757984751153117,0.004719449200199166,2.2856947005076777e-05,0.009748327744706365,0.009668770925348584,1.2090618755548042e-05,0.00032116962327041315
162,0.014757984751153117,0.0052902240853974535,6.552269334622755e-05,0.009754274619373336,0.010106969849017168,3.7419770837965936e-05,0.000416137394546668
163,0.01314706993800979,0.008622957258049596,0.020044240835784165,0.011057458110474464,0.011153742525491034,0.015346422378667986,0.008882262499306697
164,0.014757984751153117,0.006811327413163773,0.0012765162524058559,0.009872578648790344,0.014120827032617935,0.0008056085797275681,0.0016894915918140676
165,0.013264345867908709,0.005729172987967448,0.0031207932946116304,0.009889800787826758,0.01639252818477807,0.0040427721535296526,0.0004580538171177671
166,0.013264345867908709,0.008980353468917261,0.018671380963315474,0.011637669924827744,0.014966503690791052,0.021158537771467558,0.00523710822909833
167,0.013592802577141487,0.0035482508739375497,1.2572677735026802e-05,0.009492940949223053,0.009034026016283858,2.0933171872035024e-05,0.0015959209231467487
168,0.01314706993800979,0.012148628917416202,0.00225313655536057,0.009587856471484909,0.017363435725025054,0.0015949408516880404,0.002726239317964655
169,0.013203494598928394,0.00873686043272209,3.0951952160346893e-09,0.0090842123120323,0.008622269091103588,5.223628432347754e-09,0.005318984126244048
170,0.013264345867908709,0.003862886218964248,4.99472685558225e-10,0.009542467945429928,0.010004713354695575,2.082137353590023e-09,1.355249246169112e-11
171,0.01314706993800979,0.00914780384642857,0.002707353553530388,0.009620254090558665,0.016196774971060077,0.0017405245958516953,0.0021887393119198457
172,0.013264345867908709,0.003862886218964248,0.00016543066843678706,0.009562504427307002,0.010224282096949762,0.00026714676318357467,8.797481498194666e-06
173,0.013203494598928394,0.00873686043272209,0.00016819128757402258,0.009103267907166137,0.008770979775965661,0.0002120223243425234,0.0003132151784587679
174,0.01314706993800979,0.008622957258049596,8.054226825127586e-05,0.009353878481965084,0.009276166789929841,4.3024885408115525e-05,0.00023445566800645723
175,0.013203494598928394,0.00873686043272209,3.138661675121087e-05,0.009089721966340086,0.009002493242971789,4.1040339214660816e-05,0.00039771603837927464
176,0.01986297992573425,0.052182234260411714,0.060277086887205074,0.015998554364597604,0.014948147668473114,0.0511544124272992,0.031132676471552687
177,0.014757984751153117,0.008412670355775096,0.001722601671555446,0.009907764715509136,0.01138017103714559,0.001134772950181464,0.0013164405870241056
178,0.014757984751153117,0.004719449200199166,1.0232435425704271e-05,0.009746191370572926,0.00961496016924268,5.038309637575122e-06,0.00030220639630740347
179,0.013264345867908709,0.003862886218964248,0.00020431663120801867,0.009566946434577336,0.010194671669129756,0.00032527882583774966,1.1312051696660886e-05
180,0.013264345867908709,0.003862886218964248,9.539658153993127e-06,0.00954373738723922,0.010009220580037295,1.9084067111689306e-05,2.402387296788925e-07
181,0.01314706993800979,0.008622957258049596,0.0006686121862634988,0.009430263411303845,0.010667071653064693,0.00039371055775041397,0.0008258961205086141
182,0.013203494598928394,0.00873686043272209,2.4138685913866087e-06,0.009085066340300102,0.008968164548273344,3.444637535601758e-06,0.0007828415182360551
183,0.013264345867908709,0.00678692511707865,0.0009292441238404982,0.009648996818617193,0.011567785816960953,0.0013188096023238683,8.657563725640912e-05
184,0.013203494598928394,0.00873686043272209,4.166316767965656e-07,0.00908457891535026,0.009002493242971789,6.067713029907282e-07,0.003523144091403735
185,0.013203494598928394,0.00873686043272209,0.0029049154010012393,0.009321228080930949,0.010427961444423671,0.0033860746057516634,0.0015819145291396078
186,0.01314706993800979,0.008622957258049596,5.898339737347406e-05,0.00934950387308899,0.00921565241818817,3.129760263338933e-05,0.00023358784960247921
187,0.013592802577141487,0.008815256327979042,0.0008967704923931736,0.009645842467533932,0.012769089701669406,0.0012020432395094798,0.0014684510335680563
188,0.0466554938565873,0.053430661488225006,0.17493868359766496,0.04535883981085133,0.025413842831508094,0.16803862210434384,0.12816379920763787
189,0.013264345867908709,0.010452604997572309,0.009521195850620997,0.010577460536767225,0.019647361784266702,0.011408551403412294,0.0023766578801256598
190,0.01314706993800979,0.008622957258049596,1.1444593010658319e-05,0.009335917782915652,0.010469736161735818,4.998664532592469e-06,0.0006877598969861504
191,0.013203494598928394,0.009906608006551352,0.002779636281055359,0.009314286876822186,0.010317745682928946,0.0032353158861537753,0.0016858954084950028
192,0.014757984751153117,0.004719449200199166,1.359957796302726e-06,0.009744261811973428,0.00961496016924268,5.770936764976667e-07,0.000611464838100925
193,0.01314706993800979,0.008622957258049596,0.000736212569496927,0.009439212168559408,0.009693415660838069,0.00046627948551959913,0.0006803809229545152
194,0.013203494598928394,0.00873686043272209,9.904666560061367e-05,0.009096635221439933,0.008770979775965661,0.00012653446467410635,0.00026633011215582305
195,0.013592802577141487,0.0031556477438168824,4.4745940653735876e-06,0.009487531560189904,0.008896676354438781,7.759124372348532e-06,0.002047324003788884
196,0.014757984751153117,0.015368220471239006,0.0009063783342855783,0.009846673026727946,0.014594422762304634,0.0005406769018657152,0.0040284963764869106
197,0.014757984751153117,0.004719449200199166,0.00032253638468998565,0.009781243686766193,0.010055569603909865,0.00019197341416803167,0.0005482404729655877
198,0.01314706993800979,0.008622957258049596,0.0001169689274268192,0.009360235172005937,0.010695453858632981,6.0766829644209615e-05,0.0005071013143161092
199,0.014757984751153117,0.006167058135584614,2.5281788884760394e-05,0.009749111254192066,0.01133017476807775,1.22463801336749e-05,0.0013264765266406897
200,0.01505382061169073,0.047187818292557984,0.08023309407982351,0.020905227962073804,0.02595648206592663,0.08126277594896796,0.04373124793370595
201,0.014757984751153117,0.004719449200199166,1.1056652681205268e-05,0.009746377026938901,0.010043413716987061,5.291229574217306e-06,0.0004425509246165196
202,0.013592802577141487,0.011805882597999279,0.024435608081844206,0.011936955268410269,0.01342457644921978,0.028876051700822213,0.009024973827075811
203,0.01314706993800979,0.008622957258049596,8.292988960827846e-05,0.009354245300832098,0.009335530339973044,4.37302330160601e-05,0.00024764924742950566
