instances,feature_CL,feature_CLD,feature_DCP,feature_F1,feature_Harmfulness,feature_LSC,feature_LSR,feature_N1,feature_N2,feature_TD_P,feature_TD_U,feature_Usefulness,feature_kDN,algo_bagging,algo_gradient_boosting,algo_logistic_regression,algo_mlp,algo_random_forest,algo_svc_linear,algo_svc_rbf
20,0.8213974134500017,0.8213974134500017,0.8082191780821918,1.0,0.0023333333333333335,1.0,0.9926366069788343,1.0,0.6906532431432769,0.8,0.34375,1.0,1.0,1.4663021369737823,1.7252573253859644,1.576863724768844,1.7128907371334678,1.9517927376950936,1.5719397987265133,1.5173327249191226
21,0.12651107162620745,0.12651107162620745,0.09977064220183485,1.0,0.0,0.9923307769256419,0.9703645791401349,0.0,0.08527951874827844,0.8,0.5,0.9976666666666667,0.0,0.17270273977724054,0.11688728665398786,0.13601062350814658,0.1424420224837133,0.1295678665995947,0.13585290121711627,0.2156287913583709
22,0.46423670038077613,0.46423670038077613,0.23684210526315785,1.0,0.0003333333333333333,1.0,0.9936702191029958,0.5,0.6090641636330184,0.8,0.34375,0.9993333333333333,0.4,0.6475609091948032,0.4514146538544533,0.6335287546552464,0.6172826162773515,0.5279380283362276,0.6824408455902718,0.6833214351372122
23,0.16511103760003,0.16511103760003,0.09977064220183485,1.0,0.0,0.9996665555185061,0.9908394280888132,0.5,0.3768750597182251,0.8,0.375,0.9996666666666667,0.3,0.6020338575749975,0.21477189287110662,0.20691600789470782,0.1840302092774589,0.17440542396289407,0.2619749394989116,0.11058782793686295
24,0.8008685998674765,0.8008685998674765,0.5894736842105264,1.0,0.001,1.0,0.997945009043587,0.6666666666666666,0.8222520404169094,0.8,0.3125,1.0,0.5,1.1299555614265173,1.369543626903445,1.4382146809289706,1.5727984344492374,1.2561843698422714,1.2148078687166932,2.048853525541459
25,0.41731273959259174,0.41731273959259174,0.524793388429752,1.0,0.0,1.0,0.9946381514645914,1.0,0.5693776675821285,1.0,0.59375,1.0,0.4,0.4958824766247524,0.6311641891115287,0.5802280145503567,0.5419461552437559,0.7412200194422583,0.5794054305508456,0.5102741305797968
26,0.23775852570311196,0.23775852570311196,0.2767857142857143,1.0,0.0,0.9996665555185061,0.9960373446528018,0.5,0.38868130032278414,1.0,0.46875,0.9996666666666667,0.3,0.6079865087733057,0.33123570905036614,0.31457789800172237,0.2668658318416274,0.25260607886063785,0.314711306915555,0.20667463043830964
27,0.1043031080926291,0.1043031080926291,0.09977064220183485,1.0,0.0,0.9993331110370124,0.9926760040759431,0.0,0.32481487875848813,0.8,0.65625,0.9986666666666667,0.2,0.4261101302623872,0.13040259335192683,0.08894551436740715,0.11363560122264656,0.15438350596036457,0.1606539109620842,0.03308105567139924
28,0.3167943791497039,0.3167943791497039,0.2068965517241379,1.0,0.0003333333333333333,1.0,0.9971830499465968,0.5,0.7202224531026324,0.8,0.78125,0.9996666666666667,0.3,0.6079865087733057,0.39461387556264016,0.42934739235504116,0.37822864877845036,0.4605265686406542,0.42952753518374703,0.31973200745664854
29,0.713379516726061,0.713379516726061,0.633587786259542,1.0,0.001,1.0,0.994867212871693,0.6666666666666666,0.5002375515929598,0.8,0.40625,1.0,0.7,1.2667633811393844,1.3901278564042716,1.125567714521292,1.2380633198216624,1.5090417289565141,0.9274087859402682,1.5201531010914084
30,0.5489575242858478,0.5489575242858478,0.5894736842105264,1.0,0.0,0.9996665555185061,0.9964427912796823,0.0,0.20006521744169747,0.8,0.40625,0.9993333333333333,0.5,0.26234226503667746,0.7833101499668198,0.7783063329558448,0.8031807062706666,0.7926178821030101,0.7784055598901954,0.8958406654234092
31,0.3377447768027759,0.3377447768027759,0.23684210526315785,1.0,0.0,0.9989996665555185,0.9875488648339978,0.0,0.45533170340084683,0.8,0.40625,0.9993333333333333,0.3,0.7127611230227214,0.42087509349358454,0.47817611264425985,0.42367798800547685,0.387066700458365,0.4784483315037661,0.33582181917878207
32,0.29223595553057025,0.29223595553057025,0.2767857142857143,1.0,0.0,0.9983327775925308,0.9903063509330733,0.0,0.33233300064938864,1.0,0.53125,0.999,0.1,0.20366921111231875,0.34563789435580816,0.39736296131656057,0.3297044123815883,0.2375244523288157,0.41596988193453804,0.26821002759393525
33,0.3374016712999124,0.3374016712999124,0.2767857142857143,1.0,0.0,1.0,0.9966976105886571,1.0,0.6530155545468717,1.0,0.71875,1.0,0.6,1.0859128056672835,0.3973873765760008,0.4502444170517357,0.40037554075944837,0.3100631378817226,0.4507597086635208,0.3867480116681609
34,0.8448202711941698,0.8448202711941698,0.8914728682170543,1.0,0.0026666666666666666,1.0,0.9985271183781472,1.0,0.7930704881630246,0.6,0.375,1.0,0.9,1.7614483797079092,1.7757207159176418,1.7485790069366782,1.8367877134365576,1.9395853895156858,1.3379940714900391,2.600728169035962
35,0.4763501565266768,0.4763501565266768,0.33333333333333337,1.0,0.0003333333333333333,1.0,0.9929159266804768,0.5,0.7228966518779512,0.8,0.1875,0.9996666666666667,0.4,0.45296231369052165,0.3347183344248412,0.6768459336689587,0.6546684006522996,0.49923358160798464,0.5904093450139476,0.6606546425320989
36,0.09161972746139291,0.09161972746139291,0.09977064220183485,1.0,0.0,0.9956652217405801,0.9649169274216534,0.0,0.10330639160329536,0.8,0.46875,0.9953333333333333,0.0,0.281754212122545,0.1116844716962559,0.05836614722598982,0.0990994640320776,0.14381470356695927,0.1212376520146244,0.01915393980471157
37,0.5065615839296128,0.5065615839296128,0.5894736842105264,1.0,0.0,1.0,0.9945556771473207,1.0,0.5574323432928668,0.8,0.375,1.0,0.7,1.0627888839208477,0.7833101499668198,0.7068620432469085,0.7104196254856867,0.7885931907073949,0.7069891123707216,0.7578274000852581
38,0.10278924756056618,0.10278924756056618,0.07407407407407407,1.0,0.0,0.9969989996665555,0.9693304898318059,0.0,0.10240370668595689,1.0,0.34375,0.997,0.1,0.22521012523648298,0.08786274585079278,0.07555567617254666,0.11721122330053672,0.15852964318111057,0.0903124060923142,0.1724807104582985
39,0.3508424127517289,0.3508424127517289,0.2068965517241379,1.0,0.0,0.9996665555185061,0.9946317936963376,0.0,0.44844997739613857,0.8,0.84375,0.9993333333333333,0.3,0.2431506398486813,0.5116454459599755,0.47857793625579864,0.4313602502882095,0.42836825135822465,0.47898438240218844,0.42912291350568976
40,0.49452494399356184,0.49452494399356184,0.524793388429752,1.0,0.0003333333333333333,1.0,0.997465682164811,0.5,0.7368378373944333,1.0,0.5625,1.0,0.2,0.7127143168398204,0.6816906018098675,0.6883320482672427,0.6660449200708936,0.8232086092451842,0.7126251266583973,0.6778502479806122
41,0.1795982032711656,0.1795982032711656,0.09977064220183485,1.0,0.0,0.9973324441480493,0.9830045176955586,0.0,0.3560939559240195,0.8,0.34375,0.9976666666666667,0.1,0.2328301337060241,0.19176001635089215,0.2240304692589892,0.19420760572952234,0.15053360996567683,0.26340861500787477,0.16712170953098157
42,0.3792790648837123,0.3792790648837123,0.524793388429752,1.0,0.0003333333333333333,0.9996665555185061,0.9898011330020929,0.0,0.4181765071395367,1.0,0.625,1.0,0.7,1.302205706778409,0.5862003115165132,0.5207058755845623,0.48101694797785305,0.5586905731401093,0.528088651360927,0.48521305992151137
43,0.30952956041602,0.30952956041602,0.364406779661017,1.0,0.0003333333333333333,1.0,0.9960854264371274,1.0,0.6912898059725361,1.0,0.9375,1.0,0.5,0.6475609091948032,0.38000969449210137,0.42511519850939716,0.3754434242013025,0.2971452794081611,0.44965026253247964,0.3488321299115165
44,0.19064741619547398,0.19064741619547398,0.2068965517241379,1.0,0.0,0.9989996665555185,0.9870849994096275,0.0,0.3274174596274221,0.8,0.46875,0.9993333333333333,0.4,0.5769026998151646,0.3376624205368382,0.2427794309837485,0.20812459414120393,0.29239809174424675,0.24295377825886819,0.17664904883480018
45,0.5701277657000199,0.5701277657000199,0.5894736842105264,1.0,0.0,1.0,0.9957953792565077,0.5,0.5608211334199237,0.8,0.46875,1.0,0.4,0.6001034097446784,0.831589759141184,0.813951719500343,0.8497410339580517,0.8958965880002769,0.8140660648719908,0.9477496965278236
46,0.6244114391593377,0.6244114391593377,0.8082191780821918,1.0,0.0003333333333333333,1.0,0.9951322887692817,0.5,0.5775111329136999,0.8,0.40625,1.0,0.6,1.433080112044571,1.2817943162752738,0.9310823785674824,1.0013132975953039,1.1471721244108983,0.9310164360056316,1.1503588923166885
47,0.12919478179705712,0.12919478179705712,0.09977064220183485,1.0,0.0,0.9996665555185061,0.9931746848206817,0.0,0.35291509505497043,0.8,0.5625,0.9983333333333333,0.2,0.3117316260482256,0.1498770971633506,0.14309104666895894,0.14610901051477174,0.15107529117774943,0.14300054700391937,0.2174705303393507
48,0.35834575322754736,0.35834575322754736,0.364406779661017,1.0,0.0003333333333333333,1.0,0.9959931635370272,0.6666666666666666,0.5634460063701499,1.0,0.4375,0.9996666666666667,0.3,0.5248452486727937,0.5044976888092445,0.4909613559156103,0.4247949944882376,0.3663045902051695,0.5111080458000626,0.3736940128375645
49,0.1931093108481371,0.1931093108481371,0.2068965517241379,1.0,0.0,0.9946648882960987,0.9776164060632201,0.0,0.21040876650388018,0.8,0.25,0.9963333333333333,0.0,0.2651788901680651,0.22637829856463842,0.2483543764019565,0.21309882346876588,0.16772145225959725,0.24848046498211157,0.17912246576877844
50,0.24803160765951826,0.24803160765951826,0.2068965517241379,1.0,0.0003333333333333333,1.0,0.9966256142569601,0.25,0.699946022676097,0.8,0.3125,0.999,0.2,0.4452858207260093,0.3783645027210218,0.33082150604619354,0.28145715237919056,0.43125560767164,0.33101870617039647,0.22979176697172646
51,0.41897613693233604,0.41897613693233604,0.5894736842105264,1.0,0.0006666666666666666,1.0,0.9966027827239097,0.6666666666666666,0.595752317834719,0.8,0.4375,0.9996666666666667,0.6,1.05986498944208,0.6365843435337569,0.5671613845883604,0.5121355539168543,0.4974602893151685,0.6322704034057302,0.4659803910254684
52,0.4991322930721054,0.4991322930721054,0.524793388429752,1.0,0.0003333333333333333,1.0,0.9980582483110911,1.0,0.7319482301763662,1.0,0.59375,0.9996666666666667,0.7,1.1596564905921258,0.8240693851766542,0.6981225575880872,0.6792317763346627,0.9462554898938876,0.71144892794141,0.7047943980270251
53,0.13040759403874547,0.13040759403874547,0.2068965517241379,1.0,0.0,0.9993331110370124,0.9887443127900061,0.3333333333333333,0.38837843875659317,0.8,0.53125,1.0,0.3,0.46121694670811786,0.24400720882076754,0.14542303014543573,0.14442837533558098,0.19632814610183874,0.23218124913994317,0.06859966819977092
54,0.21839280779445602,0.21839280779445602,0.4630738522954092,1.0,0.0,0.9989996665555185,0.9872612832155073,0.0,0.3089488329250166,0.8,0.34375,0.9996666666666667,0.4,0.4724153827742463,0.4109694484410548,0.27565482681681175,0.23460834134821412,0.31501064053453354,0.27594175187876835,0.2261585370527117
55,0.2027796912262524,0.2027796912262524,0.2068965517241379,1.0,0.0,0.9989996665555185,0.9861947681300209,0.0,0.4210713372400664,0.8,0.25,0.9983333333333333,0.1,0.20777761944892403,0.20957028705097608,0.27061586246103503,0.2318653761209409,0.1882863056253664,0.335319628497065,0.17010573029036227
56,0.12150037156757498,0.12150037156757498,0.2068965517241379,1.0,0.0,0.9996665555185061,0.9908670059529837,0.0,0.41089811383133334,0.8,0.375,0.9986666666666667,0.2,0.19281562978057668,0.15519688242297605,0.13364071345017875,0.14094061427169777,0.1584173183945355,0.13392995315604608,0.22197312541299466
57,0.2528443025364693,0.2528443025364693,0.4630738522954092,1.0,0.0,0.9996665555185061,0.9918015392732259,0.0,0.3511517114192786,0.8,0.53125,0.9996666666666667,0.2,0.5105303384430122,0.4184295576928699,0.32548199511160575,0.2770820879567167,0.41574399787789856,0.32586033183839674,0.27356853421836375
58,0.13720839960261066,0.13720839960261066,0.07407407407407407,1.0,0.0003333333333333333,0.9996665555185061,0.9960232717607864,0.3333333333333333,0.46371914017335636,1.0,0.34375,0.9986666666666667,0.4,0.6244986946337611,0.20179735056760606,0.15385878030508177,0.149484182938998,0.19115831982520531,0.20032903009907246,0.07303397676163667
59,0.10304497627701659,0.10304497627701659,0.09977064220183485,1.0,0.0,0.995998666222074,0.9722317825511166,0.0,0.11001531673382958,0.8,0.59375,0.9963333333333333,0.0,0.17270273977724054,0.10567380784717216,0.08264348723087178,0.11656674283005267,0.12272076529418446,0.08250095771999591,0.2073667006270838
60,0.6610332733672097,0.6610332733672097,0.633587786259542,1.0,0.0016666666666666668,1.0,0.9965466128089107,1.0,0.7664445941302802,0.8,0.5625,1.0,0.8,1.6729432462297178,1.141041278467866,0.9890328754987867,1.0776024228459555,1.289653814581409,0.9860575316025046,1.4506849867280045
61,0.14601333229572144,0.14601333229572144,0.09977064220183485,1.0,0.0,0.9986662220740247,0.9885161556803664,0.0,0.3271982757568297,0.8,0.5,0.9986666666666667,0.1,0.2889301686744084,0.15305175840730242,0.1635855626538581,0.15445665760926416,0.14464561714243074,0.16365366312194088,0.11716331469734764
62,0.8841419547094567,0.8841419547094567,0.8914728682170543,1.0,0.003,1.0,0.9966047196674477,1.0,0.8090185171995395,0.6,0.375,1.0,1.0,0.9746147466158084,2.213614011593884,2.2214691641008844,2.1158261945369436,2.146507129259275,2.217093980996119,1.5354663373018043
63,0.1475677306499522,0.1475677306499522,0.23684210526315785,1.0,0.0,0.9996665555185061,0.9808599699517669,0.5,0.43961094900458564,0.8,0.1875,0.9983333333333333,0.3,0.3063911826513615,0.23042334503080208,0.1909757570731668,0.17423895821556454,0.23933385702596827,0.19164434812851963,0.225644666849682
64,0.7589975790264819,0.7589975790264819,0.8082191780821918,1.0,0.0023333333333333335,1.0,0.992943673269358,0.5,0.5872425380755989,0.8,0.34375,0.9996666666666667,0.8,1.13228411409287,1.205399840810004,1.3217952852727186,1.4623798139915425,1.280832918629542,1.3215240440021676,1.6508376396953663
65,0.18051530807417526,0.18051530807417526,0.2068965517241379,1.0,0.0,0.9989996665555185,0.9875214274818427,0.0,0.16647897930075384,0.8,0.25,0.999,0.3,0.22275467559110995,0.21567961076191658,0.23498786529594382,0.2030304788797434,0.2217761938433494,0.2350099577005039,0.2048948208461847
66,0.1459839373165619,0.1459839373165619,0.09977064220183485,1.0,0.0,0.9963321107035679,0.9810270522536249,0.0,0.3071966492876492,0.8,0.4375,0.9973333333333333,0.0,0.24760512404101614,0.15744477939818868,0.17300285396276624,0.16139508236551753,0.15756386215513288,0.23522725874392192,0.08399896499993947
67,0.14687469314965218,0.14687469314965218,0.2068965517241379,1.0,0.0,0.9989996665555185,0.983379530426479,0.0,0.12124502320534847,0.8,0.25,0.9986666666666667,0.1,0.21781326618249053,0.18913710476825688,0.16623595167551117,0.16094056598011466,0.18130796637565863,0.22281331207705615,0.16167445351468235
68,0.2874890896121016,0.2874890896121016,0.4630738522954092,1.0,0.0,0.9996665555185061,0.9963542263421409,0.0,0.4218807385684371,0.8,0.46875,1.0,0.4,0.8197846987820504,0.48596598541434927,0.38666575264652897,0.33437845161968793,0.4603359898700005,0.3867649152927451,0.2735540108698918
69,0.16592883770177214,0.16592883770177214,0.07407407407407407,1.0,0.0,0.9963321107035679,0.9833685219001291,0.0,0.22301119658497892,1.0,0.25,0.9966666666666667,0.0,0.19997869177435257,0.1789309239589411,0.20460628228967512,0.18291224943511106,0.190425008448046,0.20399597432517783,0.22290666274476603
70,0.4626860346978501,0.4626860346978501,0.4630738522954092,1.0,0.0,0.9996665555185061,0.9926323290914499,0.0,0.23294755312794346,0.8,0.65625,0.9996666666666667,0.5,1.220231402531668,0.6243723855866349,0.624462987463407,0.6041005033525405,0.7336530701251902,0.6253163101688631,0.6095857057688987
71,0.19635274759090504,0.19635274759090504,0.09977064220183485,1.0,0.0,0.9939979993331111,0.9752976603016531,0.0,0.1942876710541428,0.8,0.34375,0.9976666666666667,0.0,0.17045419042199675,0.17942575899565003,0.25201475217860875,0.2159090925592318,0.156363246571634,0.25216233601586524,0.1808136368137136
72,0.6794396903089149,0.6794396903089149,0.633587786259542,1.0,0.0013333333333333333,1.0,0.9981435909358487,1.0,0.7023932762638998,0.8,0.75,1.0,0.8,1.291073426524733,1.2062627525244929,1.0609835457004473,1.1746209720260634,1.3559471921678785,1.018409815103663,1.3865018827236055
73,0.4051951095416174,0.4051951095416174,0.364406779661017,1.0,0.0,0.9993331110370124,0.9905086586960722,0.0,0.29516337916859536,1.0,0.5,0.9996666666666667,0.4,0.31226849390425426,0.5138227835709753,0.5585941642589701,0.5022238849948188,0.3663045902051695,0.5710109351124336,0.4697022847516239
74,0.4048342737418905,0.4048342737418905,0.524793388429752,1.0,0.0003333333333333333,1.0,0.997890534140314,0.3333333333333333,0.6481591618435932,1.0,0.65625,0.9996666666666667,0.3,0.5198773477637997,0.5662964932626651,0.563095304344458,0.5211040834087737,0.7412200194422583,0.5623424784798918,0.4739365312559419
75,0.47148550141538625,0.47148550141538625,0.524793388429752,1.0,0.0006666666666666666,1.0,0.9964412683402911,0.5,0.6051359540595934,1.0,0.5,0.9996666666666667,0.6,1.2376460389043444,0.57836576957572,0.6529635946787178,0.6196642588534875,0.7690591288225184,0.6783204526510165,0.6171183060209264
76,0.08219160073725684,0.08219160073725684,0.09977064220183485,0.5,0.0,0.9993331110370124,0.9757821296660061,0.0,0.33758382908182627,0.8,0.625,0.9976666666666667,0.1,0.19876411771645225,0.09859585602600282,0.030776453391792354,0.08721527904351256,0.12551797932529815,0.0629910204953738,0.010073675959248626
77,0.8832192937140415,0.8832192937140415,0.8914728682170543,1.0,0.0033333333333333335,1.0,0.9925556887606924,1.0,0.6119329498711126,0.6,0.28125,1.0,0.9,1.8526882742152138,2.227710239437957,2.2741322017889445,2.1625925455946864,2.0487946396123986,2.2736469363391083,1.8188309897467492
78,0.3193198521754109,0.3193198521754109,0.2767857142857143,1.0,0.0,0.9993331110370124,0.9937374976888211,0.3333333333333333,0.4331890790137862,1.0,0.46875,0.9996666666666667,0.5,0.36235634827027247,0.4114367438474473,0.4382981348571505,0.3893354030522412,0.34419567907452353,0.44752119430553905,0.3645036970614689
79,0.20127398021694853,0.20127398021694853,0.09977064220183485,1.0,0.0,0.995998666222074,0.9812718176920935,0.0,0.18279376792492952,0.8,0.34375,0.9976666666666667,0.0,0.21781326618249053,0.1893215040570074,0.25946598208161004,0.2175653753594683,0.17567109560905683,0.2989979847494999,0.17835210584643635
80,0.12634207612258852,0.12634207612258852,0.09977064220183485,1.0,0.0,0.9983327775925308,0.9872741968768775,0.3333333333333333,0.10361105219280009,0.8,0.25,0.9936666666666667,0.1,0.371405154445523,0.12410047541341201,0.1252509475178396,0.13194987831964392,0.13266016787811558,0.12528590044646443,0.09777897579107785
81,0.10580441900747573,0.10580441900747573,0.09977064220183485,1.0,0.0,0.9993331110370124,0.9893541817160878,0.0,0.37184040559907994,0.8,0.59375,0.9983333333333333,0.2,0.3544374925098976,0.15403366967332083,0.0839612436599777,0.12099271322249042,0.13138588095461962,0.10955960979809104,0.18204329327461188
82,0.23774335460553053,0.23774335460553053,0.2767857142857143,1.0,0.0006666666666666666,1.0,0.9974414489784977,1.0,0.7102975114596867,1.0,0.53125,1.0,0.5,1.3546543502610153,0.33347998034167103,0.31469081386150677,0.2669697590224441,0.2498263299716691,0.3148275760507455,0.20643526458072792
83,0.31546931183382065,0.31546931183382065,0.2767857142857143,1.0,0.0,1.0,0.9933310440191739,0.6666666666666666,0.5186995886615267,1.0,0.6875,0.9996666666666667,0.4,0.2269141198628347,0.3563442932760305,0.4328546997994382,0.38357259859445947,0.3116471964198204,0.44031126314881625,0.35691421497188786
84,0.5695396167829934,0.5695396167829934,0.633587786259542,1.0,0.0003333333333333333,1.0,0.9971864873844107,0.6666666666666666,0.622194136023366,0.8,0.53125,1.0,0.4,0.7652144860230861,0.9162338038438222,0.8062487254877418,0.8354769141503761,0.8072745985461779,0.8038202909629711,1.0611882245192943
85,0.3444022609513152,0.3444022609513152,0.33333333333333337,1.0,0.0,0.9989996665555185,0.9676587192519863,0.0,0.18690940857520744,0.8,0.21875,0.999,0.3,0.37750907390521743,0.41384105187592485,0.4639587762577225,0.4170381643160226,0.4925694445928104,0.3796465008935084,0.41540890924719553
86,0.28249590525402235,0.28249590525402235,0.5894736842105264,1.0,0.0,0.9993331110370124,0.9889579320831533,0.0,0.29245369968613366,0.8,0.40625,0.9996666666666667,0.4,0.46523222395531116,0.4939527185601704,0.39967005312484016,0.3412421902842616,0.45502926094227303,0.3997860083794413,0.2459905220580681
87,0.8119040291325835,0.8119040291325835,0.7663043478260869,1.0,0.0016666666666666668,1.0,0.9875138109908914,1.0,0.7065962428613335,0.8,0.28125,1.0,1.0,1.8432960652626953,1.8145190492545336,1.5476387385238184,1.6735565432014299,1.5016147527940806,1.0579425748351896,2.117811824374223
88,0.21370551061548881,0.21370551061548881,0.09977064220183485,1.0,0.0,0.9996665555185061,0.9954482471253194,0.0,0.45931163407142583,0.8,0.46875,0.9993333333333333,0.2,0.2585618551510827,0.23169229038041475,0.28682575491026163,0.24514030760271746,0.2153714650157186,0.3374085048012205,0.1848375483289179
89,0.5309791702923774,0.5309791702923774,0.4630738522954092,1.0,0.0003333333333333333,0.9996665555185061,0.9961448205620131,0.5,0.1936531556044585,0.8,0.4375,0.9993333333333333,0.5,0.5105303384430122,0.7455594403121705,0.7236998615933756,0.7299176934998087,0.8582586524517383,0.7248471596816397,0.7422135130362529
90,0.32822207136466275,0.32822207136466275,0.2767857142857143,1.0,0.0003333333333333333,1.0,0.9968137342272044,0.5,0.6413985851568524,1.0,0.28125,0.9996666666666667,0.2,0.24760512404101614,0.35130803829725304,0.4500967224749096,0.4019627347967174,0.3376199542130912,0.4442915582928084,0.37938105933443644
