Row,CL,kDN,DCP,N1,N2
1,0.8930354336638064,0.9618337517165498,2.063944295305777,-2.987263329120077,1.743297384999254
2,0.42478759798025634,-0.25864671487729907,0.6431829561362662,1.207377773604956,-0.7484946223140578
3,0.6214345874866491,0.39376590319482907,0.5184877961069214,-0.07055271513192479,0.16901125187406021
4,-0.0661705563459029,-0.32420992873721005,2.063944295305777,-0.6725063760362102,-0.23501531367909073
5,0.3788846219945543,0.27698829020985466,0.046340700913170205,0.6708612893903799,-0.5022799827757033
6,0.5682662240556933,0.8310389339769366,2.063944295305777,-0.6056197143619118,-0.522779515357884
7,0.00722913171097168,0.5325793300857248,0.608595376866596,-3.791812218356976,-0.7896830256100371
8,0.21065399290172399,-0.5738588264515829,0.6334536018641566,-0.1642705148481827,0.8132894904077048
9,-0.38452257698723413,0.654939887098722,0.15100196201376187,-1.1717283115587998,-1.111525120413414
10,-0.7607040264110718,-0.6811012115686679,0.18878241956315772,-0.6553103920462772,0.1957667217070311
11,0.23087243830113766,-0.7816666467438482,0.2946404256878176,0.9368727687238605,-0.7808753337057633
12,-0.3339125966442016,-1.5189320596127125,0.20670900499150138,-0.39251568548264043,1.3010189811011157
13,-0.2606434171268354,-0.25231398248001524,0.6699216212664714,-0.01756624594416468,0.6498165190285974
14,0.8434463845635765,0.45412617782759074,-0.04789807338030768,0.73075010312345,-1.2846784486450484
15,0.44988123890036635,-0.15249745289130456,0.4019804416072809,-2.04562638047664,-0.9137542842983576
16,0.31184630813220726,-0.7590034277157373,0.6874698101358353,-0.8762791283071717,-1.1600613183996815
17,0.21411959143902634,0.611480549830411,0.011419393419068849,-0.6644285754071964,-0.730997780944743
18,0.052169103600815385,0.05404556819185146,0.5896714108545119,0.44704538637602953,-1.1921005088572856
19,0.5945258327440792,0.8859232903341328,0.5717778749842753,0.4523973515171523,-0.8901073915672513
20,2.164288906883908,2.0702503752083814,2.063944295305777,-0.2504882671069443,1.8843530291894073
21,0.3832395535338012,0.18973861944211903,0.4518823545060074,0.4289511409043928,-1.2471042624095476
22,0.5875088677732967,0.6861340839440626,0.653039353327561,0.897065094794089,1.5644149573439448
23,0.00950463403990581,-0.8244626660910542,0.2726830085327219,0.2920376249805505,-0.6725435766707365
24,2.164288906883908,2.0702503752083814,2.063944295305777,2.5473129931303458,1.8843530291894073
25,0.4849241447737049,-0.07723031539421195,0.6379212766519345,-0.01989866977062695,0.2543366726252796
26,-0.19815839235486607,-1.6998214018594227,0.12100649761445986,1.350813777651801,-0.9324596904646867
27,0.8166731785576288,0.283431260442472,0.15837905482756007,-1.9351370933874756,-1.2377058197811817
28,-0.27200719798816597,-0.11001616660166309,0.0459498989106644,0.9106277563123157,-0.23965717330907776
29,1.0070122507942383,0.31685472638276285,0.5023477279010025,0.3551716260907524,1.6942695716596554
30,0.6585739611694776,-0.2506684125574543,0.03183985920149987,0.7739938886588696,-1.2530971985965984
31,0.12560409832635977,-1.1858810328402223,0.7313558293039073,0.23343064019925555,0.7453983610302135
32,0.645576496700964,-0.37823860733548337,0.6898999565016348,-1.583265463588035,-0.08901128484760633
33,0.6628524916444154,-1.0480256980725946,0.4124734216770615,-0.11125099608566275,0.2759313307786446
34,2.164288906883908,2.0702503752083814,0.25788681165151417,2.5473129931303458,1.8620570091630202
35,0.644246089737948,0.6705544735150931,2.063944295305777,0.832645695729131,1.3550358454080191
36,0.15914325495132067,-0.4604945927157763,0.3141133414094809,-0.36160433450663987,-1.185309842292775
37,0.48166853983842245,0.7065198810895978,0.6731669171584995,0.16453415322193982,0.4479499320585254
38,0.742783598158725,-1.8730090885687174,0.24617836883574945,-0.5288200992618209,-1.1043645042894883
39,0.618730999391635,-0.14789873263873568,0.48502862018480775,0.12222120344191963,-0.705740938657182
40,0.8059354544799681,-0.3627738316236895,0.40614863003315776,0.07484003573593363,0.6505026984758431
41,0.7256778160973021,0.32979259593405014,0.517599075549776,-0.9937516795798432,-0.10691712445439805
42,0.6057158880159916,0.9546561476148295,-0.04013113142602261,-0.38755731236458174,0.004651125081722332
43,0.6051433147029892,0.790382547265667,0.561408907390326,-0.7247079207525869,0.2746499362511838
44,0.07734732714930896,-0.7959665721644051,0.5931560752029869,-0.17148788606026666,-0.7143434835024342
45,0.3719051206553762,0.7679756187631885,0.41178862364015284,-2.8810006840307514,0.6404377671923295
46,1.09629253126715,2.0702503752083814,0.2036120107820113,1.065926322014435,1.8003408051652134
47,0.18410946644492487,-0.1024459586795206,0.814808707468804,0.6798009837482037,-1.1304997703525974
48,-0.12373135748014559,-1.1054558819352949,0.5326153705978975,1.4367661250836834,-0.03768078682624501
49,0.7627852689581751,0.486236767290976,0.15220861059673915,0.8993606208800751,-0.7091546367325731
50,-0.2389580627065123,-0.6250272735196462,0.3764265145159269,-0.29702820618739034,-0.25544449431069166
51,0.6101767341161426,0.2899715358319416,0.3057927404723453,0.04114621549857962,-0.14745199817394217
52,-0.16795604596133046,-0.5885050046873261,0.44147932959577313,0.2155920848369217,0.40038044393423217
53,0.4628598618516312,0.1382277887718522,0.33025851975666193,0.5614359582649466,-0.7546211165064943
54,-0.18047285990624692,-1.0226353762973455,0.7009086335550262,0.4353239494132353,-0.26510041128081957
55,0.006225933875257311,-0.7944074789630865,0.3643551621414051,-0.3435818650000177,-0.19615091037889174
56,0.3251693253476243,-0.28351030906832,0.6982715579010321,-0.08484412042166115,-0.8123627254684347
57,0.4727859594697388,0.047942126231626685,0.573423107913038,0.22301075925649583,-0.36474451979994443
58,0.19022509743754576,-0.42417027566237697,-0.029807676564945103,0.3680155637147211,-1.0664520458222928
59,0.07695950466015157,-0.18849028830075198,0.3686201403916664,0.5935106285839837,-1.2434344606726906
60,0.7446745205997527,-0.4786749406740224,0.5269223211007574,-2.08837448379352,1.8843530291894073
61,0.7744710086249094,-0.22940402374658525,-0.002800663517674298,0.055095164101257955,-0.7620124913400588
62,2.164288906883908,2.0702503752083814,2.063944295305777,2.5473129931303458,1.8843530291894073
63,0.14794610634800248,-0.5227716876309498,0.323649335659822,0.4650642623511055,0.3247204008551174
64,1.3677285436089703,-0.9919695644331048,2.063944295305777,0.2576724925480264,1.8616757102261334
65,0.5866667451066102,-0.7245674578540134,0.40191590603771177,0.9718124633051046,-1.224945219632569
66,0.040308490438811524,-0.35871819106788466,0.22941077883067432,-0.5227911202494713,-0.5283473574176315
67,-0.30001401352134877,-0.9122645047313285,0.48454324684360384,-0.7721963448553644,-1.2894326313799775
68,0.48297795142223054,-0.3587826564130954,0.623613391250589,-0.059251257967776604,-0.6251826938016921
69,0.10174452141263773,-0.4374746177739758,0.5673069467055896,0.13835134804479243,-0.7102504959154685
70,0.5563257739921931,-0.23437667802640738,0.31654464766473256,0.26371956746575775,-0.17209088300110656
71,0.3724523215696561,-0.62252804146579,0.5193316324869897,-2.360542933881448,-0.5762677260359232
72,0.9028057090280176,2.0702503752083814,0.5242344289164053,0.8143167869144785,1.8843530291894073
73,0.2668319678948805,0.19780367778422744,0.4600305711392247,0.027692128368422157,-0.09256331783133544
74,-0.07986407527519924,0.19868717520261378,0.4910563190817963,0.10243150788669118,-0.47836867548228323
75,0.0512798905974001,0.20613607871204895,0.1588848130534768,0.20649106669239517,0.2240326559594246
76,-0.9049038423394834,-0.7759429760436878,0.2158081946553565,-1.0875221359539606,-0.49965878308354666
77,2.164288906883908,2.0702503752083814,2.063944295305777,2.5473129931303458,1.8843530291894073
78,0.7113229295722665,-0.0725330795739072,0.6033711473445638,-1.1044048207642396,-0.0966427420884346
79,-0.1060654531016241,0.21837239400614133,0.6375392182911462,0.29203444926291844,-0.7958458572850762
80,-0.06104985888923401,-0.5240958516747315,0.6265909198514946,0.3266136530282561,-1.4621538066723974
81,0.7733326015148119,-0.26742345586230365,0.23886920510423726,-0.16144980765179587,-0.8927778793705251
82,0.016288438999565877,-0.9381515245621588,0.5417608445139482,1.1317817425733343,-0.18712207987836552
83,0.5580349343396213,0.06221567238281381,0.47949795007529616,0.8663222830846629,0.48285548368822107
84,0.4695820198525262,-0.46447847286206534,0.46751370346981225,-1.136843112349618,1.4692404280599574
85,-0.27518601842815993,0.4924379800037215,2.063944295305777,0.045924752454894205,-0.056598420045586725
86,0.21459018284493303,-0.29427953673567026,0.5089957588231518,-0.16657256122040628,-0.5226621416635343
87,2.164288906883908,2.0702503752083814,2.063944295305777,0.5962426718791308,1.8843530291894073
88,0.6694105329734188,0.05124978485828113,0.8059443926614999,-0.055826409974254525,-0.8391535691447608
89,-0.16989697502021822,0.6686162650044472,0.3882126884881808,0.6911459371772393,-0.8245927173914105
90,0.6396050499249498,-1.5640286943506738,0.7470626963396565,0.7315996072409291,0.409430940088198
91,-0.2722999756812318,0.44618644439483895,0.16843151258579128,0.1488338433764306,-0.9939916665634267
92,1.3983172760606977,-1.0390530441186845,0.19179877920919416,-0.23036208000732766,1.11459542310629
93,-0.11753077273061778,-0.4096521617902346,0.021037036508892368,-0.47009131513750607,-0.39340436091849157
94,0.19268374473313796,0.5161422114867014,0.03114330623680882,0.7994726147696585,0.710189747552176
95,0.4937894417821594,0.35527758397197573,0.3662661272700985,-0.6374146339191751,-1.131001605683528
96,0.7821976976422339,0.4210972712702724,0.6648381018564028,0.7553054658494288,1.127636000545476
97,2.164288906883908,2.0702503752083814,2.063944295305777,2.5473129931303458,1.8843530291894073
98,0.7353016725093565,0.22286955065789396,0.003765568515302094,0.5531918521481349,-0.8419993884375078
99,0.12086053411454738,-0.2749685095051855,0.609138811424035,-0.6349407029153583,0.5582629624436418
100,1.478290419724729,2.0702503752083814,0.5758641715048248,0.7723812452640063,1.8843530291894073
101,0.567417874917423,0.25020329034972194,0.29440691201983166,0.9710441312008095,-0.07410368302377962
102,-0.06207417575346321,2.0702503752083814,2.063944295305777,2.5473129931303458,1.8843530291894073
103,0.6731118547925286,-0.13220326802078897,0.4417703443959878,0.03851506535474543,0.1523632280963783
104,0.4185916678716501,-0.18392391945408437,0.6910444997083519,0.1358198796369457,-0.6812562571045574
105,0.18707346073743672,-0.26161230940961133,2.063944295305777,-0.4467789728051224,0.8206391822634562
106,0.9120239480900613,0.3137065519197006,0.3826003231740732,-2.3550935374843536,-1.45807259995071
107,-0.09993788734580022,0.24157193497968082,0.07400417135847277,-1.5051582761616824,1.5553774697793692
108,0.261280466065903,-0.5774575277932592,0.10861553883794524,1.1079079595225878,-0.38810933984232837
109,-0.07783852515610283,-0.6075209629455983,0.5436326006751067,1.4031029145904563,-0.9566205764602753
110,0.5286308644147139,0.5331720940147372,2.063944295305777,0.40354001769069614,1.864873331657764
111,2.075941903236345,2.0702503752083814,2.063944295305777,0.4069553080062379,1.8843530291894073
112,1.3875803167861667,2.0702503752083814,2.063944295305777,0.42330256719541864,1.8843530291894073
113,0.22896475910161732,0.3275607720243396,2.063944295305777,-1.205510433917753,0.702609136754733
114,0.5173371863476948,0.9350523755663283,0.44292176627201735,0.27746429756462193,-1.0756538940616138
115,0.28699092077156046,-0.07926434404026957,0.45777365221778044,0.7626666850625412,-1.0385579636310889
116,0.46159905892906195,0.5030359073559784,0.11124953699057945,-0.32885744441132564,-0.30986550239274324
117,2.164288906883908,2.0702503752083814,2.063944295305777,-1.123036840874105,1.8843530291894073
118,0.07974953587091045,0.7979944674971402,0.6295767217134988,-1.7018939153862886,-0.2789862488520576
119,0.9398361320456673,-0.3629311115385762,0.5648517202105703,0.8850258889165707,-0.9767957500699733
120,0.5060046043302339,-0.9549315463955149,0.22278943464762926,-0.45748037221023485,-0.1913643927858994
121,0.348694241301185,0.15743150041182757,0.3099362968639468,-0.9571571133135307,-1.4640918909346496
122,0.10167138234445168,0.8258320319564671,0.7146776986755977,-0.40167774767551223,-1.268998337520191
123,-0.04004792173115881,-1.318897756221489,0.2910299778075714,0.06677393160497452,0.013449538264413512
124,0.28557052932055915,-0.9586015912745376,0.36583363084234194,-0.11978006892325163,-0.892537680601127
125,0.49870373796981105,-0.18549991350407732,2.063944295305777,0.5713068231414089,0.09788159934627448
126,0.19314460270040407,-0.21801611181522787,0.5386204552136193,-0.9124082693028707,-0.8903085558090771
127,0.4508833942506256,-0.5195037099339794,2.063944295305777,-0.9355757973076676,-0.38780370310296136
128,0.15091633889185246,-0.3090557428724979,0.5526371112504569,-0.14450711496966925,-0.7013752315102648
129,2.164288906883908,2.0702503752083814,2.063944295305777,0.7640592081765415,1.6034159944424922
130,0.4800664232884474,0.9051023409890385,0.07282410541901277,-1.4365122482921224,0.3931056393728621
131,-0.26951793515322336,-0.8365786952935541,0.1917519898839943,-2.052823156047879,-1.2959806807705287
132,-0.0357298367473835,0.6706286700348975,0.2848307747249014,0.7860258732354996,0.3118830104487879
133,0.04027242836524863,0.3884220667974515,0.440153248064265,0.5891822526181459,0.7401537353463882
134,0.15517590485953797,-0.26359636011072657,-0.009494182073661109,-2.454240192062649,-0.4295394685013061
135,0.6429149665343727,0.5270764463915812,0.4338609592586044,0.13908403507739156,-0.5105852575895733
136,2.164288906883908,2.0702503752083814,0.339617135848839,2.5473129931303458,1.8843530291894073
137,0.8414944747557873,2.0702503752083814,0.6537729036323873,0.38431030789483045,1.8843530291894073
138,-0.08182894879418326,-0.8348361044309138,0.6209745658332458,-1.2216738872371298,-0.8813948927965058
139,0.8868823913440933,-0.5802104105050976,0.49613491255136,-0.7459584506127597,0.17647080598113488
140,0.8545774319895832,0.09486988493111781,0.39558101607785434,0.22385308561389666,-1.0241179330325532
141,0.4946333075592505,-0.15557036606116045,0.08488628294950222,1.1297733920358033,-1.107438820743906
142,0.5935617426566289,0.47427989645390506,0.4844959372149667,-0.8763858177015198,-0.5449809745945956
143,-0.12365499394928567,-0.5331051637621264,0.32522311075211874,-1.216456662626404,-0.9257419906791041
144,0.18997043263441887,-0.48187405541625483,0.2358958363691914,-1.5567978741399215,-1.6647768078912935
145,0.43326560252197693,-2.8876041180613097,0.4278095840011053,-0.08379004955548437,-1.1717750854692517
146,0.7251119906313198,-0.15839008383542105,0.5095789665874506,-0.16705854316032887,-0.5858076337181132
147,0.6018390110134729,-0.40430289125696656,0.12021883897220399,-0.052117690528103854,-0.9605200825256908
148,0.41056361079716935,-0.05681393617728502,0.6983756960223698,-0.5486404486674504,-0.45069079565991477
149,0.5034207322780356,0.0797631982355511,0.6498600181619285,0.9915771627213885,0.05782809277588129
150,0.4555657670965116,-0.009469901749327115,0.37970830397352595,1.4833586954763436,-0.2851043139439532
151,-0.6230438834741583,-0.7644565045832752,2.063944295305777,-0.7811806359992219,0.8500983236226185
152,-0.11281517745006592,0.49159232660385044,0.6175899107306684,1.1382902768682934,-1.3148070374703613
