,Hostility
0,0.0
1,0.0
2,0.0
3,0.0
4,0.7712418300653595
5,0.0
6,0.5297297297297296
7,0.0
8,0.038461538461538436
9,0.1428571428571428
10,0.0
11,0.0
12,0.0
13,0.038461538461538436
14,0.38749999999999996
15,0.0
16,0.0
17,0.12857142857142856
18,0.0
19,0.0
20,0.038461538461538436
21,0.0
22,0.4024691358024691
23,0.0
24,0.2142857142857143
25,0.7602996254681649
26,0.0
27,0.02564102564102566
28,0.0
29,0.0
30,0.0
31,0.367003367003367
32,0.6680672268907564
33,0.0
34,0.0
35,0.0
36,0.016666666666666607
37,0.0
38,0.02564102564102566
39,0.016666666666666607
40,0.9243617599130907
41,0.8690789473684211
42,0.9230647208121827
43,0.0
44,0.0
45,0.0
46,0.23188405797101452
47,0.6098130841121495
48,0.7949275362318841
49,0.0
50,0.0
51,0.0652173913043479
52,0.0
53,0.0
54,0.8519450800915331
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.038461538461538436
61,0.0
62,0.0
63,0.0
64,0.0
65,0.26068376068376065
66,0.0
67,0.0
68,0.0
69,0.016129032258064502
70,0.8934093789607098
71,0.0
72,0.1333333333333333
73,0.2142857142857143
74,0.016666666666666607
75,0.0
76,0.0
77,0.6601307189542484
78,0.9100760456273764
79,0.0
80,0.0
81,0.7906026557711952
82,0.6680672268907564
83,0.0
84,0.0
85,0.0
86,0.0
87,0.9186327888687236
88,0.0
89,0.11688311688311692
90,0.0
91,0.0
92,0.038461538461538436
93,0.01724137931034475
94,0.7156862745098039
95,0.0
96,0.0
97,0.0
98,0.034482758620689724
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.38749999999999996
114,0.3125
115,0.8605647208121827
116,0.0
117,0.0
118,0.0
119,0.0
120,0.14550264550264558
121,0.0
122,0.0
123,0.0
124,0.0
125,0.8135802469135802
126,0.0
127,0.0
128,0.0
129,0.2850877192982456
130,0.0
131,0.045454545454545414
132,0.0
133,0.8543147208121827
134,0.11842105263157898
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.016666666666666607
142,0.8074341765616934
143,0.893060064935065
144,0.0
145,0.8975760456273765
146,0.11842105263157898
147,0.835810162991371
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,0.038461538461538436
154,0.0
155,0.0
156,0.0
157,0.0
158,0.045454545454545414
159,0.0
160,0.038461538461538436
161,0.034482758620689724
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.4730902777777778
172,0.9218455743879472
173,0.9100760456273764
174,0.0
175,0.0
176,0.02564102564102566
177,0.0
178,0.7906026557711952
179,0.0652173913043479
180,0.0
181,0.0
182,0.02564102564102566
183,0.0
184,0.01724137931034475
185,0.4024691358024691
186,0.045454545454545414
187,0.0
188,0.0
189,0.0
190,0.016129032258064502
191,0.0
192,0.2954545454545454
193,0.9200760456273764
194,0.0
195,0.0
196,0.3125
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.7115942028985507
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0652173913043479
212,0.0
213,0.3203125
214,0.6524691358024691
215,0.0
216,0.045454545454545414
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.4097222222222222
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.9540229885057472
233,0.0
234,0.0
235,0.045454545454545414
236,0.0
237,0.4797297297297297
238,0.0
239,0.11842105263157898
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.22564102564102573
246,0.3125
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.9325601374570447
253,0.05714285714285716
254,0.0
255,0.0
256,0.0
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.7716867469879518
267,0.5297297297297296
268,0.11688311688311692
269,0.0
270,0.0652173913043479
271,0.0
272,0.0
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.045454545454545414
281,0.0
282,0.0
283,0.1333333333333333
284,0.0
285,0.0
286,0.0
287,0.30952380952380953
288,0.7459893048128342
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.07407407407407407
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,0.0
303,0.8156862745098039
304,0.0
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0875576036866359
313,0.045454545454545414
314,0.0
315,0.0
316,0.9060469765117442
317,0.5216867469879518
318,0.0
319,0.0
320,0.0
321,0.0
322,0.0
323,0.0
324,0.38749999999999996
325,0.0
326,0.0
327,0.8681257014590348
328,0.016129032258064502
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.7990196078431373
339,0.30952380952380953
340,0.0
341,0.0
342,0.0
343,0.0652173913043479
344,0.1333333333333333
345,0.0
346,0.6282608695652174
347,0.888647474198805
348,0.0
349,0.0
350,0.0
351,0.0
352,0.7354037267080745
353,0.0
354,0.0
355,0.0
356,0.8855412679425837
357,0.0
358,0.02564102564102566
359,0.7990196078431373
360,0.0
361,0.7354037267080745
362,0.0
363,0.9512560929883764
364,0.0
365,0.0
366,0.0
367,0.0
368,0.11842105263157898
369,0.0
370,0.0
371,0.0
372,0.038461538461538436
373,0.4111111111111112
374,0.11842105263157898
375,0.0
376,0.0
377,0.0
378,0.0
379,0.9060469765117442
380,0.0
381,0.0
382,0.0
383,0.4153686396677051
384,0.0
385,0.016666666666666607
386,0.016129032258064502
387,0.0
388,0.0
389,0.0
390,0.0
391,0.1875
392,0.0
393,0.05714285714285716
394,0.0
395,0.0
396,0.6098130841121495
397,0.0
398,0.0
399,0.11688311688311692
400,0.0
401,0.0
402,0.8903214411868597
403,0.0
404,0.0
405,0.0
406,0.30246913580246915
407,0.0
408,0.0
409,0.760613810741688
410,0.0
411,0.038461538461538436
412,0.0
413,0.034482758620689724
414,0.5524691358024691
415,0.1428571428571428
416,0.8855412679425837
417,0.0
418,0.3381696428571428
419,0.0652173913043479
420,0.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.18518518518518512
426,0.0
427,0.0
428,0.0
429,0.045454545454545414
430,0.0
431,0.0
432,0.07407407407407407
433,0.7906026557711952
434,0.6098130841121495
435,0.0
436,0.0
437,0.2142857142857143
438,0.0
439,0.016666666666666607
440,0.0
441,0.9168695887445888
442,0.0
443,0.0
444,0.034482758620689724
445,0.6680672268907564
446,0.0
447,0.0
448,0.0
449,0.0
