instances,feature_CL,feature_CLD,feature_DCP,feature_F1,feature_Harmfulness,feature_LSC,feature_LSR,feature_N1,feature_N2,feature_TD_P,feature_TD_U,feature_Usefulness,feature_kDN,algo_bagging,algo_gradient_boosting,algo_logistic_regression,algo_mlp,algo_random_forest,algo_svc_linear,algo_svc_rbf
1,0.30182818994159444,0.30182818994159444,0.41666666666666663,1.0,0.0006666666666666666,1.0,0.9970808218359911,1.0,0.8516353132495584,1.0,0.3488372093023256,1.0,0.7,1.3536825185352364,0.3848408304093295,2.171351135571719,0.3667970444922891,0.46571835114742755,2.1671690590918593,0.5778771155809951
2,0.03258643744449785,0.03258643744449785,0.012239902080783405,0.5,0.0,0.9469823274424808,0.9170693899976565,0.0,0.0919109033978871,0.6666666666666666,0.09302325581395349,0.91,0.0,0.09999558655499621,0.04586067910570493,0.1410634971930242,0.04500882957688927,0.02603257633014871,0.14051738421180351,0.0007499877750399368
3,0.9044377507289442,0.9044377507289442,0.8092802338326635,1.0,0.003,1.0,0.9949490007458184,1.0,0.7668690463026544,1.0,0.3023255813953488,1.0,0.9,2.237301502672026,2.309308580657537,1.1360950108750394,2.2699754453764767,2.498899827383281,1.0696063869370418,1.6317579960813766
4,0.14344507357235448,0.14344507357235448,0.09036144578313254,1.0,0.0,0.9989996665555185,0.988295286906145,0.0,0.12625516284714844,1.0,0.3023255813953488,0.998,0.3,0.14937178510986326,0.13461453575872703,2.2600489086564126,0.18271162775398986,0.36389816938858627,2.306632048496663,0.31932124414818636
5,0.2046524267001144,0.2046524267001144,0.2724935732647815,1.0,0.0,0.9979993331110371,0.9876927767839602,0.0,0.22173399544014238,0.6666666666666666,0.18604651162790697,0.9983333333333333,0.2,0.10838745116330697,0.17632951329889915,0.5238742548620607,0.24791206040127664,0.09915555124195397,0.5198665382421613,0.37821266307827806
6,0.8068813728777048,0.8068813728777048,0.8092802338326635,1.0,0.0013333333333333333,0.9996665555185061,0.9909412053428096,0.5,0.4025328973870649,1.0,0.3023255813953488,1.0,0.9,1.2643457098760644,2.0050489824975477,1.8849336585762086,1.4859137962010038,1.717498351214632,1.8934555588588688,1.3794431634135988
7,0.03286872051179801,0.03286872051179801,0.012239902080783405,0.5,0.0,0.9883294431477159,0.9645761110590992,0.0,0.11469699380458398,0.6666666666666666,0.09302325581395349,0.8826666666666667,0.0,0.10270602165674392,0.015768171245393117,0.19425282297456953,0.04034068466229803,0.04703510949075755,0.19310202593590636,0.0014875985777120869
8,0.8413841110270515,0.8413841110270515,0.8092802338326635,1.0,0.0013333333333333333,1.0,0.9970760426112044,1.0,0.7771486189825941,1.0,0.5581395348837209,1.0,0.9,1.6421027375579103,1.6314471197267784,1.4167560340988437,1.8477532937958934,1.6276420987406783,1.4230939287171325,1.7086564567417213
9,0.03451831354276014,0.03451831354276014,0.012239902080783405,1.0,0.0,0.9993331110370124,0.9925652478724775,0.0,0.3467200869441772,0.6666666666666666,0.23255813953488372,0.953,0.1,0.10524920083204184,0.01746402108987518,0.2422597524797596,0.04222818654724745,0.025444770239218248,0.23746043464001423,0.0031803810729499654
10,0.04680387381489348,0.04680387381489348,0.012239902080783405,1.0,0.0,0.9986662220740247,0.9895221764229165,0.0,0.4308241114449348,0.6666666666666666,0.2558139534883721,0.924,0.1,0.12921182224006583,0.06800466203409915,0.33666809634599104,0.05428501834637453,0.038809241891260116,0.3326336425221468,0.04824661163285671
11,0.03255829817628886,0.03255829817628886,0.012239902080783405,0.5,0.0,0.800266755585195,0.7882256208754816,0.0,0.016707455019930317,0.6666666666666666,0.09302325581395349,0.8666666666666667,0.0,0.10211892775085707,0.014178592075236507,0.04139420066663771,0.039679541042321784,0.028878211765028482,0.044655879985796204,6.89448498292246e-14
12,0.8099034236024817,0.8099034236024817,0.8092802338326635,1.0,0.0016666666666666668,1.0,0.9970461404499243,1.0,0.5903496202119191,1.0,0.8372093023255814,1.0,0.8,1.975242313283312,1.7077335651954504,1.0780869183485233,1.7794443105394933,1.4387390231261157,1.077292574096395,1.7024425050574807
13,0.8256435863210958,0.8256435863210958,0.8092802338326635,1.0,0.0016666666666666668,1.0,0.9982294989342818,1.0,0.8039870950549556,1.0,0.7209302325581395,1.0,0.8,2.086873389690173,1.7077335651954504,1.1048159464955163,1.7463565136392294,1.432130532795765,1.1043807729774533,1.7399688137174836
14,0.03594334944898836,0.03594334944898836,0.012239902080783405,1.0,0.0,0.9989996665555185,0.9905146592990786,0.0,0.19909517299357504,0.6666666666666666,0.20930232558139536,0.9946666666666667,0.1,0.0998236757265704,0.043229302128798205,0.2633949870700693,0.04768392484211238,0.032514592405486153,0.2645966119664613,0.018903183264693306
15,0.033130904089909596,0.033130904089909596,0.012239902080783405,0.5,0.0,0.9439813271090364,0.91591302359092,0.0,0.04732275966750554,0.6666666666666666,0.09302325581395349,0.857,0.0,0.10211892775085707,0.014178592075236507,0.1916877710927257,0.03988928400048884,0.026091431138679743,0.1983466587202272,0.00012636038470770827
16,0.032560397426044774,0.032560397426044774,0.012239902080783405,0.5,0.0,0.9026342114038013,0.8982859607501618,0.0,0.03013028067395296,0.6666666666666666,0.09302325581395349,0.7893333333333333,0.0,0.10270602165674392,0.015768171245393117,0.1051518350907838,0.0402233349382258,0.04703510949075755,0.10423496614216476,2.4277923760287632e-05
17,0.032560866619198214,0.032560866619198214,0.012239902080783405,0.5,0.0,0.918972990996999,0.900674903807539,0.0,0.06737284901151452,0.6666666666666666,0.09302325581395349,0.8503333333333334,0.0,0.09999558655499621,0.04586067910570493,0.1059571407306192,0.044960310824465125,0.025172068442950248,0.10531805140919079,0.0001056716131736635
18,0.03256101179215787,0.03256101179215787,0.012239902080783405,0.5,0.0,0.8699566522174058,0.8813289928202909,0.0,0.024564400244190154,0.6666666666666666,0.09302325581395349,0.7833333333333333,0.0,0.09999558655499621,0.04586067910570493,0.10348442852400189,0.044961180091152825,0.024801091872836443,0.10250340082720232,3.915893759935728e-05
19,0.03255829726040649,0.03255829726040649,0.012239902080783405,0.5,0.0,0.7149049683227743,0.7817388937110041,0.0,0.0251896812767769,0.6666666666666666,0.09302325581395349,0.8076666666666666,0.0,0.0998236757265704,0.043229302128798205,0.04420992949926099,0.03971130872609926,0.02971502407275068,0.04465261138498833,1.997053084694106e-07
20,0.23214108874725436,0.23214108874725436,0.41666666666666663,1.0,0.0003333333333333333,1.0,0.9936368547449009,1.0,0.6722399014544093,1.0,0.2558139534883721,0.999,0.4,0.9193792442158207,0.40452242387175213,2.033939419424531,0.30223763342425225,0.567136940118977,2.0894272056732626,0.4328310689552771
21,0.03415467370356895,0.03415467370356895,0.012239902080783405,1.0,0.0,0.9989996665555185,0.9902437956907184,0.0,0.22744294714460223,0.6666666666666666,0.23255813953488372,0.937,0.1,0.1409797441838428,0.03997377868723433,0.25909338416263195,0.044569382863001356,0.02929306089554668,0.24997939929499288,0.009247648833162604
22,0.03255964681167789,0.03255964681167789,0.012239902080783405,0.5,0.0,0.9293097699233077,0.8488498907002948,0.0,0.057237231235404695,0.6666666666666666,0.09302325581395349,0.8996666666666666,0.0,0.09999558655499621,0.04586067910570493,0.08161993356638467,0.04496012530889036,0.025615549815896168,0.08019709671906516,4.3176735683766695e-05
23,0.04946341385388309,0.04946341385388309,0.012239902080783405,1.0,0.0,0.9956652217405801,0.9743324289576004,0.0,0.16133656504971383,0.6666666666666666,0.32558139534883723,0.996,0.0,0.12012327338123364,0.07311436886313318,0.3523652891100325,0.08031322565499678,0.030673220141296857,0.35182709695685177,0.08055783743428994
24,0.17747186910798607,0.17747186910798607,0.2724935732647815,1.0,0.0003333333333333333,1.0,0.9979337883663725,1.0,0.8137241651796072,0.6666666666666666,0.16279069767441862,0.9953333333333333,0.5,0.9886464944927456,0.13457845846076522,0.37614202357672594,0.2722583602646292,0.3503335932452246,0.3720360981217759,0.35925524078537513
25,0.0625099176021896,0.0625099176021896,0.012239902080783405,1.0,0.0003333333333333333,1.0,0.9925913216438106,0.5,0.512474714022082,0.6666666666666666,0.18604651162790697,0.9983333333333333,0.2,0.3084138814950435,0.06800466203409915,0.37666833155581564,0.06772223905060482,0.0393405787696042,0.3734909318332712,0.09350601960397778
