,Hostility
783,0.5189402888389285
784,0.12577462387588978
785,0.3549857131151182
786,0.20195752105142195
787,0.20195752105142195
788,0.7929753761241103
789,0.13508198318324904
790,0.18271467900705995
791,0.512821669071669
792,0.14275097522724112
793,0.36204013377926414
794,0.2349515780783641
795,0.165959843533373
796,0.14607347989700925
797,0.41588113973250007
798,0.22279085438475532
799,0.6489605456399232
800,0.6148637482795898
801,0.6489605456399232
802,0.798042478948578
803,0.3929685635979687
804,0.2437325222209794
805,0.1564417258616153
806,0.4297204254467858
807,0.329246691202182
808,0.1865519486438273
809,0.4236223454929404
810,0.44344143648267365
811,0.14035795720922306
812,0.18271467900705995
813,0.4578216690716691
814,0.3735262761177395
815,0.4034408060322694
816,0.14035795720922306
817,0.40849886662827173
818,0.22179371554371552
819,0.43939304449440486
820,0.4910604841017213
821,0.27843880312939717
822,0.12577462387588978
823,0.29464847691646767
824,0.6372772056734322
825,0.16771797498596575
826,0.7474187410813382
827,0.23788095733972026
828,0.20370170709793356
829,0.18271467900705995
830,0.28358071956443287
831,0.2869858116764058
832,0.4376655332949384
833,0.4707484983399618
834,0.17870170709793354
835,0.6461137482795898
836,0.28358071956443287
837,0.5378485359691308
838,0.5671426567259901
839,0.25998783824870786
840,0.21148048749847825
841,0.2835571416865468
842,0.25998783824870786
843,0.30920803389862794
844,0.1670237364436259
845,0.165959843533373
846,0.13508198318324904
847,0.2869858116764058
848,0.5240094019579336
849,0.5165011333717283
850,0.1564417258616153
851,0.2508984769164677
852,0.49320567882627375
853,0.4034408060322694
854,0.5541426166426167
855,0.4875972021805355
856,0.37035734327400993
857,0.23954855321079227
858,0.1724515780783641
859,0.2835571416865468
860,0.34254136723196127
861,0.39574849833996173
862,0.5334195050232786
863,0.3457484983399618
864,0.18093922651933703
865,0.25013027852650493
866,0.30920803389862794
867,0.38493265993266
868,0.2165804949767215
869,0.12712597522724112
870,0.37278977436759686
871,0.4501374970080919
872,0.36638625172041017
873,0.2243813456737267
874,0.12712597522724112
875,0.34254136723196127
876,0.14275097522724112
877,0.3986372719085485
878,0.12577462387588978
879,0.4671426567259901
880,0.4452058993595289
881,0.12712597522724112
882,0.44344143648267365
883,0.16518419120218197
884,0.41677808740749256
885,0.3212142906730536
886,0.8193025962013304
887,0.4171783309283309
888,0.22179371554371552
889,0.12577462387588978
890,0.21317252044051116
891,0.41677808740749256
892,0.17870170709793354
893,0.564503308797818
894,0.14635674445801028
895,0.22189715416514488
896,0.3769984983399618
897,0.4471758291345921
898,0.16148890959017548
899,0.14607347989700925
900,0.165959843533373
901,0.3062844144138195
902,0.6530581927240343
903,0.2324043106651802
904,0.21594477321276395
905,0.13508198318324904
906,0.4082484983399618
907,0.46419816732757235
908,0.40502261535677375
909,0.564503308797818
910,0.12577462387588978
911,0.46638625172041015
912,0.1169402356902357
913,0.555939226519337
914,0.1724515780783641
915,0.4407792082380384
916,0.3873188405797101
917,0.2712774646736912
918,0.3986372719085485
919,0.5542515016600382
920,0.27245170709793354
921,0.14660706977695925
922,0.5248128216834166
923,0.16284026094152682
924,0.3355038987792337
925,0.5547941006404711
926,0.43285734327400993
927,0.34217833092833094
928,0.3469418072759657
929,0.49258977571918083
930,0.21674518535880305
931,0.47727362217226177
932,0.3062844144138195
933,0.5452299713786111
934,0.4707484983399618
935,0.25414325043563146
936,0.2617537400743625
937,0.5415011333717283
938,0.17674518535880301
939,0.6336137482795898
940,0.38335738335738334
941,0.25993265993266
942,0.23788095733972026
943,0.16466351276477864
944,0.5832219125925076
945,0.2635638208318116
946,0.1865519486438273
947,0.6019030772124832
948,0.21148048749847825
949,0.12577462387588978
950,0.12577462387588978
951,0.27646467900705995
952,0.24430007550716937
953,0.23772279432656784
954,0.14275097522724112
955,0.24120170709793354
956,0.3355038987792337
957,0.3355038987792337
958,0.5874738392025626
959,0.34405232199851
960,0.38155232199850997
961,0.19142649803027156
962,0.17507851869213653
963,0.4082484983399618
964,0.22036837376460017
965,0.45627405002404997
966,0.20647948487571133
967,0.45627405002404997
968,0.1811526874900904
969,0.5150036580448951
970,0.3986372719085485
971,0.12160795720922313
972,0.376201374472651
973,0.4171783309283309
974,0.13508198318324904
975,0.5077271507683878
976,0.1587741708660495
977,0.3163862517204101
978,0.6584195050232786
979,0.19591351276477864
980,0.44625631952759615
981,0.17507851869213653
982,0.40502261535677375
983,0.24521467900705995
984,0.21920427580804935
985,0.14035795720922306
986,0.33058461600128275
987,0.28155232199851
988,0.5775539694245644
989,0.361881043484817
990,0.4034408060322694
991,0.21920427580804935
992,0.6372772056734322
993,0.13508198318324904
994,0.45895341208281715
995,0.20647948487571133
996,0.6808359705018121
997,0.5973723454929404
998,0.6104514467892077
999,0.3538862517204101
1000,0.6307056788262737
1001,0.5080597643097643
1002,0.6962982929020665
1003,0.16029085438475532
1004,0.22189715416514488
1005,0.14035795720922306
1006,0.22599059804206645
1007,0.8536432555419897
1008,0.21674518535880305
1009,0.22603945436007677
1010,0.22883198318324904
1011,0.3415804949767215
1012,0.5664192804355672
1013,0.5702795745532142
1014,0.2592080338986279
1015,0.12712597522724112
1016,0.4034408060322694
1017,0.6092771073977024
1018,0.13508198318324904
1019,0.29343922651933707
1020,0.24091974783963732
1021,0.25414325043563146
1022,0.802418016816751
1023,0.48197060524188184
1024,0.36204013377926414
1025,0.20970984353337296
1026,0.14035795720922306
1027,0.46419816732757235
1028,0.4781095249801198
1029,0.476301896931302
1030,0.18180007550716937
1031,0.7708315034401991
1032,0.4618966380452777
1033,0.39072289260229776
1034,0.1811526874900904
1035,0.34119067660734326
1036,0.6729341444456873
1037,0.14035795720922306
1038,0.4966188602674999
1039,0.4026276545070596
1040,0.6070314364020313
1041,0.17286242340590174
1042,0.2302304874984783
1043,0.44625631952759615
1044,0.6087099517511889
1045,0.14035795720922306
1046,0.48093922651933696
1047,0.15702373644362588
1048,0.36142877184543853
1049,0.4684476780014901
1050,0.13508198318324904
1051,0.20195752105142195
1052,0.22489410681399635
1053,0.17841974783963732
1054,0.29343922651933707
1055,0.4082484983399618
1056,0.27843880312939717
1057,0.5077271507683878
1058,0.38080319772308724
1059,0.4618966380452777
1060,0.12712597522724112
1061,0.27245170709793354
1062,0.12712597522724112
1063,0.13508198318324904
1064,0.6539192804355671
1065,0.14275097522724112
1066,0.39574849833996173
1067,0.5792723913491649
1068,0.3148071416865468
1069,0.3769984983399618
1070,0.770476263556374
1071,0.22599059804206645
1072,0.2835571416865468
1073,0.45925024050024055
1074,0.2617530811729707
1075,0.21920427580804935
1076,0.14508464562812395
1077,0.41677808740749256
1078,0.14035795720922306
1079,0.5399193211737262
1080,0.7382469188270293
1081,0.12577462387588978
1082,0.3062844144138195
1083,0.38080319772308724
1084,0.16029085438475532
1085,0.4407792082380384
1086,0.13508198318324904
1087,0.4407792082380384
1088,0.2835571416865468
1089,0.444060773480663
1090,0.14635674445801028
1091,0.3790609419841685
1092,0.5016630086217715
1093,0.4584988666282718
1094,0.6150673400673401
1095,0.2617537400743625
1096,0.20370170709793356
1097,0.24521467900705995
1098,0.6533085896463505
1099,0.5895780564486514
1100,0.5358865376152611
1101,0.3433211715820411
1102,0.28155232199851
1103,0.784055226787236
1104,0.5807056788262738
1105,0.6588093233926567
1106,0.5601928583134532
1107,0.258073265032028
1108,0.4415609419841685
1109,0.2349515780783641
1110,0.3415804949767215
1111,0.2953734671125975
1112,0.22203504043126687
1113,0.512821669071669
1114,0.3148071416865468
1115,0.7382469188270293
1116,0.4671426567259901
1117,0.45895341208281715
1118,0.43528977436759686
1119,0.3248188405797102
1120,0.17870170709793354
1121,0.16029085438475532
1122,0.3618753676727702
1123,0.3515954254467858
1124,0.3163862517204101
1125,0.5547941006404711
1126,0.3415804949767215
1127,0.12577462387588978
1128,0.30920803389862794
1129,0.22189715416514488
1130,0.5124027978194645
1131,0.14275097522724112
1132,0.16029085438475532
1133,0.1820246238758897
1134,0.7053515230835323
1135,0.4452058993595289
1136,0.44585738335738334
1137,0.5601928583134532
1138,0.4915011333717283
1139,0.16029085438475532
1140,0.24091974783963732
1141,0.6693633946728006
1142,0.3971935053229104
1143,0.49320567882627375
1144,0.12577462387588978
1145,0.4125261607974374
1146,0.30099123903471736
1147,0.22036837376460017
1148,0.17916849655980094
1149,0.18180007550716937
1150,0.46949083753207466
1151,0.2592080338986279
1152,0.552824170865408
1153,0.5074102242808192
1154,0.2243813456737267
1155,0.5389352819765191
1156,0.6693633946728006
1157,0.39921447306583346
1158,0.3692943211737263
1159,0.4376655332949384
1160,0.21317252044051116
1161,0.4781095249801198
1162,0.13508198318324904
1163,0.14035795720922306
1164,0.4915011333717283
1165,0.4876811594202899
1166,0.3474698643897538
1167,0.13508198318324904
1168,0.13508198318324904
1169,0.2302304874984783
1170,0.12712597522724112
1171,0.5949773846432262
1172,0.2835571416865468
1173,0.22916849655980087
1174,0.36142877184543853
1175,0.4297204254467858
1176,0.32706585555431267
1177,0.15333613579950356
1178,0.30099123903471736
1179,0.20285795720922306
1180,0.45612310770093023
1181,0.3939402888389285
1182,0.2842080338986279
1183,0.23687536767277018
1184,0.6296426567259901
1185,0.4471758291345921
1186,0.3538862517204101
1187,0.46215146403086915
1188,0.16466351276477864
1189,0.15333613579950356
1190,0.15333613579950356
1191,0.6528688602674999
1192,0.3191640294981879
1193,0.4910604841017213
1194,0.40550916246792545
1195,0.39756192881192876
1196,0.5415011333717283
1197,0.33911269724210236
1198,0.3093239313753998
1199,0.2617530811729707
1200,0.14508464562812395
1201,0.3471311397325001
1202,0.2510513083192991
1203,0.6070314364020313
1204,0.2912900482488112
1205,0.49320567882627375
1206,0.5537436804724039
1207,0.16518419120218197
1208,0.25993265993266
1209,0.5973723454929404
1210,0.18180007550716937
1211,0.14557940875076425
1212,0.25165905892704976
1213,0.6372772056734322
1214,0.09565217391304348
1215,0.7746437035300858
1216,0.12712597522724112
1217,0.44625631952759615
1218,0.20647948487571133
1219,0.3834988666282717
1220,0.16518419120218197
1221,0.2085397753910413
1222,0.2243813456737267
1223,0.23772279432656784
1224,0.523698103068698
1225,0.49320567882627375
1226,0.23688104348481698
1227,0.39756192881192876
1228,0.27646467900705995
1229,0.37599059804206647
1230,0.33911269724210236
1231,0.38179432117372625
1232,0.5949773846432262
1233,0.61844767800149
1234,0.21674518535880305
1235,0.1820246238758897
1236,0.5334195050232786
1237,0.8572490247727589
1238,0.18133017943144525
1239,0.4433772246272246
1240,0.2628809573397203
1241,0.14156077348066298
1242,0.16029085438475532
1243,0.2085397753910413
1244,0.7090401564666271
1245,0.2617530811729707
1246,0.802418016816751
1247,0.5410465879171829
1248,0.48717833092833096
1249,0.5067943211737262
1250,0.5084988666282717
1251,0.8271375765940983
1252,0.6574586327680387
