instances,feature_CL,feature_CLD,feature_DCP,feature_F1,feature_Harmfulness,feature_LSC,feature_LSR,feature_N1,feature_N2,feature_TD_P,feature_TD_U,feature_Usefulness,feature_kDN,algo_bagging,algo_gradient_boosting,algo_logistic_regression,algo_mlp,algo_random_forest,algo_svc_linear,algo_svc_rbf
1,0.013652070140461658,0.013652070140461658,0.0,0.5,0.0,0.9719906635545181,0.9170792416603067,0.0,0.16049891378357872,0.23076923076923078,0.08108108108108109,0.9663333333333334,0.0,0.013511929469861603,9.21376341169259e-05,2.7507095129509356,0.0064607605411963,0.008934165247654694,2.757615814442938,9.992007221626415e-16
2,0.013651287766132003,0.013651287766132003,0.0,0.5,0.0,0.6902300766922307,0.784963603919412,0.0,0.03598383944693262,0.23076923076923078,0.08108108108108109,0.6773333333333333,0.0,0.01113156718870988,0.000837919352173784,0.0506239956234976,0.0054093784214347355,0.00800428688778648,0.050234587733546686,9.992007221626415e-16
3,0.8901948662908936,0.8901948662908936,0.9791666666666666,1.0,0.001,1.0,0.9938950346919324,1.0,0.7118700182613562,0.6923076923076923,0.2972972972972973,1.0,0.9,2.978455009935068,3.0528613467061256,1.2864881962389652,2.401326057289689,3.091718067715441,1.4488884785742921,1.998886918392273
4,0.013651289162776026,0.013651289162776026,0.0,0.5,0.0,0.9639879959986662,0.9001609172188753,0.0,0.017645923982913314,0.23076923076923078,0.08108108108108109,0.9676666666666667,0.0,0.011963062734020785,4.192382567029028e-05,2.894691168393409,0.005488902162333708,0.008563687927408524,2.880377797641826,9.992007221626415e-16
5,0.013651293167724399,0.013651293167724399,0.0,0.5,0.0,0.8896298766255418,0.8972482149718681,0.0,0.03495477784770684,0.23076923076923078,0.08108108108108109,0.6666666666666667,0.0,0.011963062734020785,0.004383992726087634,0.3576499642337539,0.005488902162333708,0.008563687927408524,0.3568001794103845,9.992007221626415e-16
6,0.014343955018690346,0.014343955018690346,0.0,0.5,0.0,0.9946648882960987,0.9274082883658455,0.0,0.07876885150349278,0.23076923076923078,0.08108108108108109,0.9946666666666667,0.0,0.012245688237131002,8.880211486429582e-06,2.4850410178832245,0.008639215587005294,0.01119969048646004,2.3296362392052132,9.992007221626415e-16
7,0.013651287766132003,0.013651287766132003,0.0,0.5,0.0,0.6188729576525509,0.7852198164292992,0.0,0.023002245108906694,0.23076923076923078,0.08108108108108109,0.5726666666666667,0.0,0.012245688237131002,0.0019996080230508815,0.07969175326625293,0.00863921558700507,0.008936567981004616,0.09929630233601323,9.992007221626415e-16
8,0.9158949261298275,0.9158949261298275,0.16666666666666663,1.0,0.0,0.9969989996665555,0.9770919703670188,0.0,0.30965563321902134,0.8461538461538461,0.32432432432432434,0.9906666666666667,0.1,0.03201673415396317,0.17070232530749355,1.6192191586646563,0.005413304372056681,0.01692937405059933,1.6049329747974357,0.006365981163058101
9,0.013651287766132003,0.013651287766132003,0.0,0.5,0.0,0.766588862954318,0.8264012698359784,0.0,0.0227088826749281,0.23076923076923078,0.08108108108108109,0.6643333333333333,0.0,0.011765537455191624,0.006870666230484751,0.11323174998553048,0.007073293606386027,0.008936247331715524,0.17350677224193667,9.992007221626415e-16
10,0.013651287766132114,0.013651287766132114,0.0,0.5,0.0,0.7799266422140714,0.8400283473542033,0.0,0.047517073124663245,0.23076923076923078,0.08108108108108109,0.6223333333333334,0.0,0.011963062734020785,0.0007695827260283848,0.1687371615604056,0.005488902162333708,0.008563687927408524,0.17076632949650788,9.992007221626415e-16
11,0.013651287766132003,0.013651287766132003,0.0,0.5,0.0,0.5338446148716238,0.6531375151450869,0.0,0.010452607744893982,0.23076923076923078,0.08108108108108109,0.7336666666666667,0.0,0.011765537455191624,0.00036004916939574795,0.006573904266274099,0.007073294029634716,0.008936247331715524,0.012253997634711626,9.992007221626415e-16
12,0.9115397965863246,0.9115397965863246,0.0,1.0,0.0006666666666666666,0.9996665555185061,0.9938606558885315,0.5,0.4082720753876581,1.0,0.35135135135135137,0.97,0.4,2.113523081385701,1.234324617477951,0.9959915252118436,0.05552924368761157,1.3406776893514307,1.0173721162240361,0.7361370116120286
