instances,feature_CL,feature_CLD,feature_DCP,feature_F1,feature_Harmfulness,feature_LSC,feature_LSR,feature_N1,feature_N2,feature_TD_P,feature_TD_U,feature_Usefulness,feature_kDN,algo_bagging,algo_gradient_boosting,algo_logistic_regression,algo_mlp,algo_random_forest,algo_svc_linear,algo_svc_rbf
67,0.4657852395876959,0.4657852395876959,0.026960784313725505,1.0,0.0,0.992676431424767,0.9687383459389871,0.0,0.1351968267237752,0.4,0.5,0.9926813040585496,0.0,0.13084888564629127,0.17886963097379463,0.8071042530628354,0.07239101972361592,0.0897406763204497,0.83188529745951,0.15763601246317252
68,0.10739688687559801,0.10739688687559801,0.11353711790393017,1.0,0.0,0.9966711051930759,0.9749132545550907,0.0,0.2604630319910568,0.4,0.3,0.9933466400532269,0.2,0.23350640083238278,0.3166837054845776,0.07712123997303616,0.09018562764785676,0.25665218752316377,0.062035277860219055,0.0947861831456595
69,0.08922774632551134,0.08922774632551134,0.026960784313725505,1.0,0.0,0.9806924101198402,0.9651510588993315,0.0,0.1012746433090772,0.4,0.45,0.9268130405854956,0.0,0.06125236191855822,0.011019613386022609,0.10812667151237487,0.03955352141965351,0.04525816085291838,0.11247550539156724,0.0890714431854734
70,0.06667616742719484,0.06667616742719484,0.026960784313725505,1.0,0.0,0.9500665778961385,0.9382994830752207,0.0,0.04540692664612356,0.4,0.85,0.9228210246174318,0.0,0.05699624116011294,0.01137808206192557,0.0372095359385298,0.04099775786395775,0.04331832766590362,0.02202203579347996,0.08857309155722257
71,0.7005171814407551,0.7005171814407551,0.4285714285714286,1.0,0.0,1.0,0.9893703865654294,1.0,0.6001138870343867,0.6,0.55,1.0,0.6,1.3371673820909502,1.3864751639261763,0.7522215816495079,0.9150748823085202,1.285213312869664,0.7197830789802523,0.7526151446545934
72,0.08430392906655915,0.08430392906655915,0.04123711340206182,1.0,0.0,0.9799465240641712,0.9695440397634442,0.0,0.12673596959307765,0.4,0.5,0.9933199732798931,0.0,0.07139676303369849,0.09984423119455685,0.05827523594452093,0.06816151363297666,0.07802566244385387,0.040402485315499566,0.09660842379254908
73,0.08409070669439844,0.08409070669439844,0.04123711340206182,1.0,0.0,0.9946524064171123,0.9798551411906705,0.0,0.21310785073075522,0.4,0.5,0.9953239812959251,0.2,0.11630859616236408,0.10526926480659957,0.0570338799282286,0.11810547849283182,0.07127111079278624,0.05653750950833638,0.09527145382370121
74,0.08269530915832302,0.08269530915832302,0.11353711790393017,1.0,0.0,0.9840213049267643,0.9237143886975486,0.0,0.2143532525725479,0.4,0.3,0.9820359281437125,0.0,0.07740390933651495,0.02266929722933892,0.03579675869671714,0.03910571578866025,0.04917733223529765,0.03345364017582185,0.10969502445708709
75,0.07928081923656372,0.07928081923656372,0.04123711340206182,1.0,0.0,0.9211229946524064,0.9391018614299211,0.0,0.13749612556992785,0.4,0.35,0.957247828991316,0.0,0.0633041115135593,0.01786261446135326,0.06935290194706177,0.05442202360155444,0.05181360699011098,0.0733324687316092,0.06980464022009024
76,0.0803614372853918,0.0803614372853918,0.04123711340206182,1.0,0.0,0.9391711229946524,0.9396601579238237,0.0,0.08704959665360446,0.4,0.4,0.9605878423513694,0.0,0.059541179021302994,0.01582435586205458,0.07515410179758741,0.043338233580777104,0.04754156007735095,0.04877012821047054,0.06074935145139533
77,0.12734123561753774,0.12734123561753774,0.05464480874316935,1.0,0.0,0.9973262032085561,0.9892114327196448,0.0,0.24431762391551393,0.7,0.8,0.9966599866399466,0.2,0.1569864971007653,0.19374896597040916,0.13302439081285056,0.08072956230905434,0.13942171095258016,0.13078207058897828,0.06976887063434356
78,0.5760580562787202,0.5760580562787202,0.0,1.0,0.0,0.9364973262032086,0.9124619552817124,0.0,0.06410175123053108,0.3,0.15,0.9352037408149633,0.0,0.059541179021302994,0.017950368337407457,0.5196589198545507,0.04254154377922848,0.05298221209303862,0.5616254911364927,0.03281031306915011
79,0.0599136226669551,0.0599136226669551,0.11353711790393017,1.0,0.0,0.9747003994673769,0.8222760885810896,0.0,0.19263684708147655,0.4,0.4,0.9813705921490352,0.0,0.07161005747558614,0.0729748212460639,0.0026921439184380454,0.03911065026037556,0.04858232695227688,0.0026837729719776235,0.04906084564814038
80,0.09252404925581637,0.09252404925581637,0.04123711340206182,1.0,0.0,0.9946524064171123,0.9852785410787588,0.0,0.1973770575067204,0.4,0.55,0.9946559786239145,0.1,0.05640424107355189,0.050130424100199064,0.06606905698772447,0.06204047686576735,0.052624763044549265,0.06121366530124243,0.04534584897699266
81,0.3375261264256434,0.3375261264256434,0.041884816753926746,1.0,0.0,0.9986631016042781,0.9830244358151454,0.0,0.48866348840296037,0.4,0.35,0.9993319973279893,0.2,0.09078810660615226,0.1995141753929984,0.35150859849537786,0.5556115552610181,0.10584200538863074,0.3437622467733005,0.29417458146891096
82,0.18060115046603398,0.18060115046603398,0.026960784313725505,1.0,0.0,0.978029294274301,0.9339419824604454,0.0,0.17006229001194484,0.4,0.55,0.9840319361277445,0.0,0.07261657909661935,0.18647806643246395,0.38907083374521234,0.04627345111560373,0.07287908201197622,0.32250256309888764,0.16077520220125963
83,0.6847214838900819,0.6847214838900819,0.0,1.0,0.0,0.9217914438502673,0.8644622405942444,0.0,0.06708210854982088,0.3,0.15,0.9425517702070808,0.0,0.05640424107355189,0.03304244113314645,0.6359752095727702,0.04752374197710225,0.04569871546606866,0.5935197481246951,0.0113126534887735
84,0.08489280191643156,0.08489280191643156,0.04123711340206182,1.0,0.0,0.9859625668449198,0.9760487947767591,0.0,0.1471165341495244,0.4,0.5,0.9919839679358717,0.0,0.06405090853108854,0.045383743955462685,0.05772883392158336,0.053978281488409365,0.05646012072298279,0.05743614120658378,0.08839946429850948
85,0.09578347428253597,0.09578347428253597,0.0802139037433155,1.0,0.0,0.9899732620320856,0.9788552515060349,0.0,0.20673803562370607,0.8,0.75,0.9779559118236473,0.0,0.0773559709595362,0.033458115166540084,0.12299172449279282,0.056436812459428116,0.07336098739768428,0.12668639439861226,0.07268997544202291
86,0.0690142535710242,0.0690142535710242,0.026960784313725505,1.0,0.0,0.8934753661784287,0.88227414838019,0.0,0.08706795993993144,0.4,0.45,0.9447771124417831,0.0,0.06392375026847236,0.007719212251862909,0.046653298660286946,0.041231926012659806,0.04604598331317217,0.04760999566888954,0.07786348590826477
87,0.4564416384509269,0.4564416384509269,0.026960784313725505,1.0,0.0,0.9833555259653795,0.9596790627741094,0.0,0.13647753162248533,0.4,0.5,0.9820359281437125,0.0,0.06731800648685415,0.08123684100269027,0.7239183959258061,0.045765857604723896,0.0478912819658215,0.7327358444442311,0.010710197882262348
88,0.1236657266877127,0.1236657266877127,0.026960784313725505,1.0,0.0,0.9860186418109188,0.9761476372338899,0.0,0.23553035619929286,0.4,0.85,0.9733865602129075,0.0,0.05699624116011294,0.028086115925742755,0.2178805473453981,0.04723661205601724,0.043257226178359934,0.16906169297450901,0.04106549874130801
89,0.07187440096612807,0.07187440096612807,0.04123711340206182,1.0,0.0,0.9993315508021391,0.9909552779912807,0.0,0.4602285997172513,0.4,0.75,0.991315965263861,0.1,0.06405090853108854,0.05405031637204604,0.03322920785165699,0.05192671341251095,0.06138135010460662,0.03398755154619105,0.13726212966146223
90,0.23976491185661297,0.23976491185661297,0.44999999999999996,1.0,0.0026720106880427524,1.0,0.9925478290017011,1.0,0.6440419413764582,0.8,0.75,1.0,0.7,0.6199337766163961,0.49249739081828336,0.25044988608653285,0.9463085334400281,0.5901148595240866,0.24190456972306135,0.41851617297214366
