Row,CL,kDN,DCP,N1,N2
1,0.011518179426966351,0.0019065670403257521,0.06544882399551563,-0.002481146492247932,0.20230183872460264
2,0.010127450136756371,-0.00020997017891918282,0.008170550689407127,0.0018699577483260212,0.019935823476300744
3,0.010664388005285685,0.0007500621614812616,0.007533572116744201,-8.706201554420496e-05,0.047607743760790425
4,0.008998225765685075,-0.0002924152765089237,0.06618958184428046,-0.0007316354202569777,0.033902736854456716
5,0.010010141211378444,0.0005559979951570516,0.005497497291973774,0.000913731075601186,0.02624404078645034
6,0.010513323328973681,0.0016014701012434028,0.06375398734514742,-0.0006655669699081044,0.025693670946376694
7,0.009151384277642732,0.0009969493965934898,0.007988733159586517,-0.00293071049363778,0.0189405165933173
8,0.00960271297508882,-0.0005884521122244027,0.008118987768455804,-0.00019549660751594765,0.0783178263866489
9,0.008384329064631943,0.001231335975434065,0.005906244232120581,-0.0011891378516414514,0.011671443784386308
10,0.007746003328872935,-0.0007077670285902121,0.00605908082017308,-0.0007147677185337249,0.04862930256267942
11,0.009649926683561828,-0.0008158008169005902,0.00650355895542255,0.0013555541765150542,0.01915200941675072
12,0.008476925525383143,-0.0015139628678931417,0.006132635374405475,-0.00044640791805383164,0.11782530963778924
13,0.008614159147137899,-0.00020189465217207092,0.008313991046202757,-2.424450116296689e-05,0.06904012478731118
14,0.011350807942304803,0.0008551154014393675,0.005146525105286302,0.001008482815737998,0.00808963108678437
15,0.010192784991778076,-7.187647197766282e-05,0.006980976552305003,-0.0018700386729982965,0.016035787246654415
16,0.009843706942008291,-0.0007917667181358072,0.008409543429109302,-0.0009256035540092265,0.01064613256864912
17,0.009610773558183268,0.0011461357547358055,0.005365636162693464,-0.0007237218838557532,0.020363525807527993
18,0.009247575949812577,0.00021495493920173318,0.007890973775795066,0.0005805950872055774,0.009978591332301246
19,0.010587352500746255,0.0017260229054502421,0.007799621855198622,0.0005882044255888125,0.01657895639344547
20,0.04146878855886849,0.1990613032479808,0.3522513126039557,-0.00029238853096078297,0.468519131216581
21,0.010021150941704911,0.00041822593162960244,0.0072130091520134,0.0005549899947938455,0.00884927849262885
22,0.010567461213928372,0.0012939001047581734,0.00822312737196996,0.0012858100306371472,0.15566290380421446
23,0.009156209766261608,-0.0008607055364370419,0.006409311910538478,0.0003670493684059369,0.02181422510842448
24,0.027631627256599827,0.29921927276855675,0.10446617131366084,0.331803638419337,0.8032901907267027
25,0.01028550491355868,2.9733501954366626e-05,0.008142624040698949,-2.70333840381594e-05,0.05092453413134333
26,0.008734310146964928,-0.001664538055998863,0.005786947459236265,0.00217655503882393,0.01560948986735159
27,0.011262759753934362,0.00056640771814623,0.005935858833056269,-0.0017908679573306109,0.009040773336265814
28,0.008592621189954243,-1.4919210840060728e-05,0.005496009542397514,0.0013094175868928444,0.033761393838963795
29,0.011925961111730136,0.0006209519762198088,0.007454706138461993,0.0004524694182134226,0.1862304396182407
30,0.010772737828512425,-0.00019979291737532427,0.005442478484081354,0.0010785189325140643,0.008727483578370644
31,0.009408939002730895,-0.0012170157301007324,0.00865361672935072,0.00028956633604923206,0.07430312897078452
32,0.010734546623737145,-0.0003588145357876549,0.008422866163768555,-0.0015262002568653718,0.03851911365248006
33,0.010785374961493689,-0.0010856831734096036,0.007029211302130442,-0.0001345618945988196,0.05179209095858598
34,0.11569380598710356,0.19863362440809684,0.006346423126708329,0.5018151696398991,0.2680010050937362
