,Hostility
0,0.0
1,0.2703581207765309
2,0.0
3,0.0
4,0.11064621106462114
5,0.0
6,0.2325310073028657
7,0.0
8,0.19059750976591983
9,0.062382297551789145
10,0.4843855929493329
11,0.062382297551789145
12,0.11064621106462114
13,0.19059750976591983
14,0.20946212948456222
15,0.716574541992952
16,0.3328581207765309
17,0.6239067930752031
18,0.8928287047902442
19,0.0
20,0.19059750976591983
21,0.07131086898036054
22,0.18166893833734843
23,0.062382297551789145
24,0.062382297551789145
25,0.11064621106462114
26,0.8780210059631457
27,0.20946212948456222
28,0.062382297551789145
29,0.062382297551789145
30,0.09631086898036045
31,0.11064621106462114
32,0.11064621106462114
33,0.062382297551789145
34,0.0
35,0.8109334638756036
36,0.062382297551789145
37,0.0
38,0.1994621294845622
39,0.062382297551789145
40,0.13553057739209573
41,0.13756436963239604
42,0.11064621106462114
43,0.5157664773106492
44,0.062382297551789145
45,0.062382297551789145
46,0.34192534859375867
47,0.11064621106462114
48,0.27229217379754034
49,0.4077954628178956
50,0.07131086898036054
51,0.062382297551789145
52,0.9037028651300083
53,0.11064621106462114
54,0.13553057739209573
55,0.8507724317400065
56,0.11064621106462114
57,0.11064621106462114
58,0.11064621106462114
59,0.062382297551789145
60,0.19518245185086192
61,0.062382297551789145
62,0.15217391304347827
63,0.0
64,0.5601431687069087
65,0.19518245185086192
66,0.7317829536531453
67,0.0
68,0.11064621106462114
69,0.11064621106462114
70,0.13553057739209573
71,0.062382297551789145
72,0.11064621106462114
73,0.062382297551789145
74,0.062382297551789145
75,0.0
76,0.062382297551789145
77,0.11064621106462114
78,0.13553057739209573
79,0.11064621106462114
80,0.2703581207765309
81,0.11064621106462114
82,0.11064621106462114
83,0.062382297551789145
84,0.0
85,0.25779546281789556
86,0.0
87,0.13947068771518478
88,0.0
89,0.11064621106462114
90,0.9029659614512292
91,0.062382297551789145
92,0.2951824518508619
93,0.11064621106462114
94,0.11064621106462114
95,0.062382297551789145
96,0.0
97,0.0
98,0.062382297551789145
99,0.062382297551789145
100,0.1994621294845622
101,0.07131086898036054
102,0.0
103,0.5869421913465953
104,0.217888198757764
105,0.22954730996572004
106,0.0
107,0.5601431687069087
108,0.11064621106462114
109,0.0
110,0.0
111,0.0
112,0.15217391304347827
113,0.590389219379058
114,0.7070340824524926
115,0.11064621106462114
116,0.062382297551789145
117,0.11064621106462114
118,0.8476811490607887
119,0.580976502040242
120,0.3807430124114225
121,0.11064621106462114
122,0.548375172962823
123,0.11064621106462114
124,0.0
125,0.5765003304901691
126,0.15217391304347827
127,0.11064621106462114
128,0.0
129,0.11064621106462114
130,0.11064621106462114
131,0.0
132,0.062382297551789145
133,0.11064621106462114
134,0.11064621106462114
135,0.062382297551789145
136,0.062382297551789145
137,0.4173961471750224
138,0.380976502040242
139,0.07131086898036054
140,0.6851060105244206
141,0.062382297551789145
142,0.13630898943153524
143,0.13630898943153524
144,0.8967584206855639
145,0.13553057739209573
146,0.11064621106462114
147,0.17518497342947048
148,0.062382297551789145
149,0.6031079628178955
150,0.0
151,0.4173961471750224
152,0.07131086898036054
153,0.19518245185086192
154,0.0
155,0.062382297551789145
156,0.0
157,0.0
158,0.11064621106462114
159,0.3953581207765309
160,0.19518245185086192
161,0.11064621106462114
162,0.062382297551789145
163,0.09631086898036045
164,0.07131086898036054
165,0.062382297551789145
166,0.7830162701993861
167,0.0
168,0.0
169,0.0
170,0.07131086898036054
171,0.557483632902043
172,0.13553057739209573
173,0.13553057739209573
174,0.11064621106462114
175,0.062382297551789145
176,0.1994621294845622
177,0.5292099219439058
178,0.11064621106462114
179,0.2943063009747111
180,0.25779546281789556
181,0.39185191338100966
182,0.1994621294845622
183,0.0
184,0.11064621106462114
185,0.18166893833734843
186,0.0
187,0.0
188,0.0
189,0.6226431687069087
190,0.11064621106462114
191,0.8526001305422704
192,0.11064621106462114
193,0.13553057739209573
194,0.828130515295956
195,0.1821739130434783
196,0.34076647731064913
197,0.5876608872485374
198,0.455976502040242
199,0.062382297551789145
200,0.8827907304989521
201,0.062382297551789145
202,0.27229217379754034
203,0.32595318035758425
204,0.062382297551789145
205,0.062382297551789145
206,0.0
207,0.0
208,0.1463108689803605
209,0.0
210,0.07131086898036054
211,0.2585920152604253
212,0.0
213,0.557483632902043
214,0.18166893833734843
215,0.062382297551789145
216,0.0
217,0.0
218,0.062382297551789145
219,0.062382297551789145
220,0.0
221,0.4218855929493329
222,0.34983806933418626
223,0.3487045537269864
224,0.07131086898036054
225,0.15881086898036045
226,0.11064621106462114
227,0.11064621106462114
228,0.548375172962823
229,0.45420992194390575
230,0.24059750976591987
231,0.062382297551789145
232,0.13553057739209573
233,0.062382297551789145
234,0.0
235,0.11064621106462114
236,0.07131086898036054
237,0.29740967907808913
238,0.3759531803575843
239,0.11064621106462114
240,0.11064621106462114
241,0.4494621294845622
242,0.0
243,0.062382297551789145
244,0.11064621106462114
245,0.062382297551789145
246,0.40340949790561487
247,0.5869421913465953
248,0.0
249,0.9170258452294229
250,0.7141345220766618
251,0.6786957541141642
252,0.27840949790561487
253,0.5063472692656793
254,0.4244621294845622
255,0.0
256,0.11064621106462114
257,0.11064621106462114
258,0.5327954628178955
259,0.062382297551789145
260,0.0
261,0.062382297551789145
262,0.062382297551789145
263,0.0
264,0.062382297551789145
265,0.0
266,0.34090949790561487
267,0.2325310073028657
268,0.11064621106462114
269,0.5168519133810097
270,0.2943063009747111
271,0.5003313407499195
272,0.0
273,0.07131086898036054
274,0.0
275,0.11064621106462114
276,0.0
277,0.07131086898036054
278,0.07131086898036054
279,0.6077954628178955
280,0.0
281,0.0
282,0.0
283,0.11064621106462114
284,0.8608127085209301
285,0.4077954628178956
286,0.062382297551789145
287,0.062382297551789145
288,0.11064621106462114
289,0.07131086898036054
290,0.0
291,0.9170258452294229
292,0.0
293,0.0
294,0.0
295,0.3807430124114225
296,0.062382297551789145
297,0.062382297551789145
298,0.062382297551789145
299,0.07131086898036054
300,0.5447746294845621
301,0.828130515295956
302,0.8109334638756036
303,0.11064621106462114
304,0.26550724637681167
305,0.062382297551789145
306,0.11064621106462114
307,0.32595318035758425
308,0.0
309,0.0
310,0.0
311,0.0
312,0.11064621106462114
313,0.11064621106462114
314,0.0
315,0.5197746294845622
316,0.13947068771518478
317,0.20946212948456222
318,0.49076647731064915
319,0.6995290874474975
320,0.062382297551789145
321,0.6643098353735754
322,0.5197746294845622
323,0.3759531803575843
324,0.5515003304901691
325,0.0
326,0.0
327,0.13553057739209573
328,0.0
329,0.11064621106462114
330,0.0
331,0.2703581207765309
332,0.0
333,0.07131086898036054
334,0.8805738028294599
335,0.6034202363623761
336,0.062382297551789145
337,0.70586650003491
338,0.11064621106462114
339,0.13756436963239604
340,0.11064621106462114
341,0.15217391304347827
342,0.0
343,0.062382297551789145
344,0.11064621106462114
345,0.7400011154195254
346,0.27229217379754034
347,0.13553057739209573
348,0.062382297551789145
349,0.8729705009126407
350,0.09631086898036045
351,0.062382297551789145
352,0.26336360236896894
353,0.380976502040242
354,0.11064621106462114
355,0.0
356,0.13630898943153524
357,0.062382297551789145
358,0.1994621294845622
359,0.11064621106462114
360,0.15217391304347827
361,0.26336360236896894
362,0.9029659614512292
363,0.1373542855987826
364,0.07131086898036054
365,0.062382297551789145
366,0.0
367,0.2703581207765309
368,0.11064621106462114
369,0.21274563318777295
370,0.062382297551789145
371,0.8585525114946513
372,0.19518245185086192
373,0.11064621106462114
374,0.11064621106462114
375,0.0
376,0.0
377,0.11064621106462114
378,0.828130515295956
379,0.13947068771518478
380,0.0
381,0.217888198757764
382,0.0
383,0.11064621106462114
384,0.5423207965864658
385,0.062382297551789145
386,0.0
387,0.0
388,0.5632294805083556
389,0.0
390,0.11064621106462114
391,0.34983806933418626
392,0.0
393,0.7213093904778005
394,0.2994621294845621
395,0.3266345220766619
396,0.11064621106462114
397,0.0
398,0.0
399,0.11064621106462114
400,0.062382297551789145
401,0.8685050162132378
402,0.13947068771518478
403,0.07131086898036054
404,0.062382297551789145
405,0.2703581207765309
406,0.18166893833734843
407,0.0
408,0.0
409,0.18553057739209566
410,0.062382297551789145
411,0.19518245185086192
412,0.7722480045597969
413,0.062382297551789145
414,0.18166893833734843
415,0.062382297551789145
416,0.13630898943153524
417,0.1994621294845622
418,0.4438472692656793
419,0.062382297551789145
420,0.0
421,0.0
422,0.062382297551789145
423,0.4798961471750224
424,0.07131086898036054
425,0.11064621106462114
426,0.062382297551789145
427,0.062382297551789145
428,0.062382297551789145
429,0.11064621106462114
430,0.9037028651300083
431,0.0
432,0.42240967907808913
433,0.11064621106462114
434,0.11064621106462114
435,0.0
436,0.0
437,0.062382297551789145
438,0.11064621106462114
439,0.062382297551789145
440,0.062382297551789145
441,0.1373542855987826
442,0.6509179763363864
443,0.07131086898036054
444,0.11064621106462114
445,0.11064621106462114
446,0.21274563318777295
447,0.6177982074665986
448,0.36641005506375923
449,0.0
450,0.4438472692656793
451,0.062382297551789145
452,0.19518245185086192
453,0.0
454,0.0
455,0.062382297551789145
456,0.8805738028294599
457,0.062382297551789145
458,0.13630898943153524
459,0.22954730996572004
460,0.0
461,0.0
462,0.7367959872143972
463,0.19059750976591983
464,0.11064621106462114
465,0.0
466,0.7175400797231957
467,0.11064621106462114
468,0.062382297551789145
469,0.0
470,0.0
471,0.062382297551789145
472,0.11064621106462114
473,0.2719621294845622
474,0.0
475,0.13630898943153524
476,0.062382297551789145
477,0.6995290874474975
478,0.062382297551789145
479,0.062382297551789145
480,0.062382297551789145
481,0.22954730996572004
482,0.8827907304989521
483,0.19518245185086192
484,0.11064621106462114
485,0.1373542855987826
486,0.0
487,0.062382297551789145
488,0.21274563318777295
489,0.11064621106462114
490,0.11064621106462114
491,0.1373542855987826
492,0.13553057739209573
493,0.062382297551789145
494,0.39115967907808913
495,0.1373542855987826
496,0.062382297551789145
497,0.0
498,0.3766345220766618
499,0.11064621106462114
500,0.0
501,0.11064621106462114
502,0.7106463300518844
503,0.5863668913893241
