instances,feature_CL,feature_CLD,feature_DCP,feature_F1,feature_Harmfulness,feature_LSC,feature_LSR,feature_N1,feature_N2,feature_TD_P,feature_TD_U,feature_Usefulness,feature_kDN,algo_bagging,algo_gradient_boosting,algo_logistic_regression,algo_mlp,algo_random_forest,algo_svc_linear,algo_svc_rbf
1,0.21687221673843204,0.21687221673843204,0.5585106382978724,1.0,0.0,1.0,0.9864052507408059,1.0,0.5519385629496468,1.0,0.4,1.0,0.4,1.4157525507883926,0.9250662280772318,0.5635557533940809,0.7404280096319714,1.1323561770046566,0.5593715986430872,1.0377524635257391
2,0.01153099874826069,0.01153099874826069,0.0029336266960029445,0.5,0.0,0.44181393797932644,0.6872443937630992,0.0,0.025791473871756176,0.6666666666666666,0.16,0.5413333333333333,0.0,0.017176838016186642,0.005715947117109185,1.4822065643212039e-05,0.011149266294394979,0.012363632456315422,4.493747608414796e-06,4.303779554968681e-12
3,0.01155756271347741,0.01155756271347741,0.0029336266960029445,0.5,0.0003333333333333333,0.9993331110370124,0.9806994297792875,0.25,0.45523521675446643,0.6666666666666666,0.2,0.9576666666666667,0.1,0.018671995336530033,0.008756393712718417,0.00602110242709016,0.011423379817964575,0.010408710197154432,0.005227612091062763,0.0002105562290285573
4,0.5481654676486778,0.5481654676486778,0.5585106382978724,1.0,0.0003333333333333333,0.9993331110370124,0.993671841168064,0.5,0.2140274196113231,1.0,0.52,0.9993333333333333,0.5,0.44286714217992845,1.194785383412217,0.8123002366556393,1.3541034691849954,1.4521980898062836,0.6804784313257165,0.8415290368656803
5,0.011531006738253913,0.011531006738253913,0.0029336266960029445,0.5,0.0,0.7032344114704902,0.8131563393247225,0.0,0.01877196895486377,0.6666666666666666,0.16,0.3833333333333333,0.0,0.020985514768930364,0.0061594866316863495,0.002004630949844196,0.010870781051746084,0.010333698540659584,0.0018477652667499946,0.0008472670190264408
6,0.034894803541204666,0.034894803541204666,0.33333333333333337,1.0,0.0,0.9993331110370124,0.9620691016739373,0.0,0.13924085835075772,0.6666666666666666,0.32,0.999,0.4,0.21011009436805678,0.15190298911409408,0.13868479256858254,1.0545222010648285,0.10309715602282374,0.13135844994265375,0.4283297149210687
7,0.011530998748281118,0.011530998748281118,0.0029336266960029445,0.5,0.0,0.40446815605201736,0.698113128796169,0.0,0.015437876057563749,0.6666666666666666,0.16,0.43966666666666665,0.0,0.022144074454192687,0.011688101866617798,6.140358646371832e-05,0.012965457435899578,0.012111861847938126,5.290697479748344e-05,8.476142010853184e-11
8,0.012149820437657444,0.012149820437657444,0.0029336266960029445,1.0,0.0,0.995998666222074,0.9728880774314201,0.0,0.2737894628130525,0.6666666666666666,0.16,0.9086666666666666,0.0,0.017176838016186642,0.0065444448781946975,0.051812083073622756,0.013157202301472602,0.012363632456315422,0.014486770322529695,0.01196525914528035
9,0.011530998748709331,0.011530998748709331,0.0029336266960029445,0.5,0.0,0.45215071690563524,0.7023228969061543,0.0,0.01317150477551754,0.6666666666666666,0.16,0.46699999999999997,0.0,0.018671995336530033,0.008756393712718417,8.558547525958843e-05,0.011422359906083862,0.007635108550264956,7.859657464065637e-05,9.992007221626415e-16
10,0.0115309988387714,0.0115309988387714,0.0029336266960029445,0.5,0.0,0.5108369456485495,0.7397177923221938,0.0,0.029625123942416787,0.6666666666666666,0.16,0.42700000000000005,0.0,0.020985514768930364,0.0061594866316863495,0.0008608375780203306,0.010870714789089535,0.01246660351612062,0.0008027956237494161,0.00030702392965955465
11,0.01153099874826058,0.01153099874826058,0.0029336266960029445,0.5,0.0,0.34811603867955987,0.5723462769534438,0.0,0.008389770177046785,0.6666666666666666,0.16,0.6376666666666666,0.0,0.018671995336530033,0.008756393712718417,3.0467990957743342e-06,0.011422359906083862,0.007910304476829036,3.0689712180997387e-06,9.992007221626415e-16
12,0.011625145631970368,0.011625145631970368,0.0029336266960029445,0.5,0.0,0.9296432144048016,0.9073842829707187,0.0,0.043879235050701904,0.6666666666666666,0.16,0.636,0.0,0.019565954628801212,0.010445981915707305,0.041573175106030105,0.009531306322771573,0.009321139554156576,0.04039983185464228,1.2407299828894212e-05
13,0.01157384487599189,0.01157384487599189,0.0029336266960029445,0.5,0.0,0.9509836612204068,0.9196512047048719,0.0,0.08384308203129065,0.6666666666666666,0.16,0.653,0.0,0.019565954628801212,0.010445981915707305,0.01999155113700944,0.009529254837544299,0.009101344850702223,0.019393838168404835,1.2208240035984923e-05
