,Hostility
0,0.01719320868257046
1,0.36448948948948956
2,0.004444444444444362
3,0.04357984994640951
4,0.5968127218127217
5,0.0760553866936845
6,0.01891252955082745
7,0.14422179128061485
8,0.3252268225672482
9,0.06233028994223011
10,0.0
11,0.0028985507246376274
12,0.3530046003450259
13,0.46300817624347035
14,0.1300236406619386
15,0.0146520146520146
16,0.07767722473604832
17,0.06724683544303789
18,0.015978593272171104
19,0.23216026176552507
20,0.11462686567164182
21,0.07295769184866929
22,0.2811561561561562
23,0.0146520146520146
24,0.01891252955082745
25,0.10386951457233884
26,0.0
27,0.10186925647451961
28,0.058362035973976156
29,0.1296470342522974
30,0.1613560308453369
31,0.11486588306208556
32,0.02848181073072309
33,0.09684908789386404
34,0.5372889122889122
35,0.21438444764755893
36,0.11494414454940782
37,0.0028985507246376274
38,0.21166920345002538
39,0.4417537285184344
40,0.0
41,0.09684908789386404
42,0.07621917883111917
43,0.20799874035584942
44,0.2889946429500183
45,0.013315217391304368
46,0.01891252955082745
47,0.814797410192147
48,0.06991189627845573
49,0.0028985507246376274
50,0.01891252955082745
51,0.02848181073072309
52,0.07462686567164178
53,0.007645259938838023
54,0.014036643026004825
55,0.20799874035584942
56,0.10891350210970463
57,0.2105530187721968
58,0.012820512820512775
59,0.0146520146520146
60,0.10386951457233884
61,0.0028985507246376274
62,0.11276903913559855
63,0.7897534833869239
64,0.6930927013118795
65,0.5341396591396592
66,0.026700041718815126
67,0.12232797628335168
68,0.007645259938838023
69,0.0
70,0.40268264840182655
71,0.10186925647451961
72,0.07346491228070173
73,0.06485671191553555
74,0.004444444444444362
75,0.04357984994640951
76,0.13692216652742972
77,0.0028985507246376274
78,0.0
79,0.08766581086863512
80,0.21691158640089236
81,0.007645259938838023
82,0.0028985507246376274
83,0.07346491228070173
84,0.046102372468931896
85,0.007645259938838023
86,0.014036643026004825
87,0.01719320868257046
88,0.07040114357187521
89,0.5369918237565297
90,0.08789217351908485
91,0.3363379336783593
92,0.11309242373072159
93,0.015978593272171104
94,0.12232797628335168
95,0.015978593272171104
96,0.02848181073072309
97,0.0146520146520146
98,0.007645259938838023
99,0.007092198581560294
100,0.15938872002701787
101,0.0028985507246376274
102,0.014036643026004825
103,0.47879193774716156
104,0.022782095952827652
105,0.9376697100577698
106,0.3954586044138283
107,0.004444444444444362
108,0.6403840280958926
109,0.0
110,0.014036643026004825
111,0.04357984994640951
112,0.01891252955082745
113,0.05416544009420077
114,0.6549261354001457
115,0.10386951457233884
116,0.06233028994223011
117,0.007645259938838023
118,0.07767722473604832
119,0.007645259938838023
120,0.14814814814814825
121,0.10891350210970463
122,0.03340528317401581
123,0.015978593272171104
124,0.07767722473604832
125,0.03340528317401581
126,0.007645259938838023
127,0.8406112799729821
128,0.0146520146520146
129,0.0028985507246376274
130,0.022782095952827652
131,0.046102372468931896
132,0.046102372468931896
133,0.5621252710804949
134,0.026700041718815126
135,0.11276903913559855
136,0.01719320868257046
137,0.8705642941977347
138,0.42241804741804745
139,0.0
140,0.007092198581560294
141,0.013315217391304368
142,0.179981884057971
143,0.041814420803782504
144,0.1624176875252915
145,0.35961597190410755
146,0.07295769184866929
147,0.0146520146520146
148,0.08866623572505927
149,0.5647729177140941
150,0.4868177000529942
151,0.21166920345002538
152,0.022782095952827652
153,0.6747731774327519
154,0.007645259938838023
155,0.0
156,0.5372889122889122
157,0.11050194931773882
158,0.05416544009420077
159,0.2762826385707742
160,0.1296470342522974
