Row,CL,kDN,DCP,N1,N2
z_1,-0.22748305314860592,-0.3723271535955072,-0.00811197297097027,-0.5973190114740616,-0.3270726067091465
z_2,0.634183396068805,0.21070632881587611,0.4305167969908962,-0.24183140936543557,0.5007074385212247
