,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.8993333333333334,0.0089442719099991
500,50,CLD,0.9023333333333332,0.0094721814922552
1000,100,CLD,0.9036666666666664,0.0075828754440515
1500,150,CLD,0.9046666666666668,0.0100967541539073
1990,199,CLD,0.9036666666666668,0.010434983894999
151,15,DCP,0.9013333333333332,0.0076739096221475
501,50,DCP,0.9043333333333332,0.0056025787713238
1001,100,DCP,0.9046666666666668,0.0059395098937351
1501,150,DCP,0.9036666666666668,0.0070118946559875
1991,199,DCP,0.9033333333333332,0.0058925565098878
152,15,F1,0.8913333333333334,0.0100967541539072
502,50,F1,0.8956666666666667,0.0099023005183419
1002,100,F1,0.898,0.0084491945704243
1502,150,F1,0.8966666666666667,0.0085796917841558
1992,199,F1,0.897,0.0073029674334022
153,15,Hostility,0.8966666666666667,0.008897565210026
503,50,Hostility,0.9026666666666668,0.0059628479399994
1003,100,Hostility,0.9023333333333332,0.0065192024052026
1503,150,Hostility,0.903,0.0060553007081949
1993,199,Hostility,0.9026666666666668,0.0064117946872237
154,15,LSC,0.8943333333333333,0.0060781941762701
504,50,LSC,0.8956666666666667,0.0076919871728095
1004,100,LSC,0.8966666666666667,0.0089752746785574
1504,150,LSC,0.8960000000000001,0.0099721835344343
1994,199,LSC,0.8976666666666666,0.0091742392963485
155,15,N1,0.9016666666666666,0.0103413947049923
505,50,N1,0.902,0.0098177843166821
1005,100,N1,0.9016666666666668,0.0100692049779954
1505,150,N1,0.9026666666666668,0.0090982293759707
1995,199,N1,0.903,0.0087717982446271
156,15,N2,0.8966666666666667,0.0094280904158206
506,50,N2,0.8986666666666666,0.009457507306074
1006,100,N2,0.9013333333333332,0.0068109389139008
1506,150,N2,0.901,0.008547254269972
1996,199,N2,0.9006666666666666,0.0089442719099991
157,15,TD_U,0.8939999999999999,0.0054772255750516
507,50,TD_U,0.8953333333333333,0.0079407528330477
1007,100,TD_U,0.8963333333333333,0.0087717982446271
1507,150,TD_U,0.897,0.0103010247602415
1997,199,TD_U,0.897,0.0092345967847966
158,15,Uniform,0.89,0.0085796917841558
508,50,Uniform,0.8939999999999999,0.0107108460087063
1008,100,Uniform,0.8966666666666667,0.0099999999999999
1508,150,Uniform,0.8960000000000001,0.0089442719099991
1998,199,Uniform,0.897,0.0069121471177758
159,15,kDN,0.9013333333333332,0.0123265747247337
509,50,kDN,0.903,0.0079407528330477
1009,100,kDN,0.9033333333333332,0.010137937550497
1509,150,kDN,0.9046666666666668,0.0077638764659014
1999,199,kDN,0.9053333333333332,0.0074907350180814
