,n_ensemble,weights,dataset,accuracy_mean_easy,accuracy_mean_hard,accuracy_mean_combo,accuracy_mean_combo_extreme,accuracy_mean_split2,accuracy_mean_split2_extreme,accuracy_mean_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_mean_split4,accuracy_mean_split4_extreme,accuracy_mean_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_mean_split9,accuracy_mean_split9_extreme,accuracy_mean_split4_classic,accuracy_mean_split4_classic_extreme
465,15,Hostility,Data10_,0.0163333333333332,-0.008666666666666711,0.010333333333333417,0.010333333333333417,0.01100000000000001,0.009333333333333416,0.010666666666666602,0.009666666666666601,0.00666666666666671,0.0033333333333332993,0.010000000000000009,0.006999999999999895,0.007333333333333303,0.0039999999999998925,0.008333333333333193,0.005333333333333301
466,50,Hostility,Data10_,0.01399999999999979,-0.008666666666666822,0.012333333333333418,0.009333333333333194,0.010333333333333417,0.0076666666666665995,0.009333333333333194,0.007333333333333192,0.010333333333333417,0.0006666666666665932,0.006666666666666599,0.0076666666666665995,0.005666666666666598,0.002666666666666484,0.009999999999999787,0.00533333333333319
467,100,Hostility,Data10_,0.013666666666666605,-0.009666666666666601,0.010333333333333194,0.01100000000000001,0.010666666666666824,0.0086666666666666,0.009333333333333194,0.008333333333333193,0.009333333333333194,0.0023333333333332984,0.007000000000000006,0.0076666666666665995,0.007000000000000006,0.0019999999999998908,0.009000000000000008,0.005666666666666598
468,150,Hostility,Data10_,0.013666666666666605,-0.01200000000000001,0.011666666666666825,0.01200000000000001,0.011666666666666825,0.008333333333333193,0.010000000000000009,0.009000000000000008,0.010000000000000009,0.0033333333333332993,0.006333333333333413,0.006333333333333413,0.008000000000000007,0.0016666666666667052,0.008333333333333193,0.007333333333333414
469,199,Hostility,Data10_,0.012333333333333307,-0.011333333333333306,0.011666666666666714,0.010666666666666713,0.009333333333333527,0.00666666666666671,0.007999999999999896,0.0076666666666667105,0.008333333333333526,0.0016666666666668162,0.004999999999999893,0.006999999999999895,0.006999999999999895,0.00033333333333340764,0.007333333333333303,0.004666666666666708
0,average,Hostility,Data10_,0.013999999999999901,-0.010066666666666668,0.011266666666666647,0.010666666666666602,0.010600000000000054,0.008133333333333215,0.009466666666666512,0.008399999999999852,0.008933333333333238,0.002266666666666639,0.006999999999999895,0.007133333333333214,0.006999999999999895,0.0021333333333330984,0.008599999999999941,0.005666666666666487
515,15,Hostility,Data11_,0.021499999999999964,-0.014250000000000096,0.011249999999999871,0.00749999999999984,0.014499999999999957,0.008000000000000007,0.013249999999999984,0.008999999999999897,0.006000000000000005,0.007000000000000006,0.0022499999999998632,0.005249999999999977,0.012499999999999956,0.0007500000000000284,0.008750000000000036,0.008750000000000036
516,50,Hostility,Data11_,0.01749999999999996,-0.015499999999999958,0.015499999999999958,0.00924999999999998,0.012500000000000067,0.013250000000000095,0.010250000000000092,0.005749999999999922,0.011250000000000093,0.0050000000000001155,0.007750000000000035,0.007000000000000006,0.008000000000000007,0.0,0.00824999999999998,0.005750000000000144
517,100,Hostility,Data11_,0.017750000000000044,-0.014249999999999985,0.014500000000000068,0.007750000000000035,0.01000000000000012,0.007500000000000062,0.01100000000000012,0.00825000000000009,0.009500000000000064,0.0027500000000001412,0.005500000000000171,0.007249999999999979,0.00825000000000009,0.0012500000000000844,0.0050000000000000044,0.004249999999999976
518,150,Hostility,Data11_,0.017000000000000015,-0.011499999999999955,0.015499999999999958,0.010249999999999981,0.013499999999999956,0.008000000000000007,0.011750000000000038,0.00924999999999998,0.0119999999999999,0.005749999999999922,0.00824999999999998,0.00649999999999995,0.009500000000000064,0.0025000000000000577,0.006249999999999978,0.0030000000000000027
519,199,Hostility,Data11_,0.015249999999999986,-0.0129999999999999,0.012499999999999956,0.007500000000000062,0.009500000000000064,0.006750000000000034,0.009750000000000036,0.006750000000000034,0.007750000000000035,0.002749999999999919,0.006249999999999978,0.005750000000000033,0.005750000000000033,0.0010000000000000009,0.004249999999999976,0.0029999999999998916
1,average,Hostility,Data11_,0.017800000000000038,-0.013699999999999934,0.013850000000000029,0.008449999999999958,0.012000000000000122,0.008700000000000152,0.01120000000000021,0.007799999999999918,0.009299999999999975,0.004649999999999932,0.006000000000000005,0.006350000000000078,0.00880000000000003,0.001100000000000101,0.006500000000000061,0.00495000000000001
565,15,Hostility,Data12_,-0.030333333333333545,0.0003333333333331856,-0.0076666666666668215,-0.014000000000000012,-0.010666666666666824,-0.01200000000000001,-0.004666666666666819,-0.006000000000000005,-0.006666666666666821,-0.010333333333333417,-0.006333333333333635,-0.004333333333333633,-0.010000000000000231,-0.009666666666666823,-0.005333333333333634,-0.004333333333333633
566,50,Hostility,Data12_,-0.030333333333333212,-0.002666666666666373,-0.010666666666666602,-0.011666666666666603,-0.008666666666666378,-0.008999999999999786,-0.006333333333333191,-0.006333333333333191,-0.0066666666666663765,-0.008666666666666378,-0.005666666666666376,-0.0029999999999997806,-0.006333333333333191,-0.008666666666666378,-0.0033333333333331883,-0.004999999999999782
567,100,Hostility,Data12_,-0.02733333333333321,-0.0003333333333331856,-0.009333333333333416,-0.012333333333333196,-0.006333333333333191,-0.008333333333333193,-0.003666666666666818,-0.00566666666666682,-0.0050000000000000044,-0.007000000000000006,-0.0040000000000000036,-0.002666666666666595,-0.006333333333333191,-0.007333333333333192,-0.0006666666666665932,-0.003666666666666818
568,150,Hostility,Data12_,-0.028000000000000025,-0.00033333333333340764,-0.01100000000000001,-0.012333333333333418,-0.006666666666666599,-0.008333333333333415,-0.0040000000000000036,-0.006000000000000227,-0.006000000000000227,-0.007333333333333414,-0.003666666666666596,-0.0033333333333334103,-0.006666666666666599,-0.0076666666666665995,0.0,-0.0033333333333334103
569,199,Hostility,Data12_,-0.028666666666666618,0.00033333333333340764,-0.010333333333333417,-0.012000000000000233,-0.005666666666666598,-0.0086666666666666,-0.005666666666666598,-0.005333333333333412,-0.005666666666666598,-0.006666666666666599,-0.0030000000000000027,-0.0030000000000000027,-0.005666666666666598,-0.0076666666666665995,-0.0013333333333334085,-0.0033333333333334103
2,average,Hostility,Data12_,-0.028933333333333366,-0.0005333333333332746,-0.009800000000000142,-0.012466666666666626,-0.00759999999999994,-0.009266666666666645,-0.004866666666666797,-0.005866666666666798,-0.006000000000000116,-0.008000000000000007,-0.004533333333333389,-0.003266666666666751,-0.007000000000000117,-0.008199999999999985,-0.0021333333333335425,-0.003933333333333344
615,15,Hostility,Data13_,0.01966666666666672,-0.007333333333333414,0.013666666666666716,0.012666666666666715,0.014333333333333309,0.006000000000000005,0.0076666666666665995,0.010000000000000009,0.012666666666666715,0.009666666666666601,0.0129999999999999,0.0086666666666666,0.012333333333333307,0.008000000000000007,0.010999999999999899,0.0119999999999999
