,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.692,0.0277488738510232
500,50,CLD,0.672,0.0375166629646081
1000,100,CLD,0.679,0.037815340802378
1500,150,CLD,0.675,0.0320156211871642
1990,199,CLD,0.6759999999999999,0.0332415402771893
151,15,DCP,0.6849999999999999,0.0271569512280004
501,50,DCP,0.673,0.0309434968935316
1001,100,DCP,0.6769999999999999,0.0370135110466434
1501,150,DCP,0.675,0.0322102468168127
1991,199,DCP,0.677,0.0263628526529281
152,15,F1,0.639,0.0285919569109916
502,50,F1,0.647,0.0354612464529942
1002,100,F1,0.661,0.0320936130717624
1502,150,F1,0.6679999999999999,0.0365034244968879
1992,199,F1,0.667,0.0313448560373149
153,15,Hostility,0.67,0.0247487373415291
503,50,Hostility,0.667,0.0148323969741913
1003,100,Hostility,0.673,0.030124740662784
1503,150,Hostility,0.6759999999999999,0.0294533529500462
1993,199,Hostility,0.674,0.0307001628660174
154,15,LSC,0.638,0.0338378486313773
504,50,LSC,0.648,0.0436749356038449
1004,100,LSC,0.651,0.0300832179129826
1504,150,LSC,0.6519999999999999,0.0315436205911749
1994,199,LSC,0.651,0.0343511280746353
155,15,N1,0.658,0.0241350367722943
505,50,N1,0.6679999999999999,0.0290688837074972
1005,100,N1,0.6679999999999999,0.0342052627529741
1505,150,N1,0.666,0.0304959013639538
1995,199,N1,0.67,0.0310241841149771
156,15,N2,0.672,0.0168077363139716
506,50,N2,0.6719999999999999,0.0336526373409276
1006,100,N2,0.6679999999999999,0.0359861084308931
1506,150,N2,0.671,0.0330529877620768
1996,199,N2,0.674,0.0302902624617218
157,15,TD_U,0.663,0.0349284983931459
507,50,TD_U,0.669,0.0245967477524976
1007,100,TD_U,0.657,0.0236114379062351
1507,150,TD_U,0.662,0.0309434968935315
1997,199,TD_U,0.663,0.0309434968935315
158,15,Uniform,0.64,0.0398434436262731
508,50,Uniform,0.662,0.0265988721565407
1008,100,Uniform,0.6679999999999999,0.0288530760925069
1508,150,Uniform,0.667,0.0370135110466434
1998,199,Uniform,0.67,0.0333541601603157
159,15,kDN,0.671,0.0348926926447358
509,50,kDN,0.679,0.0290258505473999
1009,100,kDN,0.675,0.0358817502360183
1509,150,kDN,0.675,0.0358817502360183
1999,199,kDN,0.675,0.0370809924354783
