,n_ensemble,weights,accuracy_mean_split1,accuracy_std_split1,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split1_extreme,accuracy_std_split1_extreme,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split4_extreme,accuracy_std_split4_extreme
150,15,CLD,0.8870000000000001,0.0191539813093779,0.8875,0.0128695376762337,0.8869999999999999,0.0145129252737,0.8875,0.0128695376762337,0.8845000000000001,0.0193971647412708,0.8825,0.0144697961284877
500,50,CLD,0.8915,0.0161632298752446,0.89,0.0128695376762337,0.892,0.0196373368866554,0.8885,0.0146415504643463,0.8869999999999999,0.011096170510586,0.8865000000000001,0.0120675183861471
1000,100,CLD,0.8915,0.0144265380462535,0.8875,0.0172300609401127,0.8915,0.0188414436814167,0.892,0.0166207701385946,0.891,0.0115379807592143,0.8870000000000001,0.0133930952359788
1500,150,CLD,0.892,0.0156524758424984,0.8875,0.0135784756140002,0.891,0.0182517122484439,0.8925000000000001,0.014361406616345,0.8925000000000001,0.0104582503316759,0.8880000000000001,0.0130384048104053
1990,199,CLD,0.892,0.0165264938810383,0.889,0.0129421791055447,0.8915,0.0177306232264971,0.8915,0.0148534507775128,0.892,0.0103682206766638,0.8879999999999999,0.011236102527122
151,15,DCP,0.8905,0.0172662966498319,0.8905000000000001,0.0201090775521901,0.89,0.0148954691097662,0.892,0.0136244265934387,0.892,0.0176245567320145,0.8925000000000001,0.0184560288252917
501,50,DCP,0.891,0.015062370331392,0.889,0.0166395612922937,0.8935000000000001,0.0155724115023974,0.8925000000000001,0.0114564392373895,0.889,0.0120675183861471,0.892,0.016431676725155
1001,100,DCP,0.891,0.0172843860174436,0.8925000000000001,0.015612494995996,0.892,0.0179756780122475,0.8905,0.010062305898749,0.892,0.013851895177195,0.89,0.015612494995996
1501,150,DCP,0.8905,0.0166207701385946,0.8915,0.0152684314846024,0.89,0.0151038074669931,0.891,0.0115379807592143,0.8905,0.0113743131660773,0.891,0.0152684314846024
1991,199,DCP,0.8905000000000001,0.0137386316640341,0.891,0.0151657508881031,0.8895,0.0147266764750231,0.891,0.0120675183861471,0.8905,0.0145129252736999,0.89,0.0149999999999999
152,15,F1,0.8895,0.011645814698852,0.8859999999999999,0.0191702895126807,0.8885,0.0163554272337961,0.8800000000000001,0.0164886324478411,0.8875,0.0206911816965585,0.882,0.0105178419839812
502,50,F1,0.889,0.0164506838763621,0.8885,0.0160662690130596,0.8859999999999999,0.0135323686027243,0.889,0.0184221334269405,0.8905,0.0169004437811555,0.885,0.0154110350074224
