,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.9006666666666667,0.0118790197874702
500,50,CLD,0.9013333333333332,0.0095306523036637
1000,100,CLD,0.9046666666666668,0.0077638764659013
1500,150,CLD,0.905,0.0081649658092772
1990,199,CLD,0.9043333333333332,0.0093244004871328
151,15,DCP,0.8963333333333333,0.0074907350180813
501,50,DCP,0.904,0.0069322114476951
1001,100,DCP,0.9033333333333332,0.0063464775882198
1501,150,DCP,0.903,0.0086120071218425
1991,199,DCP,0.9036666666666668,0.0096032401939252
152,15,F1,0.8856666666666667,0.0101789543230683
502,50,F1,0.8946666666666667,0.0095306523036638
1002,100,F1,0.8960000000000001,0.0119953694769643
1502,150,F1,0.8973333333333333,0.0090215790684828
1992,199,F1,0.897,0.0075828754440515
153,15,Hostility,0.901,0.0107108460087063
503,50,Hostility,0.9026666666666668,0.0118204154843314
1003,100,Hostility,0.9036666666666668,0.0116904519445001
1503,150,Hostility,0.9046666666666668,0.0093094933625126
1993,199,Hostility,0.9036666666666668,0.0086120071218426
154,15,LSC,0.892,0.0060553007081949
504,50,LSC,0.8956666666666667,0.0068313005106397
1004,100,LSC,0.8960000000000001,0.0090215790684829
1504,150,LSC,0.8966666666666667,0.0072648315725677
1994,199,LSC,0.8986666666666666,0.0072072494368132
155,15,N1,0.9026666666666668,0.0069322114476952
505,50,N1,0.9043333333333332,0.0092496246170077
1005,100,N1,0.902,0.0099582461641931
1505,150,N1,0.9043333333333332,0.0068313005106397
1995,199,N1,0.9046666666666668,0.0072072494368132
156,15,N2,0.8986666666666666,0.010434983894999
506,50,N2,0.9003333333333334,0.0077638764659014
1006,100,N2,0.9013333333333332,0.0099582461641931
1506,150,N2,0.9036666666666668,0.0088506120315678
1996,199,N2,0.9026666666666668,0.0089442719099991
157,15,TD_U,0.8913333333333334,0.0079407528330477
507,50,TD_U,0.8946666666666667,0.0092345967847967
1007,100,TD_U,0.8973333333333333,0.0075092535507125
1507,150,TD_U,0.8973333333333333,0.0099023005183419
1997,199,TD_U,0.8983333333333332,0.0094280904158206
158,15,Uniform,0.8893333333333333,0.0101789543230682
508,50,Uniform,0.8903333333333332,0.0076739096221475
1008,100,Uniform,0.8953333333333333,0.0079407528330477
1508,150,Uniform,0.8939999999999999,0.0066248689714506
1998,199,Uniform,0.8960000000000001,0.0069322114476951
159,15,kDN,0.901,0.0064117946872237
509,50,kDN,0.903,0.0081989159174992
1009,100,kDN,0.9026666666666668,0.0076919871728095
1509,150,kDN,0.9033333333333332,0.0082495791138431
1999,199,kDN,0.9046666666666668,0.0081989159174992
