,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.891,0.0150277521051331
500,50,CLD,0.891,0.0169394345963625
1000,100,CLD,0.8913333333333334,0.0167663684532791
1500,150,CLD,0.8916666666666666,0.0162873502380767
1990,199,CLD,0.8923333333333334,0.0165663648530522
151,15,DCP,0.8883333333333333,0.0112422813026933
501,50,DCP,0.891,0.0145105325731192
1001,100,DCP,0.889,0.0129421791055447
1501,150,DCP,0.891,0.0121678081656292
1991,199,DCP,0.8906666666666666,0.012281422284627
152,15,F1,0.8826666666666666,0.0096176920308356
502,50,F1,0.8866666666666667,0.0117260393995586
1002,100,F1,0.8873333333333333,0.0109671225842413
1502,150,F1,0.8886666666666667,0.0145964226972075
1992,199,F1,0.89,0.0151840559652405
153,15,Hostility,0.8906666666666666,0.0164823137534348
503,50,Hostility,0.891,0.014073221221723
1003,100,Hostility,0.891,0.0139741825441697
1503,150,Hostility,0.893,0.0144048602908879
1993,199,Hostility,0.893,0.0160468065358812
154,15,LSC,0.8873333333333333,0.0136218778278016
504,50,LSC,0.8903333333333332,0.0152479506819768
1004,100,LSC,0.8913333333333334,0.0153387671531247
1504,150,LSC,0.8906666666666666,0.0130490527540422
1994,199,LSC,0.8903333333333332,0.0136626010212794
155,15,N1,0.8906666666666666,0.0157497795399033
505,50,N1,0.8936666666666667,0.0135092560861062
1005,100,N1,0.8916666666666666,0.0160294867180594
1505,150,N1,0.8916666666666666,0.0146723473847158
1995,199,N1,0.892,0.0138142438567347
156,15,N2,0.889,0.0164401270608769
506,50,N2,0.8869999999999999,0.0155634900399049
1006,100,N2,0.8883333333333333,0.0176383420737639
1506,150,N2,0.889,0.0163978318349984
1996,199,N2,0.8879999999999999,0.016557978942693
157,15,TD_U,0.8856666666666667,0.0093244004871329
507,50,TD_U,0.891,0.0134164078649986
1007,100,TD_U,0.8886666666666667,0.0119837853414983
1507,150,TD_U,0.8876666666666667,0.0118790197874703
1997,199,TD_U,0.8880000000000001,0.0113284303119776
158,15,Uniform,0.884,0.0166499916583229
508,50,Uniform,0.8866666666666667,0.0146723473847158
1008,100,Uniform,0.8866666666666667,0.0161158996715113
1508,150,Uniform,0.8873333333333333,0.0146534030935555
1998,199,Uniform,0.8873333333333333,0.0128884099527874
159,15,kDN,0.8939999999999999,0.0114624992426996
509,50,kDN,0.8926666666666666,0.0113406838908026
1009,100,kDN,0.8933333333333333,0.0142400062421958
1509,150,kDN,0.8939999999999999,0.0136727628679958
1999,199,kDN,0.8946666666666665,0.01340605170146
