,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.9513333333333334,0.0183484785926971
500,50,CLD,0.9493333333333333,0.0184691935695934
1000,100,CLD,0.95,0.0181046341520003
1500,150,CLD,0.9506666666666664,0.0175435964892543
1990,199,CLD,0.9506666666666664,0.0175435964892543
151,15,DCP,0.944,0.0118790197874703
501,50,DCP,0.952,0.017094508539944
1001,100,DCP,0.9506666666666664,0.0147948940141147
1501,150,DCP,0.95,0.0154560308258261
1991,199,DCP,0.95,0.0163299316185544
152,15,F1,0.9526666666666668,0.0163978318349984
502,50,F1,0.952,0.019522067285795
1002,100,F1,0.95,0.0169967317119759
1502,150,F1,0.9493333333333334,0.0158815056660954
1992,199,F1,0.9486666666666668,0.0152023390013218
153,15,Hostility,0.95,0.0152752523165195
503,50,Hostility,0.952,0.0160900245148628
1003,100,Hostility,0.9513333333333334,0.0148323969741913
1503,150,Hostility,0.952,0.0155634900399049
1993,199,Hostility,0.952,0.0155634900399049
154,15,LSC,0.9473333333333332,0.0147948940141147
504,50,LSC,0.9526666666666668,0.0158815056660953
1004,100,LSC,0.9526666666666668,0.015165750888103
1504,150,LSC,0.952,0.0142594997574715
1994,199,LSC,0.952,0.016766368453279
155,15,N1,0.9526666666666668,0.0136218778278016
505,50,N1,0.9506666666666668,0.0127801930084538
1005,100,N1,0.952,0.0159164485150844
1505,150,N1,0.9526666666666668,0.0144144988736263
1995,199,N1,0.952,0.0155634900399049
156,15,N2,0.9473333333333332,0.0157056253191863
506,50,N2,0.9473333333333332,0.0170619785227596
1006,100,N2,0.9506666666666664,0.0155277529318028
1506,150,N2,0.9493333333333333,0.0144144988736264
1996,199,N2,0.95,0.0161589328580544
157,15,TD_U,0.952,0.0177325814376938
507,50,TD_U,0.9506666666666664,0.0178574603146385
1007,100,TD_U,0.952,0.0146439217576592
1507,150,TD_U,0.9513333333333334,0.0153839743456191
1997,199,TD_U,0.952,0.0146439217576592
158,15,Uniform,0.948,0.0128235893744475
508,50,Uniform,0.9493333333333334,0.0147948940141147
1008,100,Uniform,0.9486666666666668,0.0170945085399441
1508,150,Uniform,0.9486666666666668,0.0174164673034841
1998,199,Uniform,0.9493333333333333,0.0180123414481417
159,15,kDN,0.9486666666666668,0.0214216920174128
509,50,kDN,0.9526666666666668,0.0129957257930786
1009,100,kDN,0.9513333333333334,0.0146439217576592
1509,150,kDN,0.952,0.0144529889257858
1999,199,kDN,0.952,0.0157409586041568
