,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.8846666666666667,0.0079407528330477
500,50,CLD,0.8936666666666667,0.0068109389139008
1000,100,CLD,0.8963333333333333,0.0053229064742237
1500,150,CLD,0.8953333333333333,0.0044721359549995
1990,199,CLD,0.8946666666666667,0.0064978628965392
151,15,DCP,0.8906666666666666,0.0053489355119603
501,50,DCP,0.8903333333333332,0.0041499665326629
1001,100,DCP,0.8933333333333333,0.0040824829046386
1501,150,DCP,0.8943333333333333,0.0057251880124392
1991,199,DCP,0.892,0.0073029674334022
152,15,F1,0.884,0.0043461349368017
502,50,F1,0.889,0.0067288764127287
1002,100,F1,0.8886666666666667,0.0066038709187196
1502,150,F1,0.8886666666666667,0.0079407528330477
1992,199,F1,0.8880000000000001,0.0061689185077738
153,15,Hostility,0.8896666666666666,0.0076739096221475
503,50,Hostility,0.8936666666666667,0.0044721359549995
1003,100,Hostility,0.8946666666666667,0.0059395098937351
1503,150,Hostility,0.8933333333333333,0.0039086797998528
1993,199,Hostility,0.8946666666666667,0.0032058973436118
154,15,LSC,0.885,0.0097894501037256
504,50,LSC,0.8896666666666666,0.0051908038341324
1004,100,LSC,0.8883333333333333,0.0071686043892021
1504,150,LSC,0.8873333333333333,0.0059628479399994
1994,199,LSC,0.8883333333333333,0.0042491829279939
155,15,N1,0.889,0.0064117946872238
505,50,N1,0.8906666666666666,0.0056025787713238
1005,100,N1,0.8903333333333332,0.0068109389139008
1505,150,N1,0.8923333333333334,0.0063025568003963
1995,199,N1,0.8916666666666666,0.0080794664290272
156,15,N2,0.8883333333333333,0.005
506,50,N2,0.8906666666666666,0.0064117946872237
1006,100,N2,0.891,0.0080450122574314
1506,150,N2,0.8903333333333332,0.0070118946559875
1996,199,N2,0.8913333333333334,0.0083666002653407
157,15,TD_U,0.8846666666666667,0.0079407528330477
507,50,TD_U,0.8853333333333333,0.0046248123085038
1007,100,TD_U,0.8880000000000001,0.0061689185077739
1507,150,TD_U,0.8883333333333333,0.0065616732283431
1997,199,TD_U,0.8869999999999999,0.0046248123085038
158,15,Uniform,0.881,0.0045030853620354
508,50,Uniform,0.8903333333333332,0.0064978628965392
1008,100,Uniform,0.8883333333333333,0.0055277079839256
1508,150,Uniform,0.8876666666666667,0.0070316743699096
1998,199,Uniform,0.889,0.0038369548110737
159,15,kDN,0.8886666666666667,0.0038005847503304
509,50,kDN,0.8923333333333334,0.0019002923751652
1009,100,kDN,0.8913333333333334,0.0053229064742237
1509,150,kDN,0.8913333333333334,0.005451809077932
1999,199,kDN,0.8923333333333334,0.0059628479399994
