,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.388,0.0844212321898019
500,50,CLD,0.531,0.1527779797978462
1000,100,CLD,0.5366666666666666,0.1452057926607
1500,150,CLD,0.4616666666666667,0.1112991464477603
1990,199,CLD,0.4456666666666667,0.1231000045130426
151,15,DCP,0.456,0.0581855270282529
501,50,DCP,0.4543333333333333,0.0692780228098669
1001,100,DCP,0.4373333333333333,0.0593085154088348
1501,150,DCP,0.4713333333333332,0.0404042077016738
1991,199,DCP,0.446,0.0150277521051331
152,15,F1,0.508,0.0956657955825615
502,50,F1,0.5126666666666667,0.1040806311365269
1002,100,F1,0.557,0.0740063811062562
1502,150,F1,0.549,0.0591678403639454
1992,199,F1,0.5296666666666667,0.0545613823545962
153,15,Hostility,0.3376666666666666,0.0559588142198249
503,50,Hostility,0.3526666666666666,0.0610737259384098
1003,100,Hostility,0.3673333333333333,0.0664747236841861
1503,150,Hostility,0.3683333333333333,0.0656802016507934
1993,199,Hostility,0.367,0.0673753994010012
154,15,LSC,0.4836666666666667,0.0578119557031434
504,50,LSC,0.3969999999999999,0.097620296159263
1004,100,LSC,0.3969999999999999,0.0703108178811135
1504,150,LSC,0.3563333333333333,0.0477900501034356
1994,199,LSC,0.3926666666666666,0.084035376148646
155,15,N1,0.3483333333333333,0.0336030752560932
505,50,N1,0.3929999999999999,0.0816530600909863
1005,100,N1,0.3326666666666666,0.0009128709291752
1505,150,N1,0.3326666666666666,0.0009128709291752
1995,199,N1,0.3326666666666666,0.0009128709291752
156,15,N2,0.4353333333333333,0.1081113109510543
506,50,N2,0.3303333333333333,0.0039791121287711
1006,100,N2,0.3613333333333333,0.0580756212001023
1506,150,N2,0.3343333333333333,0.0053489355119603
1996,199,N2,0.3333333333333333,0.0045643546458764
157,15,TD_U,0.4183333333333333,0.0492160768674446
507,50,TD_U,0.4746666666666667,0.1000513756915804
1007,100,TD_U,0.4923333333333333,0.0664329235645499
1507,150,TD_U,0.504,0.0566740191308543
1997,199,TD_U,0.524,0.0651238137021405
158,15,Uniform,0.3646666666666666,0.0437067246288002
508,50,Uniform,0.396,0.0865752723228623
1008,100,Uniform,0.365,0.0708186259241011
1508,150,Uniform,0.3326666666666666,0.0009128709291752
1998,199,Uniform,0.3326666666666666,0.0009128709291752
159,15,kDN,0.3476666666666667,0.0399756870554535
509,50,kDN,0.4356666666666666,0.0735187051028511
1009,100,kDN,0.395,0.0808977406634106
1509,150,kDN,0.3846666666666666,0.0651003498881192
1999,199,kDN,0.3586666666666667,0.0510772834916745
