,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.7183333333333334,0.0100173460668094
500,50,CLD,0.7215,0.0076693835765624
1000,100,CLD,0.7215,0.0062193693856817
1500,150,CLD,0.721,0.0058748522440048
1990,199,CLD,0.7211666666666667,0.0070612400547716
151,15,DCP,0.7198333333333333,0.009040802570077
501,50,DCP,0.7183333333333334,0.0091477076667084
1001,100,DCP,0.7203333333333333,0.0128641405119468
1501,150,DCP,0.7220000000000001,0.0078306733072223
1991,199,DCP,0.7218333333333333,0.008152198067597
152,15,F1,0.6950000000000001,0.0070710678118654
502,50,F1,0.7033333333333334,0.004965156369922
1002,100,F1,0.7028333333333333,0.0058807595881257
1502,150,F1,0.705,0.0062360956446232
1992,199,F1,0.7055,0.0071589105316382
153,15,Hostility,0.7193333333333334,0.0115078475639693
503,50,Hostility,0.723,0.0125775372964839
1003,100,Hostility,0.7213333333333333,0.0111274185885336
1503,150,Hostility,0.72,0.0130037387786059
1993,199,Hostility,0.7206666666666667,0.0105639586435304
154,15,LSC,0.6955,0.0105508030236775
504,50,LSC,0.7030000000000001,0.0086120071218425
1004,100,LSC,0.7075,0.0085391256382996
1504,150,LSC,0.7075,0.0088780315636093
1994,199,LSC,0.709,0.00806656336022
155,15,N1,0.709,0.0040138648595974
505,50,N1,0.7136666666666667,0.0070857838898271
1005,100,N1,0.7151666666666666,0.0063846604364593
1505,150,N1,0.714,0.0048376417578999
1995,199,N1,0.7153333333333334,0.0076964999260125
156,15,N2,0.7051666666666667,0.0080450122574314
506,50,N2,0.709,0.0100933146190931
1006,100,N2,0.7105,0.0080277297191949
1506,150,N2,0.7113333333333334,0.0072072494368132
1996,199,N2,0.7118333333333333,0.0055088312936794
157,15,TD_U,0.7016666666666667,0.0079930525388545
507,50,TD_U,0.7085,0.0100588545846709
1007,100,TD_U,0.7083333333333333,0.0060092521257733
1507,150,TD_U,0.7078333333333333,0.0051572494822552
1997,199,TD_U,0.708,0.006112373606964
158,15,Uniform,0.7038333333333333,0.0071831206465033
508,50,Uniform,0.7078333333333333,0.006759766596891
1008,100,Uniform,0.7073333333333334,0.0056947831877565
1508,150,Uniform,0.7095,0.0068869845037981
1998,199,Uniform,0.7071666666666667,0.0070612400547716
159,15,kDN,0.7173333333333333,0.017051800165639
509,50,kDN,0.7196666666666667,0.0089287301573192
1009,100,kDN,0.718,0.0091020449472754
1509,150,kDN,0.718,0.0071589105316382
1999,199,kDN,0.7193333333333334,0.0085675421083165
