,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.8467499999999999,0.009295496221289
500,50,CLD,0.8460000000000001,0.0085421747816349
1000,100,CLD,0.8467499999999999,0.011096170510586
1500,150,CLD,0.8477499999999999,0.0100545387760951
1990,199,CLD,0.8465,0.0096176920308356
151,15,DCP,0.8484999999999999,0.0130324115189783
501,50,DCP,0.8550000000000001,0.0101934415189375
1001,100,DCP,0.8532500000000001,0.0127659214316868
1501,150,DCP,0.85375,0.0122155126785575
1991,199,DCP,0.8539999999999999,0.0112291473407378
152,15,F1,0.8402499999999999,0.0137897153705216
502,50,F1,0.845,0.0127168687183598
1002,100,F1,0.8445,0.0096258116540892
1502,150,F1,0.8442500000000001,0.0109187339009612
1992,199,F1,0.845,0.0120869247536335
153,15,Hostility,0.8504999999999999,0.0135092560861063
503,50,Hostility,0.8574999999999999,0.0114222918015606
1003,100,Hostility,0.85775,0.0085421747816349
1503,150,Hostility,0.8574999999999999,0.0090571104663684
1993,199,Hostility,0.8564999999999999,0.0091172912644052
154,15,LSC,0.8445,0.0111663557170636
504,50,LSC,0.8484999999999999,0.0084502218905778
1004,100,LSC,0.8474999999999999,0.0124058957757995
1504,150,LSC,0.84975,0.0098186684433277
1994,199,LSC,0.8467499999999999,0.0123300952956577
155,15,N1,0.85075,0.0140479090970863
505,50,N1,0.8530000000000001,0.0095443045844105
1005,100,N1,0.8542500000000001,0.0120739906410432
1505,150,N1,0.8535,0.0137329439669722
1995,199,N1,0.8545,0.012266570425347
156,15,N2,0.8504999999999999,0.0083666002653407
506,50,N2,0.85375,0.008003905296791
1006,100,N2,0.8547499999999999,0.0111593570603328
1506,150,N2,0.8552500000000001,0.0100545387760951
1996,199,N2,0.8564999999999999,0.0094124252985083
157,15,TD_U,0.8404999999999999,0.0138800666424912
507,50,TD_U,0.8422499999999999,0.0130324115189783
1007,100,TD_U,0.8442500000000001,0.0136530674209131
1507,150,TD_U,0.8467499999999999,0.0127045759472719
1997,199,TD_U,0.84575,0.0138800666424913
158,15,Uniform,0.8404999999999999,0.0107746809697549
508,50,Uniform,0.8432499999999999,0.0101010519254184
1008,100,Uniform,0.8425,0.0102316909648405
1508,150,Uniform,0.8452500000000001,0.0085421747816349
1998,199,Uniform,0.8425,0.0113536888278655
159,15,kDN,0.8550000000000001,0.0105697090783048
509,50,kDN,0.853,0.0102164083708512
1009,100,kDN,0.85725,0.010170422803404
1509,150,kDN,0.8564999999999999,0.0092449310435503
1999,199,kDN,0.85725,0.0097387755903912
