,n_ensemble,weights,accuracy_mean_combo,accuracy_std_combo,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split9,accuracy_std_split9
1996,199,N2,0.9542928116752056,0.0273507067104523,0.952522900170781,0.0253481832567805,0.9578015836050304,0.0227604488681274,0.9525073746312686,0.0212943683896529
157,15,TD_U,0.947228691197019,0.0217018638117476,0.9525384257102936,0.0118225734609842,0.948998602701444,0.0158839244573637,0.9472442167365316,0.0140673939804765
507,50,TD_U,0.9437199192671946,0.0213156243597603,0.9560627231796304,0.0223647942937742,0.9578015836050304,0.0210021732168748,0.9578015836050302,0.0157709986276722
1007,100,TD_U,0.9454898307716194,0.0145854779900757,0.9542928116752056,0.0200449686891635,0.9595714951094548,0.0202120969991206,0.952553951249806,0.0146560599600768
1507,150,TD_U,0.9472442167365316,0.0140673939804765,0.9578015836050304,0.0190825712886022,0.9542928116752056,0.0200449686891635,0.9578171091445428,0.0243487289109103
1997,199,TD_U,0.9490296537804688,0.0096326558058304,0.9578015836050304,0.0190825712886022,0.9578171091445428,0.0209515415634015,0.9578171091445428,0.0243487289109103
158,15,Uniform,0.9490296537804688,0.0130282312967121,0.945505356311132,0.0169312931024096,0.949060704859494,0.0129170715983917,0.952522900170781,0.0229588820535491
508,50,Uniform,0.9490296537804688,0.0144294208873448,0.9542928116752056,0.0074525419782725,0.947259742276044,0.0164850234106937,0.9490141282409564,0.0157844427300374
1008,100,Uniform,0.9525229001707808,0.0182959936333397,0.9507685142058688,0.0119121719099756,0.9525384257102936,0.0171367076457069,0.9490296537804688,0.0144294208873448
1508,150,Uniform,0.9525229001707808,0.0202901487396775,0.9490141282409564,0.0115641040736966,0.956047197640118,0.0176032165572769,0.9507840397453812,0.0159619800050507
1998,199,Uniform,0.9542928116752056,0.0190611487934497,0.9507685142058688,0.0119121719099756,0.952522900170781,0.0182959936333397,0.9525384257102936,0.0159747730034237
159,15,kDN,0.9454898307716194,0.0359164406373655,0.945505356311132,0.0200521523879669,0.9454743052321068,0.0171283540105743,0.9419965843813072,0.0228965127769241
509,50,kDN,0.947259742276044,0.03166623041819,0.943735444806707,0.023793832720328,0.9507685142058688,0.0220943483140925,0.947259742276044,0.0206312748647575
1009,100,kDN,0.9472442167365316,0.0285213182756019,0.9472442167365316,0.0241376332236012,0.9472442167365316,0.0207058405273255,0.948998602701444,0.0191760054609342
1509,150,kDN,0.9454898307716194,0.0259695337902158,0.9525073746312686,0.0282791533275995,0.9472442167365316,0.0298397779654141,0.9490141282409564,0.0190936838134598
1999,199,kDN,0.9454898307716192,0.0307201940138041,0.948998602701444,0.0313575064093754,0.9454898307716194,0.0219556326067729,0.9490141282409564,0.0190936838134597
