,n_ensemble,weights,accuracy_mean_split1,accuracy_std_split1,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split1_extreme,accuracy_std_split1_extreme,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split4_extreme,accuracy_std_split4_extreme
150,15,CLD,0.8996666666666666,0.0106327586051577,0.9013333333333332,0.0123265747247337,0.8993333333333332,0.0056025787713238,0.901,0.0085472542699719,0.8956666666666667,0.0099023005183419,0.8973333333333333,0.0123939949617188
500,50,CLD,0.9016666666666666,0.0111803398874989,0.903,0.0093094933625126,0.902,0.0061689185077739,0.904,0.009689627902499,0.9003333333333334,0.0068109389139008,0.8983333333333334,0.008897565210026
1000,100,CLD,0.902,0.0081137742964253,0.9036666666666668,0.0068109389139007,0.9023333333333332,0.00584522597225,0.904,0.0082158383625775,0.8993333333333332,0.008547254269972,0.8983333333333332,0.0090523170760001
1500,150,CLD,0.9036666666666668,0.0103682206766638,0.9023333333333332,0.00584522597225,0.9026666666666668,0.0068313005106397,0.9043333333333332,0.008787617550976,0.8996666666666666,0.0089287301573192,0.9,0.0093541434669348
1990,199,CLD,0.903,0.009817784316682,0.902,0.0061689185077739,0.9006666666666666,0.0082999330653258,0.905,0.010137937550497,0.9003333333333334,0.0081137742964253,0.8993333333333332,0.0090215790684828
151,15,DCP,0.9023333333333332,0.0096176920308356,0.8956666666666667,0.0107754865834964,0.899,0.0109036181558641,0.9023333333333332,0.0089442719099991,0.898,0.0115710366384731,0.9006666666666667,0.0076919871728095
501,50,DCP,0.9046666666666668,0.008283182426526,0.8966666666666667,0.0071686043892021,0.9,0.0081649658092771,0.9013333333333332,0.0089287301573192,0.8993333333333334,0.0092496246170077,0.901,0.0072264944628929
1001,100,DCP,0.903,0.0086922698736035,0.8993333333333332,0.0094721814922552,0.903,0.0071102430025672,0.9023333333333332,0.0067288764127287,0.9,0.0066666666666666,0.9006666666666666,0.0072264944628929
1501,150,DCP,0.9026666666666668,0.0078704793020784,0.9,0.0085796917841557,0.9013333333333332,0.0081137742964253,0.9026666666666668,0.0094721814922551,0.9,0.0075461542817812,0.8996666666666666,0.0073974470070573
1991,199,DCP,0.9023333333333332,0.0075092535507125,0.8996666666666666,0.0081137742964253,0.902,0.0073974470070574,0.9033333333333332,0.0096465307523251,0.9013333333333332,0.0075828754440515,0.9,0.0071686043892022
152,15,F1,0.8916666666666666,0.0110554159678513,0.8893333333333333,0.0104482853457716,0.8880000000000001,0.0046248123085038,0.9013333333333332,0.0110805134257297,0.8949999999999999,0.0138944433337775,0.8976666666666666,0.0091742392963485
502,50,F1,0.8933333333333333,0.0061237243569579,0.8953333333333333,0.0079407528330477,0.893,0.0044721359549995,0.9,0.0130170827931777,0.8943333333333333,0.0126161272451836,0.8960000000000001,0.0094721814922552
1002,100,F1,0.8966666666666667,0.0072648315725677,0.8993333333333332,0.0074161984870956,0.8956666666666667,0.0095452140421842,0.8996666666666666,0.0108908728351363,0.8983333333333332,0.0103413947049923,0.8973333333333333,0.0080450122574314
1502,150,F1,0.897,0.0061689185077738,0.8976666666666666,0.0091742392963485,0.8946666666666667,0.0095306523036638,0.901,0.0130490527540422,0.8993333333333334,0.0082158383625775,0.8966666666666667,0.0084983658559879
1992,199,F1,0.8966666666666667,0.0074535599249992,0.8976666666666666,0.0078704793020783,0.8949999999999999,0.0079056941504209,0.9003333333333334,0.0106978710239208,0.8993333333333334,0.0101105005920687,0.898,0.0090829510622924
153,15,Hostility,0.9006666666666666,0.0141715677796542,0.9,0.0080794664290271,0.8983333333333332,0.0073598007219398,0.8996666666666666,0.0121563883525403,0.8969999999999999,0.0092345967847967,0.8953333333333333,0.0093837921735062
503,50,Hostility,0.9016666666666666,0.011902380714238,0.899,0.0088662907188468,0.9023333333333332,0.0108397416943394,0.8996666666666666,0.0112051575426477,0.9,0.008249579113843,0.8976666666666666,0.008547254269972
1003,100,Hostility,0.9023333333333332,0.0119373363863133,0.9,0.0104748375749804,0.902,0.0073974470070573,0.9013333333333332,0.0114503760248784,0.9006666666666666,0.0092496246170077,0.8986666666666666,0.0069121471177759
1503,150,Hostility,0.903,0.0105013226680155,0.8993333333333334,0.0094721814922551,0.9013333333333332,0.0070118946559875,0.902,0.0107625895273086,0.8993333333333334,0.0089442719099991,0.9003333333333334,0.008283182426526
1993,199,Hostility,0.9023333333333332,0.0110930408615292,0.8993333333333332,0.0080450122574314,0.9016666666666666,0.007728015412913,0.902,0.0123265747247337,0.9013333333333332,0.0081137742964253,0.899,0.0080450122574314
154,15,LSC,0.897,0.0110805134257297,0.899,0.0074161984870956,0.893,0.0077638764659014,0.899,0.0041833001326704,0.897,0.0084491945704243,0.8953333333333333,0.0067082039324993
504,50,LSC,0.897,0.0075828754440515,0.8973333333333333,0.0094721814922551,0.8939999999999999,0.0094721814922552,0.8996666666666666,0.0058214163988576,0.8973333333333333,0.0094721814922552,0.9003333333333334,0.0108908728351363
1004,100,LSC,0.8976666666666666,0.010903618155864,0.8960000000000001,0.0095452140421842,0.8966666666666667,0.0124721912892464,0.9003333333333334,0.0057008771254956,0.8966666666666667,0.0080794664290272,0.8973333333333333,0.0097610336428975
1504,150,LSC,0.8976666666666666,0.0112175457803092,0.8960000000000001,0.0103816076682649,0.8966666666666667,0.0107367489389376,0.9,0.0070710678118655,0.8973333333333333,0.0076011695006608,0.8973333333333333,0.009689627902499
1994,199,LSC,0.8986666666666666,0.0103010247602416,0.897,0.0095306523036638,0.8983333333333334,0.0106066017177982,0.8996666666666666,0.0081137742964253,0.8973333333333333,0.0072264944628929,0.898,0.0096032401939252
155,15,N1,0.903,0.0047726070210921,0.9006666666666666,0.0077817450199525,0.8986666666666666,0.0055777335102271,0.8996666666666666,0.0086922698736035,0.901,0.0109671225842414,0.8960000000000001,0.0103816076682649
505,50,N1,0.904,0.0064117946872238,0.903,0.0083666002653407,0.901,0.0076011695006609,0.9023333333333332,0.0109671225842414,0.9023333333333332,0.0075092535507125,0.902,0.0039791121287711
1005,100,N1,0.9043333333333332,0.0090215790684829,0.9016666666666668,0.0088975652100261,0.9026666666666668,0.0083831842266395,0.903,0.0098177843166821,0.901,0.0061913918736689,0.9043333333333332,0.0076011695006609
1505,150,N1,0.903,0.0083666002653407,0.9023333333333332,0.0078704793020784,0.9016666666666666,0.0095014618758261,0.9036666666666668,0.0087717982446272,0.9026666666666668,0.00584522597225,0.9053333333333332,0.0073974470070574
1995,199,N1,0.903,0.0073974470070573,0.9033333333333332,0.0062360956446232,0.9033333333333332,0.0103413947049924,0.9043333333333332,0.008787617550976,0.9026666666666668,0.0060781941762701,0.9046666666666668,0.0066038709187196
156,15,N2,0.898,0.0073974470070573,0.8953333333333333,0.0106327586051577,0.897,0.0049159604012508,0.9,0.0071686043892021,0.8976666666666666,0.0096176920308356,0.8946666666666667,0.0110176625873589
506,50,N2,0.902,0.0072072494368132,0.8963333333333333,0.0101653004546512,0.8983333333333332,0.0099303127398441,0.9003333333333334,0.0102333876220058,0.899,0.0090982293759708,0.897,0.0084491945704243
1006,100,N2,0.903,0.0072072494368132,0.9,0.0075461542817811,0.898,0.0106978710239208,0.9016666666666666,0.0095014618758261,0.899,0.0069322114476951,0.8976666666666666,0.0072264944628929
1506,150,N2,0.9023333333333332,0.0067288764127288,0.899,0.0088662907188468,0.9003333333333334,0.0096032401939253,0.902,0.0088506120315678,0.9016666666666668,0.0095014618758261,0.8983333333333332,0.008249579113843
1996,199,N2,0.9033333333333332,0.0075461542817812,0.9003333333333334,0.0081137742964253,0.9006666666666666,0.0104482853457716,0.9016666666666666,0.0086602540378444,0.9006666666666666,0.0085472542699719,0.8993333333333332,0.0076011695006609
157,15,TD_U,0.8873333333333333,0.0101105005920687,0.8936666666666667,0.0111430097669645,0.8936666666666667,0.0062804812271388,0.8966666666666667,0.0096465307523251,0.8960000000000001,0.0126710518724988,0.8956666666666667,0.0101105005920687
507,50,TD_U,0.8939999999999999,0.0073219608788295,0.8956666666666667,0.0063025568003963,0.8986666666666666,0.0049159604012508,0.8983333333333334,0.0083333333333333,0.9003333333333334,0.0095306523036638,0.8956666666666667,0.0097610336428975
1007,100,TD_U,0.8976666666666666,0.0090215790684828,0.8973333333333333,0.0086281194036964,0.8986666666666666,0.0073029674334022,0.8996666666666666,0.0086922698736035,0.8993333333333334,0.0104482853457716,0.8969999999999999,0.0062804812271389
1507,150,TD_U,0.897,0.0085309892613798,0.899,0.0092496246170077,0.8983333333333334,0.0078173595997057,0.9006666666666666,0.0093985814532478,0.9,0.0082495791138429,0.8986666666666666,0.009817784316682
1997,199,TD_U,0.8983333333333334,0.0087400737347512,0.8983333333333332,0.0079056941504209,0.897,0.0090061707240708,0.899,0.0088662907188469,0.9,0.0083333333333332,0.8996666666666666,0.0078528126595931
158,15,Uniform,0.8880000000000001,0.0068109389139008,0.889,0.0080450122574314,0.8936666666666667,0.0054518090779319,0.8936666666666667,0.0081137742964253,0.8873333333333333,0.0157938103206428,0.8926666666666666,0.0091742392963485
508,50,Uniform,0.8916666666666666,0.0100692049779954,0.8943333333333333,0.0087082336517421,0.8949999999999999,0.0084162541153017,0.8916666666666666,0.0060092521257733,0.891,0.0092496246170077,0.8943333333333333,0.0093985814532478
1008,100,Uniform,0.8953333333333333,0.0078528126595931,0.8956666666666667,0.0075092535507125,0.8956666666666667,0.0090215790684828,0.8923333333333334,0.0065192024052026,0.892,0.0067082039324993,0.8936666666666667,0.0091590877760227
1508,150,Uniform,0.8966666666666667,0.0076376261582597,0.8949999999999999,0.0084983658559879,0.8966666666666667,0.0068718427093627,0.8943333333333333,0.0063025568003963,0.8939999999999999,0.0060781941762701,0.8939999999999999,0.0081308739451002
1998,199,Uniform,0.8956666666666667,0.0070316743699096,0.8956666666666667,0.0072264944628929,0.8949999999999999,0.0069721668877839,0.8959999999999999,0.0078704793020783,0.893,0.0087717982446271,0.8949999999999999,0.0094280904158206
159,15,kDN,0.902,0.0107625895273085,0.8983333333333334,0.0063464775882198,0.8953333333333333,0.0087717982446271,0.8993333333333332,0.0100415802209279,0.8996666666666666,0.0084491945704243,0.9006666666666666,0.0073219608788296
509,50,kDN,0.9026666666666668,0.0097610336428975,0.901,0.008787617550976,0.898,0.0091590877760226,0.8993333333333334,0.0112175457803092,0.899,0.0103144989645105,0.9023333333333332,0.0071297498787357
1009,100,kDN,0.9033333333333332,0.006454972243679,0.904,0.0065192024052027,0.9003333333333334,0.0086922698736035,0.901,0.0105803801654025,0.902,0.0114503760248784,0.9013333333333332,0.0096752835157999
1509,150,kDN,0.903,0.0086922698736035,0.9046666666666668,0.0059395098937351,0.9033333333333332,0.0058925565098879,0.902,0.0129850341205216,0.902,0.010434983894999,0.9003333333333334,0.0091590877760227
1999,199,kDN,0.9026666666666668,0.0069322114476951,0.904,0.0067288764127288,0.9026666666666668,0.0069322114476951,0.9013333333333332,0.0125499003980111,0.9006666666666666,0.010041580220928,0.9016666666666668,0.0090523170760002
