,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.9153333333333332,0.0236408309686628
500,50,CLD,0.918,0.0207632153365299
1000,100,CLD,0.918,0.0207632153365299
1500,150,CLD,0.918,0.0190904280843684
1990,199,CLD,0.9173333333333332,0.0187675843470123
151,15,DCP,0.9173333333333332,0.0233809038890002
501,50,DCP,0.9213333333333332,0.0204939015319192
1001,100,DCP,0.92,0.0174801474695025
1501,150,DCP,0.9206666666666669,0.0184691935695934
1991,199,DCP,0.9206666666666669,0.0184691935695934
152,15,F1,0.91,0.0113038833052087
502,50,F1,0.918,0.0112051575426477
1002,100,F1,0.9186666666666669,0.0130384048104052
1502,150,F1,0.918,0.0106978710239207
1992,199,F1,0.916,0.0144144988736264
153,15,Hostility,0.9173333333333332,0.020869967789998
503,50,Hostility,0.918,0.0247879899234376
1003,100,Hostility,0.9193333333333332,0.0224103150852954
1503,150,Hostility,0.9193333333333332,0.0227791327510265
1993,199,Hostility,0.9186666666666669,0.0236408309686629
154,15,LSC,0.9173333333333332,0.0165663648530522
504,50,LSC,0.922,0.0157409586041568
1004,100,LSC,0.9186666666666669,0.0157409586041567
1504,150,LSC,0.9186666666666669,0.0160900245148628
1994,199,LSC,0.918,0.0169312334656004
155,15,N1,0.9166666666666666,0.0206827894099847
505,50,N1,0.9193333333333332,0.0201935083078146
1005,100,N1,0.92,0.0192930615046503
1505,150,N1,0.92,0.0192930615046503
1995,199,N1,0.9186666666666669,0.0178885438199982
156,15,N2,0.9173333333333332,0.0160554594383897
506,50,N2,0.918,0.0169312334656003
1006,100,N2,0.9186666666666669,0.017256238807393
1506,150,N2,0.918,0.0198046010366839
1996,199,N2,0.918,0.0180431581369658
157,15,TD_U,0.9106666666666668,0.0118790197874703
507,50,TD_U,0.916,0.0136218778278016
1007,100,TD_U,0.9173333333333332,0.0118790197874702
1507,150,TD_U,0.916,0.0121106014163899
1997,199,TD_U,0.916,0.0121106014163899
158,15,Uniform,0.9093333333333332,0.0103816076682649
508,50,Uniform,0.914,0.0136218778278017
1008,100,Uniform,0.9153333333333332,0.0142594997574715
1508,150,Uniform,0.9153333333333332,0.0128235893744475
1998,199,Uniform,0.914,0.0132077418374393
159,15,kDN,0.9166666666666669,0.0184089350286454
509,50,kDN,0.9173333333333332,0.0189150146121482
1009,100,kDN,0.916,0.0192064803878506
1509,150,kDN,0.916,0.0178574603146385
1999,199,kDN,0.9153333333333334,0.0189443629845104
