,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.8916666666666666,0.0138944433337775
500,50,CLD,0.8949999999999999,0.0139443337755679
1000,100,CLD,0.8943333333333333,0.0136727628679957
1500,150,CLD,0.8946666666666667,0.0141126420866777
1990,199,CLD,0.8946666666666667,0.0126600860098885
151,15,DCP,0.892,0.0174960312960143
501,50,DCP,0.893,0.0141617638574986
1001,100,DCP,0.8916666666666666,0.0157233018867609
1501,150,DCP,0.893,0.0155188057959797
1991,199,DCP,0.892,0.0141126420866777
152,15,F1,0.8869999999999999,0.0172964350854928
502,50,F1,0.8870000000000001,0.0132497379429011
1002,100,F1,0.8893333333333334,0.0118790197874703
1502,150,F1,0.89,0.0149536320374386
1992,199,F1,0.8870000000000001,0.0144529889257858
153,15,Hostility,0.8923333333333334,0.0131550581737807
503,50,Hostility,0.8943333333333333,0.0123939949617188
1003,100,Hostility,0.8939999999999999,0.0144144988736264
1503,150,Hostility,0.8956666666666667,0.0143662412930066
1993,199,Hostility,0.8949999999999999,0.0140435829552939
154,15,LSC,0.8876666666666667,0.0170619785227596
504,50,LSC,0.8903333333333332,0.0156080463579242
1004,100,LSC,0.8893333333333333,0.0149814700361627
1504,150,LSC,0.889,0.0136727628679957
1994,199,LSC,0.889,0.0129957257930786
155,15,N1,0.8916666666666666,0.0165831239517769
505,50,N1,0.893,0.0156080463579242
1005,100,N1,0.8926666666666666,0.0169394345963625
1505,150,N1,0.8906666666666666,0.0153478192442951
1995,199,N1,0.8926666666666666,0.0157056253191863
156,15,N2,0.8933333333333333,0.0133333333333333
506,50,N2,0.892,0.013197221929886
1006,100,N2,0.8926666666666666,0.0142692365286692
1506,150,N2,0.8916666666666666,0.0150923085635623
1996,199,N2,0.8926666666666666,0.0156613466144446
157,15,TD_U,0.8826666666666666,0.008944271909999
507,50,TD_U,0.8856666666666667,0.0092496246170077
1007,100,TD_U,0.8879999999999999,0.0126600860098886
1507,150,TD_U,0.8880000000000001,0.0137133349538161
1997,199,TD_U,0.8876666666666667,0.0141715677796541
158,15,Uniform,0.8853333333333333,0.0133020466261565
508,50,Uniform,0.8859999999999999,0.0155724115023974
1008,100,Uniform,0.889,0.0142204860051343
1508,150,Uniform,0.8873333333333333,0.0134680692338912
1998,199,Uniform,0.8883333333333333,0.0132287565553229
159,15,kDN,0.8926666666666666,0.0128344155387856
509,50,kDN,0.8946666666666667,0.0145009578227707
1009,100,kDN,0.8943333333333333,0.0146534030935555
1509,150,kDN,0.8933333333333333,0.012909944487358
1999,199,kDN,0.8936666666666667,0.0124387387713635
