,n_ensemble,weights,dataset,accuracy_mean_easy,accuracy_mean_hard,accuracy_mean_combo,accuracy_mean_combo_extreme,accuracy_mean_split2,accuracy_mean_split2_extreme,accuracy_mean_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_mean_split4,accuracy_mean_split4_extreme,accuracy_mean_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_mean_split9,accuracy_mean_split9_extreme,accuracy_mean_split4_classic,accuracy_mean_split4_classic_extreme
475,15,N1,Data10_,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
476,50,N1,Data10_,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
477,100,N1,Data10_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
478,150,N1,Data10_,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
479,199,N1,Data10_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,average,N1,Data10_,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
525,15,N1,Data11_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
526,50,N1,Data11_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
527,100,N1,Data11_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
528,150,N1,Data11_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
529,199,N1,Data11_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,average,N1,Data11_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
575,15,N1,Data12_,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,50,N1,Data12_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,100,N1,Data12_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,150,N1,Data12_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,199,N1,Data12_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,average,N1,Data12_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,15,N1,Data13_,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
626,50,N1,Data13_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
627,100,N1,Data13_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
628,150,N1,Data13_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
629,199,N1,Data13_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,average,N1,Data13_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25,15,N1,Data1_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26,50,N1,Data1_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27,100,N1,Data1_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28,150,N1,Data1_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29,199,N1,Data1_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,average,N1,Data1_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,15,N1,Data2_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,50,N1,Data2_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
