,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.9723333333333332,0.0073219608788296
500,50,CLD,0.9743333333333334,0.0053489355119604
1000,100,CLD,0.9753333333333334,0.0064978628965393
1500,150,CLD,0.9753333333333334,0.0046248123085038
1990,199,CLD,0.976,0.0052174919474994
151,15,DCP,0.9716666666666668,0.0079930525388545
501,50,DCP,0.9736666666666668,0.0043140597018482
1001,100,DCP,0.9743333333333334,0.0052174919474995
1501,150,DCP,0.9736666666666668,0.0055777335102272
1991,199,DCP,0.9733333333333334,0.0060092521257733
152,15,F1,0.9733333333333334,0.0065616732283432
502,50,F1,0.9773333333333334,0.0060781941762701
1002,100,F1,0.9756666666666668,0.0043461349368017
1502,150,F1,0.9766666666666668,0.0049999999999999
1992,199,F1,0.9756666666666668,0.0052174919474995
153,15,Hostility,0.966,0.0105145401970583
503,50,Hostility,0.9696666666666668,0.0084491945704244
1003,100,Hostility,0.9706666666666668,0.0069322114476951
1503,150,Hostility,0.9706666666666668,0.0076919871728096
1993,199,Hostility,0.9716666666666668,0.0069721668877839
154,15,LSC,0.9786666666666668,0.0043140597018482
504,50,LSC,0.976,0.0067288764127287
1004,100,LSC,0.9773333333333334,0.0043461349368018
1504,150,LSC,0.978,0.0029814239699997
1994,199,LSC,0.976,0.0036514837167011
155,15,N1,0.9703333333333332,0.006055300708195
505,50,N1,0.9716666666666668,0.0069721668877839
1005,100,N1,0.9703333333333332,0.005451809077932
1505,150,N1,0.97,0.0060092521257733
1995,199,N1,0.9703333333333332,0.0066038709187196
156,15,N2,0.9713333333333332,0.0073974470070573
506,50,N2,0.9756666666666668,0.0053489355119603
1006,100,N2,0.975,0.0051370116691408
1506,150,N2,0.9763333333333334,0.006055300708195
1996,199,N2,0.9763333333333334,0.0047726070210921
157,15,TD_U,0.9766666666666668,0.0052704627669472
507,50,TD_U,0.9763333333333334,0.0072072494368132
1007,100,TD_U,0.9756666666666666,0.0064117946872237
1507,150,TD_U,0.9743333333333334,0.0078704793020783
1997,199,TD_U,0.9756666666666666,0.0073219608788295
158,15,Uniform,0.975,0.0067700320038632
508,50,Uniform,0.975,0.0058925565098879
1008,100,Uniform,0.9756666666666666,0.0054772255750516
1508,150,Uniform,0.9753333333333334,0.0051908038341325
1998,199,Uniform,0.9756666666666668,0.0052174919474995
159,15,kDN,0.967,0.0070118946559875
509,50,kDN,0.9713333333333332,0.0066038709187196
1009,100,kDN,0.9693333333333334,0.0073219608788295
1509,150,kDN,0.971,0.0064117946872237
1999,199,kDN,0.9706666666666668,0.0068313005106397
