,n_ensemble,weights,dataset,accuracy_mean_easy,accuracy_mean_hard,accuracy_mean_combo,accuracy_mean_combo_extreme,accuracy_mean_split2,accuracy_mean_split2_extreme,accuracy_mean_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_mean_split4,accuracy_mean_split4_extreme,accuracy_mean_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_mean_split9,accuracy_mean_split9_extreme,accuracy_mean_split4_classic,accuracy_mean_split4_classic_extreme
495,15,kDN,Data10_,0.014666666666666828,-0.010999999999999899,0.010333333333333417,0.010333333333333417,0.01100000000000001,0.010333333333333417,0.01200000000000001,0.009333333333333194,0.011333333333333195,0.007000000000000006,0.008333333333333415,0.009666666666666601,0.011333333333333195,0.009666666666666601,0.005333333333333301,0.010666666666666602
496,50,kDN,Data10_,0.013666666666666605,-0.00666666666666671,0.011333333333333417,0.012666666666666604,0.010666666666666602,0.0086666666666666,0.010333333333333417,0.007000000000000006,0.010666666666666602,0.010333333333333417,0.0086666666666666,0.006666666666666599,0.010999999999999788,0.005666666666666598,0.005666666666666598,0.009999999999999787
497,100,kDN,Data10_,0.013666666666666605,-0.0086666666666666,0.0086666666666666,0.012333333333333196,0.009666666666666823,0.010000000000000009,0.010333333333333194,0.008000000000000007,0.010333333333333194,0.009666666666666823,0.01100000000000001,0.009000000000000008,0.01100000000000001,0.0043333333333333,0.007333333333333414,0.008333333333333193
498,150,kDN,Data10_,0.014000000000000012,-0.010333333333333417,0.010000000000000009,0.012333333333333196,0.010333333333333194,0.009333333333333194,0.010000000000000009,0.009000000000000008,0.011666666666666825,0.0076666666666665995,0.011666666666666825,0.009000000000000008,0.01200000000000001,0.006000000000000005,0.010333333333333194,0.007333333333333414
499,199,kDN,Data10_,0.011333333333333306,-0.009666666666666601,0.008666666666666711,0.011666666666666714,0.010333333333333528,0.008333333333333526,0.008333333333333526,0.006999999999999895,0.010999999999999899,0.007333333333333525,0.009666666666666712,0.006333333333333302,0.009666666666666712,0.005333333333333301,0.008333333333333526,0.007333333333333525
0,average,kDN,Data10_,0.013466666666666627,-0.009266666666666756,0.00979999999999992,0.011866666666666692,0.010399999999999965,0.009333333333333194,0.010200000000000098,0.008066666666666666,0.01100000000000001,0.008399999999999963,0.00986666666666669,0.008133333333333215,0.01100000000000001,0.006199999999999983,0.007400000000000073,0.00873333333333326
545,15,kDN,Data11_,0.016999999999999904,-0.008499999999999952,0.015750000000000042,0.00749999999999984,0.016249999999999876,0.01024999999999987,0.010499999999999954,0.007750000000000035,0.007000000000000006,0.00024999999999986144,0.009749999999999925,0.005499999999999949,0.010250000000000092,0.0040000000000000036,0.006000000000000005,0.007249999999999979
546,50,kDN,Data11_,0.01750000000000007,-0.008000000000000007,0.01100000000000001,0.010250000000000092,0.012000000000000122,0.00649999999999995,0.011750000000000038,0.009000000000000008,0.012250000000000094,0.005749999999999922,0.010750000000000037,0.006000000000000116,0.010250000000000092,0.003250000000000086,0.007000000000000006,0.00824999999999998
547,100,kDN,Data11_,0.018750000000000155,-0.008000000000000007,0.014000000000000012,0.010250000000000092,0.013500000000000179,0.00725000000000009,0.011499999999999955,0.007750000000000035,0.01100000000000012,0.004750000000000143,0.007000000000000006,0.0050000000000000044,0.009500000000000064,0.006249999999999978,0.0050000000000000044,0.00725000000000009
548,150,kDN,Data11_,0.018750000000000044,-0.006749999999999923,0.014499999999999957,0.011750000000000038,0.014000000000000123,0.006000000000000116,0.014249999999999985,0.010000000000000009,0.010250000000000092,0.00649999999999995,0.008000000000000007,0.007499999999999951,0.011250000000000093,0.007249999999999979,0.007249999999999979,0.005250000000000088
