,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.6673333333333333,0.0027888667551136
500,50,CLD,0.6696666666666667,0.0051908038341325
1000,100,CLD,0.671,0.0046547466812563
1500,150,CLD,0.671,0.0046547466812563
1990,199,CLD,0.6716666666666666,0.0033333333333333
151,15,DCP,0.6726666666666666,0.0027888667551136
501,50,DCP,0.6723333333333333,0.0030276503540975
1001,100,DCP,0.6723333333333333,0.0030276503540975
1501,150,DCP,0.6723333333333333,0.0030276503540975
1991,199,DCP,0.6723333333333333,0.0030276503540975
152,15,F1,0.6723333333333333,0.0030276503540975
502,50,F1,0.6723333333333333,0.0030276503540975
1002,100,F1,0.6723333333333333,0.0030276503540975
1502,150,F1,0.6723333333333333,0.0030276503540975
1992,199,F1,0.6723333333333333,0.0030276503540975
153,15,Hostility,0.6593333333333333,0.0072264944628929
503,50,Hostility,0.6623333333333333,0.0072264944628929
1003,100,Hostility,0.6623333333333333,0.0072264944628929
1503,150,Hostility,0.662,0.0073029674334021
1993,199,Hostility,0.6616666666666667,0.0067700320038633
154,15,LSC,0.6723333333333333,0.0030276503540975
504,50,LSC,0.6723333333333333,0.0030276503540975
1004,100,LSC,0.6723333333333333,0.0030276503540975
1504,150,LSC,0.6723333333333333,0.0030276503540975
1994,199,LSC,0.6723333333333333,0.0030276503540975
155,15,N1,0.67,0.0042491829279939
505,50,N1,0.6673333333333333,0.0087082336517421
1005,100,N1,0.6679999999999999,0.0073974470070574
1505,150,N1,0.669,0.0056025787713239
1995,199,N1,0.669,0.0056025787713239
156,15,N2,0.67,0.0051370116691408
506,50,N2,0.669,0.0056025787713239
1006,100,N2,0.669,0.0056025787713239
1506,150,N2,0.6696666666666667,0.0051908038341325
1996,199,N2,0.6696666666666667,0.0051908038341325
157,15,TD_U,0.7636666666666667,0.063140055960275
507,50,TD_U,0.7550000000000001,0.0772531912321785
1007,100,TD_U,0.7550000000000001,0.0772531912321785
1507,150,TD_U,0.7550000000000001,0.0772531912321785
1997,199,TD_U,0.7543333333333333,0.0767264259850831
158,15,Uniform,0.6716666666666666,0.0042491829279939
508,50,Uniform,0.671,0.0056025787713239
1008,100,Uniform,0.671,0.0056025787713239
1508,150,Uniform,0.671,0.0056025787713239
1998,199,Uniform,0.6706666666666667,0.0053489355119604
159,15,kDN,0.663,0.0076739096221475
509,50,kDN,0.6639999999999999,0.0081308739451003
1009,100,kDN,0.6639999999999999,0.0081308739451003
1509,150,kDN,0.6643333333333333,0.0086281194036965
1999,199,kDN,0.6639999999999999,0.0081308739451003
