,n_ensemble,weights,dataset,accuracy_mean_easy,accuracy_mean_hard,accuracy_mean_combo,accuracy_mean_combo_extreme,accuracy_mean_split2,accuracy_mean_split2_extreme,accuracy_mean_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_mean_split4,accuracy_mean_split4_extreme,accuracy_mean_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_mean_split9,accuracy_mean_split9_extreme,accuracy_mean_split4_classic,accuracy_mean_split4_classic_extreme
610,15,F1,Data13_,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
611,50,F1,Data13_,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0
612,100,F1,Data13_,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
613,150,F1,Data13_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
614,199,F1,Data13_,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3,average,F1,Data13_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,15,F1,Data1_,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1
11,50,F1,Data1_,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0
12,100,F1,Data1_,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0
13,150,F1,Data1_,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
14,199,F1,Data1_,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1
4,average,F1,Data1_,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
60,15,F1,Data2_,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0
61,50,F1,Data2_,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
62,100,F1,Data2_,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0
63,150,F1,Data2_,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
64,199,F1,Data2_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,average,F1,Data2_,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
110,15,F1,Data3_,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
111,50,F1,Data3_,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0
112,100,F1,Data3_,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
113,150,F1,Data3_,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1
114,199,F1,Data3_,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0
6,average,F1,Data3_,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0
160,15,F1,Data4_,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
161,50,F1,Data4_,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
162,100,F1,Data4_,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
163,150,F1,Data4_,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
164,199,F1,Data4_,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
7,average,F1,Data4_,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
210,15,F1,Data5_,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0
211,50,F1,Data5_,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1
212,100,F1,Data5_,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0
213,150,F1,Data5_,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
214,199,F1,Data5_,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,average,F1,Data5_,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
260,15,F1,Data6_,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
261,50,F1,Data6_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
262,100,F1,Data6_,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1
263,150,F1,Data6_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
264,199,F1,Data6_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,average,F1,Data6_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
310,15,F1,Data7_,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1
311,50,F1,Data7_,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
312,100,F1,Data7_,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1
313,150,F1,Data7_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
314,199,F1,Data7_,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
10,average,F1,Data7_,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1
360,15,F1,Data8_,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1
361,50,F1,Data8_,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
362,100,F1,Data8_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
363,150,F1,Data8_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
364,199,F1,Data8_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,average,F1,Data8_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
410,15,F1,Data9_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
411,50,F1,Data9_,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
412,100,F1,Data9_,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
413,150,F1,Data9_,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0
414,199,F1,Data9_,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1
12,average,F1,Data9_,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
710,15,F1,arrhythmia_cfs,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
711,50,F1,arrhythmia_cfs,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0
712,100,F1,arrhythmia_cfs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
713,150,F1,arrhythmia_cfs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
714,199,F1,arrhythmia_cfs,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
13,average,F1,arrhythmia_cfs,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1160,15,F1,banknote_authentication,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
1161,50,F1,banknote_authentication,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1162,100,F1,banknote_authentication,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1163,150,F1,banknote_authentication,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1164,199,F1,banknote_authentication,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,average,F1,banknote_authentication,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
910,15,F1,breast-w,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
911,50,F1,breast-w,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1
912,100,F1,breast-w,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1
913,150,F1,breast-w,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
914,199,F1,breast-w,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1
15,average,F1,breast-w,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1
1010,15,F1,diabetes,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1
1011,50,F1,diabetes,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1
1012,100,F1,diabetes,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
1013,150,F1,diabetes,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
1014,199,F1,diabetes,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0
16,average,F1,diabetes,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1
810,15,F1,diabetic_retinopathy,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1
811,50,F1,diabetic_retinopathy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
812,100,F1,diabetic_retinopathy,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
813,150,F1,diabetic_retinopathy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
814,199,F1,diabetic_retinopathy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17,average,F1,diabetic_retinopathy,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
960,15,F1,ilpd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
961,50,F1,ilpd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
962,100,F1,ilpd,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1
963,150,F1,ilpd,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1
964,199,F1,ilpd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,average,F1,ilpd,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1
1060,15,F1,ionosphere,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0
1061,50,F1,ionosphere,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1
1062,100,F1,ionosphere,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
1063,150,F1,ionosphere,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1064,199,F1,ionosphere,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0
19,average,F1,ionosphere,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1
660,15,F1,pima,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1
661,50,F1,pima,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1
662,100,F1,pima,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
663,150,F1,pima,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
664,199,F1,pima,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
20,average,F1,pima,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
860,15,F1,segment,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1
861,50,F1,segment,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1
862,100,F1,segment,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1
863,150,F1,segment,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1
864,199,F1,segment,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
21,average,F1,segment,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1
1110,15,F1,sonar,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1111,50,F1,sonar,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0
1112,100,F1,sonar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,150,F1,sonar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,199,F1,sonar,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
22,average,F1,sonar,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
760,15,F1,vertebral_column,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1
761,50,F1,vertebral_column,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1
762,100,F1,vertebral_column,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
763,150,F1,vertebral_column,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
764,199,F1,vertebral_column,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1
23,average,F1,vertebral_column,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1
1210,15,F1,wdbc,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1211,50,F1,wdbc,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1
1212,100,F1,wdbc,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1213,150,F1,wdbc,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
1214,199,F1,wdbc,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
24,average,F1,wdbc,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
