,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.9166666666666666,0.015986105077709
500,50,CLD,0.9206666666666669,0.0147948940141147
1000,100,CLD,0.92,0.0177951304200522
1500,150,CLD,0.9166666666666666,0.0143372087784044
1990,199,CLD,0.9166666666666666,0.0141421356237309
151,15,DCP,0.9206666666666669,0.0197765292989218
501,50,DCP,0.9213333333333332,0.0146439217576591
1001,100,DCP,0.9186666666666669,0.0134577528254575
1501,150,DCP,0.9193333333333332,0.014023789311975
1991,199,DCP,0.92,0.0150923085635623
152,15,F1,0.908,0.016766368453279
502,50,F1,0.912,0.0101653004546512
1002,100,F1,0.9133333333333332,0.01
1502,150,F1,0.9173333333333332,0.0111554670204543
1992,199,F1,0.9166666666666666,0.0135400640077266
153,15,Hostility,0.918,0.0165998661306516
503,50,Hostility,0.9186666666666664,0.0216794833886788
1003,100,Hostility,0.918,0.0187971629064955
1503,150,Hostility,0.9186666666666669,0.0178885438199982
1993,199,Hostility,0.918,0.0187971629064955
154,15,LSC,0.9173333333333332,0.0142204860051343
504,50,LSC,0.916,0.0116428327977153
1004,100,LSC,0.9166666666666666,0.0108012344973464
1504,150,LSC,0.9153333333333332,0.0101653004546512
1994,199,LSC,0.9153333333333332,0.0116904519445
155,15,N1,0.92,0.0139443337755679
505,50,N1,0.9193333333333332,0.0129957257930786
1005,100,N1,0.92,0.0143372087784043
1505,150,N1,0.918,0.0138644228953902
1995,199,N1,0.9186666666666669,0.0142594997574716
156,15,N2,0.912,0.0126051136007926
506,50,N2,0.9146666666666666,0.0153839743456191
1006,100,N2,0.9153333333333332,0.0140633487398193
1506,150,N2,0.9166666666666666,0.0168325082306034
1996,199,N2,0.9166666666666666,0.0137436854187255
157,15,TD_U,0.9153333333333332,0.0160900245148628
507,50,TD_U,0.916,0.0116428327977153
1007,100,TD_U,0.9153333333333334,0.016431676725155
1507,150,TD_U,0.9166666666666666,0.0161589328580544
1997,199,TD_U,0.9173333333333332,0.0132077418374393
158,15,Uniform,0.91,0.0181046341520003
508,50,Uniform,0.9106666666666668,0.0127801930084538
1008,100,Uniform,0.914,0.0118790197874703
1508,150,Uniform,0.9133333333333332,0.012909944487358
1998,199,Uniform,0.9173333333333332,0.0114017542509913
159,15,kDN,0.9166666666666669,0.0154560308258262
509,50,kDN,0.9173333333333332,0.0144144988736264
1009,100,kDN,0.9173333333333332,0.0147948940141147
1509,150,kDN,0.9173333333333332,0.0151657508881031
1999,199,kDN,0.9166666666666666,0.0171593835683117
