,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.9473333333333332,0.0116428327977153
500,50,CLD,0.9513333333333334,0.0132497379429011
1000,100,CLD,0.9513333333333334,0.0162617478902005
1500,150,CLD,0.9526666666666668,0.0158815056660953
1990,199,CLD,0.9546666666666668,0.0140633487398193
151,15,DCP,0.9506666666666664,0.0162275485928508
501,50,DCP,0.9473333333333332,0.0180123414481417
1001,100,DCP,0.9486666666666668,0.0148323969741913
1501,150,DCP,0.9486666666666668,0.015018507101425
1991,199,DCP,0.9493333333333333,0.0155277529318027
152,15,F1,0.95,0.0143372087784043
502,50,F1,0.95,0.0133333333333333
1002,100,F1,0.9486666666666668,0.0160900245148628
1502,150,F1,0.95,0.0143372087784043
1992,199,F1,0.9486666666666668,0.0148323969741912
153,15,Hostility,0.952,0.0174164673034841
503,50,Hostility,0.9506666666666664,0.0153478192442951
1003,100,Hostility,0.9513333333333334,0.015563490039905
1503,150,Hostility,0.954,0.0144144988736264
1993,199,Hostility,0.9533333333333334,0.0124721912892464
154,15,LSC,0.948,0.0186488009742658
504,50,LSC,0.9506666666666664,0.014023789311975
1004,100,LSC,0.9526666666666668,0.0132077418374393
1504,150,LSC,0.95,0.0150923085635623
1994,199,LSC,0.9506666666666668,0.0149814700361627
155,15,N1,0.954,0.0138242942355518
505,50,N1,0.9533333333333334,0.0147196014438797
1005,100,N1,0.9513333333333334,0.0160900245148628
1505,150,N1,0.9513333333333334,0.0160900245148628
1995,199,N1,0.952,0.0134577528254575
156,15,N2,0.946,0.014023789311975
506,50,N2,0.948,0.0210290803941166
1006,100,N2,0.95,0.0163299316185545
1506,150,N2,0.95,0.0163299316185545
1996,199,N2,0.952,0.017256238807393
157,15,TD_U,0.9466666666666668,0.0205480466765632
507,50,TD_U,0.9486666666666668,0.0177325814376938
1007,100,TD_U,0.9493333333333334,0.017384539747207
1507,150,TD_U,0.9493333333333334,0.0160554594383897
1997,199,TD_U,0.9473333333333332,0.0157056253191863
158,15,Uniform,0.948,0.0123827837473378
508,50,Uniform,0.9506666666666664,0.0189150146121481
1008,100,Uniform,0.95,0.0181046341520003
1508,150,Uniform,0.9493333333333333,0.0175435964892543
1998,199,Uniform,0.9486666666666668,0.0181964587519415
159,15,kDN,0.9493333333333334,0.017224014243685
509,50,kDN,0.952,0.0142594997574716
1009,100,kDN,0.9513333333333334,0.0142594997574716
1509,150,kDN,0.9513333333333334,0.0142594997574716
1999,199,kDN,0.9513333333333334,0.0142594997574716
