,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.9164,0.0104307238483242
500,50,CLD,0.9148,0.0072938330115241
1000,100,CLD,0.9136,0.0066932802122726
1500,150,CLD,0.9132,0.0059329587896765
1990,199,CLD,0.9124,0.0043358966777357
151,15,DCP,0.91,0.0092736184954957
501,50,DCP,0.9152,0.0059329587896765
1001,100,DCP,0.9136,0.0051768716422179
1501,150,DCP,0.9148,0.0050199601592044
1991,199,DCP,0.9148,0.0060991802727907
152,15,F1,0.9056,0.0040987803063838
502,50,F1,0.9108,0.0048166378315168
1002,100,F1,0.9112,0.0052153619241621
1502,150,F1,0.91,0.0058309518948453
1992,199,F1,0.9124,0.0043358966777357
153,15,Hostility,0.9172,0.0071554175279993
503,50,Hostility,0.9176,0.0053665631459995
1003,100,Hostility,0.9156,0.008414273587185
1503,150,Hostility,0.9172,0.0071554175279993
1993,199,Hostility,0.916,0.0078740078740118
154,15,LSC,0.912,0.0073484692283495
504,50,LSC,0.9108,0.0064187226143525
1004,100,LSC,0.9132,0.0055856960175076
1504,150,LSC,0.9128,0.0041472882706655
1994,199,LSC,0.9136,0.0035777087639996
155,15,N1,0.912,0.0073484692283495
505,50,N1,0.916,0.0083666002653407
1005,100,N1,0.9156,0.0086486993241758
1505,150,N1,0.9168,0.0083186537372341
1995,199,N1,0.916,0.0078740078740118
156,15,N2,0.9092,0.0054037024344425
506,50,N2,0.9152,0.0041472882706655
1006,100,N2,0.9156,0.0047749345545253
1506,150,N2,0.9152,0.0062609903369994
1996,199,N2,0.9148,0.006572670690062
157,15,TD_U,0.9116,0.008294576541331
507,50,TD_U,0.91,0.0031622776601683
1007,100,TD_U,0.9136,0.0062289646009589
1507,150,TD_U,0.914,0.0063245553203367
1997,199,TD_U,0.9144,0.0055497747702046
158,15,Uniform,0.9052,0.0096540147089177
508,50,Uniform,0.9128,0.0079498427657407
1008,100,Uniform,0.9108,0.006870225614927
1508,150,Uniform,0.9108,0.0059329587896765
1998,199,Uniform,0.9116,0.0074027022093287
159,15,kDN,0.9136,0.0095289033996572
509,50,kDN,0.9164,0.0068410525505948
1009,100,kDN,0.916,0.0066332495807108
1509,150,kDN,0.9156,0.0062289646009589
1999,199,kDN,0.9164,0.005899152481501
