,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.9026666666666668,0.011522924011629
500,50,CLD,0.907,0.0115108644332213
1000,100,CLD,0.9053333333333332,0.0134577528254576
1500,150,CLD,0.9066666666666666,0.0123040192168611
1990,199,CLD,0.907,0.0124944432093274
151,15,DCP,0.9046666666666668,0.0095306523036638
501,50,DCP,0.9066666666666666,0.0093541434669348
1001,100,DCP,0.9076666666666666,0.0093985814532478
1501,150,DCP,0.906,0.0083831842266395
1991,199,DCP,0.9073333333333334,0.0104482853457716
152,15,F1,0.8923333333333334,0.0129421791055447
502,50,F1,0.8986666666666666,0.0103682206766638
1002,100,F1,0.8969999999999999,0.0102333876220058
1502,150,F1,0.8960000000000001,0.0096176920308356
1992,199,F1,0.8963333333333333,0.0086922698736035
153,15,Hostility,0.9063333333333332,0.015018507101425
503,50,Hostility,0.9063333333333332,0.0137133349538161
1003,100,Hostility,0.9066666666666666,0.0154110350074224
1503,150,Hostility,0.9066666666666666,0.0140435829552939
1993,199,Hostility,0.9066666666666666,0.0139443337755679
154,15,LSC,0.9036666666666668,0.0064978628965393
504,50,LSC,0.9056666666666666,0.0082158383625774
1004,100,LSC,0.9056666666666666,0.0086281194036965
1504,150,LSC,0.9056666666666666,0.0089442719099991
1994,199,LSC,0.9056666666666666,0.0096176920308357
155,15,N1,0.9036666666666668,0.0106327586051577
505,50,N1,0.904,0.0132077418374393
1005,100,N1,0.904,0.0144144988736264
1505,150,N1,0.904,0.0130490527540422
1995,199,N1,0.9043333333333332,0.0128884099527874
156,15,N2,0.9053333333333332,0.0081989159174992
506,50,N2,0.905,0.0110554159678513
1006,100,N2,0.9046666666666668,0.0115108644332212
1506,150,N2,0.9056666666666666,0.0107754865834964
1996,199,N2,0.905,0.0105409255338946
157,15,TD_U,0.8933333333333333,0.0106066017177981
507,50,TD_U,0.8936666666666667,0.0068109389139007
1007,100,TD_U,0.8949999999999999,0.0063464775882199
1507,150,TD_U,0.8963333333333333,0.0079407528330477
1997,199,TD_U,0.898,0.0076739096221475
158,15,Uniform,0.89,0.0083333333333333
508,50,Uniform,0.8923333333333334,0.0114624992426996
1008,100,Uniform,0.893,0.0085309892613798
1508,150,Uniform,0.893,0.0107625895273086
1998,199,Uniform,0.8943333333333333,0.0109671225842413
159,15,kDN,0.9046666666666668,0.0123265747247337
509,50,kDN,0.906,0.0102469507659595
1009,100,kDN,0.9066666666666666,0.0098601329718326
1509,150,kDN,0.907,0.0089287301573192
1999,199,kDN,0.9056666666666666,0.0110930408615291
