,n_ensemble,weights,accuracy_mean_easy,accuracy_std_easy,accuracy_mean_hard,accuracy_std_hard,accuracy_mean_combo,accuracy_std_combo,accuracy_mean_combo_extreme,accuracy_std_combo_extreme,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split4_extreme,accuracy_std_split4_extreme,accuracy_mean_split9,accuracy_std_split9,accuracy_mean_split9_extreme,accuracy_std_split9_extreme
152,15,F1,0.7472964943553179,0.0576734737271349,0.7304473304473305,0.0273260384291337,0.7264748323571852,0.0315214478654169,0.7472625413801884,0.0511748009501547,0.7434852728970376,0.0223630994256568,0.763033698327816,0.0244248311438852,0.7303879127408539,0.03691319494686,0.734334946099652,0.0383437164693384,0.7460487225193108,0.0174261029725491,0.7435107376283847,0.0220177010168331
502,50,F1,0.7486206603853663,0.04407309598881,0.7616670910788558,0.019570616613983,0.7446990917579153,0.0345327796714514,0.7512010864952041,0.0461439837326728,0.7538579067990833,0.0324268355135822,0.7525422290128173,0.0340436728933894,0.7499363381716323,0.028921316311451,0.7434343434343434,0.0305856553820002,0.7525082760376878,0.0362141696991932,0.7395721925133689,0.0216877410971454
1002,100,F1,0.7564383329089213,0.0349377908239705,0.7720821661998133,0.0222715002332768,0.759044223750106,0.0260550649170519,0.7603344368050251,0.0355655388641336,0.7603683897801544,0.0304100055596414,0.7577540106951872,0.0248195580515435,0.7512180629827688,0.0341012803823345,0.7538409303115186,0.0273401344912918,0.7590357355063237,0.0404256185875387,0.7486376368729311,0.040688177657229
1502,150,F1,0.751243527714116,0.0390252765917992,0.7655631949749597,0.0237925034119881,0.76294032764621,0.0321810608866225,0.7616416263475088,0.0370190402680591,0.7590696884814532,0.028438425887458,0.7590527119938885,0.0278912021046443,0.7603429250488074,0.0307010284802673,0.7551650963415669,0.0219706675866805,0.7551226551226551,0.0362701797665194,0.7551481198540022,0.0439129367687938
1992,199,F1,0.7551650963415669,0.0327613415369471,0.7616501145912911,0.0258560739252599,0.7590527119938885,0.0301010795876246,0.7629233511586453,0.0369425274318668,0.7577540106951872,0.0294788775458158,0.7512350394703337,0.0323193379284688,0.7642560054324761,0.0273349061550624,0.7577709871827519,0.0203438829730514,0.7538154655801714,0.0382754339171007,0.7525337407690349,0.0428901895477082
153,15,Hostility,0.7668703845174434,0.0390119767346759,0.7343519225872167,0.0268143439712006,0.7512095747389865,0.0478374010816473,0.7395212630506748,0.0371052244389765,0.7551396316102199,0.0300353060906075,0.7460826754944402,0.028842725755584,0.7551820728291316,0.0191342741809415,0.762965792377557,0.0433955289117752,0.7525846702317291,0.0162739136945408,0.7590357355063237,0.0422442334622214
503,50,Hostility,0.7616331381037263,0.0359589673503999,0.7369153722094899,0.0391589466986068,0.7668703845174434,0.0260238224003899,0.7603344368050251,0.0472727930850722,0.7564298446651387,0.0334852879481801,0.7590527119938885,0.0392244743885584,0.768177574059927,0.0318536036610566,0.751243527714116,0.0382063315851524,0.765571683218742,0.0249676788751862,0.7512010864952041,0.0492188091086706
1003,100,Hostility,0.769467787114846,0.0313724789731456,0.7447415329768271,0.0311402679239872,0.7616755793226382,0.0314719252417973,0.7603344368050251,0.0343595154438152,0.7551226551226551,0.0335444128695365,0.7590696884814532,0.041683255913851,0.7655631949749597,0.0286291802889113,0.7538579067990833,0.0307585044332764,0.764230540701129,0.0379748767977941,0.7564298446651387,0.0499247118343138
1503,150,Hostility,0.7655547067311773,0.0301738412045405,0.7408369408369408,0.0352615352494125,0.759044223750106,0.0264513275312085,0.7681436210847975,0.0353402604272237,0.7655292419998302,0.0373111374055976,0.7525676937441643,0.0298062628752605,0.7642475171886937,0.029310115957801,0.7564213564213564,0.0409423533891982,0.764230540701129,0.0362711233361198,0.746031746031746,0.0397698113488017
1993,199,Hostility,0.769467787114846,0.0330097940522732,0.7486715898480604,0.0362972107638718,0.7629488158899924,0.0297010096719058,0.7707580001697648,0.0383308779666764,0.7629318394024277,0.0377071827241801,0.7525676937441643,0.0298062628752605,0.7694592988710636,0.0293239493164732,0.7486206603853662,0.039007832586599,0.7642475171886937,0.0289673273880358,0.7473049825991003,0.0478261036256222
154,15,LSC,0.7486461251167134,0.0216442435420225,0.7160937102113573,0.0393437493263311,0.7473049825991003,0.0371476208879564,0.7590781767252356,0.0225461480724459,0.7643154231389525,0.0162859958700676,0.7329938035820389,0.0303646293172565,0.7369153722094899,0.0223626644733032,0.7161361514302691,0.0495642811560075,0.7382480264833206,0.020248166903128,0.7551990493166963,0.0259125973404229
504,50,LSC,0.7590357355063237,0.0309770981998925,0.7343604108309991,0.0425444589326559,0.7564553093964859,0.0325604179923829,0.7538324420677361,0.0396984054414606,0.7564383329089212,0.0369821028982331,0.7577709871827519,0.0316889940919267,0.7486631016042781,0.0245773870350166,0.7395382395382395,0.0277268518881233,0.7577879636703166,0.0291030117818604,0.7447585094643918,0.024478412224988
1004,100,LSC,0.7616501145912911,0.0310701609691959,0.7304048892284186,0.0339970906423555,0.7525422290128173,0.0314691779007214,0.7525167642814702,0.0444835645808198,0.7564637976402683,0.0286940055993474,0.7642984466513878,0.0247591609739279,0.752559205500382,0.0284415768204609,0.7460572107630931,0.0260206486670564,0.7473559120617944,0.029622836783417,0.7577455224514048,0.0357082897268263
1504,150,LSC,0.7642644936762584,0.0287286081111019,0.731729055258467,0.0358140018950094,0.7577540106951872,0.0294788775458158,0.7525167642814702,0.0386543568707483,0.7512350394703337,0.0288884224232804,0.7512605042016807,0.025018628774883,0.7538324420677361,0.0345900672934253,0.749953314659197,0.0279434190736179,0.7525507172565996,0.0285507760894793,0.7551481198540022,0.0288642633092395
1994,199,LSC,0.7616501145912911,0.0327057028248631,0.7317035905271199,0.034878143606795,0.7577455224514048,0.0277524847189751,0.7499023851965029,0.0440101054066968,0.759044223750106,0.0276260323063992,0.7512774806892454,0.0195423863453791,0.7447160682454801,0.0337090166041371,0.7512605042016807,0.0303403722113889,0.7525507172565996,0.0237097670976397,0.7564383329089212,0.0333951367897556
155,15,N1,0.7525337407690349,0.0368057557150293,0.738256514727103,0.0195770766751094,0.7551650963415669,0.0255274212071722,0.7577455224514048,0.02696161734131,0.7486631016042781,0.0203544254120217,0.7525252525252525,0.0319931496418375,0.7511925982514218,0.0438296634314121,0.7473728885493591,0.0305534125658172,0.7667939903234021,0.0498472197424185,0.7525676937441643,0.0305053918704602
505,50,N1,0.7512265512265512,0.0415444104425544,0.7447585094643918,0.0207492206776929,0.7525167642814702,0.0324256106494303,0.7551311433664375,0.030130464774549,0.7655886597063069,0.0260076624387921,0.7564298446651387,0.0334852879481801,0.7590187590187589,0.0384449395520146,0.76294032764621,0.0321810608866225,0.7577370342076224,0.0327198319432244,0.7538324420677361,0.0357921849219245
1005,100,N1,0.7512180629827688,0.0381808881094185,0.7486376368729311,0.0299423867219103,0.7525337407690349,0.0312233329669397,0.7551141668788728,0.0339538637308386,0.7616840675664205,0.0227724410168419,0.7524997877939055,0.0388399256046802,0.7590357355063237,0.0348220386016248,0.7590357355063237,0.0329724652470197,0.7564298446651387,0.0364978443456403,0.7512180629827688,0.0359081356165733
1505,150,N1,0.7564298446651387,0.0362193222943965,0.7512265512265512,0.0304012853027328,0.7512180629827688,0.0359081356165733,0.7551056786350905,0.0389699422779166,0.7603514132925897,0.0353893553265598,0.7524743230625583,0.0510302704614428,0.7603429250488074,0.0310424864184039,0.7551311433664375,0.0297831930322936,0.7525252525252525,0.0368901970265095,0.7447245564892624,0.0316731853072215
1995,199,N1,0.7577285459638401,0.0358890711528769,0.7499363381716323,0.0292693674615668,0.7577200577200578,0.0396104557755261,0.7590102707749766,0.039624332096024,0.7564553093964859,0.029858303928955,0.755071725659961,0.0522222944556465,0.7577455224514048,0.0273548554357167,0.7564298446651387,0.0298173954230872,0.7538324420677361,0.0327104857136065,0.7447245564892624,0.0292508286117052
156,15,N2,0.7525422290128173,0.023834846465142,0.7369832781597487,0.0309890278773685,0.7616331381037263,0.0359589673503999,0.7395297512944572,0.0278338916802863,0.7473134708428826,0.0344226334162037,0.753849418555301,0.0341011483300677,0.7486206603853663,0.0353047937041098,0.7603683897801545,0.0209597410894133,0.746031746031746,0.0301070570382036,0.7304473304473305,0.02952203072655
506,50,N2,0.7551566080977846,0.0283717247003702,0.7395721925133689,0.0288458637476265,0.7577200577200578,0.0368682254207517,0.7603344368050251,0.0349756331469959,0.7590527119938885,0.026346553618983,0.7538239538239538,0.0416007585103872,0.7577285459638401,0.0405762646649067,0.7551566080977846,0.0243747129125154,0.7447415329768271,0.0229499610961732,0.7447669977081742,0.0130949696969977
1006,100,N2,0.7551056786350905,0.0440427029261149,0.7421441303794245,0.0279205583444595,0.7668279432985315,0.0437281025273637,0.7537984890926068,0.0433240869016935,0.7655377302436126,0.0386175167304843,0.7551141668788728,0.041246751396531,0.764230540701129,0.0390482209993657,0.7564553093964859,0.0403728840263276,0.7486121721415839,0.0335652276860156,0.749953314659197,0.0234527118935889
1506,150,N2,0.7512010864952041,0.0435078429846675,0.7369238604532722,0.0253333125282368,0.7629318394024277,0.0371587402134411,0.7550887021475257,0.0483030819608584,0.7616246498599439,0.0393977242628641,0.7577370342076224,0.0420473447287411,0.7485951956540192,0.0421042838990302,0.7629573041337747,0.0357250507457241,0.7538239538239538,0.0355843818314718,0.7499448264154147,0.0226600818036872
1996,199,N2,0.7551141668788728,0.0404727817291499,0.7421271538918598,0.0262049868474972,0.7512180629827688,0.0338030174585253,0.7589932942874119,0.0466168115994174,0.7603259485612426,0.0393147445477844,0.7551311433664375,0.0349909073881851,0.7499023851965029,0.0432887679542381,0.7551396316102198,0.0422734524760359,0.7577455224514048,0.0313037149416246,0.74992784992785,0.0286478290530571
157,15,TD_U,0.7343264578558697,0.0398027182754061,0.7200322553263729,0.0227850773890015,0.7473049825991003,0.0382767092325756,0.7265257618198795,0.0287527684440407,0.7434682964094729,0.0322243824918129,0.7330192683133859,0.0361231448216956,0.7291061879297173,0.0262425316975796,0.7421186656480774,0.0352532563138717,0.736940836940837,0.0250721011290969,0.7356081826670062,0.031142220075477
507,50,TD_U,0.7356336473983532,0.0428267335140802,0.731729055258467,0.0274574842568621,0.7434428316781257,0.033763943591123,0.7486631016042781,0.0289225152015505,0.7590187590187589,0.0400632405431706,0.7421780833545539,0.032457203461263,0.7434173669467787,0.035287246053039,0.7486376368729311,0.0257751640818956,0.74992784992785,0.0346437403968463,0.7551396316102199,0.0346017195819075
1007,100,TD_U,0.7421356421356421,0.0384875684590772,0.7460232577879637,0.0338335237488901,0.7447245564892624,0.0407032907700884,0.7564553093964859,0.0362453799158487,0.7564298446651387,0.0431148058233433,0.7486121721415839,0.0411808264664566,0.7551141668788728,0.0417646932973991,0.7447160682454801,0.0367032142097126,0.7525422290128172,0.0317936941093608,0.747321959086665,0.0389126569065324
1507,150,TD_U,0.7395297512944572,0.0372270146337084,0.7473389355742297,0.0230506109565426,0.7512095747389865,0.0528516649632195,0.7512350394703337,0.0326565750853109,0.7577200577200577,0.0462409360371442,0.7512265512265512,0.0405167469801932,0.7551141668788728,0.041246751396531,0.7499193616840676,0.0398296379363621,0.7525676937441643,0.0304872590000123,0.7421101774042951,0.0359183824398322
1997,199,TD_U,0.746031746031746,0.0428261446815877,0.7499363381716323,0.0281681989436387,0.7499193616840676,0.0479918296173659,0.7525252525252525,0.0404415157400266,0.7564128681775741,0.0432703952042872,0.7473049825991003,0.0439101227872466,0.7564043799337916,0.0405900349120812,0.7512180629827688,0.0373434301712111,0.7525337407690349,0.0315635205231311,0.7499193616840676,0.0331846178145634
158,15,Uniform,0.7343773873185638,0.0350785159879705,0.7395042865631101,0.0361044383543969,0.7486121721415839,0.0319563834493367,0.7420762244291657,0.047610227577452,0.7420762244291657,0.0538649246947209,0.7356930651048298,0.0275784105109626,0.7382225617519735,0.0359656089379863,0.7394957983193278,0.046374319906375,0.7473389355742297,0.025648148962713,0.7382650029708853,0.0314530811034608
508,50,Uniform,0.7460232577879637,0.0390445189681822,0.7577455224514048,0.0313213751451465,0.7538663950428657,0.0277799354198156,0.751268992445463,0.0295560295027935,0.756480774127833,0.0207730235758282,0.7525761819879466,0.0333698574066285,0.7473389355742297,0.0395558467191473,0.7395467277820218,0.0477489686077349,0.7447500212206094,0.0176015560045746,0.7525252525252525,0.0366033307687168
1008,100,Uniform,0.759044223750106,0.0308832067552423,0.7499363381716323,0.0299764074769194,0.7538324420677361,0.0380718598816889,0.7434513199219082,0.0317407743869984,0.7616501145912911,0.0320459729883303,0.753874883286648,0.0244353709978288,0.7525422290128173,0.037294538611823,0.7551396316102199,0.0427757337370515,0.759044223750106,0.0252274510858995,0.7577455224514048,0.0398914045199471
1508,150,Uniform,0.7538324420677361,0.0320637917595217,0.7512180629827688,0.0321931738722816,0.7577540106951872,0.0294694966947681,0.7395297512944572,0.0320580611634138,0.7577200577200577,0.0398687601276646,0.7473559120617944,0.0203665544101144,0.7525337407690349,0.0411337898376031,0.7525167642814702,0.0397267424450389,0.7577455224514048,0.0284826273862094,0.7564553093964859,0.0341408096900428
1998,199,Uniform,0.7603599015363721,0.0275982914663638,0.7538239538239538,0.0343790194328686,0.7603599015363721,0.0290860266283449,0.746031746031746,0.0358675132766519,0.7512265512265512,0.0327386291877408,0.7538409303115186,0.026168444738814,0.7499193616840676,0.0379281409002383,0.7473304473304474,0.0342082490507073,0.7473049825991003,0.0368590074660944,0.7577455224514048,0.0398914045199471
159,15,kDN,0.7538239538239538,0.0410841148881181,0.7213309566250743,0.0431361074204496,0.7460741872506579,0.014209507703947,0.7512265512265512,0.0297090139081592,0.7538324420677361,0.0357921849219245,0.7460911637382226,0.0331604680506978,0.746031746031746,0.0334254845351223,0.7433919022154317,0.0477054064145057,0.7720651897122486,0.0275845330214313,0.7512180629827688,0.044342487215205
509,50,kDN,0.7564298446651387,0.0390213715849586,0.7447245564892624,0.052672796364685,0.7564553093964859,0.0244204612455492,0.7577285459638401,0.0468434617289667,0.7525252525252525,0.0292386579322677,0.7551481198540022,0.0453425723491756,0.7629488158899924,0.0289729419119145,0.7642475171886937,0.0493937334925889,0.7564637976402683,0.0200421977717832,0.7486546133604957,0.0327847551511054
1009,100,kDN,0.7642475171886937,0.032075713174006,0.7499193616840676,0.0533982102282279,0.7603429250488074,0.0296530725199661,0.7590527119938886,0.0367036117253938,0.7642220524573465,0.0357563629695569,0.7512265512265512,0.0410337959789027,0.7603259485612427,0.0338389669809236,0.7525337407690349,0.0312233329669397,0.7564383329089213,0.0337093158414272,0.7590357355063237,0.0366084310501446
1509,150,kDN,0.7668534080298787,0.0310231317681124,0.7486291486291486,0.0470146172774099,0.7655377302436126,0.0372276581586353,0.7564637976402683,0.0375840226377622,0.7564043799337917,0.0397963504403847,0.7512350394703337,0.0377363252498897,0.7577285459638401,0.0328206839555516,0.7538154655801714,0.0353831706459902,0.7577370342076224,0.0360978023501122,0.7473049825991003,0.039362897795228
1999,199,kDN,0.7616331381037263,0.0341548013193385,0.743425855190561,0.0360620716979514,0.7642390289449112,0.0361588724113463,0.7525507172565996,0.0342531480055885,0.7577285459638401,0.0349968139741955,0.7512095747389865,0.0436722720414306,0.7551311433664375,0.030130464774549,0.7486036838978015,0.0354977553242324,0.7681605975723623,0.0299980407807675,0.7525167642814702,0.03810140660856
