,n_ensemble,weights,accuracy_mean_combo,accuracy_std_combo,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split9,accuracy_std_split9
1506,150,N2,0.7603768780239368,0.0321046010645788,0.7551311433664375,0.0365229388287483,0.7590612002376709,0.0413084768176904,0.7564637976402683,0.0308733016146402
1996,199,N2,0.7564722858840506,0.0289980540552166,0.753849418555301,0.0345091792817226,0.7577624989389695,0.0384799648839818,0.7564722858840506,0.0278861739777519
157,15,TD_U,0.736940836940837,0.024216618848354,0.7303964009846362,0.0279753090066209,0.7460487225193108,0.0226947170864541,0.7421016891605128,0.0377983030104721
507,50,TD_U,0.7408454290807233,0.0232797030202698,0.747321959086665,0.0340578102051809,0.7460572107630931,0.0265531409502374,0.7538409303115186,0.0261895679972937
1007,100,TD_U,0.7525507172565996,0.0208922391082926,0.753874883286648,0.0258043727855552,0.7603683897801545,0.027967224001811,0.7603599015363722,0.0306098681670841
1507,150,TD_U,0.7564553093964859,0.0211974578742213,0.7564722858840506,0.0350524259787249,0.7655801714625244,0.027763720633189,0.7577794754265342,0.0285583269161973
1997,199,TD_U,0.7590696884814532,0.0202305854159351,0.7525507172565996,0.0393094661529547,0.7668703845174434,0.0247788396107489,0.7616670910788559,0.0284542118802808
158,15,Uniform,0.7512605042016807,0.020911538393826,0.7577794754265342,0.0249668636397286,0.7447500212206094,0.0393459216482272,0.7434513199219082,0.0193789923857362
508,50,Uniform,0.7512520159578984,0.0243232621371661,0.76294032764621,0.0427242556998992,0.7460402342755283,0.0393205513379828,0.7525761819879466,0.0271036848053189
1008,100,Uniform,0.756480774127833,0.028594492104807,0.7616755793226382,0.0291088693139578,0.7499702911467617,0.0364301737269828,0.752584670231729,0.0232621749496527
1508,150,Uniform,0.7525761819879466,0.026006502329582,0.7590696884814532,0.0346308305495615,0.7473813767931415,0.0251773101126142,0.7551905610729139,0.0269134122181896
1998,199,Uniform,0.7551650963415669,0.0275900470156961,0.7538579067990833,0.0272174084227058,0.7590951532128003,0.0259177998508589,0.7590866649690179,0.0247514481522916
159,15,kDN,0.7343179696120872,0.0329509398068085,0.759044223750106,0.0260550649170519,0.7538409303115186,0.0489922154984134,0.7486885663356252,0.0267941704082325
509,50,kDN,0.7577540106951872,0.0264848576902514,0.7577794754265342,0.021767616687563,0.7551311433664375,0.0379386231582212,0.7590527119938886,0.0304764952608709
1009,100,kDN,0.7681605975723623,0.0270615209512743,0.7525761819879466,0.0204810522801809,0.7603853662677192,0.0261999582398374,0.7616501145912911,0.0331017021287903
1509,150,kDN,0.7577455224514049,0.0303495966467548,0.7577794754265342,0.021767616687563,0.7577794754265342,0.021767616687563,0.7616586028350734,0.0323467302880839
1999,199,kDN,0.7616501145912911,0.0346574198444747,0.7590696884814532,0.0196745470378439,0.7603599015363721,0.0287934285232081,0.7616670910788558,0.029147827648662
