,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.49,0.025027762362802
500,50,CLD,0.5343333333333333,0.0288097205817758
1000,100,CLD,0.5343333333333333,0.0298282118509008
1500,150,CLD,0.5336666666666667,0.0294014360949332
1990,199,CLD,0.4806666666666667,0.0210026453360311
151,15,DCP,0.5660000000000001,0.0394334883062607
501,50,DCP,0.5803333333333334,0.055844526241263
1001,100,DCP,0.5826666666666667,0.0536785701084603
1501,150,DCP,0.5913333333333334,0.0574625481896204
1991,199,DCP,0.5773333333333334,0.0492386478738444
152,15,F1,0.5166666666666667,0.0249443825784929
502,50,F1,0.4686666666666667,0.0502410854447499
1002,100,F1,0.4856666666666666,0.0492245422076788
1502,150,F1,0.4843333333333334,0.0478800584794964
1992,199,F1,0.5066666666666666,0.0199652475845181
153,15,Hostility,0.5389999999999999,0.0135195331937821
503,50,Hostility,0.54,0.0140929454377398
1003,100,Hostility,0.54,0.0140929454377398
1503,150,Hostility,0.5393333333333333,0.0142692365286693
1993,199,Hostility,0.5396666666666666,0.0138644228953902
154,15,LSC,0.5373333333333333,0.0197413834931146
504,50,LSC,0.5476666666666666,0.0315480233576967
1004,100,LSC,0.5493333333333333,0.0298282118509008
1504,150,LSC,0.5473333333333333,0.0269927973932141
1994,199,LSC,0.5483333333333333,0.0234520787991171
155,15,N1,0.5373333333333333,0.0131550581737807
505,50,N1,0.5383333333333333,0.0127475487839819
1005,100,N1,0.5396666666666666,0.0136626010212794
1505,150,N1,0.54,0.0138944433337775
1995,199,N1,0.5406666666666666,0.0144625954332777
156,15,N2,0.533,0.0183862871606955
506,50,N2,0.5386666666666666,0.0137133349538161
1006,100,N2,0.537,0.0153839743456191
1506,150,N2,0.5383333333333333,0.0164570147151095
1996,199,N2,0.5383333333333333,0.0164570147151095
157,15,TD_U,0.5406666666666666,0.0452554477997462
507,50,TD_U,0.5646666666666667,0.0617161963255099
1007,100,TD_U,0.6153333333333333,0.0680624713039425
1507,150,TD_U,0.612,0.0739969969360618
1997,199,TD_U,0.5916666666666667,0.0525330583749149
158,15,Uniform,0.5393333333333333,0.0127257394458807
508,50,Uniform,0.54,0.0139443337755679
1008,100,Uniform,0.5396666666666666,0.0136626010212794
1508,150,Uniform,0.5396666666666666,0.0136626010212794
1998,199,Uniform,0.5396666666666666,0.0136626010212794
159,15,kDN,0.538,0.0134060517014601
509,50,kDN,0.5386666666666666,0.0147855034108112
1009,100,kDN,0.5383333333333333,0.0151382517704874
1509,150,kDN,0.5403333333333333,0.0156967795706281
1999,199,kDN,0.5406666666666666,0.0152570566551277
