,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.9026666666666668,0.0076919871728094
500,50,CLD,0.9,0.0096465307523252
1000,100,CLD,0.9016666666666666,0.0083333333333333
1500,150,CLD,0.9006666666666666,0.0069322114476951
1990,199,CLD,0.9013333333333332,0.0086120071218425
151,15,DCP,0.897,0.0073974470070573
501,50,DCP,0.9016666666666666,0.0105409255338945
1001,100,DCP,0.901,0.0105145401970582
1501,150,DCP,0.9016666666666666,0.0099303127398441
1991,199,DCP,0.9003333333333334,0.0074907350180814
152,15,F1,0.8906666666666666,0.0090215790684828
502,50,F1,0.8963333333333333,0.0089287301573192
1002,100,F1,0.8963333333333333,0.0083666002653407
1502,150,F1,0.8963333333333333,0.0090829510622924
1992,199,F1,0.8960000000000001,0.0103144989645105
153,15,Hostility,0.8973333333333333,0.0088662907188468
503,50,Hostility,0.898,0.0085309892613798
1003,100,Hostility,0.9,0.0065616732283431
1503,150,Hostility,0.901,0.0076919871728095
1993,199,Hostility,0.9013333333333332,0.0066038709187196
154,15,LSC,0.8943333333333333,0.0133645467978196
504,50,LSC,0.892,0.0090829510622924
1004,100,LSC,0.8943333333333333,0.0093244004871329
1504,150,LSC,0.8949999999999999,0.0094280904158206
1994,199,LSC,0.8946666666666667,0.0079407528330477
155,15,N1,0.904,0.0099023005183419
505,50,N1,0.8996666666666666,0.0072072494368132
1005,100,N1,0.8996666666666666,0.0089287301573191
1505,150,N1,0.902,0.0090829510622924
1995,199,N1,0.9016666666666666,0.0094280904158206
156,15,N2,0.9013333333333332,0.0085309892613798
506,50,N2,0.9026666666666668,0.0078704793020783
1006,100,N2,0.9003333333333334,0.0080277297191948
1506,150,N2,0.9016666666666666,0.0093541434669348
1996,199,N2,0.901,0.0083831842266395
157,15,TD_U,0.889,0.0158377186909394
507,50,TD_U,0.8960000000000001,0.0080450122574314
1007,100,TD_U,0.8966666666666667,0.0094280904158206
1507,150,TD_U,0.897,0.0086120071218425
1997,199,TD_U,0.8976666666666666,0.008547254269972
158,15,Uniform,0.8926666666666666,0.010903618155864
508,50,Uniform,0.8913333333333334,0.0058214163988576
1008,100,Uniform,0.8933333333333333,0.0056519416526043
1508,150,Uniform,0.8943333333333333,0.0065192024052026
1998,199,Uniform,0.8949999999999999,0.008249579113843
159,15,kDN,0.9013333333333332,0.009817784316682
509,50,kDN,0.9033333333333332,0.0090523170760001
1009,100,kDN,0.904,0.0066248689714506
1509,150,kDN,0.905,0.0074535599249993
1999,199,kDN,0.904,0.0077817450199525
