,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.85025,0.0088122783660072
500,50,CLD,0.8462500000000001,0.0083385400400789
1000,100,CLD,0.8477499999999999,0.0124812359163665
1500,150,CLD,0.8474999999999999,0.0113192314226717
1990,199,CLD,0.8472500000000001,0.0117725846779711
151,15,DCP,0.8477499999999999,0.0158705702481038
501,50,DCP,0.85,0.0139754248593737
1001,100,DCP,0.85,0.0124687108395374
1501,150,DCP,0.85025,0.010875718367078
1991,199,DCP,0.8505,0.0098662936303356
152,15,F1,0.844,0.0147478812037526
502,50,F1,0.8425,0.0112846688032923
1002,100,F1,0.8455,0.011305419054595
1502,150,F1,0.84275,0.0098186684433277
1992,199,F1,0.8460000000000001,0.0098979164474146
153,15,Hostility,0.8452500000000001,0.0106946248181037
503,50,Hostility,0.8532500000000001,0.0107746809697549
1003,100,Hostility,0.85275,0.0090311959340942
1503,150,Hostility,0.8539999999999999,0.0108397416943393
1993,199,Hostility,0.85175,0.0109900523201666
154,15,LSC,0.8380000000000001,0.0139921853189556
504,50,LSC,0.8435,0.0135323686027243
1004,100,LSC,0.8435,0.0117725846779711
1504,150,LSC,0.8452500000000001,0.0104358157323708
1994,199,LSC,0.8459999999999999,0.0110891275581084
155,15,N1,0.85025,0.01209984504033
505,50,N1,0.8539999999999999,0.0118387604925515
1005,100,N1,0.85625,0.0106800046816469
1505,150,N1,0.8515,0.0110891275581084
1995,199,N1,0.8515,0.0110891275581084
156,15,N2,0.8504999999999999,0.0109900523201666
506,50,N2,0.85175,0.0109900523201666
1006,100,N2,0.84925,0.0090398423658822
1506,150,N2,0.8495000000000001,0.0094620954338877
1996,199,N2,0.85025,0.0086331483249159
157,15,TD_U,0.84175,0.0102925944251195
507,50,TD_U,0.8435,0.0082158383625774
1007,100,TD_U,0.8472500000000001,0.0126367519561001
1507,150,TD_U,0.8455,0.0151451312308609
1997,199,TD_U,0.8472500000000001,0.0119045684508091
158,15,Uniform,0.8404999999999999,0.0066497180391352
508,50,Uniform,0.8402499999999999,0.0130324115189783
1008,100,Uniform,0.8425,0.0116926793336685
1508,150,Uniform,0.8422499999999999,0.0124498995979887
1998,199,Uniform,0.8425,0.0108253175473054
159,15,kDN,0.8462500000000001,0.0110042605385368
509,50,kDN,0.8542500000000001,0.0111313184304465
1009,100,kDN,0.8542500000000001,0.0117127067751224
1509,150,kDN,0.8522500000000001,0.0120351049019108
1999,199,kDN,0.8522500000000001,0.0141807528008917
