,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.84325,0.0104432992871026
500,50,CLD,0.844,0.0096582218860409
1000,100,CLD,0.8477499999999999,0.0107310880156674
1500,150,CLD,0.849,0.0126676260601582
1990,199,CLD,0.84975,0.011772584677971
151,15,DCP,0.849,0.0130324115189784
501,50,DCP,0.8525,0.0175223072110952
1001,100,DCP,0.8525,0.0131695671910658
1501,150,DCP,0.853,0.0139362387321687
1991,199,DCP,0.85275,0.0127598001551748
152,15,F1,0.8455,0.0106286758347406
502,50,F1,0.8432499999999999,0.0093791657411519
1002,100,F1,0.84475,0.0086331483249159
1502,150,F1,0.8455,0.0115447498890188
1992,199,F1,0.844,0.011194306588619
153,15,Hostility,0.85375,0.0091429617739548
503,50,Hostility,0.8545,0.0100234100983646
1003,100,Hostility,0.8532500000000001,0.0122027148618657
1503,150,Hostility,0.8554999999999999,0.0119111292495715
1993,199,Hostility,0.8535,0.013846254006048
154,15,LSC,0.844,0.0117060347684432
504,50,LSC,0.84475,0.0091600354802805
1004,100,LSC,0.84575,0.0075828754440515
1504,150,LSC,0.8467499999999999,0.0093374246984915
1994,199,LSC,0.84575,0.0092533777616608
155,15,N1,0.84975,0.0081681546263522
505,50,N1,0.8545,0.0158754921183565
1005,100,N1,0.85725,0.0121642406257029
1505,150,N1,0.857,0.0136530674209131
1995,199,N1,0.8560000000000001,0.0121963109176504
156,15,N2,0.8452500000000001,0.0117725846779711
506,50,N2,0.85075,0.0085055129181019
1006,100,N2,0.85175,0.0095443045844105
1506,150,N2,0.8515,0.0105475115548644
1996,199,N2,0.8522500000000001,0.0115379807592143
157,15,TD_U,0.8394999999999999,0.0103304767556972
507,50,TD_U,0.84175,0.0124247736397891
1007,100,TD_U,0.84375,0.0107529065838033
1507,150,TD_U,0.8460000000000001,0.0109115764213976
1997,199,TD_U,0.8455,0.0117792189893897
158,15,Uniform,0.8352499999999999,0.018758331482304
508,50,Uniform,0.8407500000000001,0.0121385233863101
1008,100,Uniform,0.8404999999999999,0.0119111292495715
1508,150,Uniform,0.84275,0.0126676260601582
1998,199,Uniform,0.8425,0.0110042605385368
159,15,kDN,0.8554999999999999,0.0047269176002972
509,50,kDN,0.8540000000000001,0.013846254006048
1009,100,kDN,0.8567500000000001,0.0142137697321998
1509,150,kDN,0.8560000000000001,0.0157470235282735
1999,199,kDN,0.8547499999999999,0.0132994360782703
